voter_id,agent_type,loyalty,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6,pref_7,pref_8,pref_9,pref_10,pref_11,pref_12,initial_vote
0,strategic,0.0,Zemmour,Dupont-Aignan,Arthaud,Lassalle,Pecresse,Jadot,Hidalgo,Roussel,Melenchon,Poutou,Le Pen,Macron,Zemmour
1,strategic,0.0,Dupont-Aignan,Arthaud,Le Pen,Hidalgo,Poutou,Melenchon,Jadot,Lassalle,Pecresse,Roussel,Zemmour,Macron,Dupont-Aignan
2,stubborn,1.0,Jadot,Macron,Poutou,Roussel,Pecresse,Lassalle,Le Pen,Arthaud,Hidalgo,Dupont-Aignan,Melenchon,Zemmour,Jadot
3,mixed,0.829,Jadot,Macron,Arthaud,Pecresse,Roussel,Dupont-Aignan,Melenchon,Poutou,Le Pen,Hidalgo,Zemmour,Lassalle,Jadot
4,stubborn,1.0,Macron,Poutou,Zemmour,Jadot,Le Pen,Melenchon,Roussel,Pecresse,Hidalgo,Dupont-Aignan,Arthaud,Lassalle,Macron
5,strategic,0.0,Zemmour,Le Pen,Roussel,Lassalle,Dupont-Aignan,Macron,Arthaud,Jadot,Melenchon,Poutou,Pecresse,Hidalgo,Zemmour
6,stubborn,1.0,Pecresse,Macron,Lassalle,Le Pen,Roussel,Poutou,Dupont-Aignan,Zemmour,Arthaud,Melenchon,Hidalgo,Jadot,Pecresse
7,strategic,0.0,Melenchon,Roussel,Arthaud,Jadot,Poutou,Lassalle,Zemmour,Hidalgo,Le Pen,Pecresse,Dupont-Aignan,Macron,Melenchon
8,strategic,0.0,Dupont-Aignan,Macron,Zemmour,Roussel,Poutou,Melenchon,Jadot,Le Pen,Hidalgo,Pecresse,Lassalle,Arthaud,Dupont-Aignan
9,strategic,0.0,Arthaud,Macron,Hidalgo,Dupont-Aignan,Lassalle,Melenchon,Jadot,Roussel,Pecresse,Le Pen,Zemmour,Poutou,Arthaud
10,strategic,0.0,Lassalle,Melenchon,Dupont-Aignan,Jadot,Hidalgo,Arthaud,Pecresse,Poutou,Le Pen,Macron,Zemmour,Roussel,Lassalle
11,strategic,0.0,Macron,Lassalle,Jadot,Le Pen,Poutou,Arthaud,Zemmour,Dupont-Aignan,Pecresse,Roussel,Hidalgo,Melenchon,Macron
12,strategic,0.0,Dupont-Aignan,Roussel,Le Pen,Arthaud,Macron,Lassalle,Jadot,Hidalgo,Melenchon,Pecresse,Poutou,Zemmour,Dupont-Aignan
13,strategic,0.0,Roussel,Pecresse,Lassalle,Jadot,Hidalgo,Poutou,Arthaud,Melenchon,Dupont-Aignan,Zemmour,Macron,Le Pen,Roussel
14,stubborn,1.0,Macron,Jadot,Hidalgo,Dupont-Aignan,Roussel,Poutou,Arthaud,Zemmour,Le Pen,Melenchon,Pecresse,Lassalle,Macron
15,strategic,0.0,Pecresse,Roussel,Dupont-Aignan,Melenchon,Zemmour,Hidalgo,Macron,Lassalle,Arthaud,Jadot,Poutou,Le Pen,Pecresse
16,stubborn,1.0,Poutou,Le Pen,Arthaud,Zemmour,Melenchon,Roussel,Jadot,Lassalle,Macron,Pecresse,Hidalgo,Dupont-Aignan,Poutou
17,strategic,0.0,Jadot,Lassalle,Arthaud,Poutou,Dupont-Aignan,Zemmour,Macron,Melenchon,Hidalgo,Pecresse,Roussel,Le Pen,Jadot
18,strategic,0.0,Dupont-Aignan,Le Pen,Roussel,Hidalgo,Jadot,Melenchon,Lassalle,Poutou,Arthaud,Zemmour,Macron,Pecresse,Dupont-Aignan
19,mixed,0.612,Poutou,Jadot,Arthaud,Le Pen,Hidalgo,Lassalle,Melenchon,Roussel,Zemmour,Dupont-Aignan,Macron,Pecresse,Poutou
20,mixed,0.432,Melenchon,Pecresse,Le Pen,Poutou,Roussel,Macron,Dupont-Aignan,Hidalgo,Lassalle,Arthaud,Zemmour,Jadot,Melenchon
21,strategic,0.0,Roussel,Hidalgo,Dupont-Aignan,Zemmour,Le Pen,Melenchon,Jadot,Pecresse,Lassalle,Poutou,Macron,Arthaud,Roussel
22,strategic,0.0,Hidalgo,Macron,Zemmour,Arthaud,Melenchon,Poutou,Jadot,Lassalle,Le Pen,Roussel,Dupont-Aignan,Pecresse,Hidalgo
23,mixed,0.563,Jadot,Le Pen,Lassalle,Hidalgo,Zemmour,Dupont-Aignan,Pecresse,Macron,Arthaud,Melenchon,Roussel,Poutou,Jadot
24,strategic,0.0,Dupont-Aignan,Hidalgo,Poutou,Pecresse,Zemmour,Melenchon,Roussel,Jadot,Macron,Le Pen,Lassalle,Arthaud,Dupont-Aignan
25,stubborn,1.0,Hidalgo,Pecresse,Dupont-Aignan,Macron,Jadot,Roussel,Lassalle,Zemmour,Arthaud,Le Pen,Melenchon,Poutou,Hidalgo
26,strategic,0.0,Dupont-Aignan,Pecresse,Le Pen,Jadot,Macron,Arthaud,Melenchon,Hidalgo,Lassalle,Zemmour,Poutou,Roussel,Dupont-Aignan
27,strategic,0.0,Dupont-Aignan,Jadot,Pecresse,Zemmour,Macron,Arthaud,Le Pen,Roussel,Poutou,Hidalgo,Lassalle,Melenchon,Dupont-Aignan
28,mixed,0.655,Dupont-Aignan,Melenchon,Le Pen,Arthaud,Pecresse,Lassalle,Poutou,Jadot,Macron,Roussel,Zemmour,Hidalgo,Dupont-Aignan
29,strategic,0.0,Poutou,Macron,Zemmour,Roussel,Pecresse,Dupont-Aignan,Arthaud,Jadot,Le Pen,Lassalle,Hidalgo,Melenchon,Poutou
30,stubborn,1.0,Melenchon,Hidalgo,Arthaud,Dupont-Aignan,Le Pen,Zemmour,Macron,Jadot,Roussel,Pecresse,Lassalle,Poutou,Melenchon
31,stubborn,1.0,Melenchon,Lassalle,Le Pen,Roussel,Pecresse,Hidalgo,Zemmour,Arthaud,Dupont-Aignan,Jadot,Poutou,Macron,Melenchon
32,strategic,0.0,Lassalle,Hidalgo,Dupont-Aignan,Zemmour,Poutou,Le Pen,Arthaud,Pecresse,Jadot,Melenchon,Roussel,Macron,Lassalle
33,mixed,0.581,Dupont-Aignan,Hidalgo,Le Pen,Roussel,Jadot,Pecresse,Zemmour,Macron,Arthaud,Poutou,Lassalle,Melenchon,Dupont-Aignan
34,strategic,0.0,Dupont-Aignan,Roussel,Macron,Jadot,Poutou,Hidalgo,Lassalle,Le Pen,Zemmour,Pecresse,Melenchon,Arthaud,Dupont-Aignan
35,strategic,0.0,Le Pen,Roussel,Dupont-Aignan,Poutou,Melenchon,Macron,Hidalgo,Zemmour,Arthaud,Pecresse,Jadot,Lassalle,Le Pen
36,strategic,0.0,Macron,Jadot,Zemmour,Melenchon,Dupont-Aignan,Arthaud,Lassalle,Pecresse,Poutou,Roussel,Le Pen,Hidalgo,Macron
37,strategic,0.0,Hidalgo,Jadot,Pecresse,Arthaud,Melenchon,Roussel,Dupont-Aignan,Macron,Lassalle,Poutou,Le Pen,Zemmour,Hidalgo
38,stubborn,1.0,Jadot,Pecresse,Le Pen,Poutou,Roussel,Lassalle,Zemmour,Dupont-Aignan,Macron,Hidalgo,Arthaud,Melenchon,Jadot
39,strategic,0.0,Hidalgo,Poutou,Arthaud,Lassalle,Pecresse,Zemmour,Dupont-Aignan,Jadot,Melenchon,Le Pen,Roussel,Macron,Hidalgo
40,strategic,0.0,Zemmour,Dupont-Aignan,Pecresse,Le Pen,Macron,Arthaud,Roussel,Hidalgo,Lassalle,Melenchon,Jadot,Poutou,Zemmour
41,strategic,0.0,Pecresse,Hidalgo,Jadot,Melenchon,Roussel,Le Pen,Arthaud,Poutou,Macron,Lassalle,Zemmour,Dupont-Aignan,Pecresse
42,strategic,0.0,Roussel,Macron,Dupont-Aignan,Jadot,Pecresse,Le Pen,Zemmour,Lassalle,Arthaud,Poutou,Melenchon,Hidalgo,Roussel
43,stubborn,1.0,Lassalle,Dupont-Aignan,Poutou,Arthaud,Jadot,Roussel,Hidalgo,Melenchon,Le Pen,Pecresse,Zemmour,Macron,Lassalle
44,strategic,0.0,Hidalgo,Zemmour,Arthaud,Dupont-Aignan,Le Pen,Roussel,Melenchon,Pecresse,Lassalle,Macron,Jadot,Poutou,Hidalgo
45,strategic,0.0,Arthaud,Pecresse,Zemmour,Roussel,Le Pen,Jadot,Melenchon,Poutou,Lassalle,Hidalgo,Dupont-Aignan,Macron,Arthaud
46,strategic,0.0,Pecresse,Arthaud,Roussel,Le Pen,Hidalgo,Macron,Dupont-Aignan,Melenchon,Jadot,Poutou,Zemmour,Lassalle,Pecresse
47,mixed,0.423,Lassalle,Pecresse,Jadot,Melenchon,Dupont-Aignan,Hidalgo,Le Pen,Zemmour,Arthaud,Roussel,Poutou,Macron,Lassalle
48,strategic,0.0,Macron,Dupont-Aignan,Lassalle,Poutou,Melenchon,Roussel,Jadot,Arthaud,Zemmour,Pecresse,Hidalgo,Le Pen,Macron
49,strategic,0.0,Melenchon,Arthaud,Pecresse,Jadot,Roussel,Macron,Dupont-Aignan,Lassalle,Poutou,Hidalgo,Zemmour,Le Pen,Melenchon
50,mixed,0.836,Le Pen,Melenchon,Pecresse,Jadot,Hidalgo,Poutou,Macron,Lassalle,Roussel,Arthaud,Dupont-Aignan,Zemmour,Le Pen
51,strategic,0.0,Pecresse,Lassalle,Roussel,Hidalgo,Zemmour,Melenchon,Macron,Jadot,Arthaud,Dupont-Aignan,Poutou,Le Pen,Pecresse
52,strategic,0.0,Poutou,Lassalle,Jadot,Le Pen,Macron,Roussel,Arthaud,Zemmour,Hidalgo,Pecresse,Dupont-Aignan,Melenchon,Poutou
53,strategic,0.0,Le Pen,Lassalle,Hidalgo,Poutou,Zemmour,Arthaud,Macron,Pecresse,Dupont-Aignan,Roussel,Jadot,Melenchon,Le Pen
54,strategic,0.0,Pecresse,Hidalgo,Roussel,Dupont-Aignan,Melenchon,Macron,Zemmour,Lassalle,Arthaud,Le Pen,Jadot,Poutou,Pecresse
55,mixed,0.481,Melenchon,Lassalle,Zemmour,Dupont-Aignan,Arthaud,Hidalgo,Pecresse,Jadot,Le Pen,Roussel,Macron,Poutou,Melenchon
56,strategic,0.0,Pecresse,Dupont-Aignan,Poutou,Roussel,Hidalgo,Zemmour,Jadot,Lassalle,Macron,Melenchon,Arthaud,Le Pen,Pecresse
57,strategic,0.0,Melenchon,Lassalle,Arthaud,Poutou,Pecresse,Macron,Zemmour,Dupont-Aignan,Le Pen,Roussel,Hidalgo,Jadot,Melenchon
58,strategic,0.0,Poutou,Dupont-Aignan,Jadot,Macron,Arthaud,Hidalgo,Melenchon,Lassalle,Pecresse,Le Pen,Zemmour,Roussel,Poutou
59,strategic,0.0,Le Pen,Poutou,Jadot,Zemmour,Melenchon,Lassalle,Pecresse,Dupont-Aignan,Macron,Hidalgo,Roussel,Arthaud,Le Pen
60,stubborn,1.0,Zemmour,Arthaud,Roussel,Le Pen,Macron,Jadot,Dupont-Aignan,Lassalle,Hidalgo,Melenchon,Poutou,Pecresse,Zemmour
61,strategic,0.0,Arthaud,Macron,Poutou,Le Pen,Hidalgo,Jadot,Lassalle,Dupont-Aignan,Zemmour,Roussel,Pecresse,Melenchon,Arthaud
