voter_id,agent_type,loyalty,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6,pref_7,pref_8,pref_9,pref_10,pref_11,pref_12,initial_vote
0,strategic,0.0,Zemmour,Melenchon,Hidalgo,Pecresse,Lassalle,Macron,Poutou,Dupont-Aignan,Roussel,Le Pen,Arthaud,Jadot,Zemmour
1,stubborn,1.0,Melenchon,Dupont-Aignan,Pecresse,Macron,Roussel,Jadot,Zemmour,Lassalle,Arthaud,Le Pen,Hidalgo,Poutou,Melenchon
2,mixed,0.6,Zemmour,Roussel,Poutou,Pecresse,Le Pen,Jadot,Dupont-Aignan,Macron,Lassalle,Melenchon,Hidalgo,Arthaud,Zemmour
3,stubborn,1.0,Poutou,Jadot,Dupont-Aignan,Melenchon,Roussel,Lassalle,Arthaud,Hidalgo,Le Pen,Macron,Pecresse,Zemmour,Poutou
4,stubborn,1.0,Pecresse,Lassalle,Macron,Roussel,Le Pen,Dupont-Aignan,Poutou,Melenchon,Arthaud,Zemmour,Jadot,Hidalgo,Pecresse
5,strategic,0.0,Jadot,Le Pen,Zemmour,Hidalgo,Roussel,Macron,Melenchon,Arthaud,Poutou,Lassalle,Dupont-Aignan,Pecresse,Jadot
6,strategic,0.0,Macron,Arthaud,Poutou,Zemmour,Dupont-Aignan,Jadot,Le Pen,Lassalle,Pecresse,Melenchon,Hidalgo,Roussel,Macron
7,mixed,0.6,Le Pen,Pecresse,Jadot,Arthaud,Zemmour,Dupont-Aignan,Hidalgo,Poutou,Roussel,Lassalle,Macron,Melenchon,Le Pen
8,stubborn,1.0,Poutou,Zemmour,Arthaud,Roussel,Melenchon,Dupont-Aignan,Jadot,Hidalgo,Le Pen,Pecresse,Lassalle,Macron,Poutou
9,strategic,0.0,Pecresse,Poutou,Jadot,Macron,Lassalle,Arthaud,Melenchon,Dupont-Aignan,Roussel,Hidalgo,Le Pen,Zemmour,Pecresse
10,stubborn,1.0,Zemmour,Roussel,Hidalgo,Le Pen,Poutou,Macron,Jadot,Pecresse,Melenchon,Arthaud,Lassalle,Dupont-Aignan,Zemmour
11,strategic,0.0,Pecresse,Lassalle,Zemmour,Arthaud,Melenchon,Macron,Hidalgo,Poutou,Le Pen,Dupont-Aignan,Roussel,Jadot,Pecresse
12,strategic,0.0,Arthaud,Roussel,Le Pen,Dupont-Aignan,Jadot,Poutou,Macron,Pecresse,Hidalgo,Lassalle,Melenchon,Zemmour,Arthaud
13,strategic,0.0,Melenchon,Hidalgo,Poutou,Zemmour,Jadot,Macron,Le Pen,Arthaud,Dupont-Aignan,Lassalle,Pecresse,Roussel,Melenchon
14,strategic,0.0,Arthaud,Dupont-Aignan,Le Pen,Zemmour,Macron,Lassalle,Pecresse,Hidalgo,Roussel,Poutou,Jadot,Melenchon,Arthaud
15,mixed,0.6,Melenchon,Pecresse,Le Pen,Macron,Hidalgo,Poutou,Zemmour,Lassalle,Arthaud,Dupont-Aignan,Jadot,Roussel,Melenchon
16,strategic,0.0,Arthaud,Zemmour,Pecresse,Le Pen,Dupont-Aignan,Roussel,Macron,Lassalle,Melenchon,Jadot,Poutou,Hidalgo,Arthaud
17,strategic,0.0,Le Pen,Pecresse,Arthaud,Dupont-Aignan,Jadot,Lassalle,Macron,Hidalgo,Zemmour,Poutou,Roussel,Melenchon,Le Pen
18,strategic,0.0,Pecresse,Zemmour,Melenchon,Hidalgo,Dupont-Aignan,Poutou,Lassalle,Roussel,Le Pen,Macron,Arthaud,Jadot,Pecresse
19,strategic,0.0,Melenchon,Roussel,Lassalle,Arthaud,Macron,Poutou,Pecresse,Jadot,Le Pen,Hidalgo,Dupont-Aignan,Zemmour,Melenchon
20,mixed,0.6,Lassalle,Arthaud,Pecresse,Le Pen,Dupont-Aignan,Jadot,Macron,Roussel,Poutou,Melenchon,Hidalgo,Zemmour,Lassalle
21,strategic,0.0,Macron,Arthaud,Hidalgo,Roussel,Lassalle,Jadot,Poutou,Zemmour,Dupont-Aignan,Melenchon,Pecresse,Le Pen,Macron
