source,target
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,10
0,11
0,12
0,13
0,14
0,15
0,16
0,17
0,19
0,20
0,21
0,22
0,25
0,26
0,28
0,29
0,30
0,42
0,44
0,46
0,47
0,52
0,61
0,62
0,63
0,69
0,71
0,74
0,76
0,82
0,85
0,87
0,88
0,89
0,97
0,114
0,117
0,121
0,134
0,140
0,155
0,158
0,160
0,166
0,167
0,168
0,178
0,182
0,197
0,211
0,219
0,225
0,231
0,232
0,250
0,258
0,261
0,283
0,290
0,293
0,307
0,309
0,322
0,327
0,338
0,342
0,346
0,360
0,365
0,371
0,382
0,388
0,404
0,430
0,432
0,450
0,498
0,504
0,507
0,509
0,517
0,518
0,523
0,525
0,531
0,534
0,543
0,549
0,557
0,558
0,588
0,623
0,643
0,647
0,649
0,654
0,657
0,677
0,680
0,704
0,770
0,786
0,794
0,812
0,821
0,834
0,868
0,872
0,896
0,916
0,926
0,928
0,929
0,933
0,939
0,954
0,962
0,993
1,6
1,7
1,9
1,10
1,11
1,17
1,28
1,32
1,34
1,39
1,89
1,106
1,115
1,116
1,125
1,173
1,174
1,185
1,212
1,219
1,236
1,269
1,281
1,288
1,304
1,319
1,324
1,328
1,334
1,345
1,372
1,389
1,393
1,412
1,452
1,503
1,504
1,511
1,605
1,652
1,731
1,777
1,845
1,882
1,896
1,971
2,6
2,7
2,8
2,9
2,10
2,11
2,12
2,13
2,16
2,18
2,19
2,21
2,23
2,24
2,26
2,29
2,30
2,33
2,35
2,50
2,59
2,64
2,65
2,68
2,73
2,83
2,84
2,90
2,96
2,106
2,112
2,113
2,129
2,130
2,149
2,150
2,197
2,253
2,263
2,277
2,278
2,303
2,306
2,357
2,366
2,373
2,395
2,397
2,408
2,412
2,416
2,418
2,429
2,448
2,453
2,454
2,474
2,495
2,511
2,527
2,557
2,560
2,567
2,589
2,620
2,681
2,719
2,773
2,787
2,789
2,878
2,988
2,991
3,6
3,7
3,21
3,22
3,38
3,40
3,43
3,53
3,67
3,74
3,79
3,86
3,87
3,141
3,156
3,162
3,299
3,321
3,339
3,368
3,422
3,445
3,449
3,492
3,506
3,517
3,583
3,696
3,785
3,920
4,6
4,10
4,13
4,14
4,15
4,26
4,27
4,28
4,38
4,39
4,45
4,52
4,59
4,82
4,83
4,85
4,91
4,108
4,124
4,126
4,134
4,147
4,152
4,156
4,166
4,172
4,226
4,303
4,314
4,318
4,354
4,377
4,381
4,396
4,441
4,444
4,499
4,523
4,611
4,713
4,767
4,892
4,932
4,943
4,991
5,8
5,27
5,30
5,66
5,91
5,101
5,157
5,296
5,575
5,761
5,951
6,7
6,8
6,9
6,10
6,11
6,12
6,13
6,15
6,16
6,17
6,21
6,23
6,24
6,25
6,26
6,28
6,31
6,32
6,36
6,39
6,40
6,41
6,44
6,45
6,46
6,48
6,51
6,55
6,56
6,60
6,61
6,65
6,66
6,68
6,71
6,73
6,75
6,76
6,77
6,80
6,86
6,91
6,92
6,95
6,96
6,99
6,102
6,105
6,113
6,115
6,131
6,134
6,137
6,138
6,144
6,148
6,154
6,161
6,170
6,181
6,194
6,196
6,199
6,218
6,222
6,226
6,227
6,236
6,247
6,249
6,265
6,273
6,279
6,281
6,289
6,310
6,312
6,320
6,321
6,322
6,324
6,326
6,332
6,358
6,361
6,386
6,410
6,423
6,442
6,443
6,444
6,460
6,461
6,465
6,512
6,531
6,538
6,545
6,546
6,547
6,562
6,572
6,576
6,578
6,581
6,598
6,601
6,609
6,621
6,647
6,651
6,657
6,666
6,682
6,702
6,719
6,721
6,729
6,733
6,770
6,771
6,780
6,786
6,794
6,797
6,815
6,817
6,830
6,839
6,863
6,869
6,870
6,879
6,892
6,913
6,917
6,954
6,998
7,8
7,11
7,13
7,14
7,35
7,42
7,45
7,55
7,70
7,72
7,73
7,74
7,75
7,84
7,100
7,102
7,104
7,107
7,115
7,127
7,131
7,141
7,145
7,162
7,164
7,173
7,185
7,195
7,205
7,241
7,255
7,262
7,263
7,267
7,268
7,272
7,275
7,279
7,280
7,294
7,319
7,324
7,326
7,353
7,370
7,375
7,399
7,402
7,408
7,413
7,423
7,439
7,463
7,484
7,515
7,564
7,572
7,573
7,582
7,625
7,633
7,682
7,686
7,691
7,693
7,720
7,728
7,802
7,804
7,812
7,842
7,852
7,865
7,921
7,945
7,989
7,991
8,9
8,12
8,19
8,31
8,33
8,34
8,35
8,42
8,49
8,51
8,53
8,63
8,81
8,82
8,109
8,117
8,123
8,142
8,143
8,156
8,188
8,202
8,210
8,238
8,239
8,245
8,257
8,262
8,285
8,287
8,295
8,318
8,362
8,409
8,420
8,427
8,467
8,480
8,492
8,495
8,509
8,539
8,542
8,554
8,555
8,559
8,580
8,652
8,670
8,700
8,735
8,751
8,765
8,775
8,779
8,782
8,784
8,795
8,804
8,898
8,924
8,925
8,946
8,952
8,956
8,972
8,977
9,12
9,15
9,16
9,18
9,35
9,36
9,40
9,43
9,44
9,49
9,51
9,53
9,54
9,59
9,75
9,80
9,89
9,100
9,120
9,128
9,145
9,151
9,152
9,160
9,161
9,184
9,203
9,204
9,206
9,208
9,210
9,216
9,217
9,232
9,237
9,242
9,253
9,255
9,264
9,290
9,305
9,310
9,324
9,339
9,351
9,358
9,362
9,382
9,398
9,440
9,455
9,512
9,524
9,533
9,556
9,564
9,573
9,585
9,624
9,664
9,668
9,678
9,686
9,739
9,848
9,868
9,903
9,904
9,913
9,919
9,944
9,985
9,988
10,14
10,18
10,19
10,25
10,29
10,48
10,67
10,74
10,84
10,98
10,110
10,144
10,157
10,180
10,186
10,190
10,219
10,246
10,259
10,265
10,268
10,313
10,352
10,364
10,398
10,454
10,517
10,528
10,550
10,556
10,661
10,669
10,672
10,697
10,707
10,734
10,737
10,771
10,842
10,859
10,918
10,974
11,14
11,18
11,22
11,27
11,31
11,32
11,33
11,38
11,40
11,58
11,72
11,75
11,135
11,141
11,143
11,150
11,175
11,176
11,221
11,230
11,259
11,282
11,359
11,381
11,411
11,428
11,435
11,466
11,537
11,682
11,721
11,750
11,783
11,810
11,843
11,884
11,904
11,968
12,17
12,21
12,22
12,24
12,32
12,35
12,41
12,46
12,57
12,63
12,68
12,78
12,81
12,89
12,97
12,106
12,108
12,119
12,144
12,155
12,159
12,169
12,170
12,171
12,183
12,220
12,223
12,230
12,263
12,311
12,329
12,354
12,361
12,420
12,439
12,456
12,464
12,475
12,486
12,536
12,594
12,597
12,616
12,662
12,675
12,703
12,712
12,728
12,733
12,797
12,804
12,813
12,829
12,854
12,858
13,16
13,22
13,23
13,25
13,48
13,54
13,72
13,79
13,83
13,92
13,109
13,125
13,139
13,147
13,157
13,160
13,161
13,163
13,173
13,186
13,190
13,204
13,206
13,214
13,223
13,236
13,245
13,270
13,295
13,296
13,299
13,349
13,365
13,373
13,381
13,393
13,397
13,419
13,440
13,446
13,463
13,470
13,472
13,476
13,490
13,519
13,530
13,566
13,579
13,624
13,626
13,637
13,666
