voter_id,agent_type,loyalty,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6,pref_7,pref_8,pref_9,pref_10,pref_11,pref_12,initial_vote
0,strategic,0.0,Macron,Arthaud,Pecresse,Hidalgo,Dupont-Aignan,Poutou,Le Pen,Melenchon,Jadot,Zemmour,Lassalle,Roussel,Macron
1,strategic,0.0,Dupont-Aignan,Jadot,Poutou,Lassalle,Pecresse,Roussel,Zemmour,Macron,Hidalgo,Arthaud,Le Pen,Melenchon,Dupont-Aignan
2,strategic,0.0,Roussel,Zemmour,Arthaud,Dupont-Aignan,Macron,Melenchon,Lassalle,Pecresse,Le Pen,Jadot,Poutou,Hidalgo,Roussel
3,strategic,0.0,Jadot,Arthaud,Poutou,Roussel,Le Pen,Lassalle,Dupont-Aignan,Zemmour,Hidalgo,Macron,Pecresse,Melenchon,Jadot
4,stubborn,1.0,Poutou,Zemmour,Arthaud,Roussel,Dupont-Aignan,Pecresse,Macron,Hidalgo,Le Pen,Lassalle,Jadot,Melenchon,Poutou
5,mixed,0.736,Hidalgo,Pecresse,Le Pen,Macron,Zemmour,Arthaud,Lassalle,Poutou,Dupont-Aignan,Jadot,Melenchon,Roussel,Hidalgo
6,strategic,0.0,Pecresse,Zemmour,Le Pen,Melenchon,Hidalgo,Arthaud,Roussel,Poutou,Jadot,Macron,Lassalle,Dupont-Aignan,Pecresse
7,strategic,0.0,Zemmour,Dupont-Aignan,Jadot,Macron,Roussel,Melenchon,Pecresse,Le Pen,Lassalle,Hidalgo,Arthaud,Poutou,Zemmour
8,mixed,0.637,Lassalle,Macron,Jadot,Arthaud,Hidalgo,Dupont-Aignan,Pecresse,Zemmour,Melenchon,Poutou,Roussel,Le Pen,Lassalle
9,strategic,0.0,Pecresse,Roussel,Poutou,Jadot,Zemmour,Arthaud,Le Pen,Macron,Lassalle,Melenchon,Dupont-Aignan,Hidalgo,Pecresse
10,strategic,0.0,Jadot,Poutou,Arthaud,Zemmour,Macron,Le Pen,Roussel,Melenchon,Pecresse,Hidalgo,Dupont-Aignan,Lassalle,Jadot
11,stubborn,1.0,Melenchon,Dupont-Aignan,Macron,Pecresse,Lassalle,Poutou,Roussel,Jadot,Arthaud,Hidalgo,Le Pen,Zemmour,Melenchon
12,stubborn,1.0,Le Pen,Pecresse,Arthaud,Hidalgo,Roussel,Macron,Zemmour,Poutou,Lassalle,Melenchon,Jadot,Dupont-Aignan,Le Pen
13,strategic,0.0,Hidalgo,Roussel,Macron,Le Pen,Dupont-Aignan,Zemmour,Poutou,Arthaud,Pecresse,Lassalle,Jadot,Melenchon,Hidalgo
