voter_id,agent_type,loyalty,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6,pref_7,pref_8,pref_9,pref_10,pref_11,pref_12,initial_vote
0,mixed,0.442,Arthaud,Le Pen,Poutou,Dupont-Aignan,Roussel,Hidalgo,Pecresse,Macron,Melenchon,Jadot,Zemmour,Lassalle,Arthaud
1,mixed,0.408,Pecresse,Hidalgo,Macron,Jadot,Roussel,Lassalle,Poutou,Dupont-Aignan,Arthaud,Le Pen,Zemmour,Melenchon,Pecresse
2,mixed,0.68,Pecresse,Arthaud,Hidalgo,Dupont-Aignan,Zemmour,Lassalle,Poutou,Macron,Jadot,Roussel,Le Pen,Melenchon,Pecresse
3,strategic,0.0,Melenchon,Hidalgo,Le Pen,Pecresse,Jadot,Poutou,Lassalle,Arthaud,Roussel,Dupont-Aignan,Zemmour,Macron,Melenchon
4,strategic,0.0,Hidalgo,Pecresse,Jadot,Dupont-Aignan,Arthaud,Zemmour,Le Pen,Poutou,Macron,Lassalle,Melenchon,Roussel,Hidalgo
5,strategic,0.0,Poutou,Macron,Roussel,Zemmour,Hidalgo,Jadot,Melenchon,Pecresse,Lassalle,Le Pen,Arthaud,Dupont-Aignan,Poutou
6,strategic,0.0,Macron,Arthaud,Pecresse,Zemmour,Dupont-Aignan,Melenchon,Le Pen,Lassalle,Poutou,Hidalgo,Jadot,Roussel,Macron
7,stubborn,1.0,Jadot,Dupont-Aignan,Hidalgo,Melenchon,Zemmour,Le Pen,Poutou,Arthaud,Pecresse,Macron,Roussel,Lassalle,Jadot
8,stubborn,1.0,Le Pen,Poutou,Arthaud,Melenchon,Lassalle,Hidalgo,Macron,Pecresse,Roussel,Dupont-Aignan,Zemmour,Jadot,Le Pen
9,strategic,0.0,Pecresse,Melenchon,Roussel,Arthaud,Le Pen,Lassalle,Poutou,Macron,Hidalgo,Zemmour,Dupont-Aignan,Jadot,Pecresse
10,strategic,0.0,Lassalle,Poutou,Macron,Zemmour,Dupont-Aignan,Melenchon,Jadot,Le Pen,Hidalgo,Pecresse,Roussel,Arthaud,Lassalle
