source,target
0,172
0,342
0,447
0,967
0,1181
0,1260
0,1383
0,1447
0,1563
0,1845
0,1987
0,2094
0,2186
0,2474
1,106
1,836
1,1004
1,1160
1,1299
1,1455
1,1509
1,2063
1,2214
1,2243
1,2434
1,2708
1,2897
1,2918
2,48
2,100
2,130
2,456
2,936
2,1021
2,1051
2,1454
2,1708
2,1735
2,2147
2,2334
3,14
3,77
3,140
3,186
3,399
3,448
3,611
3,908
3,1785
3,2040
3,2050
3,2086
3,2197
3,2478
3,2541
3,2947
3,2973
4,59
4,1114
4,1258
4,1369
4,1603
4,1658
4,1810
4,1811
4,2324
4,2544
4,2666
4,2690
4,2919
5,399
5,1482
5,2018
5,2058
5,2665
6,585
6,918
6,1009
6,1513
6,1568
6,1765
6,1826
6,1907
6,2558
6,2608
6,2690
6,2836
6,2911
7,633
7,706
7,1019
7,1887
7,2196
7,2234
7,2645
7,2672
7,2865
8,27
8,316
8,417
8,536
8,646
8,1689
8,1975
8,2022
8,2373
8,2482
8,2580
8,2603
8,2768
9,412
9,441
9,532
9,870
9,1242
9,1473
9,1542
9,1582
9,1715
9,1756
9,2013
9,2329
9,2352
9,2452
9,2604
9,2891
9,2991
10,636
10,777
10,1087
10,1375
10,1624
11,282
11,365
11,800
11,864
11,1173
11,1551
11,2595
11,2638
11,2681
11,2960
12,299
12,569
12,579
12,665
12,1415
12,1510
12,2084
12,2659
13,658
13,719
13,981
13,1091
13,1405
13,1838
13,2094
13,2214
13,2611
13,2888
13,2904
13,2980
14,45
14,318
14,977
14,1503
14,1728
14,1735
14,2058
14,2142
14,2151
14,2478
14,2479
14,2503
14,2764
14,2856
14,2901
15,118
15,377
15,474
15,884
15,1109
15,1291
15,1301
15,1770
15,2077
15,2094
15,2219
15,2430
16,232
16,1027
16,1423
16,1679
16,1971
16,2825
16,2855
16,2880
16,2994
17,149
17,510
17,655
17,748
17,947
17,1121
17,2378
17,2413
17,2425
17,2636
18,1308
18,1849
18,1904
18,2176
18,2261
18,2998
19,80
19,447
19,539
19,1170
19,1225
19,1424
19,1444
19,1703
19,2432
19,2802
20,94
20,839
20,892
20,1059
20,1563
20,1772
20,2144
21,36
21,333
21,624
21,633
21,896
21,959
21,1072
21,1434
21,1486
21,1873
21,2610
22,160
22,458
22,931
22,1257
22,1430
22,1518
22,2078
22,2641
23,147
23,190
23,282
23,1256
23,1825
23,2095
23,2098
23,2226
23,2380
23,2460
24,166
24,412
24,492
24,583
24,730
24,968
24,1953
24,2163
24,2513
24,2610
24,2630
24,2636
24,2977
25,892
25,975
25,1083
25,2010
25,2171
25,2311
25,2429
25,2738
25,2842
26,190
26,245
26,417
26,1612
26,1637
26,2132
26,2144
26,2286
27,177
27,573
27,615
27,940
27,1463
27,1924
27,2640
27,2807
27,2850
28,329
28,737
28,920
28,1296
28,1373
28,1502
28,1521
28,1587
28,1706
28,2493
28,2559
28,2834
28,2838
29,184
29,825
29,913
29,1169
29,1340
29,2144
29,2159
29,2397
29,2781
30,1353
30,1477
31,197
31,484
31,502
31,513
31,963
31,1257
31,1861
31,2136
31,2331
31,2439
32,244
32,466
32,877
32,1017
32,1179
32,2214
32,2474
32,2530
32,2542
32,2681
32,2714
32,2725
33,614
33,904
33,1088
33,1580
33,1655
33,2236
33,2962
34,822
34,1494
34,2130
34,2370
34,2620
34,2934
35,232
35,616
35,1363
35,1385
35,1408
35,1740
35,2047
35,2447
35,2757
35,2759
36,223
36,260
36,412
36,415
36,674
36,1256
36,1440
36,1464
36,1960
36,2699
36,2984
37,602
37,649
37,776
37,866
37,959
37,1009
37,1082
37,1153
37,1327
37,1612
37,1899
37,2288
37,2393
37,2400
38,284
38,630
38,1083
38,1435
38,2070
38,2290
38,2512
38,2852
38,2884
38,2914
39,521
39,789
39,847
39,1379
39,1824
39,2315
39,2504
39,2644
40,611
40,1127
40,1190
40,1281
40,1285
40,1313
40,1411
40,1450
40,1655
40,1715
40,1964
40,2022
40,2269
40,2608
40,2794
40,2797
40,2867
41,166
41,376
41,729
41,799
41,863
41,1322
41,1340
41,1937
41,2362
41,2804
41,2843
42,428
42,1034
42,1244
42,1253
42,1549
42,1683
42,1900
42,2171
42,2666
42,2844
43,486
43,773
43,1498
43,1505
43,1572
43,2799
43,2892
44,264
44,617
44,618
44,661
44,1095
44,1670
44,1856
44,2016
44,2097
44,2660
45,263
45,561
45,961
45,1111
45,1266
45,1456
45,1550
45,2025
45,2148
45,2161
45,2771
45,2918
46,451
46,712
46,825
46,882
46,899
46,1257
46,1865
46,2032
46,2174
46,2438
47,232
47,535
47,876
47,945
47,985
47,990
47,1014
47,1118
47,1553
47,1666
47,2334
47,2461
47,2810
48,235
48,410
48,453
48,471
48,560
48,733
48,875
48,940
48,1480
48,1873
48,2602
48,2658
48,2771
49,918
49,999
49,1880
49,1955
49,1992
49,2136
49,2242
49,2649
49,2911
50,1586
50,2161
51,684
51,722
51,870
51,1037
51,1170
51,1923
51,2104
52,486
52,666
52,934
52,1045
52,1421
52,1519
52,2011
52,2081
52,2410
52,2412
52,2553
52,2673
52,2876
53,64
53,273
53,821
53,884
53,940
53,1214
53,1565
53,1632
53,1995
53,2232
53,2486
53,2652
54,236
54,329
54,504
54,581
54,731
54,902
54,1337
54,1356
54,1493
54,1696
54,2346
54,2676
54,2725
54,2941
55,581
55,671
55,843
55,1223
55,1573
55,1730
55,1970
55,2686
55,2717
55,2921
55,2968
55,2975
56,363
56,403
56,412
56,575
56,1001
56,1132
56,1247
56,1267
56,1280
56,1510
56,1687
56,2274
57,93
57,828
57,1149
57,1410
57,2293
57,2418
57,2685
58,89
58,672
58,1035
58,1871
58,1974
58,2273
58,2548
58,2746
58,2755
59,190
59,478
59,742
59,845
59,976
59,1064
59,1091
59,1544
59,1824
59,2010
59,2748
59,2966
60,691
60,778
60,891
60,914
60,1034
60,1171
60,1275
60,1539
60,1832
60,2250
60,2502
60,2593
61,248
61,614
61,857
61,950
61,1446
61,1856
61,2432
62,133
62,297
62,451
62,511
62,536
62,1143
62,1426
62,1708
62,1739
62,1929
62,2925
63,146
63,428
63,893
63,1259
63,1476
63,1630
63,1684
63,1828
63,1978
63,2263
63,2491
63,2558
63,2569
63,2676
63,2977
64,414
64,524
64,954
64,1165
64,1224
64,1306
64,1391
64,1411
64,2024
65,177
65,233
65,883
65,1141
65,1749
65,1881
65,2102
65,2238
65,2423
65,2426
65,2767
65,2774
66,185
66,616
66,1144
66,1267
66,1987
66,2324
67,209
67,356
67,421
67,775
67,819
67,1228
67,1282
67,1633
67,1880
67,2691
67,2804
68,354
68,777
68,1858
68,1885
68,2291
68,2327
68,2714
69,345
69,503
69,764
69,996
69,1528
69,1662
69,2002
69,2090
69,2223
69,2435
69,2463
69,2628
70,586
70,1041
70,1809
70,1927
70,1940
70,2143
70,2188
70,2192
70,2646
70,2782
70,2791
70,2883
70,2967
71,642
71,708
71,1446
71,1601
71,1700
71,1834
71,1876
71,1932
71,2128
71,2448
72,608
72,612
72,672
72,1093
72,1351
72,1353
72,2045
72,2213
72,2695
72,2853
73,107
73,150
73,390
73,606
73,1502
73,2096
73,2773
74,82
74,472
74,604
74,691
74,963
74,1092
74,1101
74,1217
74,1421
74,1646
74,1708
74,2127
74,2533
74,2829
75,558
75,747
75,983
75,1050
75,1559
75,1585
75,1851
75,1956
75,2214
75,2916
76,672
76,838
77,486
77,630
77,1114
77,1690
77,1784
77,2143
77,2546
77,2981
78,98
78,224
78,735
78,798
78,1026
78,1038
78,1039
78,1134
78,1141
78,1396
78,2095
78,2768
78,2791
79,622
79,719
79,1018
79,1168
79,1251
79,1582
79,1663
79,1705
79,1934
79,2036
79,2137
79,2144
79,2271
80,178
80,237
80,307
80,391
80,900
80,1375
80,1706
80,1894
80,2135
80,2653
80,2868
81,277
81,540
81,625
81,910
81,1229
81,1409
81,1722
81,1950
81,2157
81,2343
81,2403
81,2854
82,162
82,369
82,441
82,570
82,932
82,1141
82,1151
82,1264
82,1652
82,1684
82,2080
82,2091
82,2313
82,2487
82,2529
82,2985
83,242
83,446
83,595
83,1109
83,1284
83,1451
83,1839
83,1901
83,2002
83,2045
83,2063
83,2342
83,2452
84,109
84,202
84,326
84,338
84,454
84,470
84,974
84,2134
84,2191
84,2685
85,681
85,686
85,766
85,968
85,1086
85,1152
85,1197
85,1374
85,1886
85,1972
85,2583
85,2723
86,691
86,1013
86,1181
86,1366
86,1642
86,2202
86,2587
86,2729
86,2855
87,1009
87,1276
87,1300
87,1457
87,1820
87,1873
87,1958
87,1960
87,2457
87,2704
87,2831
88,868
88,1113
88,1542
88,2214
88,2465
89,513
89,1286
89,1698
89,1740
89,1808
89,2222
89,2525
89,2566
