voter_id,agent_type,loyalty,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6,pref_7,pref_8,pref_9,pref_10,pref_11,pref_12,initial_vote
0,strategic,0.0,Zemmour,Dupont-Aignan,Roussel,Pecresse,Macron,Arthaud,Poutou,Lassalle,Melenchon,Le Pen,Hidalgo,Jadot,Zemmour
1,stubborn,1.0,Jadot,Arthaud,Zemmour,Macron,Hidalgo,Melenchon,Poutou,Le Pen,Lassalle,Dupont-Aignan,Roussel,Pecresse,Jadot
2,stubborn,1.0,Hidalgo,Arthaud,Le Pen,Poutou,Roussel,Jadot,Pecresse,Zemmour,Dupont-Aignan,Melenchon,Macron,Lassalle,Hidalgo
3,mixed,0.635,Poutou,Lassalle,Jadot,Zemmour,Macron,Melenchon,Arthaud,Hidalgo,Pecresse,Roussel,Dupont-Aignan,Le Pen,Poutou
4,strategic,0.0,Arthaud,Melenchon,Lassalle,Dupont-Aignan,Poutou,Zemmour,Hidalgo,Pecresse,Le Pen,Jadot,Roussel,Macron,Arthaud
5,mixed,0.605,Arthaud,Lassalle,Pecresse,Le Pen,Melenchon,Jadot,Poutou,Dupont-Aignan,Roussel,Zemmour,Macron,Hidalgo,Arthaud
6,stubborn,1.0,Macron,Dupont-Aignan,Roussel,Le Pen,Hidalgo,Lassalle,Melenchon,Arthaud,Jadot,Pecresse,Poutou,Zemmour,Macron
7,mixed,0.427,Lassalle,Le Pen,Poutou,Jadot,Pecresse,Macron,Melenchon,Zemmour,Arthaud,Dupont-Aignan,Roussel,Hidalgo,Lassalle
8,strategic,0.0,Zemmour,Roussel,Dupont-Aignan,Hidalgo,Poutou,Arthaud,Pecresse,Jadot,Le Pen,Macron,Melenchon,Lassalle,Zemmour
9,stubborn,1.0,Pecresse,Melenchon,Dupont-Aignan,Zemmour,Lassalle,Poutou,Arthaud,Macron,Hidalgo,Jadot,Roussel,Le Pen,Pecresse
10,stubborn,1.0,Macron,Le Pen,Melenchon,Poutou,Jadot,Dupont-Aignan,Pecresse,Arthaud,Zemmour,Lassalle,Roussel,Hidalgo,Macron
11,stubborn,1.0,Zemmour,Melenchon,Macron,Roussel,Jadot,Poutou,Pecresse,Lassalle,Dupont-Aignan,Arthaud,Hidalgo,Le Pen,Zemmour
12,mixed,0.898,Dupont-Aignan,Lassalle,Roussel,Melenchon,Zemmour,Jadot,Pecresse,Le Pen,Macron,Arthaud,Hidalgo,Poutou,Dupont-Aignan
13,mixed,0.492,Poutou,Dupont-Aignan,Roussel,Pecresse,Hidalgo,Le Pen,Melenchon,Arthaud,Jadot,Lassalle,Macron,Zemmour,Poutou
14,strategic,0.0,Zemmour,Hidalgo,Le Pen,Roussel,Lassalle,Jadot,Macron,Pecresse,Melenchon,Arthaud,Dupont-Aignan,Poutou,Zemmour
15,mixed,0.74,Lassalle,Pecresse,Hidalgo,Le Pen,Dupont-Aignan,Arthaud,Macron,Melenchon,Jadot,Poutou,Roussel,Zemmour,Lassalle
16,mixed,0.8,Roussel,Le Pen,Pecresse,Dupont-Aignan,Lassalle,Hidalgo,Jadot,Zemmour,Macron,Arthaud,Poutou,Melenchon,Roussel
17,strategic,0.0,Hidalgo,Zemmour,Melenchon,Le Pen,Roussel,Jadot,Dupont-Aignan,Arthaud,Macron,Poutou,Pecresse,Lassalle,Hidalgo
18,mixed,0.736,Roussel,Arthaud,Macron,Melenchon,Zemmour,Dupont-Aignan,Le Pen,Poutou,Hidalgo,Jadot,Lassalle,Pecresse,Roussel
19,mixed,0.467,Zemmour,Roussel,Arthaud,Poutou,Jadot,Pecresse,Macron,Hidalgo,Dupont-Aignan,Le Pen,Melenchon,Lassalle,Zemmour
20,stubborn,1.0,Macron,Pecresse,Le Pen,Dupont-Aignan,Melenchon,Poutou,Arthaud,Roussel,Jadot,Hidalgo,Zemmour,Lassalle,Macron
21,strategic,0.0,Melenchon,Lassalle,Arthaud,Dupont-Aignan,Pecresse,Jadot,Zemmour,Macron,Le Pen,Hidalgo,Roussel,Poutou,Melenchon
22,stubborn,1.0,Lassalle,Macron,Dupont-Aignan,Pecresse,Roussel,Le Pen,Poutou,Zemmour,Jadot,Arthaud,Melenchon,Hidalgo,Lassalle
23,strategic,0.0,Roussel,Pecresse,Arthaud,Macron,Zemmour,Hidalgo,Jadot,Lassalle,Dupont-Aignan,Melenchon,Le Pen,Poutou,Roussel
24,strategic,0.0,Zemmour,Roussel,Poutou,Le Pen,Melenchon,Arthaud,Dupont-Aignan,Lassalle,Hidalgo,Macron,Pecresse,Jadot,Zemmour
25,stubborn,1.0,Pecresse,Dupont-Aignan,Macron,Arthaud,Jadot,Zemmour,Le Pen,Poutou,Lassalle,Melenchon,Roussel,Hidalgo,Pecresse
26,strategic,0.0,Poutou,Roussel,Macron,Zemmour,Le Pen,Pecresse,Hidalgo,Melenchon,Lassalle,Jadot,Dupont-Aignan,Arthaud,Poutou
27,strategic,0.0,Lassalle,Arthaud,Dupont-Aignan,Roussel,Le Pen,Macron,Pecresse,Poutou,Hidalgo,Zemmour,Melenchon,Jadot,Lassalle
28,stubborn,1.0,Jadot,Melenchon,Arthaud,Dupont-Aignan,Macron,Roussel,Le Pen,Pecresse,Zemmour,Hidalgo,Lassalle,Poutou,Jadot
29,mixed,0.695,Lassalle,Arthaud,Macron,Pecresse,Jadot,Hidalgo,Melenchon,Le Pen,Poutou,Dupont-Aignan,Roussel,Zemmour,Lassalle
30,mixed,0.826,Hidalgo,Le Pen,Poutou,Roussel,Jadot,Dupont-Aignan,Melenchon,Pecresse,Zemmour,Lassalle,Macron,Arthaud,Hidalgo
31,strategic,0.0,Roussel,Poutou,Pecresse,Hidalgo,Melenchon,Jadot,Lassalle,Dupont-Aignan,Macron,Le Pen,Zemmour,Arthaud,Roussel
32,mixed,0.463,Jadot,Macron,Arthaud,Melenchon,Hidalgo,Pecresse,Le Pen,Zemmour,Lassalle,Dupont-Aignan,Roussel,Poutou,Jadot
33,stubborn,1.0,Roussel,Le Pen,Arthaud,Lassalle,Pecresse,Jadot,Zemmour,Dupont-Aignan,Hidalgo,Poutou,Melenchon,Macron,Roussel
34,mixed,0.447,Poutou,Hidalgo,Roussel,Pecresse,Zemmour,Macron,Jadot,Arthaud,Le Pen,Dupont-Aignan,Lassalle,Melenchon,Poutou
35,mixed,0.549,Jadot,Hidalgo,Dupont-Aignan,Macron,Arthaud,Zemmour,Lassalle,Pecresse,Melenchon,Le Pen,Roussel,Poutou,Jadot
36,mixed,0.685,Pecresse,Dupont-Aignan,Melenchon,Le Pen,Poutou,Lassalle,Hidalgo,Macron,Arthaud,Roussel,Jadot,Zemmour,Pecresse
37,mixed,0.618,Le Pen,Pecresse,Macron,Jadot,Melenchon,Hidalgo,Poutou,Zemmour,Lassalle,Roussel,Dupont-Aignan,Arthaud,Le Pen
38,mixed,0.712,Melenchon,Macron,Pecresse,Arthaud,Hidalgo,Zemmour,Poutou,Le Pen,Jadot,Dupont-Aignan,Lassalle,Roussel,Melenchon
39,mixed,0.443,Melenchon,Jadot,Lassalle,Dupont-Aignan,Le Pen,Roussel,Arthaud,Poutou,Zemmour,Hidalgo,Pecresse,Macron,Melenchon
40,stubborn,1.0,Hidalgo,Poutou,Arthaud,Macron,Dupont-Aignan,Pecresse,Le Pen,Lassalle,Zemmour,Jadot,Melenchon,Roussel,Hidalgo
41,strategic,0.0,Pecresse,Melenchon,Jadot,Hidalgo,Roussel,Lassalle,Arthaud,Le Pen,Macron,Zemmour,Poutou,Dupont-Aignan,Pecresse
42,mixed,0.55,Melenchon,Lassalle,Pecresse,Dupont-Aignan,Poutou,Arthaud,Zemmour,Roussel,Le Pen,Jadot,Hidalgo,Macron,Melenchon
43,strategic,0.0,Arthaud,Dupont-Aignan,Zemmour,Poutou,Pecresse,Melenchon,Le Pen,Roussel,Macron,Jadot,Hidalgo,Lassalle,Arthaud
44,stubborn,1.0,Pecresse,Jadot,Le Pen,Melenchon,Roussel,Zemmour,Poutou,Arthaud,Dupont-Aignan,Lassalle,Hidalgo,Macron,Pecresse
45,strategic,0.0,Macron,Dupont-Aignan,Melenchon,Poutou,Roussel,Hidalgo,Le Pen,Zemmour,Jadot,Lassalle,Arthaud,Pecresse,Macron
46,strategic,0.0,Jadot,Hidalgo,Pecresse,Arthaud,Le Pen,Roussel,Melenchon,Dupont-Aignan,Zemmour,Poutou,Macron,Lassalle,Jadot
47,strategic,0.0,Hidalgo,Macron,Zemmour,Le Pen,Dupont-Aignan,Lassalle,Roussel,Jadot,Pecresse,Arthaud,Poutou,Melenchon,Hidalgo
48,strategic,0.0,Pecresse,Roussel,Arthaud,Melenchon,Hidalgo,Le Pen,Jadot,Lassalle,Poutou,Macron,Zemmour,Dupont-Aignan,Pecresse
49,stubborn,1.0,Pecresse,Jadot,Le Pen,Roussel,Lassalle,Macron,Poutou,Arthaud,Hidalgo,Dupont-Aignan,Zemmour,Melenchon,Pecresse
