voter_id,agent_type,loyalty,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6,pref_7,pref_8,pref_9,pref_10,pref_11,pref_12,initial_vote
0,strategic,0.0,Roussel,Pecresse,Dupont-Aignan,Le Pen,Lassalle,Jadot,Macron,Poutou,Arthaud,Hidalgo,Zemmour,Melenchon,Roussel
1,stubborn,1.0,Roussel,Melenchon,Poutou,Le Pen,Hidalgo,Zemmour,Pecresse,Macron,Jadot,Arthaud,Lassalle,Dupont-Aignan,Roussel
2,mixed,0.6,Pecresse,Macron,Roussel,Melenchon,Arthaud,Poutou,Zemmour,Le Pen,Jadot,Lassalle,Hidalgo,Dupont-Aignan,Pecresse
3,stubborn,1.0,Le Pen,Roussel,Dupont-Aignan,Jadot,Arthaud,Lassalle,Zemmour,Melenchon,Macron,Poutou,Hidalgo,Pecresse,Le Pen
4,stubborn,1.0,Roussel,Poutou,Hidalgo,Dupont-Aignan,Macron,Melenchon,Arthaud,Pecresse,Jadot,Le Pen,Lassalle,Zemmour,Roussel
5,mixed,0.6,Dupont-Aignan,Poutou,Zemmour,Jadot,Melenchon,Pecresse,Le Pen,Hidalgo,Macron,Arthaud,Roussel,Lassalle,Dupont-Aignan
6,mixed,0.6,Melenchon,Le Pen,Zemmour,Arthaud,Hidalgo,Macron,Poutou,Pecresse,Lassalle,Dupont-Aignan,Roussel,Jadot,Melenchon
7,mixed,0.6,Jadot,Roussel,Macron,Hidalgo,Dupont-Aignan,Arthaud,Melenchon,Pecresse,Lassalle,Poutou,Le Pen,Zemmour,Jadot
8,stubborn,1.0,Macron,Lassalle,Le Pen,Jadot,Poutou,Arthaud,Hidalgo,Melenchon,Dupont-Aignan,Zemmour,Roussel,Pecresse,Macron
9,strategic,0.0,Hidalgo,Zemmour,Melenchon,Roussel,Macron,Le Pen,Arthaud,Pecresse,Jadot,Poutou,Dupont-Aignan,Lassalle,Hidalgo
10,stubborn,1.0,Jadot,Le Pen,Melenchon,Roussel,Poutou,Dupont-Aignan,Zemmour,Hidalgo,Macron,Pecresse,Lassalle,Arthaud,Jadot
11,strategic,0.0,Jadot,Arthaud,Macron,Hidalgo,Lassalle,Melenchon,Roussel,Pecresse,Zemmour,Poutou,Dupont-Aignan,Le Pen,Jadot
12,strategic,0.0,Melenchon,Hidalgo,Arthaud,Dupont-Aignan,Jadot,Lassalle,Macron,Pecresse,Le Pen,Poutou,Roussel,Zemmour,Melenchon
13,mixed,0.6,Poutou,Arthaud,Roussel,Lassalle,Jadot,Hidalgo,Dupont-Aignan,Zemmour,Melenchon,Le Pen,Pecresse,Macron,Poutou
14,strategic,0.0,Le Pen,Lassalle,Arthaud,Zemmour,Jadot,Roussel,Melenchon,Poutou,Pecresse,Macron,Hidalgo,Dupont-Aignan,Le Pen
15,mixed,0.6,Melenchon,Hidalgo,Le Pen,Jadot,Roussel,Pecresse,Macron,Zemmour,Dupont-Aignan,Arthaud,Lassalle,Poutou,Melenchon
16,strategic,0.0,Le Pen,Pecresse,Hidalgo,Melenchon,Zemmour,Dupont-Aignan,Jadot,Poutou,Macron,Arthaud,Roussel,Lassalle,Le Pen
17,mixed,0.6,Macron,Roussel,Poutou,Arthaud,Jadot,Lassalle,Zemmour,Melenchon,Le Pen,Pecresse,Hidalgo,Dupont-Aignan,Macron
18,strategic,0.0,Poutou,Melenchon,Dupont-Aignan,Lassalle,Pecresse,Roussel,Hidalgo,Arthaud,Zemmour,Le Pen,Jadot,Macron,Poutou
19,strategic,0.0,Jadot,Pecresse,Poutou,Hidalgo,Melenchon,Macron,Le Pen,Roussel,Zemmour,Arthaud,Dupont-Aignan,Lassalle,Jadot
20,mixed,0.6,Le Pen,Melenchon,Macron,Arthaud,Pecresse,Zemmour,Poutou,Dupont-Aignan,Jadot,Lassalle,Roussel,Hidalgo,Le Pen
21,mixed,0.6,Zemmour,Macron,Jadot,Roussel,Dupont-Aignan,Arthaud,Pecresse,Hidalgo,Lassalle,Melenchon,Le Pen,Poutou,Zemmour
22,mixed,0.6,Le Pen,Zemmour,Jadot,Arthaud,Poutou,Macron,Lassalle,Dupont-Aignan,Melenchon,Roussel,Pecresse,Hidalgo,Le Pen
23,mixed,0.6,Macron,Roussel,Lassalle,Melenchon,Poutou,Pecresse,Hidalgo,Le Pen,Dupont-Aignan,Jadot,Arthaud,Zemmour,Macron
24,mixed,0.6,Zemmour,Lassalle,Le Pen,Jadot,Melenchon,Macron,Hidalgo,Poutou,Roussel,Dupont-Aignan,Arthaud,Pecresse,Zemmour
25,mixed,0.6,Roussel,Poutou,Dupont-Aignan,Melenchon,Macron,Jadot,Hidalgo,Arthaud,Pecresse,Zemmour,Lassalle,Le Pen,Roussel
26,stubborn,1.0,Arthaud,Zemmour,Pecresse,Le Pen,Poutou,Jadot,Macron,Hidalgo,Roussel,Dupont-Aignan,Melenchon,Lassalle,Arthaud
27,stubborn,1.0,Pecresse,Macron,Lassalle,Hidalgo,Dupont-Aignan,Zemmour,Melenchon,Poutou,Arthaud,Jadot,Roussel,Le Pen,Pecresse
28,mixed,0.6,Dupont-Aignan,Pecresse,Le Pen,Zemmour,Macron,Roussel,Hidalgo,Poutou,Arthaud,Lassalle,Melenchon,Jadot,Dupont-Aignan
29,strategic,0.0,Pecresse,Poutou,Jadot,Melenchon,Zemmour,Roussel,Dupont-Aignan,Le Pen,Arthaud,Hidalgo,Macron,Lassalle,Pecresse
30,mixed,0.6,Macron,Poutou,Zemmour,Melenchon,Lassalle,Jadot,Le Pen,Hidalgo,Pecresse,Roussel,Arthaud,Dupont-Aignan,Macron
31,strategic,0.0,Macron,Arthaud,Hidalgo,Pecresse,Zemmour,Le Pen,Roussel,Melenchon,Lassalle,Jadot,Poutou,Dupont-Aignan,Macron
32,mixed,0.6,Melenchon,Pecresse,Roussel,Hidalgo,Zemmour,Poutou,Lassalle,Jadot,Le Pen,Dupont-Aignan,Arthaud,Macron,Melenchon
