source,target
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,10
0,11
0,12
0,14
0,15
0,16
0,17
0,18
0,20
0,21
0,23
0,24
0,25
0,31
0,33
0,34
0,35
0,40
0,41
0,42
0,59
0,64
0,67
0,75
0,76
0,80
0,86
0,88
0,90
0,97
0,103
0,104
0,117
0,130
0,132
0,135
0,136
0,143
0,145
0,148
0,180
0,206
0,212
0,214
0,222
0,250
0,253
0,259
0,263
0,273
0,284
0,285
0,286
0,287
0,319
0,321
0,328
0,341
0,346
0,354
0,362
0,366
0,369
0,371
0,375
0,380
0,423
0,425
0,427
0,430
0,448
0,454
0,466
0,485
0,488
0,489
0,493
0,494
0,521
0,530
0,531
0,553
0,595
0,596
0,615
0,617
0,618
0,626
0,632
0,658
0,667
0,669
0,670
0,713
0,720
0,743
0,771
0,776
0,782
0,808
0,810
0,835
0,871
0,881
0,916
0,918
0,924
0,942
0,948
0,953
0,967
0,980
0,985
0,988
0,1014
0,1019
0,1024
0,1037
0,1050
0,1051
0,1097
0,1117
0,1146
0,1155
0,1164
0,1237
0,1246
0,1263
0,1264
0,1268
0,1296
0,1309
0,1330
0,1333
0,1348
0,1351
0,1359
0,1467
0,1494
0,1497
0,1513
0,1529
0,1550
0,1574
0,1583
0,1613
0,1626
0,1628
0,1665
0,1688
0,1709
0,1718
0,1721
0,1773
0,1819
0,1896
0,1917
0,1986
0,1995
0,2013
0,2015
0,2020
0,2026
0,2058
0,2101
0,2115
0,2128
0,2177
0,2180
0,2220
0,2251
0,2253
0,2270
0,2272
0,2307
0,2325
0,2353
0,2379
0,2391
0,2393
0,2421
0,2446
0,2461
0,2497
0,2556
0,2557
0,2600
0,2605
0,2611
0,2619
0,2657
0,2696
0,2747
0,2758
0,2780
0,2854
0,2865
0,2868
0,2870
0,2878
0,2916
0,2929
0,3015
0,3028
0,3082
0,3095
0,3107
0,3123
0,3142
0,3152
0,3155
0,3161
0,3179
0,3192
0,3228
0,3233
0,3242
0,3252
0,3256
0,3286
0,3330
0,3432
0,3440
0,3472
0,3628
0,3684
0,3691
0,3701
0,3741
0,3798
0,3809
0,3813
0,3820
0,3834
0,3871
0,3948
0,3952
0,3980
0,4024
0,4028
0,4029
0,4069
0,4097
0,4142
0,4154
0,4225
0,4240
0,4251
0,4328
0,4362
0,4465
0,4466
0,4492
0,4522
0,4525
0,4563
0,4629
0,4707
0,4730
0,4774
0,4782
0,4801
0,4824
0,4847
0,4870
0,4882
0,4975
1,6
1,7
1,8
1,12
1,14
1,16
1,18
1,20
1,22
1,32
1,34
1,36
1,38
1,40
1,58
1,60
1,75
1,79
1,82
1,87
1,107
1,119
1,126
1,129
1,133
1,152
1,156
1,224
1,225
1,241
1,246
1,254
1,267
1,291
1,316
1,318
1,339
1,366
1,405
1,407
1,419
1,450
1,455
1,459
1,487
1,502
1,527
1,570
1,583
1,613
1,654
1,671
1,707
1,725
1,763
1,799
1,820
1,876
1,900
1,940
1,944
1,947
1,957
1,995
1,1036
1,1099
1,1107
1,1111
1,1132
1,1136
1,1190
1,1194
1,1206
1,1217
1,1297
1,1322
1,1326
1,1362
1,1379
1,1477
1,1482
1,1486
1,1510
1,1580
1,1615
1,1646
1,1694
1,1713
1,1715
1,1749
1,1898
1,1911
1,1952
1,1975
1,1976
1,2070
1,2162
1,2227
1,2313
1,2384
1,2411
1,2419
1,2437
1,2507
1,2508
1,2527
1,2528
1,2632
1,2669
1,2711
1,2767
1,2793
1,2804
1,2829
1,2848
1,2914
1,2933
1,2993
1,3026
1,3085
1,3099
1,3170
1,3172
1,3268
1,3283
1,3285
1,3323
1,3327
1,3553
1,3659
1,3680
1,3706
1,3749
1,3770
1,3777
1,3809
1,3936
1,3973
1,3992
1,4012
1,4054
1,4277
1,4349
1,4453
1,4824
1,4834
1,4858
1,4899
2,6
2,9
2,19
2,28
2,46
2,78
2,152
2,205
2,293
2,336
2,447
2,501
2,536
2,592
2,942
2,957
2,1678
2,1681
2,1856
2,1931
2,2100
2,2145
2,2314
2,3137
2,3175
2,3176
2,3230
2,3886
2,4074
2,4076
2,4099
2,4146
2,4270
2,4319
2,4505
2,4677
2,4779
3,6
3,9
3,11
3,15
3,69
3,88
3,127
3,174
3,193
3,266
3,302
3,436
3,521
3,637
3,662
3,749
3,758
3,765
3,842
3,912
3,1077
3,1254
3,1383
3,1460
3,1489
3,1698
3,1701
3,1993
3,2096
3,2195
3,2284
3,2305
3,2340
3,2363
3,2370
3,2495
3,2616
3,2652
3,2694
3,3505
3,3575
3,3655
3,4167
3,4199
3,4257
3,4475
3,4538
3,4605
3,4921
4,6
4,7
4,8
4,9
4,10
4,11
4,13
4,18
4,20
4,23
4,29
4,30
4,35
4,38
4,48
4,54
4,59
4,60
4,70
4,74
4,97
4,116
4,117
4,118
4,126
4,142
4,154
4,183
4,187
4,214
4,243
4,284
4,291
4,307
4,311
4,347
4,400
4,405
4,449
4,479
4,494
4,501
4,545
4,559
4,571
4,573
4,575
4,585
4,587
4,611
4,619
4,649
4,653
4,658
4,703
4,717
4,748
4,772
4,798
4,806
4,820
4,827
4,943
4,961
4,1004
4,1019
4,1023
4,1038
4,1216
4,1234
4,1288
4,1303
4,1307
4,1310
4,1340
4,1346
4,1367
4,1394
4,1395
4,1418
4,1520
4,1525
4,1553
4,1621
4,1660
4,1666
4,1694
4,1709
4,1711
4,1720
4,1792
4,1854
4,1858
4,1864
4,1878
4,1897
4,1908
4,1971
4,2000
4,2005
4,2006
4,2012
4,2014
4,2018
4,2049
4,2059
4,2091
4,2154
4,2160
4,2176
4,2186
4,2239
4,2262
4,2359
4,2368
4,2370
4,2445
4,2486
4,2489
4,2545
4,2599
4,2610
4,2639
4,2648
4,2661
4,2663
4,2793
4,2822
4,2827
4,2989
4,3005
4,3055
4,3071
4,3083
4,3100
4,3148
4,3240
4,3264
4,3265
4,3466
4,3511
4,3588
4,3691
4,3727
4,3749
4,3968
4,4103
4,4105
4,4107
4,4132
4,4200
4,4279
4,4311
4,4383
4,4430
4,4433
4,4438
4,4453
4,4459
4,4570
4,4572
4,4667
4,4670
4,4724
4,4748
4,4766
4,4948
4,4992
5,7
5,13
5,21
5,47
5,59
5,67
5,84
5,85
5,86
5,132
5,148
5,175
5,297
5,313
5,326
5,369
5,398
5,482
5,522
5,560
5,593
5,654
5,725
5,780
5,789
5,858
5,977
5,992
5,1057
5,1136
5,1177
5,1180
5,1258
5,1434
5,1466
5,1581
5,1679
5,1729
5,1733
5,1934
5,1989
5,2331
5,2513
5,2630
5,2769
5,2803
5,3245
5,3320
5,3431
5,3615
5,3698
5,3778
5,3867
5,3887
5,4014
5,4036
5,4167
5,4230
5,4431
5,4540
5,4643
5,4646
5,4945
5,4990
6,7
6,8
6,9
6,10
6,12
6,13
6,17
6,19
6,25
6,26
6,30
6,31
6,38
6,39
6,53
6,57
6,61
6,62
6,64
6,82
6,83
6,89
6,93
6,113
6,128
6,129
6,130
