source,target
0,4
0,73
0,175
0,277
0,324
0,374
0,598
0,601
0,766
0,972
1,38
1,64
1,106
1,208
1,389
1,401
1,428
1,466
1,507
1,692
2,178
2,184
2,187
2,262
2,298
2,317
2,348
2,402
2,496
2,632
2,796
2,807
2,828
2,978
3,187
3,213
3,224
3,271
3,274
3,324
3,391
3,538
3,883
3,911
4,15
4,449
4,450
4,468
4,605
4,654
4,792
4,921
4,989
5,277
5,316
5,365
5,629
5,777
5,841
5,872
6,15
6,76
6,201
6,258
6,382
6,568
6,631
6,647
6,684
6,704
6,707
7,44
7,82
7,131
7,292
7,369
7,400
7,656
7,791
7,826
7,963
8,68
8,139
8,450
8,459
8,608
8,635
8,674
8,776
8,899
8,972
9,39
9,289
9,319
9,403
9,503
9,601
9,631
9,650
9,704
9,751
9,762
9,857
10,172
10,278
10,311
10,317
10,328
10,397
10,613
10,635
10,662
10,753
10,758
10,773
10,815
10,894
11,87
11,315
11,363
11,365
11,577
11,618
11,622
11,748
12,36
12,38
12,59
12,141
12,156
12,449
12,489
12,531
12,538
12,596
12,894
12,923
12,989
13,236
13,259
13,269
13,510
13,719
13,848
13,863
13,898
13,916
13,994
14,213
14,214
14,223
14,244
14,306
14,352
14,396
14,479
14,570
14,610
14,658
14,673
14,680
14,742
14,916
15,27
15,149
15,160
15,172
15,300
15,513
15,759
15,824
15,948
16,83
16,374
16,479
16,491
16,493
16,541
16,720
16,758
16,835
17,104
17,115
17,227
17,296
17,640
17,712
17,715
17,908
18,244
18,322
18,357
18,365
18,399
18,429
18,483
18,543
18,600
18,608
18,703
18,750
18,775
18,794
18,937
19,71
19,118
19,332
19,455
19,662
19,743
19,900
19,985
20,50
20,96
20,176
20,482
20,520
20,663
20,872
21,77
21,337
21,350
21,515
21,517
21,531
21,566
21,580
21,966
21,972
22,47
22,68
22,73
22,76
22,340
22,560
22,616
22,799
22,874
23,30
23,114
23,225
23,244
23,258
23,732
23,801
23,841
23,987
24,147
24,301
24,304
24,436
24,508
24,718
24,980
25,186
25,371
25,543
25,819
25,959
26,85
26,197
26,215
26,240
26,244
26,270
26,326
26,763
26,928
27,191
27,443
27,711
27,827
27,912
28,37
28,113
28,145
28,163
28,284
28,313
28,326
28,345
28,366
28,674
28,704
28,744
28,774
28,804
28,855
28,902
28,904
29,148
29,248
29,317
29,409
29,464
29,465
29,479
29,546
29,732
29,994
30,47
30,54
30,558
30,682
30,701
30,788
30,847
31,111
31,239
31,326
31,396
31,549
31,559
31,608
31,623
31,721
31,722
31,796
31,860
31,875
31,977
32,90
32,109
32,210
32,311
32,315
32,324
32,413
32,434
32,436
32,521
32,735
33,252
33,501
33,561
33,717
33,812
33,882
33,936
34,48
34,365
34,371
34,448
34,516
34,813
34,859
35,228
35,387
35,715
35,774
35,803
35,875
35,893
35,981
36,84
36,122
36,160
36,248
36,281
36,310
36,423
36,513
36,632
36,685
36,877
36,925
37,375
37,427
37,606
37,622
37,663
37,749
37,756
37,864
37,967
37,991
38,102
38,161
38,195
38,302
38,360
38,416
38,603
38,652
38,697
38,710
38,760
39,41
39,72
39,262
39,822
39,942
39,974
40,167
40,176
40,226
40,258
40,424
40,440
40,583
40,633
40,765
40,775
40,810
40,826
41,121
