source,target
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,10
0,17
0,18
0,23
0,25
0,26
0,27
0,29
0,32
0,39
0,40
0,44
0,57
0,60
0,62
0,63
0,70
0,72
0,85
0,86
0,89
0,105
0,113
0,128
0,141
0,148
0,149
0,151
0,163
0,180
0,181
0,199
0,200
0,203
0,214
0,225
0,230
0,237
0,251
0,254
0,267
0,268
0,291
0,295
0,297
0,314
0,337
0,346
0,362
0,364
0,413
0,440
0,443
0,455
0,480
0,491
0,522
0,538
0,545
0,553
0,558
0,563
0,586
0,592
0,609
0,613
0,625
0,627
0,653
0,686
0,710
0,721
0,747
0,751
0,757
0,760
0,799
0,802
0,822
0,826
0,855
0,860
0,866
0,900
0,911
0,931
0,932
0,941
0,993
1,7
1,9
1,10
1,11
1,14
1,17
1,32
1,52
1,123
1,146
1,163
1,167
1,171
1,330
1,341
1,494
1,772
1,949
2,6
2,7
2,8
2,9
2,14
2,16
2,18
2,19
2,20
2,22
2,24
2,36
2,59
2,101
2,121
2,131
2,137
2,141
2,188
2,208
2,220
2,262
2,273
2,307
2,310
2,336
2,391
2,398
2,415
2,539
2,646
2,668
2,683
2,772
2,801
2,825
2,865
2,873
2,907
2,949
2,993
3,6
3,12
3,13
3,14
3,15
3,27
3,55
3,73
3,90
3,100
3,120
3,159
3,177
3,247
3,256
3,310
3,499
3,500
3,612
3,622
3,624
3,684
3,763
3,830
4,6
4,9
4,10
4,24
4,55
4,71
4,80
4,84
4,101
4,157
4,340
4,588
4,600
5,6
5,7
5,8
5,11
5,13
5,22
5,23
5,35
5,40
5,42
5,45
5,53
5,58
5,60
5,69
5,85
5,102
5,119
5,134
5,168
5,169
5,178
5,186
5,191
5,192
5,198
5,209
5,219
5,223
5,230
5,244
5,262
5,290
5,300
5,309
5,313
5,323
5,329
5,331
5,343
5,397
5,399
5,419
5,446
5,467
5,468
5,481
5,507
5,557
5,559
5,571
5,593
5,613
5,651
5,661
5,675
5,684
5,690
5,716
5,761
5,796
5,813
5,832
5,839
5,874
5,949
5,953
6,7
6,8
6,9
6,11
6,12
6,13
6,16
6,18
6,20
6,21
6,29
6,30
6,33
6,38
6,39
6,40
6,42
6,46
6,47
6,51
6,56
6,73
6,80
6,82
6,92
6,97
6,98
6,99
6,100
6,104
6,107
6,111
6,113
6,118
6,126
6,133
6,149
6,153
6,171
6,178
6,181
6,196
6,200
6,203
6,205
6,217
6,219
6,237
6,239
6,240
6,254
6,261
6,264
6,293
6,298
6,328
6,335
6,337
6,343
6,365
6,382
6,386
6,387
6,421
6,427
6,451
6,464
6,472
6,498
6,510
6,517
6,518
6,532
6,546
6,592
6,596
6,606
6,616
6,624
6,641
6,651
6,662
6,677
6,685
6,705
6,722
6,767
6,786
6,807
6,816
6,820
6,823
6,840
6,843
6,885
6,894
6,900
6,909
6,924
6,939
6,978
7,8
7,10
7,11
7,14
7,15
7,18
7,19
7,21
7,23
7,26
7,27
7,28
7,29
7,31
7,33
7,35
7,41
7,45
7,48
7,49
7,52
7,55
7,56
7,58
7,59
7,65
7,74
7,98
7,102
7,104
7,124
7,139
7,149
7,157
7,158
7,160
7,167
7,172
7,173
7,174
7,190
7,194
7,210
7,222
7,249
7,270
7,277
7,286
7,287
7,299
7,344
7,356
7,379
7,398
7,420
7,421
7,424
7,445
7,465
7,536
7,612
7,642
7,687
7,722
7,768
7,774
7,775
7,790
7,859
7,896
7,932
7,964
7,982
8,9
8,12
8,19
8,29
8,41
8,50
8,65
8,71
8,83
8,93
8,116
8,119
8,163
8,166
8,168
8,176
8,190
8,212
8,217
8,221
8,222
8,223
8,250
8,259
8,287
8,294
8,297
8,311
8,319
8,350
8,362
8,371
8,383
8,395
8,410
8,429
8,436
8,438
8,442
8,459
8,570
8,585
8,631
8,717
8,721
8,866
8,901
8,940
8,944
8,945
8,959
8,969
8,983
8,990
9,10
9,11
9,12
9,13
9,16
9,17
9,19
9,27
9,28
9,33
9,35
9,38
9,43
9,46
9,50
9,73
9,77
9,82
9,83
9,84
9,86
9,92
9,97
9,100
9,104
9,112
9,120
9,131
9,142
9,146
9,155
9,161
9,184
9,210
9,227
9,231
9,247
9,251
9,263
9,265
9,267
9,269
9,276
9,288
9,289
9,298
9,318
9,324
9,329
9,339
9,348
9,349
9,357
9,378
9,384
9,389
9,410
9,413
9,420
9,460
9,482
9,488
9,496
9,510
9,542
9,552
9,567
9,576
9,577
9,584
9,606
9,703
9,717
9,796
9,819
9,823
9,845
9,856
9,866
9,893
9,900
9,922
9,927
9,934
9,954
9,957
9,961
9,981
10,12
10,15
10,21
10,22
10,23
10,24
10,27
10,28
10,37
10,42
10,44
10,45
10,49
10,77
10,81
10,85
10,89
10,155
10,166
10,170
10,179
10,189
10,203
10,207
10,227
10,232
10,250
10,255
10,269
10,272
10,277
10,286
10,323
10,326
10,349
10,372
10,393
10,397
10,399
10,408
10,459
10,465
10,485
10,489
10,493
10,516
10,526
10,527
10,532
10,535
10,558
10,566
10,567
10,594
10,600
10,626
10,631
10,656
10,673
10,702
10,752
10,773
10,838
10,844
10,866
10,877
10,893
10,895
10,901
10,903
10,924
10,927
10,937
10,984
11,13
11,14
11,15
11,16
11,25
11,37
11,49
11,62
11,64
11,75
11,82
11,102
11,127
11,135
11,173
11,189
11,196
11,202
11,221
11,226
11,245
11,253
11,293
11,304
11,329
11,355
11,361
11,369
11,405
11,438
11,523
11,540
11,557
11,569
11,616
11,691
11,709
11,716
11,731
11,736
11,737
11,782
11,791
11,805
11,817
11,838
11,885
11,961
11,971
12,15
12,20
12,21
12,23
12,32
12,33
12,69
12,75
12,87
12,105
12,116
12,144
12,150
12,211
12,308
12,381
12,395
12,545
12,551
12,552
12,617
12,663
12,677
12,793
12,797
12,935
13,20
13,24
13,25
13,26
13,31
13,34
13,45
13,48
13,55
13,57
13,78
13,91
13,105
13,107
13,169
13,174
13,234
13,245
13,269
13,280
13,283
13,301
13,320
13,368
13,412
13,494
13,608
13,733
13,737
13,749
13,765
13,787
13,824
13,844
13,857
13,865
13,872
13,926
13,937
13,951
13,971
13,976
13,984
13,986
14,16
14,34
14,36
14,43
14,54
14,56
14,61
14,62
14,66
14,68
14,76
14,82
14,90
14,102
14,128
14,131
14,133
14,150
14,164
14,178
14,201
14,208
14,211
14,229
14,234
14,253
14,266
14,340
14,417
14,422
14,447
14,463
14,504
14,556
14,602
14,604
14,701
14,718
14,758
14,783
14,792
14,818
14,856
14,868
14,870
14,875
14,982
14,984
15,17
15,19
15,21
15,25
15,31
15,37
15,38
15,54
15,66
15,77
15,78
15,79
15,83
15,85
15,88
15,94
15,118
15,125
15,130
15,132
15,133
15,155
15,168
15,198
15,208
15,212
15,240
15,245
15,249
15,277
15,286
15,294
15,295
15,325
15,372
15,376
15,437
15,444
15,502
15,509
15,536
15,568
15,637
15,640
15,694
15,742
15,804
15,919
15,923
15,940
15,987
16,17
16,18
16,22
16,30
16,33
16,36
16,44
