voter_id,agent_type,loyalty,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6,pref_7,pref_8,pref_9,pref_10,pref_11,pref_12,initial_vote
0,stubborn,1.0,Dupont-Aignan,Macron,Arthaud,Roussel,Lassalle,Pecresse,Jadot,Zemmour,Poutou,Hidalgo,Melenchon,Le Pen,Dupont-Aignan
1,stubborn,1.0,Macron,Melenchon,Lassalle,Hidalgo,Arthaud,Poutou,Pecresse,Jadot,Dupont-Aignan,Le Pen,Zemmour,Roussel,Macron
2,mixed,0.6,Macron,Dupont-Aignan,Roussel,Poutou,Hidalgo,Lassalle,Pecresse,Zemmour,Le Pen,Arthaud,Jadot,Melenchon,Macron
3,stubborn,1.0,Arthaud,Zemmour,Le Pen,Lassalle,Dupont-Aignan,Jadot,Roussel,Hidalgo,Macron,Melenchon,Pecresse,Poutou,Arthaud
4,stubborn,1.0,Zemmour,Hidalgo,Dupont-Aignan,Melenchon,Macron,Poutou,Lassalle,Le Pen,Roussel,Pecresse,Arthaud,Jadot,Zemmour
5,strategic,0.0,Roussel,Dupont-Aignan,Le Pen,Macron,Zemmour,Pecresse,Jadot,Poutou,Melenchon,Lassalle,Arthaud,Hidalgo,Roussel
6,stubborn,1.0,Dupont-Aignan,Jadot,Zemmour,Arthaud,Macron,Le Pen,Melenchon,Poutou,Roussel,Pecresse,Lassalle,Hidalgo,Dupont-Aignan
7,mixed,0.6,Macron,Poutou,Lassalle,Zemmour,Jadot,Le Pen,Roussel,Hidalgo,Dupont-Aignan,Pecresse,Arthaud,Melenchon,Macron
8,stubborn,1.0,Jadot,Pecresse,Hidalgo,Arthaud,Melenchon,Roussel,Dupont-Aignan,Poutou,Le Pen,Zemmour,Macron,Lassalle,Jadot
9,stubborn,1.0,Jadot,Poutou,Zemmour,Roussel,Lassalle,Pecresse,Dupont-Aignan,Melenchon,Hidalgo,Macron,Le Pen,Arthaud,Jadot
10,stubborn,1.0,Le Pen,Macron,Poutou,Hidalgo,Pecresse,Melenchon,Zemmour,Lassalle,Jadot,Roussel,Dupont-Aignan,Arthaud,Le Pen
11,stubborn,1.0,Pecresse,Macron,Zemmour,Hidalgo,Poutou,Le Pen,Roussel,Jadot,Dupont-Aignan,Lassalle,Arthaud,Melenchon,Pecresse
12,stubborn,1.0,Jadot,Melenchon,Roussel,Arthaud,Poutou,Zemmour,Lassalle,Dupont-Aignan,Hidalgo,Le Pen,Pecresse,Macron,Jadot
13,stubborn,1.0,Jadot,Dupont-Aignan,Arthaud,Poutou,Macron,Zemmour,Roussel,Pecresse,Hidalgo,Le Pen,Lassalle,Melenchon,Jadot
14,stubborn,1.0,Zemmour,Melenchon,Macron,Jadot,Arthaud,Le Pen,Dupont-Aignan,Poutou,Roussel,Hidalgo,Lassalle,Pecresse,Zemmour
15,mixed,0.6,Hidalgo,Macron,Pecresse,Roussel,Le Pen,Jadot,Arthaud,Dupont-Aignan,Melenchon,Lassalle,Poutou,Zemmour,Hidalgo
16,stubborn,1.0,Dupont-Aignan,Hidalgo,Macron,Jadot,Arthaud,Le Pen,Lassalle,Melenchon,Pecresse,Roussel,Zemmour,Poutou,Dupont-Aignan
17,strategic,0.0,Arthaud,Melenchon,Roussel,Zemmour,Hidalgo,Lassalle,Le Pen,Poutou,Pecresse,Macron,Dupont-Aignan,Jadot,Arthaud
18,stubborn,1.0,Jadot,Melenchon,Macron,Poutou,Dupont-Aignan,Hidalgo,Pecresse,Zemmour,Roussel,Le Pen,Arthaud,Lassalle,Jadot
19,stubborn,1.0,Zemmour,Poutou,Melenchon,Jadot,Hidalgo,Lassalle,Le Pen,Arthaud,Macron,Pecresse,Roussel,Dupont-Aignan,Zemmour
20,mixed,0.6,Melenchon,Le Pen,Pecresse,Zemmour,Macron,Poutou,Arthaud,Lassalle,Roussel,Dupont-Aignan,Hidalgo,Jadot,Melenchon
21,strategic,0.0,Lassalle,Dupont-Aignan,Hidalgo,Roussel,Macron,Le Pen,Pecresse,Zemmour,Arthaud,Jadot,Poutou,Melenchon,Lassalle
22,stubborn,1.0,Dupont-Aignan,Le Pen,Roussel,Zemmour,Melenchon,Jadot,Lassalle,Macron,Pecresse,Poutou,Hidalgo,Arthaud,Dupont-Aignan
23,strategic,0.0,Poutou,Roussel,Hidalgo,Zemmour,Pecresse,Le Pen,Jadot,Arthaud,Melenchon,Lassalle,Macron,Dupont-Aignan,Poutou
24,strategic,0.0,Hidalgo,Roussel,Zemmour,Jadot,Macron,Melenchon,Poutou,Lassalle,Arthaud,Pecresse,Dupont-Aignan,Le Pen,Hidalgo
25,strategic,0.0,Lassalle,Melenchon,Roussel,Poutou,Arthaud,Jadot,Le Pen,Dupont-Aignan,Hidalgo,Pecresse,Macron,Zemmour,Lassalle
26,stubborn,1.0,Lassalle,Macron,Pecresse,Le Pen,Arthaud,Hidalgo,Poutou,Zemmour,Dupont-Aignan,Melenchon,Jadot,Roussel,Lassalle
27,stubborn,1.0,Lassalle,Hidalgo,Poutou,Arthaud,Zemmour,Pecresse,Dupont-Aignan,Melenchon,Jadot,Le Pen,Macron,Roussel,Lassalle
28,mixed,0.6,Macron,Zemmour,Lassalle,Le Pen,Dupont-Aignan,Hidalgo,Melenchon,Jadot,Arthaud,Roussel,Poutou,Pecresse,Macron
29,stubborn,1.0,Jadot,Roussel,Hidalgo,Zemmour,Macron,Melenchon,Le Pen,Lassalle,Poutou,Arthaud,Dupont-Aignan,Pecresse,Jadot
30,strategic,0.0,Roussel,Jadot,Pecresse,Zemmour,Arthaud,Melenchon,Le Pen,Macron,Dupont-Aignan,Hidalgo,Lassalle,Poutou,Roussel
31,stubborn,1.0,Lassalle,Poutou,Macron,Jadot,Le Pen,Melenchon,Roussel,Pecresse,Hidalgo,Dupont-Aignan,Arthaud,Zemmour,Lassalle
32,stubborn,1.0,Jadot,Arthaud,Lassalle,Le Pen,Roussel,Zemmour,Melenchon,Dupont-Aignan,Macron,Poutou,Hidalgo,Pecresse,Jadot
33,stubborn,1.0,Arthaud,Roussel,Poutou,Lassalle,Jadot,Pecresse,Dupont-Aignan,Le Pen,Hidalgo,Zemmour,Macron,Melenchon,Arthaud
34,stubborn,1.0,Poutou,Jadot,Lassalle,Macron,Arthaud,Dupont-Aignan,Zemmour,Melenchon,Le Pen,Hidalgo,Roussel,Pecresse,Poutou
35,stubborn,1.0,Melenchon,Arthaud,Pecresse,Lassalle,Zemmour,Le Pen,Jadot,Poutou,Dupont-Aignan,Roussel,Macron,Hidalgo,Melenchon
36,stubborn,1.0,Dupont-Aignan,Arthaud,Zemmour,Jadot,Lassalle,Le Pen,Pecresse,Hidalgo,Macron,Roussel,Melenchon,Poutou,Dupont-Aignan
37,stubborn,1.0,Le Pen,Macron,Hidalgo,Jadot,Arthaud,Dupont-Aignan,Lassalle,Pecresse,Poutou,Zemmour,Melenchon,Roussel,Le Pen
38,mixed,0.6,Le Pen,Poutou,Zemmour,Melenchon,Hidalgo,Roussel,Arthaud,Dupont-Aignan,Macron,Jadot,Pecresse,Lassalle,Le Pen
39,stubborn,1.0,Arthaud,Poutou,Roussel,Zemmour,Melenchon,Macron,Dupont-Aignan,Lassalle,Pecresse,Le Pen,Jadot,Hidalgo,Arthaud
40,stubborn,1.0,Lassalle,Dupont-Aignan,Pecresse,Zemmour,Macron,Hidalgo,Le Pen,Arthaud,Poutou,Melenchon,Roussel,Jadot,Lassalle
41,strategic,0.0,Macron,Jadot,Dupont-Aignan,Le Pen,Hidalgo,Arthaud,Zemmour,Poutou,Melenchon,Pecresse,Lassalle,Roussel,Macron
42,strategic,0.0,Pecresse,Lassalle,Arthaud,Jadot,Roussel,Poutou,Hidalgo,Zemmour,Le Pen,Dupont-Aignan,Melenchon,Macron,Pecresse
43,strategic,0.0,Arthaud,Pecresse,Lassalle,Zemmour,Hidalgo,Le Pen,Poutou,Jadot,Macron,Dupont-Aignan,Roussel,Melenchon,Arthaud
44,stubborn,1.0,Zemmour,Macron,Lassalle,Le Pen,Melenchon,Arthaud,Roussel,Hidalgo,Poutou,Pecresse,Jadot,Dupont-Aignan,Zemmour
45,mixed,0.6,Roussel,Hidalgo,Zemmour,Arthaud,Poutou,Melenchon,Jadot,Lassalle,Macron,Le Pen,Pecresse,Dupont-Aignan,Roussel
46,mixed,0.6,Dupont-Aignan,Pecresse,Le Pen,Roussel,Macron,Zemmour,Jadot,Lassalle,Hidalgo,Melenchon,Arthaud,Poutou,Dupont-Aignan
47,strategic,0.0,Le Pen,Lassalle,Roussel,Pecresse,Jadot,Zemmour,Hidalgo,Macron,Arthaud,Poutou,Melenchon,Dupont-Aignan,Le Pen
48,stubborn,1.0,Macron,Lassalle,Roussel,Melenchon,Pecresse,Dupont-Aignan,Hidalgo,Le Pen,Jadot,Poutou,Zemmour,Arthaud,Macron
