voter_id,agent_type,loyalty,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6,pref_7,pref_8,pref_9,pref_10,pref_11,pref_12,initial_vote
0,strategic,0.0,Arthaud,Hidalgo,Macron,Poutou,Melenchon,Dupont-Aignan,Le Pen,Pecresse,Jadot,Roussel,Zemmour,Lassalle,Arthaud
1,stubborn,1.0,Pecresse,Dupont-Aignan,Le Pen,Jadot,Arthaud,Melenchon,Zemmour,Lassalle,Roussel,Macron,Hidalgo,Poutou,Pecresse
2,stubborn,1.0,Jadot,Macron,Dupont-Aignan,Roussel,Hidalgo,Arthaud,Melenchon,Lassalle,Zemmour,Pecresse,Le Pen,Poutou,Jadot
3,stubborn,1.0,Macron,Dupont-Aignan,Lassalle,Roussel,Hidalgo,Poutou,Le Pen,Arthaud,Melenchon,Jadot,Zemmour,Pecresse,Macron
4,strategic,0.0,Jadot,Poutou,Le Pen,Dupont-Aignan,Macron,Zemmour,Melenchon,Lassalle,Roussel,Hidalgo,Pecresse,Arthaud,Jadot
5,strategic,0.0,Le Pen,Jadot,Hidalgo,Lassalle,Arthaud,Roussel,Dupont-Aignan,Pecresse,Melenchon,Poutou,Macron,Zemmour,Le Pen
6,strategic,0.0,Le Pen,Dupont-Aignan,Hidalgo,Arthaud,Lassalle,Roussel,Macron,Melenchon,Pecresse,Poutou,Zemmour,Jadot,Le Pen
7,stubborn,1.0,Macron,Le Pen,Dupont-Aignan,Roussel,Melenchon,Zemmour,Arthaud,Lassalle,Jadot,Hidalgo,Poutou,Pecresse,Macron
8,strategic,0.0,Pecresse,Lassalle,Le Pen,Hidalgo,Dupont-Aignan,Zemmour,Jadot,Poutou,Roussel,Arthaud,Melenchon,Macron,Pecresse
9,strategic,0.0,Roussel,Macron,Jadot,Pecresse,Hidalgo,Dupont-Aignan,Melenchon,Lassalle,Le Pen,Zemmour,Poutou,Arthaud,Roussel
10,strategic,0.0,Hidalgo,Lassalle,Dupont-Aignan,Roussel,Le Pen,Arthaud,Jadot,Zemmour,Poutou,Macron,Pecresse,Melenchon,Hidalgo
11,strategic,0.0,Lassalle,Zemmour,Hidalgo,Le Pen,Dupont-Aignan,Pecresse,Macron,Poutou,Jadot,Roussel,Arthaud,Melenchon,Lassalle
12,mixed,0.6,Macron,Roussel,Hidalgo,Jadot,Pecresse,Dupont-Aignan,Lassalle,Melenchon,Arthaud,Poutou,Zemmour,Le Pen,Macron
13,stubborn,1.0,Lassalle,Le Pen,Arthaud,Roussel,Hidalgo,Melenchon,Jadot,Poutou,Macron,Dupont-Aignan,Zemmour,Pecresse,Lassalle
14,strategic,0.0,Arthaud,Roussel,Le Pen,Hidalgo,Poutou,Pecresse,Lassalle,Zemmour,Jadot,Melenchon,Dupont-Aignan,Macron,Arthaud
15,stubborn,1.0,Hidalgo,Poutou,Melenchon,Zemmour,Jadot,Dupont-Aignan,Le Pen,Lassalle,Macron,Pecresse,Arthaud,Roussel,Hidalgo
16,strategic,0.0,Le Pen,Zemmour,Macron,Melenchon,Dupont-Aignan,Lassalle,Jadot,Pecresse,Hidalgo,Roussel,Poutou,Arthaud,Le Pen
17,mixed,0.6,Dupont-Aignan,Poutou,Le Pen,Macron,Arthaud,Jadot,Zemmour,Lassalle,Hidalgo,Pecresse,Roussel,Melenchon,Dupont-Aignan
18,stubborn,1.0,Hidalgo,Le Pen,Lassalle,Melenchon,Pecresse,Zemmour,Roussel,Macron,Dupont-Aignan,Arthaud,Jadot,Poutou,Hidalgo
19,stubborn,1.0,Le Pen,Macron,Zemmour,Roussel,Dupont-Aignan,Melenchon,Jadot,Pecresse,Arthaud,Poutou,Hidalgo,Lassalle,Le Pen
20,stubborn,1.0,Macron,Dupont-Aignan,Melenchon,Pecresse,Roussel,Poutou,Zemmour,Arthaud,Hidalgo,Lassalle,Le Pen,Jadot,Macron
21,strategic,0.0,Poutou,Lassalle,Pecresse,Jadot,Zemmour,Roussel,Hidalgo,Dupont-Aignan,Le Pen,Macron,Melenchon,Arthaud,Poutou
22,mixed,0.6,Hidalgo,Macron,Lassalle,Zemmour,Poutou,Pecresse,Roussel,Dupont-Aignan,Arthaud,Melenchon,Le Pen,Jadot,Hidalgo
23,strategic,0.0,Lassalle,Arthaud,Pecresse,Macron,Zemmour,Dupont-Aignan,Poutou,Roussel,Le Pen,Melenchon,Jadot,Hidalgo,Lassalle
24,mixed,0.6,Poutou,Hidalgo,Lassalle,Zemmour,Le Pen,Dupont-Aignan,Roussel,Arthaud,Melenchon,Pecresse,Jadot,Macron,Poutou
25,stubborn,1.0,Jadot,Arthaud,Dupont-Aignan,Roussel,Poutou,Zemmour,Le Pen,Macron,Pecresse,Melenchon,Lassalle,Hidalgo,Jadot
26,stubborn,1.0,Zemmour,Dupont-Aignan,Jadot,Macron,Lassalle,Poutou,Hidalgo,Roussel,Melenchon,Pecresse,Le Pen,Arthaud,Zemmour
27,stubborn,1.0,Roussel,Le Pen,Hidalgo,Jadot,Poutou,Zemmour,Arthaud,Dupont-Aignan,Pecresse,Melenchon,Lassalle,Macron,Roussel
28,stubborn,1.0,Hidalgo,Lassalle,Le Pen,Dupont-Aignan,Melenchon,Macron,Poutou,Zemmour,Roussel,Jadot,Pecresse,Arthaud,Hidalgo
29,stubborn,1.0,Zemmour,Le Pen,Arthaud,Hidalgo,Dupont-Aignan,Pecresse,Macron,Melenchon,Lassalle,Poutou,Roussel,Jadot,Zemmour
30,mixed,0.6,Lassalle,Dupont-Aignan,Jadot,Macron,Melenchon,Roussel,Hidalgo,Poutou,Le Pen,Zemmour,Pecresse,Arthaud,Lassalle
31,stubborn,1.0,Zemmour,Poutou,Dupont-Aignan,Pecresse,Melenchon,Hidalgo,Arthaud,Jadot,Macron,Lassalle,Le Pen,Roussel,Zemmour
32,stubborn,1.0,Lassalle,Dupont-Aignan,Macron,Melenchon,Arthaud,Zemmour,Hidalgo,Poutou,Roussel,Jadot,Pecresse,Le Pen,Lassalle
33,stubborn,1.0,Macron,Roussel,Arthaud,Dupont-Aignan,Jadot,Hidalgo,Le Pen,Melenchon,Pecresse,Zemmour,Lassalle,Poutou,Macron
34,strategic,0.0,Jadot,Zemmour,Roussel,Poutou,Melenchon,Macron,Lassalle,Pecresse,Hidalgo,Le Pen,Arthaud,Dupont-Aignan,Jadot
35,stubborn,1.0,Le Pen,Lassalle,Jadot,Arthaud,Macron,Poutou,Zemmour,Melenchon,Roussel,Pecresse,Hidalgo,Dupont-Aignan,Le Pen
36,stubborn,1.0,Hidalgo,Le Pen,Lassalle,Pecresse,Macron,Poutou,Arthaud,Jadot,Zemmour,Dupont-Aignan,Melenchon,Roussel,Hidalgo
37,stubborn,1.0,Lassalle,Macron,Roussel,Pecresse,Melenchon,Hidalgo,Zemmour,Le Pen,Arthaud,Poutou,Dupont-Aignan,Jadot,Lassalle
38,strategic,0.0,Le Pen,Pecresse,Hidalgo,Poutou,Zemmour,Roussel,Macron,Arthaud,Jadot,Melenchon,Dupont-Aignan,Lassalle,Le Pen
39,mixed,0.6,Arthaud,Roussel,Poutou,Macron,Dupont-Aignan,Lassalle,Zemmour,Hidalgo,Melenchon,Pecresse,Le Pen,Jadot,Arthaud
40,mixed,0.6,Poutou,Arthaud,Zemmour,Le Pen,Dupont-Aignan,Hidalgo,Macron,Melenchon,Jadot,Roussel,Pecresse,Lassalle,Poutou
41,strategic,0.0,Melenchon,Roussel,Jadot,Macron,Pecresse,Zemmour,Hidalgo,Dupont-Aignan,Lassalle,Poutou,Le Pen,Arthaud,Melenchon
42,stubborn,1.0,Roussel,Dupont-Aignan,Arthaud,Jadot,Le Pen,Pecresse,Poutou,Hidalgo,Zemmour,Melenchon,Lassalle,Macron,Roussel
43,stubborn,1.0,Melenchon,Jadot,Poutou,Hidalgo,Arthaud,Dupont-Aignan,Pecresse,Zemmour,Macron,Le Pen,Lassalle,Roussel,Melenchon
44,mixed,0.6,Hidalgo,Melenchon,Poutou,Pecresse,Macron,Roussel,Dupont-Aignan,Arthaud,Jadot,Lassalle,Le Pen,Zemmour,Hidalgo
45,stubborn,1.0,Macron,Arthaud,Jadot,Lassalle,Poutou,Hidalgo,Pecresse,Melenchon,Le Pen,Roussel,Dupont-Aignan,Zemmour,Macron
46,mixed,0.6,Roussel,Hidalgo,Macron,Poutou,Jadot,Pecresse,Le Pen,Lassalle,Zemmour,Dupont-Aignan,Arthaud,Melenchon,Roussel
47,stubborn,1.0,Arthaud,Macron,Melenchon,Zemmour,Poutou,Lassalle,Le Pen,Dupont-Aignan,Roussel,Jadot,Hidalgo,Pecresse,Arthaud
48,mixed,0.6,Arthaud,Jadot,Zemmour,Poutou,Lassalle,Le Pen,Macron,Melenchon,Hidalgo,Roussel,Pecresse,Dupont-Aignan,Arthaud
49,strategic,0.0,Melenchon,Poutou,Roussel,Le Pen,Arthaud,Jadot,Hidalgo,Dupont-Aignan,Lassalle,Macron,Zemmour,Pecresse,Melenchon
