source,target
0,109
0,393
0,434
0,583
0,659
0,700
0,770
1,186
1,430
1,438
1,462
1,523
1,542
1,735
1,826
1,863
1,927
1,934
2,126
2,158
2,235
2,344
2,379
2,471
2,563
2,587
2,902
2,978
3,159
3,222
3,235
3,326
3,378
3,488
3,604
3,683
3,931
3,957
3,962
4,150
4,266
4,281
4,289
4,293
4,413
4,444
4,464
4,601
4,770
4,816
4,876
5,47
5,79
5,260
5,279
5,354
5,564
5,623
5,634
5,644
5,654
5,811
5,975
6,42
6,174
6,283
6,322
6,323
6,575
6,696
6,734
7,79
7,197
7,240
7,258
7,334
7,408
7,493
7,519
7,563
7,639
7,718
7,733
7,892
8,223
8,240
8,271
8,357
8,389
8,416
8,447
8,461
8,469
8,479
8,537
8,602
8,801
8,864
8,902
9,17
9,101
9,153
9,350
9,373
9,413
9,474
9,480
9,586
9,694
9,732
9,811
9,833
9,936
9,956
10,106
10,153
10,182
10,217
10,412
10,548
10,596
10,732
10,800
10,814
10,981
11,231
11,275
11,657
11,666
11,697
11,990
12,154
12,219
12,244
12,467
12,496
12,514
12,543
12,567
12,663
12,746
12,905
12,933
13,56
13,103
13,235
13,296
13,456
13,471
13,526
13,583
13,633
13,923
13,928
14,54
14,89
14,352
14,367
14,392
14,768
14,788
14,858
15,104
15,110
15,112
15,124
15,132
15,277
15,319
15,484
15,642
15,648
15,770
15,820
15,919
16,255
16,301
16,366
16,488
16,529
16,668
16,892
17,125
17,180
17,273
17,301
17,311
17,389
17,399
17,523
17,538
17,548
17,566
17,716
17,781
17,807
17,855
17,888
17,896
17,897
18,41
18,83
18,217
18,246
18,389
18,493
18,507
18,542
18,550
18,651
18,701
18,775
18,905
18,947
18,981
19,138
19,237
19,352
19,353
19,416
19,438
19,486
19,741
19,783
19,785
19,967
20,67
20,134
20,231
20,324
20,374
20,378
20,424
20,623
20,738
20,776
20,964
21,52
21,380
21,393
21,434
21,628
21,755
21,778
22,177
22,236
22,362
22,508
22,544
22,550
22,582
22,719
22,838
22,898
22,937
22,940
23,181
23,335
23,572
23,627
23,752
23,801
23,841
23,849
23,903
23,938
23,966
24,102
24,226
24,421
24,574
24,901
25,103
25,191
25,387
25,454
25,591
25,599
25,601
25,656
25,711
25,937
25,999
26,51
26,147
26,379
26,531
26,585
27,93
27,199
27,289
27,469
27,562
27,569
27,592
28,63
28,91
28,176
28,178
28,284
28,309
28,535
28,536
28,545
28,922
28,971
28,990
29,46
29,111
29,284
29,321
29,387
29,502
29,662
29,713
29,755
29,765
29,912
29,939
29,965
29,982
30,250
30,282
30,298
30,468
30,487
30,562
30,607
30,747
31,118
31,197
31,297
31,338
31,611
31,668
31,862
31,888
31,931
31,960
31,992
32,61
32,92
32,427
32,432
32,674
32,894
32,976
33,321
33,502
33,583
33,631
33,772
33,932
33,960
33,985
34,91
34,147
34,172
34,183
34,364
34,408
34,588
34,595
34,649
34,980
35,92
35,124
35,133
35,166
35,170
35,237
35,539
35,554
35,784
35,848
35,959
35,967
35,985
36,107
36,150
36,239
36,257
36,550
36,643
36,882
36,891
36,902
37,40
37,218
37,333
37,352
37,407
37,603
37,787
37,845
37,979
37,982
38,148
38,266
38,332
38,622
38,661
38,801
38,841
38,853
39,175
39,278
39,777
39,814
39,853
40,113
40,161
40,238
40,259
40,418
40,531
40,653
40,965
41,161
41,276
41,387
41,390
41,435
41,568
41,986
42,177
42,181
42,199
42,351
42,513
42,595
42,856
42,867
42,872
42,961
43,69
43,163
43,203
43,429
43,473
43,547
43,683
43,806
44,92
44,146
44,148
44,228
44,328
44,479
44,491
44,512
44,710
44,711
44,736
44,889
44,921
45,159
45,208
45,290
45,317
45,416
45,675
45,699
45,857
45,897
45,948
45,990
46,303
46,364
47,549
48,159
48,234
48,402
48,446
48,502
48,709
48,755
48,842
48,906
48,952
48,954
49,119
49,138
49,254
49,334
49,344
49,385
49,404
49,635
49,688
49,690
49,842
49,848
49,879
50,189
50,233
50,258
50,373
50,445
50,486
50,578
50,760
50,811
51,80
51,271
51,290
51,349
51,416
51,433
51,507
51,627
51,799
52,113
52,125
52,219
52,261
52,548
52,693
52,761
52,810
53,75
53,227
53,279
53,392
53,436
53,508
53,679
53,771
53,849
53,879
54,78
54,340
54,406
54,508
54,636
54,705
54,776
54,798
54,831
54,832
54,845
54,961
55,105
55,223
55,228
55,331
55,479
55,637
55,773
55,876
55,898
56,109
56,170
56,297
56,669
56,852
56,928
57,70
57,74
57,252
57,301
57,399
57,650
57,967
57,995
58,68
58,77
58,286
58,367
58,377
58,424
58,793
59,183
59,284
59,469
59,501
59,514
59,532
59,543
59,823
59,944
60,134
60,143
60,177
60,186
60,332
60,442
60,676
60,794
60,838
60,920
61,68
61,70
61,172
61,229
61,266
61,406
61,438
61,609
61,819
61,845
61,876
61,901
61,960
62,146
62,293
62,317
62,364
62,417
62,449
62,461
62,485
62,555
62,573
62,770
62,827
62,853
62,895
63,253
63,266
63,372
63,578
63,683
63,775
63,855
64,113
64,206
64,683
64,770
65,146
65,180
65,206
65,316
65,584
65,627
65,758
65,957
65,959
65,970
65,983
65,988
66,130
66,274
66,417
66,426
66,706
66,879
66,883
67,121
67,290
67,345
67,433
67,437
67,518
67,595
67,744
67,813
67,953
68,77
68,425
68,489
68,545
68,577
68,842
68,904
69,73
69,143
69,323
69,402
69,426
69,439
69,441
69,600
69,661
69,817
69,866
70,288
70,314
70,444
70,637
70,757
70,791
70,845
70,881
70,969
71,121
71,165
71,192
71,337
71,516
71,625
71,687
71,750
71,787
71,855
71,943
71,975
72,151
72,168
72,296
72,429
72,481
72,560
72,617
72,622
72,770
73,117
73,123
73,435
73,723
73,862
73,897
74,130
74,191
74,330
74,613
74,778
74,821
74,873
74,905
74,978
75,115
75,130
75,192
75,236
75,254
75,319
75,345
75,347
75,458
75,475
75,770
75,786
75,884
75,917
76,222
76,323
76,384
76,422
76,545
76,579
76,707
76,956
76,970
76,978
77,101
77,154
77,432
77,825
77,877
77,899
78,184
78,239
78,269
78,298
78,307
78,309
78,338
78,365
78,374
78,411
78,432
78,452
78,616
78,694
78,880
79,92
79,110
79,155
79,197
79,213
79,589
