voter_id,agent_type,loyalty,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6,pref_7,pref_8,pref_9,pref_10,pref_11,pref_12,initial_vote
0,strategic,0.0,Poutou,Pecresse,Macron,Roussel,Le Pen,Melenchon,Dupont-Aignan,Lassalle,Arthaud,Hidalgo,Jadot,Zemmour,Poutou
1,stubborn,1.0,Pecresse,Lassalle,Poutou,Le Pen,Zemmour,Jadot,Dupont-Aignan,Melenchon,Roussel,Hidalgo,Macron,Arthaud,Pecresse
2,stubborn,1.0,Lassalle,Dupont-Aignan,Poutou,Zemmour,Hidalgo,Pecresse,Macron,Le Pen,Arthaud,Jadot,Roussel,Melenchon,Lassalle
3,stubborn,1.0,Lassalle,Dupont-Aignan,Hidalgo,Zemmour,Jadot,Poutou,Le Pen,Macron,Pecresse,Melenchon,Arthaud,Roussel,Lassalle
4,stubborn,1.0,Dupont-Aignan,Zemmour,Pecresse,Roussel,Macron,Jadot,Melenchon,Arthaud,Le Pen,Lassalle,Hidalgo,Poutou,Dupont-Aignan
5,stubborn,1.0,Macron,Le Pen,Roussel,Poutou,Dupont-Aignan,Lassalle,Jadot,Hidalgo,Arthaud,Melenchon,Zemmour,Pecresse,Macron
6,mixed,0.594,Zemmour,Dupont-Aignan,Roussel,Hidalgo,Pecresse,Melenchon,Poutou,Arthaud,Jadot,Macron,Lassalle,Le Pen,Zemmour
7,stubborn,1.0,Macron,Pecresse,Lassalle,Jadot,Roussel,Poutou,Zemmour,Hidalgo,Le Pen,Melenchon,Arthaud,Dupont-Aignan,Macron
8,mixed,0.434,Dupont-Aignan,Poutou,Zemmour,Le Pen,Hidalgo,Macron,Arthaud,Melenchon,Jadot,Lassalle,Pecresse,Roussel,Dupont-Aignan
9,stubborn,1.0,Melenchon,Le Pen,Hidalgo,Jadot,Roussel,Dupont-Aignan,Macron,Arthaud,Pecresse,Zemmour,Poutou,Lassalle,Melenchon
10,stubborn,1.0,Dupont-Aignan,Pecresse,Roussel,Hidalgo,Arthaud,Jadot,Macron,Poutou,Melenchon,Le Pen,Zemmour,Lassalle,Dupont-Aignan
11,stubborn,1.0,Roussel,Zemmour,Macron,Arthaud,Hidalgo,Le Pen,Melenchon,Jadot,Dupont-Aignan,Lassalle,Poutou,Pecresse,Roussel
12,stubborn,1.0,Lassalle,Macron,Hidalgo,Dupont-Aignan,Arthaud,Jadot,Le Pen,Pecresse,Melenchon,Roussel,Zemmour,Poutou,Lassalle
13,strategic,0.0,Macron,Jadot,Arthaud,Melenchon,Le Pen,Dupont-Aignan,Lassalle,Hidalgo,Zemmour,Roussel,Pecresse,Poutou,Macron
14,stubborn,1.0,Le Pen,Macron,Zemmour,Dupont-Aignan,Melenchon,Lassalle,Arthaud,Poutou,Pecresse,Jadot,Roussel,Hidalgo,Le Pen
15,strategic,0.0,Le Pen,Pecresse,Jadot,Roussel,Zemmour,Dupont-Aignan,Melenchon,Poutou,Hidalgo,Arthaud,Macron,Lassalle,Le Pen
16,stubborn,1.0,Hidalgo,Le Pen,Poutou,Arthaud,Dupont-Aignan,Jadot,Pecresse,Melenchon,Lassalle,Macron,Roussel,Zemmour,Hidalgo
17,stubborn,1.0,Zemmour,Le Pen,Roussel,Pecresse,Lassalle,Jadot,Melenchon,Arthaud,Macron,Poutou,Dupont-Aignan,Hidalgo,Zemmour
18,mixed,0.505,Jadot,Macron,Lassalle,Arthaud,Hidalgo,Melenchon,Le Pen,Pecresse,Roussel,Dupont-Aignan,Poutou,Zemmour,Jadot
19,stubborn,1.0,Le Pen,Lassalle,Jadot,Pecresse,Melenchon,Macron,Dupont-Aignan,Arthaud,Zemmour,Roussel,Hidalgo,Poutou,Le Pen
20,stubborn,1.0,Pecresse,Arthaud,Poutou,Hidalgo,Le Pen,Roussel,Zemmour,Dupont-Aignan,Lassalle,Jadot,Macron,Melenchon,Pecresse
21,strategic,0.0,Lassalle,Melenchon,Le Pen,Arthaud,Dupont-Aignan,Macron,Jadot,Hidalgo,Roussel,Pecresse,Poutou,Zemmour,Lassalle
22,stubborn,1.0,Arthaud,Hidalgo,Lassalle,Poutou,Pecresse,Dupont-Aignan,Jadot,Melenchon,Zemmour,Le Pen,Macron,Roussel,Arthaud
23,mixed,0.663,Poutou,Dupont-Aignan,Melenchon,Roussel,Macron,Zemmour,Pecresse,Le Pen,Jadot,Arthaud,Lassalle,Hidalgo,Poutou
24,stubborn,1.0,Jadot,Pecresse,Roussel,Poutou,Melenchon,Le Pen,Dupont-Aignan,Hidalgo,Zemmour,Arthaud,Macron,Lassalle,Jadot
25,stubborn,1.0,Le Pen,Zemmour,Roussel,Melenchon,Jadot,Arthaud,Poutou,Macron,Pecresse,Lassalle,Dupont-Aignan,Hidalgo,Le Pen
26,stubborn,1.0,Zemmour,Dupont-Aignan,Hidalgo,Macron,Poutou,Arthaud,Le Pen,Jadot,Lassalle,Roussel,Melenchon,Pecresse,Zemmour
27,mixed,0.818,Le Pen,Arthaud,Hidalgo,Zemmour,Lassalle,Pecresse,Melenchon,Dupont-Aignan,Poutou,Macron,Jadot,Roussel,Le Pen
28,mixed,0.868,Le Pen,Arthaud,Jadot,Lassalle,Zemmour,Dupont-Aignan,Melenchon,Pecresse,Macron,Poutou,Roussel,Hidalgo,Le Pen
29,stubborn,1.0,Dupont-Aignan,Hidalgo,Lassalle,Arthaud,Jadot,Macron,Melenchon,Zemmour,Le Pen,Roussel,Pecresse,Poutou,Dupont-Aignan
30,mixed,0.503,Jadot,Roussel,Le Pen,Zemmour,Macron,Hidalgo,Dupont-Aignan,Melenchon,Lassalle,Arthaud,Poutou,Pecresse,Jadot
31,strategic,0.0,Poutou,Pecresse,Le Pen,Dupont-Aignan,Hidalgo,Lassalle,Zemmour,Macron,Roussel,Jadot,Arthaud,Melenchon,Poutou
32,mixed,0.823,Roussel,Jadot,Le Pen,Pecresse,Poutou,Melenchon,Hidalgo,Arthaud,Macron,Dupont-Aignan,Zemmour,Lassalle,Roussel
33,mixed,0.796,Lassalle,Poutou,Melenchon,Le Pen,Dupont-Aignan,Macron,Hidalgo,Pecresse,Jadot,Roussel,Zemmour,Arthaud,Lassalle
34,stubborn,1.0,Pecresse,Dupont-Aignan,Melenchon,Zemmour,Lassalle,Hidalgo,Poutou,Arthaud,Macron,Jadot,Le Pen,Roussel,Pecresse
35,stubborn,1.0,Hidalgo,Jadot,Melenchon,Lassalle,Le Pen,Dupont-Aignan,Poutou,Arthaud,Macron,Pecresse,Zemmour,Roussel,Hidalgo
36,stubborn,1.0,Pecresse,Roussel,Poutou,Zemmour,Melenchon,Jadot,Lassalle,Dupont-Aignan,Arthaud,Hidalgo,Macron,Le Pen,Pecresse
37,strategic,0.0,Melenchon,Arthaud,Macron,Zemmour,Lassalle,Pecresse,Dupont-Aignan,Roussel,Le Pen,Hidalgo,Poutou,Jadot,Melenchon
38,stubborn,1.0,Hidalgo,Zemmour,Le Pen,Poutou,Dupont-Aignan,Macron,Melenchon,Arthaud,Pecresse,Roussel,Jadot,Lassalle,Hidalgo
39,stubborn,1.0,Hidalgo,Dupont-Aignan,Melenchon,Pecresse,Poutou,Lassalle,Le Pen,Jadot,Arthaud,Macron,Roussel,Zemmour,Hidalgo
40,stubborn,1.0,Hidalgo,Le Pen,Dupont-Aignan,Zemmour,Arthaud,Roussel,Jadot,Poutou,Melenchon,Lassalle,Pecresse,Macron,Hidalgo
41,stubborn,1.0,Lassalle,Melenchon,Zemmour,Pecresse,Macron,Roussel,Poutou,Dupont-Aignan,Le Pen,Arthaud,Jadot,Hidalgo,Lassalle
42,stubborn,1.0,Pecresse,Macron,Roussel,Zemmour,Lassalle,Arthaud,Melenchon,Hidalgo,Poutou,Jadot,Dupont-Aignan,Le Pen,Pecresse
43,mixed,0.816,Le Pen,Hidalgo,Roussel,Zemmour,Arthaud,Macron,Poutou,Jadot,Melenchon,Lassalle,Dupont-Aignan,Pecresse,Le Pen
44,stubborn,1.0,Dupont-Aignan,Macron,Zemmour,Jadot,Poutou,Roussel,Melenchon,Arthaud,Le Pen,Hidalgo,Pecresse,Lassalle,Dupont-Aignan
45,strategic,0.0,Lassalle,Roussel,Dupont-Aignan,Pecresse,Arthaud,Macron,Jadot,Poutou,Le Pen,Zemmour,Melenchon,Hidalgo,Lassalle
46,stubborn,1.0,Zemmour,Le Pen,Dupont-Aignan,Lassalle,Poutou,Roussel,Jadot,Pecresse,Melenchon,Arthaud,Macron,Hidalgo,Zemmour
47,stubborn,1.0,Poutou,Arthaud,Pecresse,Jadot,Melenchon,Hidalgo,Le Pen,Lassalle,Macron,Roussel,Zemmour,Dupont-Aignan,Poutou
48,strategic,0.0,Lassalle,Arthaud,Melenchon,Macron,Le Pen,Jadot,Hidalgo,Poutou,Dupont-Aignan,Roussel,Pecresse,Zemmour,Lassalle
49,stubborn,1.0,Dupont-Aignan,Le Pen,Lassalle,Zemmour,Arthaud,Roussel,Pecresse,Poutou,Jadot,Macron,Hidalgo,Melenchon,Dupont-Aignan
50,stubborn,1.0,Hidalgo,Poutou,Le Pen,Jadot,Dupont-Aignan,Melenchon,Arthaud,Pecresse,Lassalle,Roussel,Zemmour,Macron,Hidalgo
51,stubborn,1.0,Jadot,Hidalgo,Le Pen,Poutou,Macron,Zemmour,Lassalle,Melenchon,Dupont-Aignan,Arthaud,Pecresse,Roussel,Jadot
52,stubborn,1.0,Jadot,Roussel,Le Pen,Hidalgo,Melenchon,Poutou,Macron,Lassalle,Pecresse,Arthaud,Zemmour,Dupont-Aignan,Jadot
53,stubborn,1.0,Lassalle,Melenchon,Macron,Poutou,Jadot,Dupont-Aignan,Le Pen,Pecresse,Hidalgo,Roussel,Zemmour,Arthaud,Lassalle
54,stubborn,1.0,Melenchon,Arthaud,Zemmour,Jadot,Dupont-Aignan,Roussel,Lassalle,Poutou,Hidalgo,Le Pen,Pecresse,Macron,Melenchon
55,mixed,0.475,Melenchon,Pecresse,Jadot,Hidalgo,Macron,Lassalle,Dupont-Aignan,Le Pen,Zemmour,Poutou,Roussel,Arthaud,Melenchon
56,stubborn,1.0,Lassalle,Poutou,Arthaud,Roussel,Dupont-Aignan,Le Pen,Melenchon,Macron,Zemmour,Pecresse,Hidalgo,Jadot,Lassalle
57,stubborn,1.0,Poutou,Arthaud,Macron,Zemmour,Pecresse,Jadot,Lassalle,Dupont-Aignan,Melenchon,Hidalgo,Le Pen,Roussel,Poutou
58,mixed,0.701,Lassalle,Macron,Melenchon,Jadot,Dupont-Aignan,Le Pen,Arthaud,Pecresse,Poutou,Hidalgo,Zemmour,Roussel,Lassalle
59,stubborn,1.0,Zemmour,Macron,Roussel,Le Pen,Arthaud,Melenchon,Lassalle,Pecresse,Dupont-Aignan,Hidalgo,Poutou,Jadot,Zemmour
60,strategic,0.0,Jadot,Macron,Lassalle,Hidalgo,Le Pen,Pecresse,Dupont-Aignan,Roussel,Zemmour,Poutou,Arthaud,Melenchon,Jadot
61,stubborn,1.0,Poutou,Arthaud,Pecresse,Jadot,Hidalgo,Macron,Dupont-Aignan,Lassalle,Roussel,Melenchon,Le Pen,Zemmour,Poutou
62,strategic,0.0,Zemmour,Hidalgo,Lassalle,Macron,Le Pen,Arthaud,Roussel,Pecresse,Jadot,Dupont-Aignan,Poutou,Melenchon,Zemmour
63,mixed,0.447,Pecresse,Poutou,Arthaud,Jadot,Le Pen,Dupont-Aignan,Roussel,Zemmour,Melenchon,Lassalle,Macron,Hidalgo,Pecresse
64,stubborn,1.0,Pecresse,Le Pen,Roussel,Dupont-Aignan,Poutou,Zemmour,Lassalle,Macron,Arthaud,Jadot,Melenchon,Hidalgo,Pecresse
65,strategic,0.0,Dupont-Aignan,Le Pen,Lassalle,Jadot,Roussel,Arthaud,Melenchon,Macron,Zemmour,Hidalgo,Pecresse,Poutou,Dupont-Aignan
66,stubborn,1.0,Hidalgo,Dupont-Aignan,Poutou,Roussel,Pecresse,Macron,Zemmour,Arthaud,Melenchon,Lassalle,Le Pen,Jadot,Hidalgo
67,stubborn,1.0,Poutou,Jadot,Dupont-Aignan,Le Pen,Lassalle,Hidalgo,Roussel,Melenchon,Arthaud,Zemmour,Macron,Pecresse,Poutou
68,stubborn,1.0,Lassalle,Poutou,Roussel,Le Pen,Zemmour,Dupont-Aignan,Arthaud,Melenchon,Pecresse,Jadot,Macron,Hidalgo,Lassalle
69,stubborn,1.0,Jadot,Macron,Zemmour,Poutou,Arthaud,Dupont-Aignan,Le Pen,Lassalle,Hidalgo,Pecresse,Melenchon,Roussel,Jadot
70,stubborn,1.0,Jadot,Roussel,Dupont-Aignan,Lassalle,Le Pen,Poutou,Arthaud,Pecresse,Hidalgo,Macron,Zemmour,Melenchon,Jadot
71,stubborn,1.0,Dupont-Aignan,Roussel,Lassalle,Pecresse,Melenchon,Poutou,Hidalgo,Macron,Zemmour,Le Pen,Arthaud,Jadot,Dupont-Aignan
72,stubborn,1.0,Jadot,Lassalle,Zemmour,Poutou,Arthaud,Le Pen,Pecresse,Macron,Hidalgo,Melenchon,Dupont-Aignan,Roussel,Jadot
73,stubborn,1.0,Roussel,Lassalle,Le Pen,Pecresse,Macron,Zemmour,Hidalgo,Melenchon,Dupont-Aignan,Arthaud,Poutou,Jadot,Roussel
74,mixed,0.704,Arthaud,Dupont-Aignan,Hidalgo,Pecresse,Lassalle,Macron,Jadot,Roussel,Le Pen,Zemmour,Melenchon,Poutou,Arthaud
75,stubborn,1.0,Le Pen,Zemmour,Pecresse,Roussel,Poutou,Hidalgo,Lassalle,Arthaud,Jadot,Melenchon,Macron,Dupont-Aignan,Le Pen
76,stubborn,1.0,Le Pen,Arthaud,Dupont-Aignan,Jadot,Roussel,Hidalgo,Lassalle,Poutou,Macron,Pecresse,Zemmour,Melenchon,Le Pen
