voter_id,agent_type,loyalty,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6,pref_7,pref_8,pref_9,pref_10,pref_11,pref_12,initial_vote
0,strategic,0.0,Zemmour,Melenchon,Le Pen,Roussel,Jadot,Macron,Arthaud,Hidalgo,Poutou,Pecresse,Lassalle,Dupont-Aignan,Zemmour
1,stubborn,1.0,Dupont-Aignan,Pecresse,Roussel,Jadot,Melenchon,Arthaud,Le Pen,Zemmour,Lassalle,Macron,Hidalgo,Poutou,Dupont-Aignan
2,mixed,0.6,Melenchon,Pecresse,Lassalle,Hidalgo,Jadot,Roussel,Le Pen,Macron,Zemmour,Arthaud,Poutou,Dupont-Aignan,Melenchon
3,stubborn,1.0,Melenchon,Hidalgo,Macron,Jadot,Arthaud,Dupont-Aignan,Lassalle,Roussel,Pecresse,Le Pen,Poutou,Zemmour,Melenchon
4,stubborn,1.0,Le Pen,Roussel,Pecresse,Poutou,Arthaud,Hidalgo,Melenchon,Macron,Jadot,Lassalle,Dupont-Aignan,Zemmour,Le Pen
5,strategic,0.0,Roussel,Melenchon,Jadot,Arthaud,Macron,Le Pen,Lassalle,Zemmour,Dupont-Aignan,Hidalgo,Pecresse,Poutou,Roussel
6,strategic,0.0,Poutou,Jadot,Dupont-Aignan,Zemmour,Arthaud,Hidalgo,Macron,Le Pen,Pecresse,Lassalle,Roussel,Melenchon,Poutou
7,mixed,0.6,Arthaud,Macron,Roussel,Le Pen,Jadot,Lassalle,Zemmour,Poutou,Dupont-Aignan,Melenchon,Pecresse,Hidalgo,Arthaud
8,stubborn,1.0,Arthaud,Poutou,Melenchon,Zemmour,Le Pen,Jadot,Roussel,Dupont-Aignan,Macron,Lassalle,Pecresse,Hidalgo,Arthaud
9,strategic,0.0,Jadot,Roussel,Hidalgo,Macron,Le Pen,Poutou,Pecresse,Melenchon,Dupont-Aignan,Zemmour,Arthaud,Lassalle,Jadot
10,stubborn,1.0,Pecresse,Arthaud,Dupont-Aignan,Hidalgo,Macron,Melenchon,Roussel,Le Pen,Lassalle,Poutou,Zemmour,Jadot,Pecresse
11,strategic,0.0,Le Pen,Poutou,Macron,Zemmour,Dupont-Aignan,Roussel,Melenchon,Hidalgo,Lassalle,Arthaud,Pecresse,Jadot,Le Pen
12,strategic,0.0,Poutou,Arthaud,Roussel,Macron,Hidalgo,Jadot,Lassalle,Melenchon,Zemmour,Pecresse,Le Pen,Dupont-Aignan,Poutou
13,strategic,0.0,Melenchon,Roussel,Hidalgo,Arthaud,Dupont-Aignan,Pecresse,Poutou,Macron,Le Pen,Jadot,Zemmour,Lassalle,Melenchon
14,strategic,0.0,Macron,Lassalle,Hidalgo,Jadot,Poutou,Dupont-Aignan,Le Pen,Arthaud,Roussel,Pecresse,Zemmour,Melenchon,Macron
15,mixed,0.6,Zemmour,Hidalgo,Macron,Arthaud,Poutou,Melenchon,Jadot,Le Pen,Roussel,Dupont-Aignan,Pecresse,Lassalle,Zemmour
16,strategic,0.0,Hidalgo,Roussel,Lassalle,Arthaud,Jadot,Pecresse,Melenchon,Poutou,Le Pen,Dupont-Aignan,Macron,Zemmour,Hidalgo
17,strategic,0.0,Jadot,Dupont-Aignan,Le Pen,Roussel,Poutou,Macron,Zemmour,Lassalle,Arthaud,Melenchon,Pecresse,Hidalgo,Jadot
18,strategic,0.0,Macron,Dupont-Aignan,Hidalgo,Melenchon,Roussel,Zemmour,Jadot,Le Pen,Arthaud,Pecresse,Lassalle,Poutou,Macron
19,strategic,0.0,Pecresse,Poutou,Zemmour,Arthaud,Hidalgo,Roussel,Melenchon,Jadot,Dupont-Aignan,Le Pen,Lassalle,Macron,Pecresse
20,mixed,0.6,Poutou,Melenchon,Arthaud,Lassalle,Hidalgo,Le Pen,Roussel,Zemmour,Pecresse,Dupont-Aignan,Macron,Jadot,Poutou
21,strategic,0.0,Arthaud,Roussel,Lassalle,Zemmour,Pecresse,Melenchon,Le Pen,Hidalgo,Jadot,Dupont-Aignan,Macron,Poutou,Arthaud
22,strategic,0.0,Poutou,Hidalgo,Dupont-Aignan,Jadot,Roussel,Zemmour,Pecresse,Melenchon,Arthaud,Lassalle,Le Pen,Macron,Poutou
23,strategic,0.0,Dupont-Aignan,Jadot,Arthaud,Zemmour,Roussel,Melenchon,Macron,Le Pen,Pecresse,Poutou,Lassalle,Hidalgo,Dupont-Aignan
24,strategic,0.0,Melenchon,Hidalgo,Zemmour,Lassalle,Pecresse,Macron,Jadot,Roussel,Le Pen,Poutou,Dupont-Aignan,Arthaud,Melenchon
25,strategic,0.0,Poutou,Le Pen,Pecresse,Arthaud,Roussel,Jadot,Zemmour,Lassalle,Hidalgo,Dupont-Aignan,Melenchon,Macron,Poutou
26,stubborn,1.0,Dupont-Aignan,Macron,Arthaud,Melenchon,Poutou,Pecresse,Roussel,Lassalle,Hidalgo,Le Pen,Jadot,Zemmour,Dupont-Aignan
27,stubborn,1.0,Macron,Le Pen,Hidalgo,Pecresse,Melenchon,Lassalle,Dupont-Aignan,Roussel,Arthaud,Poutou,Jadot,Zemmour,Macron
28,mixed,0.6,Melenchon,Pecresse,Roussel,Poutou,Macron,Le Pen,Hidalgo,Zemmour,Jadot,Dupont-Aignan,Lassalle,Arthaud,Melenchon
29,strategic,0.0,Roussel,Zemmour,Jadot,Lassalle,Poutou,Macron,Melenchon,Arthaud,Le Pen,Pecresse,Dupont-Aignan,Hidalgo,Roussel
30,strategic,0.0,Zemmour,Pecresse,Lassalle,Jadot,Arthaud,Le Pen,Roussel,Dupont-Aignan,Melenchon,Hidalgo,Poutou,Macron,Zemmour
31,strategic,0.0,Le Pen,Roussel,Arthaud,Zemmour,Poutou,Dupont-Aignan,Macron,Lassalle,Pecresse,Jadot,Melenchon,Hidalgo,Le Pen
32,strategic,0.0,Dupont-Aignan,Pecresse,Poutou,Jadot,Zemmour,Roussel,Le Pen,Lassalle,Arthaud,Macron,Hidalgo,Melenchon,Dupont-Aignan
33,stubborn,1.0,Macron,Roussel,Jadot,Poutou,Dupont-Aignan,Hidalgo,Le Pen,Pecresse,Lassalle,Zemmour,Melenchon,Arthaud,Macron
34,stubborn,1.0,Pecresse,Zemmour,Le Pen,Macron,Poutou,Jadot,Hidalgo,Roussel,Melenchon,Dupont-Aignan,Lassalle,Arthaud,Pecresse
35,stubborn,1.0,Le Pen,Roussel,Arthaud,Jadot,Zemmour,Pecresse,Poutou,Hidalgo,Lassalle,Melenchon,Dupont-Aignan,Macron,Le Pen
36,strategic,0.0,Lassalle,Hidalgo,Pecresse,Arthaud,Zemmour,Jadot,Melenchon,Dupont-Aignan,Macron,Poutou,Roussel,Le Pen,Lassalle
37,stubborn,1.0,Macron,Roussel,Lassalle,Dupont-Aignan,Hidalgo,Poutou,Pecresse,Le Pen,Zemmour,Jadot,Arthaud,Melenchon,Macron
38,mixed,0.6,Jadot,Dupont-Aignan,Lassalle,Le Pen,Macron,Hidalgo,Melenchon,Roussel,Poutou,Arthaud,Zemmour,Pecresse,Jadot
39,stubborn,1.0,Arthaud,Lassalle,Poutou,Zemmour,Roussel,Pecresse,Hidalgo,Melenchon,Dupont-Aignan,Jadot,Le Pen,Macron,Arthaud
40,strategic,0.0,Jadot,Roussel,Hidalgo,Arthaud,Pecresse,Lassalle,Le Pen,Dupont-Aignan,Melenchon,Poutou,Zemmour,Macron,Jadot
41,strategic,0.0,Pecresse,Hidalgo,Zemmour,Dupont-Aignan,Poutou,Lassalle,Melenchon,Macron,Jadot,Le Pen,Roussel,Arthaud,Pecresse
