voter_id,agent_type,loyalty,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6,pref_7,pref_8,pref_9,pref_10,pref_11,pref_12,initial_vote
0,stubborn,1.0,Lassalle,Dupont-Aignan,Melenchon,Zemmour,Hidalgo,Poutou,Arthaud,Pecresse,Le Pen,Roussel,Macron,Jadot,Lassalle
1,stubborn,1.0,Pecresse,Arthaud,Le Pen,Lassalle,Hidalgo,Jadot,Macron,Melenchon,Poutou,Roussel,Zemmour,Dupont-Aignan,Pecresse
2,mixed,0.6,Le Pen,Hidalgo,Melenchon,Jadot,Lassalle,Poutou,Macron,Pecresse,Zemmour,Arthaud,Dupont-Aignan,Roussel,Le Pen
3,stubborn,1.0,Macron,Arthaud,Melenchon,Roussel,Jadot,Le Pen,Poutou,Hidalgo,Lassalle,Zemmour,Pecresse,Dupont-Aignan,Macron
4,stubborn,1.0,Pecresse,Zemmour,Roussel,Arthaud,Lassalle,Macron,Hidalgo,Jadot,Poutou,Melenchon,Dupont-Aignan,Le Pen,Pecresse
5,strategic,0.0,Lassalle,Jadot,Poutou,Zemmour,Macron,Roussel,Hidalgo,Melenchon,Pecresse,Le Pen,Dupont-Aignan,Arthaud,Lassalle
6,stubborn,1.0,Macron,Poutou,Pecresse,Le Pen,Jadot,Zemmour,Melenchon,Arthaud,Lassalle,Roussel,Hidalgo,Dupont-Aignan,Macron
7,mixed,0.6,Lassalle,Jadot,Le Pen,Melenchon,Dupont-Aignan,Poutou,Macron,Hidalgo,Pecresse,Roussel,Zemmour,Arthaud,Lassalle
8,stubborn,1.0,Jadot,Zemmour,Melenchon,Dupont-Aignan,Le Pen,Hidalgo,Arthaud,Lassalle,Pecresse,Roussel,Poutou,Macron,Jadot
9,stubborn,1.0,Poutou,Dupont-Aignan,Hidalgo,Arthaud,Macron,Jadot,Melenchon,Roussel,Lassalle,Zemmour,Le Pen,Pecresse,Poutou
10,stubborn,1.0,Le Pen,Macron,Hidalgo,Pecresse,Zemmour,Poutou,Melenchon,Arthaud,Dupont-Aignan,Jadot,Roussel,Lassalle,Le Pen
11,stubborn,1.0,Poutou,Zemmour,Jadot,Pecresse,Dupont-Aignan,Roussel,Arthaud,Melenchon,Macron,Lassalle,Le Pen,Hidalgo,Poutou
12,stubborn,1.0,Zemmour,Arthaud,Roussel,Melenchon,Le Pen,Poutou,Hidalgo,Lassalle,Pecresse,Macron,Dupont-Aignan,Jadot,Zemmour
13,stubborn,1.0,Melenchon,Poutou,Zemmour,Arthaud,Roussel,Jadot,Hidalgo,Pecresse,Dupont-Aignan,Macron,Le Pen,Lassalle,Melenchon
14,stubborn,1.0,Macron,Le Pen,Hidalgo,Lassalle,Zemmour,Poutou,Jadot,Roussel,Melenchon,Dupont-Aignan,Pecresse,Arthaud,Macron
15,mixed,0.6,Le Pen,Poutou,Pecresse,Dupont-Aignan,Lassalle,Arthaud,Melenchon,Macron,Roussel,Zemmour,Jadot,Hidalgo,Le Pen
16,stubborn,1.0,Lassalle,Pecresse,Jadot,Poutou,Zemmour,Melenchon,Roussel,Arthaud,Macron,Le Pen,Hidalgo,Dupont-Aignan,Lassalle
17,strategic,0.0,Roussel,Pecresse,Lassalle,Le Pen,Zemmour,Dupont-Aignan,Macron,Melenchon,Hidalgo,Jadot,Poutou,Arthaud,Roussel
18,stubborn,1.0,Zemmour,Roussel,Jadot,Lassalle,Melenchon,Pecresse,Poutou,Le Pen,Arthaud,Macron,Dupont-Aignan,Hidalgo,Zemmour
19,stubborn,1.0,Poutou,Jadot,Le Pen,Lassalle,Roussel,Dupont-Aignan,Hidalgo,Arthaud,Melenchon,Zemmour,Pecresse,Macron,Poutou
20,mixed,0.6,Jadot,Hidalgo,Arthaud,Zemmour,Macron,Poutou,Melenchon,Lassalle,Le Pen,Roussel,Pecresse,Dupont-Aignan,Jadot
21,strategic,0.0,Jadot,Roussel,Zemmour,Arthaud,Melenchon,Pecresse,Dupont-Aignan,Hidalgo,Lassalle,Poutou,Macron,Le Pen,Jadot
22,stubborn,1.0,Macron,Lassalle,Hidalgo,Poutou,Melenchon,Dupont-Aignan,Le Pen,Arthaud,Jadot,Zemmour,Roussel,Pecresse,Macron
23,strategic,0.0,Macron,Le Pen,Melenchon,Dupont-Aignan,Lassalle,Zemmour,Hidalgo,Jadot,Poutou,Roussel,Pecresse,Arthaud,Macron
24,strategic,0.0,Arthaud,Roussel,Jadot,Lassalle,Hidalgo,Poutou,Le Pen,Zemmour,Pecresse,Dupont-Aignan,Melenchon,Macron,Arthaud
25,strategic,0.0,Poutou,Roussel,Zemmour,Hidalgo,Macron,Jadot,Le Pen,Arthaud,Dupont-Aignan,Melenchon,Pecresse,Lassalle,Poutou
26,stubborn,1.0,Lassalle,Hidalgo,Dupont-Aignan,Macron,Poutou,Melenchon,Arthaud,Zemmour,Roussel,Le Pen,Jadot,Pecresse,Lassalle
27,stubborn,1.0,Dupont-Aignan,Roussel,Melenchon,Macron,Pecresse,Le Pen,Hidalgo,Jadot,Zemmour,Arthaud,Lassalle,Poutou,Dupont-Aignan
28,mixed,0.6,Le Pen,Lassalle,Roussel,Hidalgo,Jadot,Poutou,Dupont-Aignan,Macron,Arthaud,Pecresse,Melenchon,Zemmour,Le Pen
29,stubborn,1.0,Pecresse,Roussel,Jadot,Macron,Dupont-Aignan,Hidalgo,Arthaud,Zemmour,Poutou,Lassalle,Melenchon,Le Pen,Pecresse
30,strategic,0.0,Arthaud,Dupont-Aignan,Melenchon,Macron,Zemmour,Roussel,Jadot,Le Pen,Pecresse,Lassalle,Poutou,Hidalgo,Arthaud
31,stubborn,1.0,Macron,Zemmour,Melenchon,Pecresse,Arthaud,Jadot,Roussel,Poutou,Lassalle,Dupont-Aignan,Hidalgo,Le Pen,Macron
32,stubborn,1.0,Zemmour,Dupont-Aignan,Jadot,Pecresse,Poutou,Melenchon,Le Pen,Lassalle,Arthaud,Roussel,Macron,Hidalgo,Zemmour
33,stubborn,1.0,Dupont-Aignan,Zemmour,Hidalgo,Poutou,Le Pen,Melenchon,Pecresse,Arthaud,Jadot,Roussel,Macron,Lassalle,Dupont-Aignan
34,stubborn,1.0,Hidalgo,Macron,Roussel,Jadot,Melenchon,Arthaud,Zemmour,Poutou,Pecresse,Lassalle,Dupont-Aignan,Le Pen,Hidalgo
35,stubborn,1.0,Zemmour,Lassalle,Le Pen,Hidalgo,Jadot,Arthaud,Poutou,Pecresse,Dupont-Aignan,Macron,Melenchon,Roussel,Zemmour
36,stubborn,1.0,Roussel,Melenchon,Arthaud,Poutou,Hidalgo,Macron,Le Pen,Pecresse,Zemmour,Dupont-Aignan,Jadot,Lassalle,Roussel
37,stubborn,1.0,Pecresse,Melenchon,Jadot,Lassalle,Le Pen,Zemmour,Roussel,Arthaud,Dupont-Aignan,Hidalgo,Macron,Poutou,Pecresse
38,mixed,0.6,Melenchon,Lassalle,Jadot,Le Pen,Poutou,Arthaud,Macron,Hidalgo,Roussel,Pecresse,Dupont-Aignan,Zemmour,Melenchon
39,stubborn,1.0,Poutou,Roussel,Dupont-Aignan,Lassalle,Jadot,Zemmour,Hidalgo,Macron,Melenchon,Le Pen,Arthaud,Pecresse,Poutou
40,stubborn,1.0,Pecresse,Jadot,Lassalle,Roussel,Hidalgo,Arthaud,Le Pen,Poutou,Dupont-Aignan,Zemmour,Macron,Melenchon,Pecresse
41,strategic,0.0,Melenchon,Arthaud,Dupont-Aignan,Lassalle,Le Pen,Jadot,Pecresse,Hidalgo,Roussel,Poutou,Macron,Zemmour,Melenchon
42,strategic,0.0,Melenchon,Roussel,Hidalgo,Jadot,Zemmour,Arthaud,Le Pen,Dupont-Aignan,Macron,Poutou,Lassalle,Pecresse,Melenchon
43,strategic,0.0,Lassalle,Melenchon,Poutou,Roussel,Jadot,Macron,Dupont-Aignan,Hidalgo,Zemmour,Arthaud,Le Pen,Pecresse,Lassalle
44,stubborn,1.0,Roussel,Lassalle,Arthaud,Zemmour,Macron,Pecresse,Dupont-Aignan,Melenchon,Hidalgo,Poutou,Le Pen,Jadot,Roussel
45,mixed,0.6,Pecresse,Lassalle,Macron,Poutou,Jadot,Roussel,Dupont-Aignan,Hidalgo,Arthaud,Melenchon,Zemmour,Le Pen,Pecresse
46,mixed,0.6,Roussel,Jadot,Pecresse,Lassalle,Le Pen,Poutou,Hidalgo,Dupont-Aignan,Melenchon,Macron,Zemmour,Arthaud,Roussel
47,strategic,0.0,Hidalgo,Poutou,Roussel,Melenchon,Pecresse,Le Pen,Arthaud,Macron,Zemmour,Lassalle,Jadot,Dupont-Aignan,Hidalgo
48,stubborn,1.0,Hidalgo,Poutou,Roussel,Melenchon,Pecresse,Dupont-Aignan,Jadot,Le Pen,Zemmour,Macron,Lassalle,Arthaud,Hidalgo
49,mixed,0.6,Zemmour,Dupont-Aignan,Poutou,Hidalgo,Le Pen,Macron,Melenchon,Jadot,Lassalle,Pecresse,Arthaud,Roussel,Zemmour
50,mixed,0.6,Roussel,Hidalgo,Poutou,Macron,Lassalle,Jadot,Le Pen,Melenchon,Zemmour,Arthaud,Pecresse,Dupont-Aignan,Roussel
51,stubborn,1.0,Dupont-Aignan,Lassalle,Hidalgo,Roussel,Arthaud,Macron,Zemmour,Poutou,Pecresse,Le Pen,Jadot,Melenchon,Dupont-Aignan
52,stubborn,1.0,Roussel,Melenchon,Lassalle,Hidalgo,Pecresse,Macron,Jadot,Arthaud,Dupont-Aignan,Le Pen,Poutou,Zemmour,Roussel
53,strategic,0.0,Poutou,Lassalle,Le Pen,Macron,Zemmour,Melenchon,Arthaud,Jadot,Hidalgo,Roussel,Dupont-Aignan,Pecresse,Poutou
54,stubborn,1.0,Zemmour,Roussel,Melenchon,Hidalgo,Pecresse,Dupont-Aignan,Lassalle,Poutou,Le Pen,Arthaud,Jadot,Macron,Zemmour
55,stubborn,1.0,Poutou,Melenchon,Lassalle,Arthaud,Macron,Hidalgo,Pecresse,Roussel,Dupont-Aignan,Le Pen,Zemmour,Jadot,Poutou
56,stubborn,1.0,Hidalgo,Pecresse,Zemmour,Arthaud,Le Pen,Melenchon,Macron,Poutou,Jadot,Roussel,Lassalle,Dupont-Aignan,Hidalgo
57,mixed,0.6,Arthaud,Roussel,Lassalle,Pecresse,Dupont-Aignan,Melenchon,Poutou,Le Pen,Hidalgo,Macron,Jadot,Zemmour,Arthaud
58,strategic,0.0,Melenchon,Le Pen,Jadot,Hidalgo,Macron,Arthaud,Poutou,Roussel,Zemmour,Lassalle,Pecresse,Dupont-Aignan,Melenchon
59,strategic,0.0,Arthaud,Jadot,Dupont-Aignan,Roussel,Zemmour,Macron,Le Pen,Lassalle,Pecresse,Hidalgo,Poutou,Melenchon,Arthaud
60,stubborn,1.0,Melenchon,Dupont-Aignan,Roussel,Hidalgo,Pecresse,Lassalle,Poutou,Zemmour,Jadot,Macron,Arthaud,Le Pen,Melenchon
61,stubborn,1.0,Roussel,Zemmour,Macron,Jadot,Le Pen,Arthaud,Lassalle,Poutou,Hidalgo,Melenchon,Pecresse,Dupont-Aignan,Roussel
62,strategic,0.0,Macron,Zemmour,Poutou,Arthaud,Hidalgo,Melenchon,Jadot,Roussel,Le Pen,Pecresse,Lassalle,Dupont-Aignan,Macron
63,stubborn,1.0,Arthaud,Roussel,Lassalle,Poutou,Hidalgo,Dupont-Aignan,Pecresse,Macron,Jadot,Le Pen,Melenchon,Zemmour,Arthaud
64,mixed,0.6,Melenchon,Poutou,Le Pen,Zemmour,Dupont-Aignan,Macron,Roussel,Hidalgo,Lassalle,Pecresse,Arthaud,Jadot,Melenchon
65,strategic,0.0,Roussel,Le Pen,Dupont-Aignan,Melenchon,Zemmour,Poutou,Arthaud,Jadot,Macron,Lassalle,Hidalgo,Pecresse,Roussel
66,stubborn,1.0,Pecresse,Arthaud,Hidalgo,Poutou,Zemmour,Le Pen,Macron,Jadot,Lassalle,Roussel,Dupont-Aignan,Melenchon,Pecresse
67,stubborn,1.0,Jadot,Hidalgo,Le Pen,Pecresse,Melenchon,Lassalle,Macron,Roussel,Zemmour,Poutou,Dupont-Aignan,Arthaud,Jadot
68,stubborn,1.0,Macron,Poutou,Le Pen,Pecresse,Jadot,Hidalgo,Melenchon,Dupont-Aignan,Roussel,Lassalle,Arthaud,Zemmour,Macron
69,stubborn,1.0,Le Pen,Zemmour,Arthaud,Pecresse,Lassalle,Hidalgo,Jadot,Poutou,Melenchon,Dupont-Aignan,Macron,Roussel,Le Pen
