voter_id,agent_type,loyalty,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6,pref_7,pref_8,pref_9,pref_10,pref_11,pref_12,initial_vote
0,strategic,0.0,Pecresse,Dupont-Aignan,Melenchon,Poutou,Hidalgo,Zemmour,Roussel,Arthaud,Lassalle,Macron,Le Pen,Jadot,Pecresse
1,strategic,0.0,Le Pen,Zemmour,Hidalgo,Macron,Arthaud,Pecresse,Lassalle,Poutou,Roussel,Jadot,Melenchon,Dupont-Aignan,Le Pen
2,stubborn,1.0,Dupont-Aignan,Le Pen,Arthaud,Zemmour,Melenchon,Pecresse,Macron,Hidalgo,Jadot,Roussel,Lassalle,Poutou,Dupont-Aignan
3,mixed,0.568,Melenchon,Pecresse,Le Pen,Dupont-Aignan,Arthaud,Hidalgo,Jadot,Lassalle,Macron,Poutou,Zemmour,Roussel,Melenchon
4,mixed,0.734,Poutou,Jadot,Dupont-Aignan,Lassalle,Macron,Roussel,Zemmour,Hidalgo,Melenchon,Pecresse,Arthaud,Le Pen,Poutou
5,stubborn,1.0,Zemmour,Lassalle,Poutou,Le Pen,Dupont-Aignan,Melenchon,Roussel,Pecresse,Jadot,Arthaud,Hidalgo,Macron,Zemmour
6,mixed,0.507,Melenchon,Poutou,Macron,Roussel,Dupont-Aignan,Hidalgo,Lassalle,Le Pen,Arthaud,Pecresse,Jadot,Zemmour,Melenchon
7,mixed,0.863,Jadot,Zemmour,Poutou,Arthaud,Lassalle,Hidalgo,Dupont-Aignan,Melenchon,Macron,Pecresse,Le Pen,Roussel,Jadot
8,strategic,0.0,Poutou,Macron,Jadot,Dupont-Aignan,Zemmour,Le Pen,Pecresse,Hidalgo,Lassalle,Roussel,Arthaud,Melenchon,Poutou
9,mixed,0.742,Zemmour,Jadot,Le Pen,Hidalgo,Dupont-Aignan,Arthaud,Roussel,Melenchon,Poutou,Pecresse,Lassalle,Macron,Zemmour
10,mixed,0.85,Roussel,Hidalgo,Zemmour,Lassalle,Dupont-Aignan,Poutou,Macron,Melenchon,Jadot,Le Pen,Pecresse,Arthaud,Roussel
11,mixed,0.58,Roussel,Melenchon,Dupont-Aignan,Le Pen,Jadot,Poutou,Arthaud,Lassalle,Zemmour,Macron,Hidalgo,Pecresse,Roussel
12,strategic,0.0,Zemmour,Poutou,Pecresse,Dupont-Aignan,Le Pen,Melenchon,Jadot,Macron,Roussel,Hidalgo,Lassalle,Arthaud,Zemmour
13,strategic,0.0,Dupont-Aignan,Melenchon,Zemmour,Arthaud,Jadot,Hidalgo,Roussel,Poutou,Macron,Le Pen,Lassalle,Pecresse,Dupont-Aignan
14,mixed,0.68,Jadot,Macron,Dupont-Aignan,Hidalgo,Poutou,Lassalle,Melenchon,Roussel,Le Pen,Arthaud,Pecresse,Zemmour,Jadot
15,mixed,0.599,Le Pen,Poutou,Zemmour,Dupont-Aignan,Roussel,Hidalgo,Lassalle,Jadot,Pecresse,Macron,Arthaud,Melenchon,Le Pen
16,strategic,0.0,Pecresse,Hidalgo,Macron,Le Pen,Jadot,Poutou,Melenchon,Lassalle,Dupont-Aignan,Zemmour,Roussel,Arthaud,Pecresse
17,strategic,0.0,Roussel,Pecresse,Zemmour,Melenchon,Lassalle,Macron,Dupont-Aignan,Hidalgo,Jadot,Poutou,Le Pen,Arthaud,Roussel
18,mixed,0.752,Le Pen,Jadot,Hidalgo,Poutou,Lassalle,Roussel,Zemmour,Pecresse,Melenchon,Arthaud,Macron,Dupont-Aignan,Le Pen
19,strategic,0.0,Poutou,Roussel,Pecresse,Le Pen,Lassalle,Macron,Jadot,Zemmour,Arthaud,Dupont-Aignan,Melenchon,Hidalgo,Poutou
20,strategic,0.0,Arthaud,Zemmour,Poutou,Jadot,Macron,Dupont-Aignan,Le Pen,Roussel,Hidalgo,Lassalle,Melenchon,Pecresse,Arthaud
21,stubborn,1.0,Roussel,Dupont-Aignan,Melenchon,Zemmour,Arthaud,Poutou,Pecresse,Lassalle,Le Pen,Macron,Hidalgo,Jadot,Roussel
22,stubborn,1.0,Zemmour,Dupont-Aignan,Roussel,Melenchon,Jadot,Hidalgo,Lassalle,Le Pen,Pecresse,Arthaud,Macron,Poutou,Zemmour
23,strategic,0.0,Zemmour,Pecresse,Poutou,Le Pen,Lassalle,Jadot,Arthaud,Roussel,Dupont-Aignan,Macron,Melenchon,Hidalgo,Zemmour
24,stubborn,1.0,Poutou,Roussel,Jadot,Melenchon,Hidalgo,Arthaud,Macron,Le Pen,Pecresse,Dupont-Aignan,Zemmour,Lassalle,Poutou
25,stubborn,1.0,Roussel,Macron,Le Pen,Poutou,Arthaud,Zemmour,Melenchon,Pecresse,Hidalgo,Lassalle,Jadot,Dupont-Aignan,Roussel
26,mixed,0.579,Poutou,Dupont-Aignan,Zemmour,Arthaud,Melenchon,Le Pen,Macron,Roussel,Lassalle,Hidalgo,Pecresse,Jadot,Poutou
27,strategic,0.0,Roussel,Dupont-Aignan,Poutou,Hidalgo,Pecresse,Le Pen,Macron,Melenchon,Jadot,Lassalle,Arthaud,Zemmour,Roussel
28,stubborn,1.0,Le Pen,Zemmour,Poutou,Macron,Arthaud,Dupont-Aignan,Roussel,Hidalgo,Melenchon,Lassalle,Pecresse,Jadot,Le Pen
29,mixed,0.842,Roussel,Hidalgo,Melenchon,Macron,Poutou,Pecresse,Le Pen,Lassalle,Jadot,Zemmour,Arthaud,Dupont-Aignan,Roussel
30,strategic,0.0,Arthaud,Macron,Melenchon,Roussel,Le Pen,Zemmour,Dupont-Aignan,Lassalle,Poutou,Jadot,Pecresse,Hidalgo,Arthaud
31,stubborn,1.0,Lassalle,Pecresse,Arthaud,Roussel,Jadot,Dupont-Aignan,Hidalgo,Melenchon,Poutou,Le Pen,Macron,Zemmour,Lassalle
32,strategic,0.0,Arthaud,Hidalgo,Lassalle,Le Pen,Roussel,Zemmour,Poutou,Jadot,Macron,Pecresse,Melenchon,Dupont-Aignan,Arthaud
33,strategic,0.0,Macron,Le Pen,Poutou,Melenchon,Arthaud,Hidalgo,Roussel,Zemmour,Lassalle,Pecresse,Dupont-Aignan,Jadot,Macron
34,strategic,0.0,Hidalgo,Le Pen,Poutou,Dupont-Aignan,Lassalle,Melenchon,Zemmour,Macron,Arthaud,Pecresse,Roussel,Jadot,Hidalgo
35,mixed,0.798,Zemmour,Lassalle,Poutou,Le Pen,Pecresse,Roussel,Hidalgo,Melenchon,Arthaud,Macron,Jadot,Dupont-Aignan,Zemmour
36,stubborn,1.0,Melenchon,Pecresse,Macron,Dupont-Aignan,Hidalgo,Zemmour,Jadot,Arthaud,Poutou,Roussel,Le Pen,Lassalle,Melenchon
37,stubborn,1.0,Dupont-Aignan,Pecresse,Melenchon,Le Pen,Hidalgo,Lassalle,Zemmour,Macron,Roussel,Poutou,Jadot,Arthaud,Dupont-Aignan
