source,target
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,10
0,11
0,12
0,15
0,16
0,17
0,18
0,24
0,27
0,28
0,29
0,35
0,47
0,48
0,52
0,58
0,60
0,62
0,64
0,66
0,85
0,93
0,104
0,117
0,126
0,134
0,137
0,142
0,145
0,146
0,180
0,213
0,222
0,230
0,236
0,237
0,252
0,254
0,272
0,293
0,315
0,333
0,338
0,339
0,363
0,368
0,391
0,404
0,407
0,414
0,421
0,422
0,431
0,460
0,478
0,490
0,503
0,508
0,516
0,522
0,547
0,557
0,568
0,582
0,587
0,603
0,613
0,670
0,711
0,767
0,773
0,807
0,818
0,837
0,839
0,855
0,860
0,880
0,884
0,913
0,966
1,6
1,7
1,11
1,12
1,22
1,39
1,55
1,84
1,89
1,129
1,136
1,178
1,191
1,203
1,270
1,321
1,330
1,352
1,389
1,474
1,498
1,540
1,633
1,644
1,690
1,752
1,757
1,815
1,895
1,968
1,971
3,6
3,8
3,10
3,14
3,19
3,33
3,41
3,51
3,59
3,63
3,70
3,81
3,84
3,88
3,120
3,132
3,153
3,186
3,278
3,297
3,356
3,388
3,401
3,448
3,489
3,509
3,525
3,529
3,547
3,622
3,667
3,677
3,685
3,765
3,796
3,836
3,866
3,884
3,887
4,6
4,7
4,8
4,11
4,12
4,13
4,17
4,19
4,21
4,27
4,31
4,42
4,44
4,49
4,50
4,64
4,67
4,72
4,78
4,87
4,89
4,100
4,103
4,104
4,106
4,125
4,130
4,152
4,184
4,186
4,214
4,217
4,239
4,257
4,304
4,307
4,327
4,371
4,397
4,402
4,445
4,578
4,631
4,653
4,658
4,666
4,668
4,698
4,706
4,707
4,818
4,857
4,903
4,947
4,955
4,963
4,975
4,991
5,6
5,7
5,9
5,14
5,16
5,19
5,20
5,22
5,33
5,38
5,43
5,72
5,79
5,98
5,102
5,114
5,166
5,175
5,205
5,207
5,225
5,238
5,265
5,288
5,309
5,326
5,351
5,433
5,488
5,609
5,674
5,678
5,757
5,892
6,7
6,8
6,9
6,10
6,12
6,14
6,15
6,20
6,23
6,27
6,32
6,51
6,60
6,65
6,68
6,78
6,80
6,90
6,98
6,108
6,115
6,142
6,151
6,175
6,179
6,191
6,194
6,196
6,198
6,214
6,255
6,257
6,267
6,275
6,283
6,286
6,294
6,296
6,306
6,311
6,337
6,350
6,373
6,383
6,385
6,400
6,408
6,424
6,432
6,449
6,472
6,483
6,484
6,500
6,517
6,545
6,549
6,563
6,574
6,580
6,581
6,586
6,618
6,625
6,634
6,635
6,661
6,667
6,694
6,714
6,776
6,780
6,784
6,789
6,857
6,882
6,890
6,909
6,926
6,946
6,952
6,995
6,996
7,8
7,9
7,13
7,18
7,30
7,37
7,38
7,44
7,46
7,49
7,58
7,59
7,64
7,66
7,67
7,69
7,81
7,87
7,95
7,98
7,104
7,111
7,119
7,123
7,129
7,130
7,139
7,144
7,151
7,155
7,156
7,157
7,161
7,165
7,197
7,204
7,213
7,219
7,221
7,228
7,231
7,233
7,238
7,247
7,248
7,270
7,296
7,312
7,324
7,336
7,339
7,349
7,357
7,367
7,371
7,382
7,389
7,413
7,421
7,426
7,430
7,491
7,497
7,513
7,532
7,547
7,563
7,568
7,571
7,621
7,623
7,626
7,627
7,638
7,676
7,716
7,730
7,771
7,775
7,832
7,882
7,884
7,889
7,893
7,906
7,928
7,932
7,933
7,947
8,9
8,10
8,15
8,16
8,17
8,18
8,20
8,21
8,22
8,24
8,25
8,28
8,29
8,30
8,37
8,41
8,53
8,63
8,73
8,87
8,105
8,107
8,110
8,113
8,116
8,124
8,142
8,147
8,155
8,156
8,188
8,191
8,207
8,209
8,220
8,226
8,229
8,239
8,240
8,246
8,252
8,265
8,280
8,301
8,306
8,313
8,345
8,365
8,366
8,375
8,393
8,397
8,405
8,411
8,416
8,425
8,446
8,476
8,480
8,482
8,520
8,543
8,561
8,588
8,591
8,606
8,611
8,628
8,648
8,682
8,690
8,803
8,810
8,836
8,838
8,867
8,947
8,948
8,998
9,10
9,11
9,12
9,13
9,14
9,17
9,19
9,21
9,22
9,25
9,26
9,27
9,36
9,42
9,44
9,46
9,47
9,48
9,50
9,54
9,61
9,67
9,79
9,88
9,92
9,107
9,109
9,117
9,126
9,131
9,142
9,151
9,154
9,175
9,191
9,195
9,218
9,223
9,250
9,251
9,253
9,285
9,296
9,298
9,316
9,329
9,343
9,347
9,375
9,409
9,411
9,412
9,427
9,433
9,435
9,476
9,477
9,514
9,537
9,579
9,600
9,615
9,619
9,665
9,673
9,676
9,708
9,716
9,720
9,730
9,749
9,766
9,779
9,868
9,898
9,900
9,901
9,945
9,948
9,970
9,993
10,11
10,13
10,14
10,15
10,19
10,25
10,34
10,35
10,50
10,53
10,58
10,71
10,74
10,76
10,80
10,85
10,91
10,94
10,102
10,119
10,122
10,139
10,184
10,202
10,206
10,261
10,281
10,289
10,298
10,322
10,324
10,340
10,348
10,374
10,387
10,390
10,417
10,459
10,479
10,483
10,485
10,487
10,537
10,579
10,582
10,587
10,600
10,603
10,724
10,733
10,891
10,894
10,907
10,936
10,977
11,16
11,24
11,29
11,32
11,35
11,47
11,53
11,55
11,63
11,75
11,80
11,103
11,104
11,110
11,144
11,149
11,150
11,167
11,183
11,187
11,189
11,245
11,301
11,325
11,328
11,331
11,372
11,376
11,420
11,463
11,474
11,488
11,555
11,558
11,572
11,601
11,699
11,713
11,744
11,825
11,840
11,919
11,940
11,949
12,13
12,15
12,20
12,21
12,24
12,29
12,30
12,31
12,33
12,39
12,42
12,45
12,62
12,65
12,78
12,79
12,84
12,86
12,87
12,99
12,101
12,114
12,117
12,119
12,134
12,144
12,193
12,211
12,247
12,258
12,278
12,284
12,314
12,320
12,324
12,348
12,350
12,373
12,383
12,407
12,419
12,436
12,439
12,445
12,461
12,504
12,510
12,517
12,532
12,560
12,562
12,565
12,579
12,601
12,654
12,657
12,663
12,703
12,709
12,729
12,807
12,849
12,873
12,906
12,938
12,940
12,948
13,16
13,18
13,25
13,34
13,56
13,70
13,80
13,92
13,112
13,145
13,163
13,178
13,219
13,221
13,230
13,277
13,305
13,339
13,390
13,396
13,424
13,436
13,482
13,541
13,594
13,722
13,767
13,779
13,855
13,904
13,916
13,937
13,946
13,996
14,28
14,30
14,31
14,32
14,36
14,40
14,41
14,51
14,52
14,54
14,56
14,63
14,86
14,88
14,91
14,94
14,101
14,102
14,106
14,110
14,112
14,118
14,120
14,126
14,148
14,162
14,165
14,167
14,170
14,171
14,172
14,183
14,200
14,201
14,215
14,219
14,232
14,241
14,246
14,255
14,260
14,261
14,264
14,272
14,286
14,303
14,305
14,330
14,334
14,335
14,356
14,360
14,401
14,434
14,458
14,464
14,469
14,476
14,478
14,483
14,488
14,493
14,503
14,513
14,514
14,534
14,560
14,604
14,630
14,633
14,652
14,735
14,802
14,816
14,839
14,854
14,872
14,909
14,931
14,944
14,989
14,996
15,17
15,18
15,23
15,26
15,32
15,33
15,37
15,38
15,40
