voter_id,agent_type,loyalty,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6,pref_7,pref_8,pref_9,pref_10,pref_11,pref_12,initial_vote
0,strategic,0.0,Hidalgo,Melenchon,Dupont-Aignan,Pecresse,Roussel,Lassalle,Zemmour,Poutou,Le Pen,Arthaud,Jadot,Macron,Hidalgo
1,strategic,0.0,Arthaud,Le Pen,Lassalle,Macron,Roussel,Melenchon,Pecresse,Hidalgo,Jadot,Poutou,Dupont-Aignan,Zemmour,Arthaud
2,stubborn,1.0,Hidalgo,Macron,Poutou,Roussel,Dupont-Aignan,Le Pen,Melenchon,Lassalle,Pecresse,Zemmour,Jadot,Arthaud,Hidalgo
3,mixed,0.568,Dupont-Aignan,Melenchon,Macron,Le Pen,Arthaud,Pecresse,Hidalgo,Lassalle,Roussel,Jadot,Poutou,Zemmour,Dupont-Aignan
4,mixed,0.734,Lassalle,Poutou,Arthaud,Jadot,Macron,Le Pen,Roussel,Dupont-Aignan,Hidalgo,Melenchon,Zemmour,Pecresse,Lassalle
5,stubborn,1.0,Arthaud,Le Pen,Lassalle,Dupont-Aignan,Roussel,Melenchon,Zemmour,Hidalgo,Macron,Pecresse,Poutou,Jadot,Arthaud
6,mixed,0.507,Arthaud,Melenchon,Poutou,Zemmour,Le Pen,Lassalle,Macron,Dupont-Aignan,Hidalgo,Roussel,Jadot,Pecresse,Arthaud
7,mixed,0.863,Arthaud,Hidalgo,Jadot,Roussel,Le Pen,Macron,Pecresse,Melenchon,Poutou,Zemmour,Lassalle,Dupont-Aignan,Arthaud
8,strategic,0.0,Lassalle,Poutou,Melenchon,Pecresse,Hidalgo,Jadot,Le Pen,Roussel,Macron,Zemmour,Arthaud,Dupont-Aignan,Lassalle
9,mixed,0.742,Le Pen,Dupont-Aignan,Zemmour,Jadot,Pecresse,Arthaud,Melenchon,Poutou,Macron,Lassalle,Hidalgo,Roussel,Le Pen
10,mixed,0.85,Macron,Pecresse,Lassalle,Poutou,Le Pen,Arthaud,Melenchon,Hidalgo,Roussel,Dupont-Aignan,Jadot,Zemmour,Macron
11,mixed,0.58,Jadot,Lassalle,Pecresse,Poutou,Arthaud,Macron,Le Pen,Zemmour,Dupont-Aignan,Hidalgo,Melenchon,Roussel,Jadot
12,strategic,0.0,Pecresse,Macron,Melenchon,Zemmour,Poutou,Jadot,Hidalgo,Le Pen,Lassalle,Dupont-Aignan,Arthaud,Roussel,Pecresse
13,strategic,0.0,Hidalgo,Roussel,Lassalle,Arthaud,Dupont-Aignan,Macron,Melenchon,Pecresse,Jadot,Le Pen,Zemmour,Poutou,Hidalgo
14,mixed,0.68,Poutou,Pecresse,Dupont-Aignan,Roussel,Hidalgo,Zemmour,Melenchon,Lassalle,Jadot,Macron,Le Pen,Arthaud,Poutou
15,mixed,0.599,Lassalle,Pecresse,Le Pen,Roussel,Poutou,Hidalgo,Arthaud,Zemmour,Macron,Dupont-Aignan,Jadot,Melenchon,Lassalle
16,strategic,0.0,Zemmour,Arthaud,Lassalle,Pecresse,Macron,Poutou,Roussel,Dupont-Aignan,Jadot,Melenchon,Le Pen,Hidalgo,Zemmour
17,strategic,0.0,Roussel,Lassalle,Melenchon,Zemmour,Pecresse,Macron,Dupont-Aignan,Jadot,Le Pen,Hidalgo,Arthaud,Poutou,Roussel
18,mixed,0.752,Lassalle,Melenchon,Pecresse,Jadot,Roussel,Arthaud,Le Pen,Macron,Zemmour,Dupont-Aignan,Hidalgo,Poutou,Lassalle
19,strategic,0.0,Lassalle,Hidalgo,Zemmour,Pecresse,Jadot,Dupont-Aignan,Le Pen,Poutou,Macron,Roussel,Melenchon,Arthaud,Lassalle
20,strategic,0.0,Lassalle,Pecresse,Dupont-Aignan,Hidalgo,Roussel,Macron,Le Pen,Arthaud,Jadot,Zemmour,Poutou,Melenchon,Lassalle
21,stubborn,1.0,Le Pen,Dupont-Aignan,Melenchon,Hidalgo,Macron,Pecresse,Zemmour,Poutou,Lassalle,Roussel,Arthaud,Jadot,Le Pen
22,stubborn,1.0,Jadot,Lassalle,Arthaud,Hidalgo,Le Pen,Pecresse,Poutou,Roussel,Zemmour,Melenchon,Dupont-Aignan,Macron,Jadot
