voter_id,agent_type,loyalty,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6,pref_7,pref_8,pref_9,pref_10,pref_11,pref_12,initial_vote
0,strategic,0.0,Dupont-Aignan,Macron,Pecresse,Jadot,Zemmour,Le Pen,Hidalgo,Arthaud,Melenchon,Poutou,Lassalle,Roussel,Dupont-Aignan
1,strategic,0.0,Zemmour,Dupont-Aignan,Arthaud,Pecresse,Poutou,Lassalle,Macron,Hidalgo,Jadot,Roussel,Le Pen,Melenchon,Zemmour
2,strategic,0.0,Zemmour,Le Pen,Hidalgo,Roussel,Pecresse,Dupont-Aignan,Jadot,Melenchon,Poutou,Macron,Arthaud,Lassalle,Zemmour
3,strategic,0.0,Roussel,Zemmour,Lassalle,Jadot,Le Pen,Melenchon,Hidalgo,Arthaud,Dupont-Aignan,Pecresse,Macron,Poutou,Roussel
4,strategic,0.0,Hidalgo,Macron,Lassalle,Zemmour,Pecresse,Roussel,Jadot,Arthaud,Melenchon,Le Pen,Dupont-Aignan,Poutou,Hidalgo
5,mixed,0.872,Melenchon,Lassalle,Poutou,Pecresse,Jadot,Roussel,Dupont-Aignan,Arthaud,Hidalgo,Zemmour,Le Pen,Macron,Melenchon
6,strategic,0.0,Jadot,Arthaud,Hidalgo,Zemmour,Melenchon,Le Pen,Macron,Dupont-Aignan,Lassalle,Roussel,Pecresse,Poutou,Jadot
7,mixed,0.784,Roussel,Melenchon,Le Pen,Lassalle,Dupont-Aignan,Pecresse,Hidalgo,Poutou,Macron,Arthaud,Jadot,Zemmour,Roussel
8,strategic,0.0,Roussel,Le Pen,Poutou,Pecresse,Lassalle,Zemmour,Hidalgo,Macron,Dupont-Aignan,Jadot,Arthaud,Melenchon,Roussel
9,strategic,0.0,Roussel,Pecresse,Macron,Jadot,Le Pen,Hidalgo,Lassalle,Arthaud,Poutou,Zemmour,Dupont-Aignan,Melenchon,Roussel
10,strategic,0.0,Hidalgo,Roussel,Jadot,Zemmour,Macron,Le Pen,Melenchon,Pecresse,Poutou,Lassalle,Dupont-Aignan,Arthaud,Hidalgo
11,strategic,0.0,Roussel,Macron,Pecresse,Arthaud,Zemmour,Hidalgo,Le Pen,Melenchon,Jadot,Poutou,Dupont-Aignan,Lassalle,Roussel
12,strategic,0.0,Jadot,Zemmour,Poutou,Dupont-Aignan,Macron,Melenchon,Hidalgo,Arthaud,Roussel,Lassalle,Pecresse,Le Pen,Jadot
