voter_id,agent_type,loyalty,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6,pref_7,pref_8,pref_9,pref_10,pref_11,pref_12,initial_vote
0,mixed,0.598,Pecresse,Hidalgo,Lassalle,Melenchon,Poutou,Zemmour,Le Pen,Roussel,Jadot,Dupont-Aignan,Arthaud,Macron,Pecresse
1,mixed,0.868,Poutou,Roussel,Lassalle,Melenchon,Pecresse,Macron,Hidalgo,Dupont-Aignan,Jadot,Le Pen,Arthaud,Zemmour,Poutou
2,strategic,0.0,Zemmour,Dupont-Aignan,Hidalgo,Macron,Melenchon,Jadot,Le Pen,Pecresse,Arthaud,Poutou,Lassalle,Roussel,Zemmour
3,mixed,0.543,Jadot,Lassalle,Roussel,Arthaud,Pecresse,Macron,Hidalgo,Zemmour,Poutou,Le Pen,Melenchon,Dupont-Aignan,Jadot
4,mixed,0.526,Jadot,Hidalgo,Dupont-Aignan,Le Pen,Roussel,Melenchon,Lassalle,Macron,Arthaud,Zemmour,Pecresse,Poutou,Jadot
5,mixed,0.616,Lassalle,Poutou,Arthaud,Melenchon,Jadot,Zemmour,Pecresse,Dupont-Aignan,Le Pen,Macron,Hidalgo,Roussel,Lassalle
6,stubborn,1.0,Pecresse,Macron,Jadot,Lassalle,Poutou,Dupont-Aignan,Zemmour,Roussel,Hidalgo,Arthaud,Le Pen,Melenchon,Pecresse
7,mixed,0.732,Le Pen,Hidalgo,Lassalle,Jadot,Melenchon,Macron,Pecresse,Dupont-Aignan,Roussel,Poutou,Zemmour,Arthaud,Le Pen
8,mixed,0.654,Poutou,Jadot,Lassalle,Dupont-Aignan,Le Pen,Melenchon,Pecresse,Zemmour,Roussel,Arthaud,Macron,Hidalgo,Poutou
9,strategic,0.0,Le Pen,Hidalgo,Roussel,Jadot,Zemmour,Lassalle,Pecresse,Arthaud,Poutou,Macron,Dupont-Aignan,Melenchon,Le Pen
10,stubborn,1.0,Pecresse,Arthaud,Macron,Le Pen,Roussel,Hidalgo,Lassalle,Melenchon,Dupont-Aignan,Jadot,Zemmour,Poutou,Pecresse
11,mixed,0.68,Arthaud,Zemmour,Lassalle,Dupont-Aignan,Roussel,Pecresse,Macron,Jadot,Melenchon,Le Pen,Poutou,Hidalgo,Arthaud
12,mixed,0.731,Lassalle,Dupont-Aignan,Pecresse,Melenchon,Hidalgo,Zemmour,Roussel,Arthaud,Macron,Poutou,Le Pen,Jadot,Lassalle
13,strategic,0.0,Jadot,Poutou,Arthaud,Melenchon,Macron,Pecresse,Lassalle,Roussel,Zemmour,Dupont-Aignan,Le Pen,Hidalgo,Jadot
14,stubborn,1.0,Macron,Arthaud,Lassalle,Hidalgo,Pecresse,Dupont-Aignan,Roussel,Zemmour,Le Pen,Melenchon,Poutou,Jadot,Macron
15,mixed,0.723,Dupont-Aignan,Jadot,Lassalle,Melenchon,Le Pen,Arthaud,Macron,Pecresse,Hidalgo,Roussel,Zemmour,Poutou,Dupont-Aignan
16,stubborn,1.0,Le Pen,Lassalle,Hidalgo,Melenchon,Arthaud,Poutou,Jadot,Dupont-Aignan,Pecresse,Macron,Roussel,Zemmour,Le Pen
17,strategic,0.0,Le Pen,Zemmour,Arthaud,Poutou,Melenchon,Dupont-Aignan,Hidalgo,Pecresse,Jadot,Macron,Lassalle,Roussel,Le Pen
18,mixed,0.677,Le Pen,Pecresse,Zemmour,Jadot,Lassalle,Dupont-Aignan,Roussel,Poutou,Macron,Hidalgo,Melenchon,Arthaud,Le Pen
19,strategic,0.0,Arthaud,Lassalle,Roussel,Le Pen,Zemmour,Melenchon,Poutou,Macron,Pecresse,Hidalgo,Dupont-Aignan,Jadot,Arthaud
