source,target
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,10
0,11
0,13
0,20
0,21
0,25
0,27
0,28
0,30
0,33
0,34
0,45
0,46
0,48
0,51
0,61
0,69
0,72
0,73
0,83
0,85
0,91
0,101
0,104
0,108
0,122
0,140
0,148
0,154
0,156
0,161
0,166
0,171
0,180
0,210
0,212
0,221
0,224
0,236
0,273
0,277
0,282
0,299
0,302
0,311
0,323
0,327
0,340
0,346
0,348
0,358
0,361
0,368
0,370
0,374
0,378
0,380
0,381
0,398
0,399
0,401
0,420
0,464
0,477
0,492
0,493
0,498
0,516
0,543
0,547
0,554
0,555
0,596
0,634
0,636
0,664
0,696
0,708
0,709
0,741
0,747
0,752
0,769
0,776
0,827
0,843
0,855
0,868
0,893
0,922
0,951
0,969
0,971
0,973
0,984
1,6
1,7
1,8
1,10
1,17
1,22
1,23
1,24
1,31
1,32
1,38
1,46
1,59
1,64
1,88
1,121
1,169
1,186
1,219
1,271
1,327
1,377
1,379
1,417
1,470
1,503
1,557
1,598
1,659
1,732
1,809
1,842
1,884
1,910
2,9
2,10
2,12
2,18
2,19
2,25
2,32
2,35
2,42
2,45
2,67
2,73
2,85
2,86
2,93
2,105
2,109
2,126
2,141
2,151
2,160
2,181
2,188
2,200
2,202
2,205
2,207
2,213
2,224
2,245
2,269
2,302
2,304
2,336
2,349
2,357
2,405
2,435
2,437
2,450
2,478
2,486
2,547
2,653
2,697
2,720
2,732
2,773
2,831
2,885
2,898
3,6
3,7
3,9
3,12
3,15
3,17
3,27
3,30
3,40
3,41
3,43
3,46
3,49
3,52
3,58
3,60
3,62
3,66
3,68
3,78
3,81
3,85
3,97
3,98
3,108
3,110
3,113
3,115
3,122
3,138
3,139
3,164
3,174
3,175
3,178
3,179
3,184
3,185
3,187
3,207
3,221
3,222
3,231
3,241
3,253
3,266
3,292
3,294
3,349
3,362
3,367
3,378
3,402
3,403
3,425
3,429
3,453
3,461
3,466
3,485
3,488
3,500
3,505
3,512
3,527
3,543
3,569
3,588
3,620
3,627
3,694
3,709
3,712
3,724
3,737
3,765
3,772
3,782
3,847
3,983
3,999
4,6
4,9
4,12
4,15
4,21
4,22
4,29
4,31
4,32
4,98
4,100
4,107
4,116
4,156
4,220
4,229
4,259
4,291
4,351
4,375
4,455
4,477
4,539
4,582
4,610
4,620
4,631
4,738
4,788
4,818
4,819
4,829
4,845
4,942
4,950
4,994
5,6
5,7
5,8
5,11
5,12
5,14
5,16
5,18
5,20
5,33
5,37
5,53
5,62
5,71
5,75
5,92
5,127
5,137
5,152
5,161
5,164
5,214
5,223
5,229
5,273
5,400
5,439
5,441
5,445
5,510
5,612
5,666
5,775
5,794
5,833
5,839
5,841
5,848
5,884
5,897
6,7
6,8
6,10
6,17
6,18
6,23
6,27
6,29
6,34
6,38
6,60
6,64
6,65
6,76
6,80
6,110
6,113
6,121
6,137
6,147
6,149
6,151
6,186
6,248
6,250
6,265
6,270
6,315
6,355
6,388
6,389
6,391
6,407
6,424
6,432
6,449
6,460
6,515
6,519
6,545
6,577
6,654
6,666
6,679
6,689
6,799
6,891
7,8
7,9
7,11
7,18
7,26
7,36
7,41
7,47
7,57
7,61
7,70
7,72
7,76
7,77
7,83
7,87
7,88
7,91
7,100
7,112
7,116
7,120
7,129
7,133
7,135
7,136
7,140
7,143
7,155
7,157
7,167
7,174
7,177
7,191
7,192
7,203
7,209
7,212
7,226
7,246
7,272
7,275
7,295
7,301
7,303
7,333
7,340
7,343
7,358
7,377
7,393
7,441
7,463
7,473
7,492
7,530
7,549
7,570
7,600
7,629
7,637
7,652
7,685
7,733
7,745
7,819
7,911
7,931
7,934
7,959
7,982
8,10
8,12
8,13
8,14
8,16
8,17
8,18
8,20
8,23
8,27
8,28
8,35
8,39
8,40
8,47
8,50
8,68
8,71
8,83
8,88
8,107
8,117
8,123
8,127
8,132
8,145
8,185
8,192
8,197
8,201
8,220
8,231
8,247
8,251
8,254
8,261
8,265
8,272
8,282
8,285
8,310
8,312
8,315
8,320
8,325
8,326
8,329
8,331
8,357
8,396
8,404
8,416
8,420
8,467
8,493
8,516
8,528
8,533
8,546
8,551
8,617
8,686
8,701
8,721
8,744
8,760
8,864
8,894
8,969
8,990
9,11
9,13
9,14
9,15
9,16
9,19
9,26
9,29
9,30
9,36
9,37
9,58
9,61
9,74
9,75
9,76
9,85
9,87
9,90
9,91
9,98
9,104
9,117
9,124
9,125
9,140
9,156
9,158
9,176
9,179
9,180
9,198
9,204
9,217
9,227
9,235
9,256
9,257
9,262
9,286
9,298
9,300
9,304
9,319
9,320
9,345
9,360
9,427
9,466
9,512
9,606
9,685
9,691
9,740
9,808
9,821
9,826
9,839
9,868
9,902
9,918
9,939
10,11
10,13
10,19
10,32
10,54
10,70
10,89
10,124
10,134
10,218
10,253
10,274
10,282
10,284
10,338
10,354
10,390
10,425
10,505
10,508
10,574
10,601
10,755
10,858
10,999
11,14
11,15
11,16
11,20
11,25
11,28
11,34
11,38
11,41
11,47
11,55
11,56
11,59
11,64
11,69
11,82
11,101
11,103
11,109
11,114
11,149
11,161
11,168
11,175
11,176
11,206
11,207
11,231
11,236
11,248
11,274
11,275
11,284
11,288
11,300
11,337
11,356
11,421
11,441
11,460
11,481
11,483
11,524
11,526
11,556
11,588
11,605
11,608
11,635
11,649
11,657
11,687
11,693
11,705
11,730
11,734
11,743
11,751
11,754
11,758
11,767
11,779
11,780
11,807
11,816
11,885
11,895
12,13
12,19
12,21
12,25
12,43
12,53
12,102
12,112
12,116
12,158
12,170
12,172
12,197
12,239
12,264
12,276
12,277
12,328
12,341
12,351
12,356
12,367
12,448
12,449
12,459
12,541
12,568
12,584
12,682
12,689
12,717
12,752
12,887
12,897
12,950
12,968
12,992
12,995
12,996
13,14
13,15
13,17
13,19
13,22
13,23
13,33
13,38
13,39
13,40
13,48
13,49
13,50
13,55
13,56
13,57
13,59
13,66
13,70
13,74
13,80
13,81
13,92
13,97
13,101
13,104
13,113
13,118
13,122
13,126
13,132
13,139
13,186
13,188
13,198
13,199
13,215
13,219
13,235
13,249
13,250
13,258
13,266
13,268
13,284
13,344
13,345
13,365
13,378
13,382
13,385
13,400
13,403
13,411
13,414
13,415
13,418
13,431
13,436
13,439
13,444
13,468
13,494
13,507
13,515
13,524
13,541
13,544
13,562
13,575
13,582
13,602
13,603
13,632
13,648
13,650
13,655
13,688
13,715
13,742
13,809
13,827
13,832
13,855
13,870
13,875
13,877
13,902
13,910
13,952
14,20
14,21
14,24
14,25
14,29
14,44
14,45
14,64
14,77
14,92
14,94
14,103
14,124
14,130
14,134
14,146
14,168
14,195
14,223
14,224
14,242
14,246
14,255
14,258
14,274
14,278
14,295
14,305
14,423
14,477
14,517
14,536
14,542
14,550
14,557
14,587
14,591
14,661
14,735
14,765
14,785
14,808
14,818
14,825
14,836
14,858
14,894
14,907
14,909
14,960
15,16
15,22
15,26
15,37
15,53
15,54
15,57
15,65
