voter_id,agent_type,loyalty,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6,pref_7,pref_8,pref_9,pref_10,pref_11,pref_12,initial_vote
0,strategic,0.0,Lassalle,Dupont-Aignan,Hidalgo,Macron,Poutou,Jadot,Roussel,Zemmour,Le Pen,Melenchon,Arthaud,Pecresse,Lassalle
1,stubborn,1.0,Poutou,Zemmour,Hidalgo,Melenchon,Lassalle,Pecresse,Le Pen,Arthaud,Dupont-Aignan,Roussel,Jadot,Macron,Poutou
2,mixed,0.6,Roussel,Pecresse,Lassalle,Arthaud,Zemmour,Le Pen,Macron,Poutou,Melenchon,Jadot,Dupont-Aignan,Hidalgo,Roussel
3,stubborn,1.0,Poutou,Melenchon,Macron,Roussel,Lassalle,Zemmour,Hidalgo,Le Pen,Jadot,Arthaud,Dupont-Aignan,Pecresse,Poutou
4,stubborn,1.0,Lassalle,Jadot,Zemmour,Le Pen,Roussel,Hidalgo,Macron,Melenchon,Pecresse,Arthaud,Dupont-Aignan,Poutou,Lassalle
5,mixed,0.6,Zemmour,Melenchon,Lassalle,Hidalgo,Dupont-Aignan,Roussel,Pecresse,Arthaud,Le Pen,Poutou,Macron,Jadot,Zemmour
6,strategic,0.0,Hidalgo,Arthaud,Poutou,Jadot,Melenchon,Roussel,Dupont-Aignan,Pecresse,Zemmour,Le Pen,Lassalle,Macron,Hidalgo
7,mixed,0.6,Roussel,Dupont-Aignan,Macron,Arthaud,Poutou,Pecresse,Hidalgo,Jadot,Zemmour,Melenchon,Lassalle,Le Pen,Roussel
8,stubborn,1.0,Melenchon,Pecresse,Jadot,Zemmour,Lassalle,Le Pen,Dupont-Aignan,Arthaud,Poutou,Macron,Hidalgo,Roussel,Melenchon
9,strategic,0.0,Macron,Lassalle,Arthaud,Dupont-Aignan,Pecresse,Poutou,Zemmour,Jadot,Roussel,Melenchon,Hidalgo,Le Pen,Macron
10,stubborn,1.0,Arthaud,Dupont-Aignan,Jadot,Macron,Melenchon,Lassalle,Roussel,Zemmour,Poutou,Le Pen,Hidalgo,Pecresse,Arthaud
11,stubborn,1.0,Zemmour,Roussel,Macron,Pecresse,Poutou,Arthaud,Le Pen,Dupont-Aignan,Hidalgo,Jadot,Lassalle,Melenchon,Zemmour
12,strategic,0.0,Arthaud,Melenchon,Jadot,Lassalle,Macron,Pecresse,Dupont-Aignan,Zemmour,Poutou,Le Pen,Hidalgo,Roussel,Arthaud
13,strategic,0.0,Hidalgo,Poutou,Lassalle,Zemmour,Macron,Le Pen,Pecresse,Arthaud,Jadot,Roussel,Melenchon,Dupont-Aignan,Hidalgo
14,strategic,0.0,Dupont-Aignan,Le Pen,Arthaud,Roussel,Jadot,Zemmour,Pecresse,Macron,Hidalgo,Lassalle,Melenchon,Poutou,Dupont-Aignan
15,mixed,0.6,Pecresse,Macron,Hidalgo,Poutou,Jadot,Dupont-Aignan,Arthaud,Roussel,Zemmour,Lassalle,Melenchon,Le Pen,Pecresse
