voter_id,agent_type,loyalty,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6,pref_7,pref_8,pref_9,pref_10,pref_11,pref_12,initial_vote
0,mixed,0.898,Arthaud,Roussel,Macron,Lassalle,Jadot,Dupont-Aignan,Le Pen,Hidalgo,Melenchon,Pecresse,Zemmour,Poutou,Arthaud
1,strategic,0.0,Poutou,Zemmour,Roussel,Pecresse,Macron,Melenchon,Hidalgo,Dupont-Aignan,Arthaud,Le Pen,Jadot,Lassalle,Poutou
2,mixed,0.674,Poutou,Dupont-Aignan,Melenchon,Arthaud,Zemmour,Le Pen,Pecresse,Macron,Jadot,Hidalgo,Roussel,Lassalle,Poutou
3,strategic,0.0,Arthaud,Jadot,Melenchon,Zemmour,Pecresse,Macron,Roussel,Hidalgo,Dupont-Aignan,Le Pen,Lassalle,Poutou,Arthaud
4,mixed,0.683,Lassalle,Pecresse,Roussel,Le Pen,Jadot,Dupont-Aignan,Zemmour,Hidalgo,Poutou,Macron,Arthaud,Melenchon,Lassalle
5,stubborn,1.0,Pecresse,Macron,Le Pen,Hidalgo,Melenchon,Arthaud,Zemmour,Jadot,Dupont-Aignan,Roussel,Poutou,Lassalle,Pecresse
6,stubborn,1.0,Melenchon,Poutou,Hidalgo,Zemmour,Pecresse,Lassalle,Macron,Arthaud,Jadot,Le Pen,Dupont-Aignan,Roussel,Melenchon
7,stubborn,1.0,Dupont-Aignan,Pecresse,Roussel,Poutou,Arthaud,Lassalle,Jadot,Melenchon,Hidalgo,Le Pen,Macron,Zemmour,Dupont-Aignan
8,mixed,0.559,Hidalgo,Pecresse,Zemmour,Arthaud,Melenchon,Lassalle,Macron,Poutou,Roussel,Le Pen,Jadot,Dupont-Aignan,Hidalgo
9,strategic,0.0,Macron,Le Pen,Roussel,Lassalle,Jadot,Dupont-Aignan,Arthaud,Pecresse,Poutou,Zemmour,Melenchon,Hidalgo,Macron
10,mixed,0.524,Jadot,Zemmour,Melenchon,Arthaud,Lassalle,Le Pen,Roussel,Hidalgo,Macron,Dupont-Aignan,Poutou,Pecresse,Jadot
11,stubborn,1.0,Poutou,Dupont-Aignan,Hidalgo,Pecresse,Jadot,Macron,Melenchon,Lassalle,Roussel,Arthaud,Zemmour,Le Pen,Poutou
12,stubborn,1.0,Pecresse,Arthaud,Zemmour,Dupont-Aignan,Melenchon,Poutou,Roussel,Hidalgo,Lassalle,Le Pen,Jadot,Macron,Pecresse
13,mixed,0.425,Zemmour,Jadot,Arthaud,Macron,Roussel,Hidalgo,Pecresse,Le Pen,Lassalle,Poutou,Dupont-Aignan,Melenchon,Zemmour
14,mixed,0.729,Jadot,Le Pen,Melenchon,Zemmour,Poutou,Roussel,Pecresse,Dupont-Aignan,Lassalle,Macron,Arthaud,Hidalgo,Jadot
15,mixed,0.643,Lassalle,Le Pen,Hidalgo,Arthaud,Macron,Roussel,Poutou,Dupont-Aignan,Zemmour,Pecresse,Melenchon,Jadot,Lassalle
16,strategic,0.0,Pecresse,Hidalgo,Arthaud,Le Pen,Macron,Jadot,Dupont-Aignan,Poutou,Zemmour,Roussel,Lassalle,Melenchon,Pecresse
17,strategic,0.0,Zemmour,Roussel,Arthaud,Lassalle,Jadot,Hidalgo,Melenchon,Le Pen,Pecresse,Poutou,Dupont-Aignan,Macron,Zemmour
18,stubborn,1.0,Melenchon,Lassalle,Arthaud,Hidalgo,Macron,Roussel,Dupont-Aignan,Poutou,Jadot,Le Pen,Pecresse,Zemmour,Melenchon
19,mixed,0.598,Hidalgo,Jadot,Arthaud,Macron,Lassalle,Zemmour,Roussel,Poutou,Melenchon,Pecresse,Dupont-Aignan,Le Pen,Hidalgo
20,mixed,0.482,Roussel,Hidalgo,Lassalle,Pecresse,Zemmour,Arthaud,Dupont-Aignan,Jadot,Melenchon,Le Pen,Macron,Poutou,Roussel
21,mixed,0.669,Le Pen,Dupont-Aignan,Arthaud,Pecresse,Roussel,Macron,Melenchon,Poutou,Lassalle,Jadot,Zemmour,Hidalgo,Le Pen
22,strategic,0.0,Roussel,Pecresse,Arthaud,Zemmour,Poutou,Macron,Le Pen,Lassalle,Dupont-Aignan,Melenchon,Jadot,Hidalgo,Roussel
23,mixed,0.842,Arthaud,Lassalle,Dupont-Aignan,Poutou,Le Pen,Jadot,Melenchon,Macron,Zemmour,Pecresse,Roussel,Hidalgo,Arthaud
24,strategic,0.0,Macron,Jadot,Dupont-Aignan,Lassalle,Zemmour,Poutou,Roussel,Hidalgo,Pecresse,Arthaud,Le Pen,Melenchon,Macron
25,mixed,0.435,Roussel,Pecresse,Lassalle,Poutou,Zemmour,Melenchon,Macron,Hidalgo,Dupont-Aignan,Arthaud,Jadot,Le Pen,Roussel
26,strategic,0.0,Dupont-Aignan,Arthaud,Jadot,Hidalgo,Macron,Zemmour,Melenchon,Le Pen,Lassalle,Roussel,Pecresse,Poutou,Dupont-Aignan
27,stubborn,1.0,Poutou,Dupont-Aignan,Jadot,Macron,Melenchon,Pecresse,Zemmour,Roussel,Le Pen,Arthaud,Lassalle,Hidalgo,Poutou
28,strategic,0.0,Dupont-Aignan,Poutou,Melenchon,Arthaud,Pecresse,Jadot,Roussel,Le Pen,Macron,Hidalgo,Lassalle,Zemmour,Dupont-Aignan
29,strategic,0.0,Hidalgo,Macron,Melenchon,Pecresse,Dupont-Aignan,Lassalle,Jadot,Poutou,Roussel,Arthaud,Zemmour,Le Pen,Hidalgo
30,strategic,0.0,Jadot,Pecresse,Hidalgo,Macron,Roussel,Lassalle,Melenchon,Le Pen,Arthaud,Dupont-Aignan,Zemmour,Poutou,Jadot
31,strategic,0.0,Macron,Poutou,Lassalle,Roussel,Hidalgo,Arthaud,Dupont-Aignan,Jadot,Melenchon,Pecresse,Le Pen,Zemmour,Macron
32,mixed,0.465,Pecresse,Poutou,Arthaud,Dupont-Aignan,Hidalgo,Roussel,Zemmour,Melenchon,Macron,Jadot,Lassalle,Le Pen,Pecresse
33,mixed,0.705,Zemmour,Melenchon,Le Pen,Lassalle,Arthaud,Roussel,Dupont-Aignan,Macron,Hidalgo,Jadot,Poutou,Pecresse,Zemmour
34,mixed,0.588,Zemmour,Poutou,Lassalle,Roussel,Melenchon,Hidalgo,Le Pen,Pecresse,Dupont-Aignan,Jadot,Macron,Arthaud,Zemmour
35,stubborn,1.0,Melenchon,Dupont-Aignan,Lassalle,Arthaud,Roussel,Le Pen,Zemmour,Macron,Hidalgo,Poutou,Jadot,Pecresse,Melenchon
36,stubborn,1.0,Arthaud,Macron,Roussel,Pecresse,Hidalgo,Lassalle,Jadot,Melenchon,Dupont-Aignan,Le Pen,Zemmour,Poutou,Arthaud
37,mixed,0.848,Dupont-Aignan,Arthaud,Lassalle,Pecresse,Melenchon,Poutou,Macron,Hidalgo,Zemmour,Roussel,Le Pen,Jadot,Dupont-Aignan
