voter_id,agent_type,loyalty,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6,pref_7,pref_8,pref_9,pref_10,pref_11,pref_12,initial_vote
0,strategic,0.0,Zemmour,Arthaud,Pecresse,Dupont-Aignan,Hidalgo,Lassalle,Macron,Melenchon,Roussel,Jadot,Le Pen,Poutou,Zemmour
1,stubborn,1.0,Hidalgo,Le Pen,Lassalle,Poutou,Macron,Melenchon,Jadot,Dupont-Aignan,Roussel,Arthaud,Pecresse,Zemmour,Hidalgo
2,stubborn,1.0,Pecresse,Melenchon,Macron,Arthaud,Jadot,Roussel,Zemmour,Lassalle,Hidalgo,Dupont-Aignan,Le Pen,Poutou,Pecresse
3,stubborn,1.0,Arthaud,Hidalgo,Roussel,Macron,Dupont-Aignan,Pecresse,Melenchon,Jadot,Le Pen,Lassalle,Zemmour,Poutou,Arthaud
4,strategic,0.0,Lassalle,Macron,Le Pen,Melenchon,Zemmour,Jadot,Hidalgo,Roussel,Pecresse,Arthaud,Dupont-Aignan,Poutou,Lassalle
5,strategic,0.0,Macron,Pecresse,Dupont-Aignan,Melenchon,Arthaud,Le Pen,Zemmour,Hidalgo,Jadot,Lassalle,Roussel,Poutou,Macron
6,strategic,0.0,Jadot,Roussel,Zemmour,Lassalle,Dupont-Aignan,Melenchon,Hidalgo,Poutou,Arthaud,Pecresse,Macron,Le Pen,Jadot
7,strategic,0.0,Roussel,Macron,Melenchon,Jadot,Pecresse,Hidalgo,Poutou,Lassalle,Zemmour,Le Pen,Arthaud,Dupont-Aignan,Roussel
8,strategic,0.0,Jadot,Arthaud,Melenchon,Poutou,Hidalgo,Macron,Zemmour,Le Pen,Lassalle,Pecresse,Roussel,Dupont-Aignan,Jadot
9,strategic,0.0,Poutou,Melenchon,Pecresse,Arthaud,Macron,Zemmour,Le Pen,Hidalgo,Dupont-Aignan,Roussel,Lassalle,Jadot,Poutou
10,strategic,0.0,Melenchon,Zemmour,Hidalgo,Pecresse,Jadot,Le Pen,Lassalle,Arthaud,Roussel,Dupont-Aignan,Macron,Poutou,Melenchon
11,strategic,0.0,Roussel,Macron,Arthaud,Dupont-Aignan,Le Pen,Melenchon,Pecresse,Jadot,Hidalgo,Zemmour,Lassalle,Poutou,Roussel
12,mixed,0.6,Zemmour,Hidalgo,Jadot,Lassalle,Le Pen,Pecresse,Arthaud,Dupont-Aignan,Macron,Melenchon,Roussel,Poutou,Zemmour
13,stubborn,1.0,Melenchon,Dupont-Aignan,Roussel,Poutou,Macron,Jadot,Arthaud,Le Pen,Zemmour,Lassalle,Pecresse,Hidalgo,Melenchon
14,strategic,0.0,Macron,Lassalle,Le Pen,Hidalgo,Poutou,Roussel,Arthaud,Dupont-Aignan,Melenchon,Pecresse,Zemmour,Jadot,Macron
15,strategic,0.0,Roussel,Hidalgo,Le Pen,Melenchon,Arthaud,Jadot,Lassalle,Dupont-Aignan,Pecresse,Poutou,Zemmour,Macron,Roussel
16,strategic,0.0,Hidalgo,Dupont-Aignan,Arthaud,Pecresse,Lassalle,Zemmour,Poutou,Macron,Le Pen,Melenchon,Jadot,Roussel,Hidalgo
17,mixed,0.6,Roussel,Macron,Zemmour,Arthaud,Hidalgo,Poutou,Lassalle,Pecresse,Jadot,Melenchon,Le Pen,Dupont-Aignan,Roussel
