voter_id,agent_type,loyalty,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6,pref_7,pref_8,pref_9,pref_10,pref_11,pref_12,initial_vote
0,stubborn,1.0,Arthaud,Jadot,Hidalgo,Roussel,Poutou,Dupont-Aignan,Zemmour,Pecresse,Lassalle,Le Pen,Macron,Melenchon,Arthaud
1,stubborn,1.0,Hidalgo,Jadot,Zemmour,Le Pen,Dupont-Aignan,Lassalle,Roussel,Arthaud,Melenchon,Poutou,Pecresse,Macron,Hidalgo
2,mixed,0.6,Roussel,Zemmour,Poutou,Macron,Le Pen,Arthaud,Hidalgo,Pecresse,Dupont-Aignan,Melenchon,Lassalle,Jadot,Roussel
3,stubborn,1.0,Arthaud,Pecresse,Dupont-Aignan,Melenchon,Zemmour,Macron,Le Pen,Jadot,Lassalle,Roussel,Hidalgo,Poutou,Arthaud
4,stubborn,1.0,Macron,Hidalgo,Le Pen,Poutou,Dupont-Aignan,Jadot,Zemmour,Pecresse,Melenchon,Roussel,Lassalle,Arthaud,Macron
5,mixed,0.6,Pecresse,Hidalgo,Dupont-Aignan,Zemmour,Arthaud,Poutou,Lassalle,Melenchon,Roussel,Le Pen,Jadot,Macron,Pecresse
6,strategic,0.0,Dupont-Aignan,Macron,Melenchon,Hidalgo,Jadot,Lassalle,Zemmour,Poutou,Pecresse,Arthaud,Le Pen,Roussel,Dupont-Aignan
7,mixed,0.6,Arthaud,Jadot,Melenchon,Macron,Le Pen,Dupont-Aignan,Lassalle,Poutou,Roussel,Hidalgo,Zemmour,Pecresse,Arthaud
8,stubborn,1.0,Le Pen,Roussel,Arthaud,Jadot,Melenchon,Dupont-Aignan,Zemmour,Hidalgo,Pecresse,Lassalle,Macron,Poutou,Le Pen
9,stubborn,1.0,Zemmour,Jadot,Pecresse,Roussel,Hidalgo,Le Pen,Dupont-Aignan,Melenchon,Lassalle,Arthaud,Macron,Poutou,Zemmour
10,stubborn,1.0,Hidalgo,Dupont-Aignan,Le Pen,Lassalle,Jadot,Pecresse,Macron,Melenchon,Poutou,Zemmour,Roussel,Arthaud,Hidalgo
11,stubborn,1.0,Roussel,Arthaud,Zemmour,Pecresse,Poutou,Macron,Jadot,Melenchon,Lassalle,Le Pen,Hidalgo,Dupont-Aignan,Roussel
12,stubborn,1.0,Zemmour,Melenchon,Lassalle,Pecresse,Le Pen,Macron,Dupont-Aignan,Roussel,Jadot,Hidalgo,Arthaud,Poutou,Zemmour
13,strategic,0.0,Zemmour,Jadot,Macron,Lassalle,Roussel,Dupont-Aignan,Hidalgo,Pecresse,Arthaud,Le Pen,Melenchon,Poutou,Zemmour
14,strategic,0.0,Le Pen,Arthaud,Jadot,Melenchon,Pecresse,Macron,Dupont-Aignan,Poutou,Hidalgo,Roussel,Lassalle,Zemmour,Le Pen
15,mixed,0.6,Jadot,Macron,Le Pen,Roussel,Hidalgo,Pecresse,Lassalle,Poutou,Melenchon,Arthaud,Dupont-Aignan,Zemmour,Jadot
16,strategic,0.0,Hidalgo,Pecresse,Le Pen,Zemmour,Macron,Jadot,Melenchon,Lassalle,Arthaud,Poutou,Roussel,Dupont-Aignan,Hidalgo
17,strategic,0.0,Macron,Pecresse,Poutou,Lassalle,Melenchon,Hidalgo,Jadot,Zemmour,Le Pen,Roussel,Arthaud,Dupont-Aignan,Macron
18,strategic,0.0,Arthaud,Roussel,Melenchon,Jadot,Lassalle,Zemmour,Macron,Dupont-Aignan,Poutou,Pecresse,Le Pen,Hidalgo,Arthaud
19,stubborn,1.0,Jadot,Lassalle,Zemmour,Roussel,Arthaud,Macron,Dupont-Aignan,Pecresse,Melenchon,Poutou,Le Pen,Hidalgo,Jadot
20,mixed,0.6,Melenchon,Arthaud,Le Pen,Pecresse,Dupont-Aignan,Poutou,Zemmour,Lassalle,Jadot,Macron,Roussel,Hidalgo,Melenchon
