voter_id,agent_type,loyalty,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6,pref_7,pref_8,pref_9,pref_10,pref_11,pref_12,initial_vote
0,mixed,0.812,Poutou,Pecresse,Arthaud,Jadot,Zemmour,Roussel,Macron,Dupont-Aignan,Le Pen,Lassalle,Hidalgo,Melenchon,Poutou
1,strategic,0.0,Pecresse,Jadot,Dupont-Aignan,Lassalle,Macron,Le Pen,Zemmour,Hidalgo,Roussel,Melenchon,Poutou,Arthaud,Pecresse
2,mixed,0.669,Poutou,Pecresse,Le Pen,Macron,Hidalgo,Dupont-Aignan,Arthaud,Lassalle,Jadot,Zemmour,Roussel,Melenchon,Poutou
3,mixed,0.401,Poutou,Jadot,Arthaud,Lassalle,Roussel,Pecresse,Le Pen,Macron,Zemmour,Melenchon,Hidalgo,Dupont-Aignan,Poutou
4,mixed,0.723,Dupont-Aignan,Jadot,Roussel,Poutou,Macron,Hidalgo,Le Pen,Lassalle,Pecresse,Melenchon,Zemmour,Arthaud,Dupont-Aignan
5,strategic,0.0,Hidalgo,Roussel,Jadot,Poutou,Le Pen,Dupont-Aignan,Zemmour,Arthaud,Melenchon,Pecresse,Lassalle,Macron,Hidalgo
6,mixed,0.9,Roussel,Pecresse,Poutou,Zemmour,Melenchon,Macron,Hidalgo,Arthaud,Jadot,Dupont-Aignan,Lassalle,Le Pen,Roussel
7,stubborn,1.0,Pecresse,Zemmour,Arthaud,Le Pen,Jadot,Poutou,Melenchon,Hidalgo,Macron,Dupont-Aignan,Lassalle,Roussel,Pecresse
8,mixed,0.506,Zemmour,Dupont-Aignan,Le Pen,Jadot,Melenchon,Pecresse,Hidalgo,Poutou,Roussel,Macron,Arthaud,Lassalle,Zemmour
9,stubborn,1.0,Arthaud,Dupont-Aignan,Jadot,Melenchon,Roussel,Poutou,Macron,Le Pen,Lassalle,Hidalgo,Zemmour,Pecresse,Arthaud
10,mixed,0.86,Hidalgo,Arthaud,Le Pen,Jadot,Dupont-Aignan,Zemmour,Poutou,Pecresse,Melenchon,Lassalle,Macron,Roussel,Hidalgo
11,mixed,0.706,Melenchon,Le Pen,Lassalle,Pecresse,Dupont-Aignan,Jadot,Hidalgo,Roussel,Poutou,Zemmour,Macron,Arthaud,Melenchon
12,mixed,0.461,Macron,Zemmour,Lassalle,Hidalgo,Roussel,Jadot,Pecresse,Dupont-Aignan,Arthaud,Poutou,Melenchon,Le Pen,Macron
13,mixed,0.62,Arthaud,Pecresse,Macron,Melenchon,Dupont-Aignan,Le Pen,Zemmour,Jadot,Roussel,Lassalle,Hidalgo,Poutou,Arthaud
14,stubborn,1.0,Hidalgo,Melenchon,Pecresse,Zemmour,Jadot,Macron,Lassalle,Le Pen,Roussel,Dupont-Aignan,Arthaud,Poutou,Hidalgo
15,strategic,0.0,Dupont-Aignan,Zemmour,Melenchon,Poutou,Pecresse,Lassalle,Roussel,Hidalgo,Macron,Jadot,Arthaud,Le Pen,Dupont-Aignan
16,mixed,0.543,Macron,Melenchon,Lassalle,Le Pen,Arthaud,Jadot,Zemmour,Poutou,Roussel,Pecresse,Hidalgo,Dupont-Aignan,Macron
17,strategic,0.0,Zemmour,Pecresse,Roussel,Dupont-Aignan,Melenchon,Poutou,Macron,Jadot,Arthaud,Lassalle,Le Pen,Hidalgo,Zemmour
18,strategic,0.0,Hidalgo,Melenchon,Pecresse,Arthaud,Jadot,Le Pen,Roussel,Lassalle,Poutou,Dupont-Aignan,Zemmour,Macron,Hidalgo
19,mixed,0.411,Le Pen,Arthaud,Macron,Lassalle,Pecresse,Jadot,Poutou,Dupont-Aignan,Melenchon,Zemmour,Roussel,Hidalgo,Le Pen
