voter_id,agent_type,loyalty,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6,pref_7,pref_8,pref_9,pref_10,pref_11,pref_12,initial_vote
0,mixed,0.496,Dupont-Aignan,Pecresse,Hidalgo,Roussel,Jadot,Lassalle,Le Pen,Zemmour,Poutou,Macron,Arthaud,Melenchon,Dupont-Aignan
1,mixed,0.408,Lassalle,Poutou,Hidalgo,Roussel,Arthaud,Dupont-Aignan,Le Pen,Melenchon,Macron,Jadot,Pecresse,Zemmour,Lassalle
2,strategic,0.0,Poutou,Lassalle,Macron,Dupont-Aignan,Le Pen,Zemmour,Arthaud,Pecresse,Jadot,Hidalgo,Roussel,Melenchon,Poutou
3,mixed,0.46,Zemmour,Macron,Hidalgo,Dupont-Aignan,Lassalle,Jadot,Pecresse,Poutou,Le Pen,Melenchon,Roussel,Arthaud,Zemmour
4,stubborn,1.0,Zemmour,Hidalgo,Jadot,Pecresse,Arthaud,Macron,Dupont-Aignan,Poutou,Lassalle,Melenchon,Le Pen,Roussel,Zemmour
5,mixed,0.865,Zemmour,Poutou,Roussel,Hidalgo,Dupont-Aignan,Pecresse,Arthaud,Macron,Jadot,Melenchon,Lassalle,Le Pen,Zemmour
6,stubborn,1.0,Lassalle,Dupont-Aignan,Arthaud,Roussel,Pecresse,Macron,Melenchon,Le Pen,Poutou,Zemmour,Hidalgo,Jadot,Lassalle
7,mixed,0.573,Roussel,Melenchon,Pecresse,Poutou,Jadot,Zemmour,Lassalle,Dupont-Aignan,Hidalgo,Le Pen,Macron,Arthaud,Roussel
8,mixed,0.638,Roussel,Le Pen,Macron,Melenchon,Lassalle,Zemmour,Jadot,Poutou,Hidalgo,Pecresse,Arthaud,Dupont-Aignan,Roussel
9,strategic,0.0,Le Pen,Melenchon,Arthaud,Jadot,Lassalle,Poutou,Zemmour,Roussel,Pecresse,Macron,Dupont-Aignan,Hidalgo,Le Pen
10,mixed,0.8,Le Pen,Arthaud,Roussel,Zemmour,Hidalgo,Jadot,Dupont-Aignan,Melenchon,Macron,Lassalle,Poutou,Pecresse,Le Pen
11,mixed,0.433,Arthaud,Hidalgo,Macron,Lassalle,Roussel,Zemmour,Jadot,Pecresse,Dupont-Aignan,Melenchon,Poutou,Le Pen,Arthaud
12,strategic,0.0,Jadot,Macron,Poutou,Arthaud,Pecresse,Le Pen,Lassalle,Dupont-Aignan,Hidalgo,Zemmour,Melenchon,Roussel,Jadot
13,mixed,0.43,Arthaud,Le Pen,Hidalgo,Zemmour,Lassalle,Roussel,Pecresse,Macron,Dupont-Aignan,Melenchon,Jadot,Poutou,Arthaud
14,strategic,0.0,Jadot,Poutou,Pecresse,Melenchon,Roussel,Hidalgo,Zemmour,Lassalle,Dupont-Aignan,Le Pen,Macron,Arthaud,Jadot
15,mixed,0.636,Roussel,Le Pen,Pecresse,Poutou,Hidalgo,Lassalle,Macron,Arthaud,Melenchon,Dupont-Aignan,Zemmour,Jadot,Roussel
16,strategic,0.0,Poutou,Zemmour,Pecresse,Jadot,Le Pen,Arthaud,Melenchon,Dupont-Aignan,Roussel,Macron,Hidalgo,Lassalle,Poutou
17,stubborn,1.0,Roussel,Zemmour,Arthaud,Jadot,Melenchon,Lassalle,Dupont-Aignan,Pecresse,Macron,Hidalgo,Poutou,Le Pen,Roussel
18,mixed,0.494,Hidalgo,Poutou,Zemmour,Le Pen,Jadot,Pecresse,Lassalle,Macron,Dupont-Aignan,Arthaud,Melenchon,Roussel,Hidalgo
19,stubborn,1.0,Poutou,Dupont-Aignan,Pecresse,Arthaud,Melenchon,Jadot,Lassalle,Roussel,Macron,Zemmour,Hidalgo,Le Pen,Poutou
20,mixed,0.629,Pecresse,Poutou,Lassalle,Dupont-Aignan,Hidalgo,Arthaud,Le Pen,Jadot,Melenchon,Roussel,Macron,Zemmour,Pecresse
21,mixed,0.446,Poutou,Zemmour,Melenchon,Lassalle,Le Pen,Arthaud,Dupont-Aignan,Roussel,Hidalgo,Macron,Pecresse,Jadot,Poutou
22,stubborn,1.0,Melenchon,Pecresse,Arthaud,Zemmour,Macron,Hidalgo,Poutou,Roussel,Lassalle,Jadot,Dupont-Aignan,Le Pen,Melenchon
23,mixed,0.765,Arthaud,Le Pen,Macron,Dupont-Aignan,Roussel,Zemmour,Melenchon,Hidalgo,Pecresse,Poutou,Lassalle,Jadot,Arthaud
24,mixed,0.508,Jadot,Hidalgo,Poutou,Lassalle,Zemmour,Dupont-Aignan,Macron,Le Pen,Pecresse,Arthaud,Roussel,Melenchon,Jadot
25,strategic,0.0,Zemmour,Roussel,Dupont-Aignan,Hidalgo,Pecresse,Melenchon,Le Pen,Lassalle,Jadot,Poutou,Arthaud,Macron,Zemmour
26,mixed,0.835,Lassalle,Pecresse,Poutou,Roussel,Zemmour,Macron,Dupont-Aignan,Arthaud,Hidalgo,Le Pen,Jadot,Melenchon,Lassalle
27,mixed,0.417,Melenchon,Hidalgo,Pecresse,Dupont-Aignan,Le Pen,Lassalle,Macron,Poutou,Zemmour,Roussel,Jadot,Arthaud,Melenchon
28,mixed,0.782,Le Pen,Dupont-Aignan,Jadot,Poutou,Melenchon,Hidalgo,Roussel,Pecresse,Zemmour,Lassalle,Macron,Arthaud,Le Pen
29,mixed,0.562,Melenchon,Dupont-Aignan,Arthaud,Hidalgo,Zemmour,Jadot,Roussel,Macron,Pecresse,Le Pen,Poutou,Lassalle,Melenchon
