scenario_id,repetition_id,day,num_agents,network_type,preference_model,prop_stubborn,prop_strategic,prop_mixed,variance_scores,social_welfare,num_changes
D2,7,0,1000,barabasi_albert,Urn,0.4,0.3,0.3,116.38888888888887,4.169,0
D2,7,1,1000,barabasi_albert,Urn,0.4,0.3,0.3,283.5555555555556,4.346,271
D2,7,2,1000,barabasi_albert,Urn,0.4,0.3,0.3,351.0555555555556,4.346,206
D2,7,3,1000,barabasi_albert,Urn,0.4,0.3,0.3,460.0555555555555,4.346,178
D2,7,4,1000,barabasi_albert,Urn,0.4,0.3,0.3,480.88888888888886,4.155,154
D2,7,5,1000,barabasi_albert,Urn,0.4,0.3,0.3,507.2222222222222,4.155,141
D2,7,6,1000,barabasi_albert,Urn,0.4,0.3,0.3,547.5555555555555,4.155,138
D2,7,7,1000,barabasi_albert,Urn,0.4,0.3,0.3,656.7222222222223,4.155,137
D2,7,8,1000,barabasi_albert,Urn,0.4,0.3,0.3,587.7222222222223,4.155,120
D2,7,9,1000,barabasi_albert,Urn,0.4,0.3,0.3,643.7222222222222,4.155,112
D2,7,10,1000,barabasi_albert,Urn,0.4,0.3,0.3,680.5555555555555,4.155,115
D2,7,11,1000,barabasi_albert,Urn,0.4,0.3,0.3,697.5555555555555,4.155,112
D2,7,12,1000,barabasi_albert,Urn,0.4,0.3,0.3,690.388888888889,4.155,116
D2,7,13,1000,barabasi_albert,Urn,0.4,0.3,0.3,666.8888888888889,4.155,121
D2,7,14,1000,barabasi_albert,Urn,0.4,0.3,0.3,638.3888888888889,4.155,120
D2,7,15,1000,barabasi_albert,Urn,0.4,0.3,0.3,612.7222222222223,4.155,111
D2,7,16,1000,barabasi_albert,Urn,0.4,0.3,0.3,603.7222222222222,4.155,103
D2,7,17,1000,barabasi_albert,Urn,0.4,0.3,0.3,661.5555555555555,4.155,107
D2,7,18,1000,barabasi_albert,Urn,0.4,0.3,0.3,717.3888888888888,4.155,103
D2,7,19,1000,barabasi_albert,Urn,0.4,0.3,0.3,756.7222222222221,4.155,96
D2,7,20,1000,barabasi_albert,Urn,0.4,0.3,0.3,704.5555555555553,4.155,102
D2,7,21,1000,barabasi_albert,Urn,0.4,0.3,0.3,674.2222222222222,4.155,91
D2,7,22,1000,barabasi_albert,Urn,0.4,0.3,0.3,695.8888888888888,4.155,86
D2,7,23,1000,barabasi_albert,Urn,0.4,0.3,0.3,698.5555555555557,4.155,77
D2,7,24,1000,barabasi_albert,Urn,0.4,0.3,0.3,695.0555555555555,4.155,85
D2,7,25,1000,barabasi_albert,Urn,0.4,0.3,0.3,718.0555555555557,4.155,91
D2,7,26,1000,barabasi_albert,Urn,0.4,0.3,0.3,676.0555555555555,4.155,92
D2,7,27,1000,barabasi_albert,Urn,0.4,0.3,0.3,696.7222222222223,4.155,105
D2,7,28,1000,barabasi_albert,Urn,0.4,0.3,0.3,667.8888888888888,4.155,109
D2,7,29,1000,barabasi_albert,Urn,0.4,0.3,0.3,738.2222222222222,4.155,92
D2,7,30,1000,barabasi_albert,Urn,0.4,0.3,0.3,762.7222222222221,4.155,92
D2,7,31,1000,barabasi_albert,Urn,0.4,0.3,0.3,688.5555555555555,4.155,101
D2,7,32,1000,barabasi_albert,Urn,0.4,0.3,0.3,650.0555555555555,4.155,100
D2,7,33,1000,barabasi_albert,Urn,0.4,0.3,0.3,666.0555555555555,4.155,103
D2,7,34,1000,barabasi_albert,Urn,0.4,0.3,0.3,729.2222222222222,4.155,102
D2,7,35,1000,barabasi_albert,Urn,0.4,0.3,0.3,646.8888888888888,4.155,98
D2,7,36,1000,barabasi_albert,Urn,0.4,0.3,0.3,660.2222222222223,4.155,95
D2,7,37,1000,barabasi_albert,Urn,0.4,0.3,0.3,668.7222222222223,4.155,90
D2,7,38,1000,barabasi_albert,Urn,0.4,0.3,0.3,719.2222222222223,4.155,91
D2,7,39,1000,barabasi_albert,Urn,0.4,0.3,0.3,732.2222222222223,4.155,91
D2,7,40,1000,barabasi_albert,Urn,0.4,0.3,0.3,687.388888888889,4.155,85
D2,7,41,1000,barabasi_albert,Urn,0.4,0.3,0.3,691.7222222222223,4.155,89
D2,7,42,1000,barabasi_albert,Urn,0.4,0.3,0.3,752.7222222222222,4.155,90
D2,7,43,1000,barabasi_albert,Urn,0.4,0.3,0.3,697.2222222222222,4.155,87
D2,7,44,1000,barabasi_albert,Urn,0.4,0.3,0.3,656.0555555555554,4.155,84
D2,7,45,1000,barabasi_albert,Urn,0.4,0.3,0.3,652.2222222222223,4.155,87
D2,7,46,1000,barabasi_albert,Urn,0.4,0.3,0.3,734.388888888889,4.155,89
D2,7,47,1000,barabasi_albert,Urn,0.4,0.3,0.3,727.5555555555557,4.155,82
D2,7,48,1000,barabasi_albert,Urn,0.4,0.3,0.3,714.888888888889,4.155,70
D2,7,49,1000,barabasi_albert,Urn,0.4,0.3,0.3,679.0555555555555,4.155,69
D2,7,50,1000,barabasi_albert,Urn,0.4,0.3,0.3,756.7222222222222,4.155,89
D2,7,51,1000,barabasi_albert,Urn,0.4,0.3,0.3,671.8888888888889,4.155,100
D2,7,52,1000,barabasi_albert,Urn,0.4,0.3,0.3,669.0555555555555,4.155,98
D2,7,53,1000,barabasi_albert,Urn,0.4,0.3,0.3,689.3888888888888,4.155,89
D2,7,54,1000,barabasi_albert,Urn,0.4,0.3,0.3,788.0555555555555,4.155,81
D2,7,55,1000,barabasi_albert,Urn,0.4,0.3,0.3,681.3888888888888,4.155,76
D2,7,56,1000,barabasi_albert,Urn,0.4,0.3,0.3,679.7222222222223,4.155,83
D2,7,57,1000,barabasi_albert,Urn,0.4,0.3,0.3,704.7222222222222,4.155,74
D2,7,58,1000,barabasi_albert,Urn,0.4,0.3,0.3,729.5555555555555,4.155,64
D2,7,59,1000,barabasi_albert,Urn,0.4,0.3,0.3,735.2222222222222,4.155,66
D2,7,60,1000,barabasi_albert,Urn,0.4,0.3,0.3,729.8888888888888,4.155,74
