scenario_id,repetition_id,day,num_agents,network_type,preference_model,prop_stubborn,prop_strategic,prop_mixed,variance_scores,social_welfare,num_changes
D5,7,0,1000,erdos_renyi,Urn,0.2,0.3,0.5,46.88888888888889,4.247,0
D5,7,1,1000,erdos_renyi,Urn,0.2,0.3,0.5,244.55555555555551,4.31,294
D5,7,2,1000,erdos_renyi,Urn,0.2,0.3,0.5,478.88888888888897,4.31,220
D5,7,3,1000,erdos_renyi,Urn,0.2,0.3,0.5,464.8888888888889,4.31,184
D5,7,4,1000,erdos_renyi,Urn,0.2,0.3,0.5,482.38888888888886,4.31,171
D5,7,5,1000,erdos_renyi,Urn,0.2,0.3,0.5,406.3888888888889,4.31,140
D5,7,6,1000,erdos_renyi,Urn,0.2,0.3,0.5,406.0555555555555,4.31,129
D5,7,7,1000,erdos_renyi,Urn,0.2,0.3,0.5,404.5555555555555,4.31,143
D5,7,8,1000,erdos_renyi,Urn,0.2,0.3,0.5,402.8888888888889,4.41,139
D5,7,9,1000,erdos_renyi,Urn,0.2,0.3,0.5,425.7222222222222,4.41,130
D5,7,10,1000,erdos_renyi,Urn,0.2,0.3,0.5,461.2222222222222,4.41,129
D5,7,11,1000,erdos_renyi,Urn,0.2,0.3,0.5,403.88888888888886,4.41,122
D5,7,12,1000,erdos_renyi,Urn,0.2,0.3,0.5,427.0555555555555,4.41,118
D5,7,13,1000,erdos_renyi,Urn,0.2,0.3,0.5,414.0555555555556,4.41,118
D5,7,14,1000,erdos_renyi,Urn,0.2,0.3,0.5,457.72222222222223,4.31,126
D5,7,15,1000,erdos_renyi,Urn,0.2,0.3,0.5,412.7222222222222,4.31,139
D5,7,16,1000,erdos_renyi,Urn,0.2,0.3,0.5,470.8888888888889,4.41,116
D5,7,17,1000,erdos_renyi,Urn,0.2,0.3,0.5,406.88888888888886,4.41,103
D5,7,18,1000,erdos_renyi,Urn,0.2,0.3,0.5,409.7222222222221,4.41,116
D5,7,19,1000,erdos_renyi,Urn,0.2,0.3,0.5,422.0555555555555,4.31,106
D5,7,20,1000,erdos_renyi,Urn,0.2,0.3,0.5,441.38888888888886,4.41,111
D5,7,21,1000,erdos_renyi,Urn,0.2,0.3,0.5,476.3888888888889,4.41,108
D5,7,22,1000,erdos_renyi,Urn,0.2,0.3,0.5,471.0555555555556,4.31,108
D5,7,23,1000,erdos_renyi,Urn,0.2,0.3,0.5,448.55555555555543,4.31,109
D5,7,24,1000,erdos_renyi,Urn,0.2,0.3,0.5,471.2222222222221,4.31,117
D5,7,25,1000,erdos_renyi,Urn,0.2,0.3,0.5,503.2222222222222,4.41,107
D5,7,26,1000,erdos_renyi,Urn,0.2,0.3,0.5,478.38888888888886,4.41,101
D5,7,27,1000,erdos_renyi,Urn,0.2,0.3,0.5,450.88888888888886,4.41,103
D5,7,28,1000,erdos_renyi,Urn,0.2,0.3,0.5,458.5555555555555,4.41,93
D5,7,29,1000,erdos_renyi,Urn,0.2,0.3,0.5,432.22222222222234,4.31,97
D5,7,30,1000,erdos_renyi,Urn,0.2,0.3,0.5,390.8888888888889,4.41,89
D5,7,31,1000,erdos_renyi,Urn,0.2,0.3,0.5,465.72222222222223,4.41,96
D5,7,32,1000,erdos_renyi,Urn,0.2,0.3,0.5,415.38888888888874,4.41,105
D5,7,33,1000,erdos_renyi,Urn,0.2,0.3,0.5,450.2222222222222,4.41,112
D5,7,34,1000,erdos_renyi,Urn,0.2,0.3,0.5,457.22222222222223,4.41,101
D5,7,35,1000,erdos_renyi,Urn,0.2,0.3,0.5,410.22222222222223,4.41,91
D5,7,36,1000,erdos_renyi,Urn,0.2,0.3,0.5,422.38888888888886,4.41,99
D5,7,37,1000,erdos_renyi,Urn,0.2,0.3,0.5,379.72222222222234,4.41,105
D5,7,38,1000,erdos_renyi,Urn,0.2,0.3,0.5,412.7222222222222,4.41,107
D5,7,39,1000,erdos_renyi,Urn,0.2,0.3,0.5,479.38888888888886,4.31,109
D5,7,40,1000,erdos_renyi,Urn,0.2,0.3,0.5,445.8888888888889,4.31,105
D5,7,41,1000,erdos_renyi,Urn,0.2,0.3,0.5,405.2222222222222,4.41,103
D5,7,42,1000,erdos_renyi,Urn,0.2,0.3,0.5,480.8888888888887,4.41,108
D5,7,43,1000,erdos_renyi,Urn,0.2,0.3,0.5,437.5555555555556,4.41,106
D5,7,44,1000,erdos_renyi,Urn,0.2,0.3,0.5,436.0555555555555,4.41,105
D5,7,45,1000,erdos_renyi,Urn,0.2,0.3,0.5,483.5555555555555,4.41,105
D5,7,46,1000,erdos_renyi,Urn,0.2,0.3,0.5,581.0555555555555,4.41,109
D5,7,47,1000,erdos_renyi,Urn,0.2,0.3,0.5,474.8888888888889,4.41,110
D5,7,48,1000,erdos_renyi,Urn,0.2,0.3,0.5,520.2222222222223,4.41,101
D5,7,49,1000,erdos_renyi,Urn,0.2,0.3,0.5,429.2222222222222,4.41,92
D5,7,50,1000,erdos_renyi,Urn,0.2,0.3,0.5,490.72222222222223,4.41,93
D5,7,51,1000,erdos_renyi,Urn,0.2,0.3,0.5,475.0555555555556,4.41,81
D5,7,52,1000,erdos_renyi,Urn,0.2,0.3,0.5,428.22222222222223,4.41,76
D5,7,53,1000,erdos_renyi,Urn,0.2,0.3,0.5,396.5555555555555,4.41,80
D5,7,54,1000,erdos_renyi,Urn,0.2,0.3,0.5,418.0555555555556,4.41,86
D5,7,55,1000,erdos_renyi,Urn,0.2,0.3,0.5,478.0555555555556,4.41,76
D5,7,56,1000,erdos_renyi,Urn,0.2,0.3,0.5,487.7222222222222,4.41,90
D5,7,57,1000,erdos_renyi,Urn,0.2,0.3,0.5,422.2222222222222,4.41,96
D5,7,58,1000,erdos_renyi,Urn,0.2,0.3,0.5,491.3888888888889,4.41,96
D5,7,59,1000,erdos_renyi,Urn,0.2,0.3,0.5,492.88888888888886,4.31,94
D5,7,60,1000,erdos_renyi,Urn,0.2,0.3,0.5,439.7222222222222,4.41,90
