scenario_id,repetition_id,day,num_agents,network_type,preference_model,prop_stubborn,prop_strategic,prop_mixed,variance_scores,social_welfare,num_changes
D5,5,0,1000,barabasi_albert,Urn,0.2,0.3,0.5,111.55555555555554,4.228,0
D5,5,1,1000,barabasi_albert,Urn,0.2,0.3,0.5,439.38888888888886,4.217,310
D5,5,2,1000,barabasi_albert,Urn,0.2,0.3,0.5,697.2222222222222,4.217,259
D5,5,3,1000,barabasi_albert,Urn,0.2,0.3,0.5,801.7222222222222,4.217,210
D5,5,4,1000,barabasi_albert,Urn,0.2,0.3,0.5,660.7222222222223,4.217,185
D5,5,5,1000,barabasi_albert,Urn,0.2,0.3,0.5,735.3888888888888,4.217,182
D5,5,6,1000,barabasi_albert,Urn,0.2,0.3,0.5,785.888888888889,4.217,175
D5,5,7,1000,barabasi_albert,Urn,0.2,0.3,0.5,837.8888888888888,4.217,171
D5,5,8,1000,barabasi_albert,Urn,0.2,0.3,0.5,846.2222222222223,4.217,154
D5,5,9,1000,barabasi_albert,Urn,0.2,0.3,0.5,883.2222222222222,4.217,162
D5,5,10,1000,barabasi_albert,Urn,0.2,0.3,0.5,862.0555555555553,4.217,163
D5,5,11,1000,barabasi_albert,Urn,0.2,0.3,0.5,838.2222222222222,4.217,165
D5,5,12,1000,barabasi_albert,Urn,0.2,0.3,0.5,942.5555555555555,4.217,146
D5,5,13,1000,barabasi_albert,Urn,0.2,0.3,0.5,887.8888888888888,4.217,149
D5,5,14,1000,barabasi_albert,Urn,0.2,0.3,0.5,907.7222222222222,4.217,141
D5,5,15,1000,barabasi_albert,Urn,0.2,0.3,0.5,883.0555555555555,4.217,150
D5,5,16,1000,barabasi_albert,Urn,0.2,0.3,0.5,857.3888888888888,4.217,146
D5,5,17,1000,barabasi_albert,Urn,0.2,0.3,0.5,940.0555555555557,4.217,157
D5,5,18,1000,barabasi_albert,Urn,0.2,0.3,0.5,887.7222222222223,4.217,142
D5,5,19,1000,barabasi_albert,Urn,0.2,0.3,0.5,964.3888888888888,4.217,135
D5,5,20,1000,barabasi_albert,Urn,0.2,0.3,0.5,976.2222222222222,4.217,132
D5,5,21,1000,barabasi_albert,Urn,0.2,0.3,0.5,952.888888888889,4.217,136
D5,5,22,1000,barabasi_albert,Urn,0.2,0.3,0.5,973.388888888889,4.217,139
D5,5,23,1000,barabasi_albert,Urn,0.2,0.3,0.5,832.3888888888888,4.217,141
D5,5,24,1000,barabasi_albert,Urn,0.2,0.3,0.5,1113.888888888889,4.217,145
D5,5,25,1000,barabasi_albert,Urn,0.2,0.3,0.5,1041.888888888889,4.217,142
D5,5,26,1000,barabasi_albert,Urn,0.2,0.3,0.5,946.2222222222225,4.217,124
D5,5,27,1000,barabasi_albert,Urn,0.2,0.3,0.5,930.888888888889,4.217,130
D5,5,28,1000,barabasi_albert,Urn,0.2,0.3,0.5,903.7222222222223,4.217,133
D5,5,29,1000,barabasi_albert,Urn,0.2,0.3,0.5,939.2222222222223,4.217,129
D5,5,30,1000,barabasi_albert,Urn,0.2,0.3,0.5,893.3888888888888,4.217,124
D5,5,31,1000,barabasi_albert,Urn,0.2,0.3,0.5,897.0555555555555,4.217,124
D5,5,32,1000,barabasi_albert,Urn,0.2,0.3,0.5,989.8888888888888,4.217,121
D5,5,33,1000,barabasi_albert,Urn,0.2,0.3,0.5,1005.8888888888888,4.217,135
D5,5,34,1000,barabasi_albert,Urn,0.2,0.3,0.5,901.388888888889,4.217,150
D5,5,35,1000,barabasi_albert,Urn,0.2,0.3,0.5,918.888888888889,4.217,139
