scenario_id,repetition_id,day,num_agents,network_type,preference_model,prop_stubborn,prop_strategic,prop_mixed,variance_scores,social_welfare,num_changes
D3,7,0,1000,barabasi_albert,IC,0.3,0.4,0.3,86.55555555555554,4.176,0
D3,7,1,1000,barabasi_albert,IC,0.3,0.4,0.3,588.0555555555557,4.178,380
D3,7,2,1000,barabasi_albert,IC,0.3,0.4,0.3,987.7222222222221,4.178,280
D3,7,3,1000,barabasi_albert,IC,0.3,0.4,0.3,1049.5555555555557,4.178,232
D3,7,4,1000,barabasi_albert,IC,0.3,0.4,0.3,1289.722222222222,4.178,191
D3,7,5,1000,barabasi_albert,IC,0.3,0.4,0.3,1122.0555555555559,4.178,170
D3,7,6,1000,barabasi_albert,IC,0.3,0.4,0.3,1260.888888888889,4.178,170
D3,7,7,1000,barabasi_albert,IC,0.3,0.4,0.3,1239.888888888889,4.178,177
D3,7,8,1000,barabasi_albert,IC,0.3,0.4,0.3,1350.3888888888887,4.178,166
D3,7,9,1000,barabasi_albert,IC,0.3,0.4,0.3,1174.7222222222224,4.178,166
D3,7,10,1000,barabasi_albert,IC,0.3,0.4,0.3,1391.7222222222226,4.178,165
D3,7,11,1000,barabasi_albert,IC,0.3,0.4,0.3,1270.5555555555554,4.178,166
D3,7,12,1000,barabasi_albert,IC,0.3,0.4,0.3,1419.8888888888887,4.178,154
D3,7,13,1000,barabasi_albert,IC,0.3,0.4,0.3,1390.7222222222224,4.178,163
D3,7,14,1000,barabasi_albert,IC,0.3,0.4,0.3,1513.5555555555557,4.178,173
D3,7,15,1000,barabasi_albert,IC,0.3,0.4,0.3,1391.5555555555554,4.178,147
D3,7,16,1000,barabasi_albert,IC,0.3,0.4,0.3,1464.0555555555557,4.178,135
D3,7,17,1000,barabasi_albert,IC,0.3,0.4,0.3,1448.0555555555557,4.178,133
D3,7,18,1000,barabasi_albert,IC,0.3,0.4,0.3,1498.888888888889,4.178,139
D3,7,19,1000,barabasi_albert,IC,0.3,0.4,0.3,1359.3888888888887,4.178,130
D3,7,20,1000,barabasi_albert,IC,0.3,0.4,0.3,1498.2222222222217,4.178,131
D3,7,21,1000,barabasi_albert,IC,0.3,0.4,0.3,1574.055555555555,4.178,138
D3,7,22,1000,barabasi_albert,IC,0.3,0.4,0.3,1509.222222222222,4.178,141
D3,7,23,1000,barabasi_albert,IC,0.3,0.4,0.3,1457.5555555555554,4.178,142
D3,7,24,1000,barabasi_albert,IC,0.3,0.4,0.3,1504.7222222222217,4.178,139
D3,7,25,1000,barabasi_albert,IC,0.3,0.4,0.3,1409.0555555555559,4.178,128
D3,7,26,1000,barabasi_albert,IC,0.3,0.4,0.3,1470.388888888889,4.178,139
D3,7,27,1000,barabasi_albert,IC,0.3,0.4,0.3,1370.8888888888887,4.178,136
D3,7,28,1000,barabasi_albert,IC,0.3,0.4,0.3,1420.2222222222224,4.178,133
D3,7,29,1000,barabasi_albert,IC,0.3,0.4,0.3,1485.5555555555554,4.178,145
D3,7,30,1000,barabasi_albert,IC,0.3,0.4,0.3,1586.3888888888894,4.178,140
D3,7,31,1000,barabasi_albert,IC,0.3,0.4,0.3,1449.7222222222224,4.178,138
D3,7,32,1000,barabasi_albert,IC,0.3,0.4,0.3,1394.388888888889,4.178,144
D3,7,33,1000,barabasi_albert,IC,0.3,0.4,0.3,1548.888888888889,4.178,153
D3,7,34,1000,barabasi_albert,IC,0.3,0.4,0.3,1556.0555555555554,4.178,138
D3,7,35,1000,barabasi_albert,IC,0.3,0.4,0.3,1525.5555555555554,4.178,138
D3,7,36,1000,barabasi_albert,IC,0.3,0.4,0.3,1515.388888888889,4.178,127
D3,7,37,1000,barabasi_albert,IC,0.3,0.4,0.3,1663.055555555555,4.178,127
D3,7,38,1000,barabasi_albert,IC,0.3,0.4,0.3,1665.8888888888887,4.178,131
