scenario_id,repetition_id,day,num_agents,network_type,preference_model,prop_stubborn,prop_strategic,prop_mixed,variance_scores,social_welfare,num_changes
D3,10,0,1000,erdos_renyi,Urn,0.3,0.4,0.3,49.72222222222222,4.215,0
D3,10,1,1000,erdos_renyi,Urn,0.3,0.4,0.3,409.2222222222222,4.305,370
D3,10,2,1000,erdos_renyi,Urn,0.3,0.4,0.3,814.3888888888888,4.305,282
D3,10,3,1000,erdos_renyi,Urn,0.3,0.4,0.3,1004.5555555555557,4.305,259
D3,10,4,1000,erdos_renyi,Urn,0.3,0.4,0.3,1133.0555555555557,4.305,231
D3,10,5,1000,erdos_renyi,Urn,0.3,0.4,0.3,1166.0555555555557,4.305,199
D3,10,6,1000,erdos_renyi,Urn,0.3,0.4,0.3,1317.222222222222,4.305,182
D3,10,7,1000,erdos_renyi,Urn,0.3,0.4,0.3,1542.0555555555554,4.305,182
D3,10,8,1000,erdos_renyi,Urn,0.3,0.4,0.3,1530.0555555555554,4.305,184
D3,10,9,1000,erdos_renyi,Urn,0.3,0.4,0.3,1325.0555555555554,4.305,176
D3,10,10,1000,erdos_renyi,Urn,0.3,0.4,0.3,1569.3888888888887,4.305,172
D3,10,11,1000,erdos_renyi,Urn,0.3,0.4,0.3,1501.2222222222224,4.305,167
D3,10,12,1000,erdos_renyi,Urn,0.3,0.4,0.3,1508.0555555555557,4.305,159
D3,10,13,1000,erdos_renyi,Urn,0.3,0.4,0.3,1542.7222222222224,4.305,163
D3,10,14,1000,erdos_renyi,Urn,0.3,0.4,0.3,1553.8888888888887,4.305,164
D3,10,15,1000,erdos_renyi,Urn,0.3,0.4,0.3,1503.0555555555554,4.305,164
D3,10,16,1000,erdos_renyi,Urn,0.3,0.4,0.3,1504.3888888888887,4.305,151
D3,10,17,1000,erdos_renyi,Urn,0.3,0.4,0.3,1413.2222222222224,4.305,153
D3,10,18,1000,erdos_renyi,Urn,0.3,0.4,0.3,1402.8888888888887,4.305,155
D3,10,19,1000,erdos_renyi,Urn,0.3,0.4,0.3,1599.222222222222,4.305,168
D3,10,20,1000,erdos_renyi,Urn,0.3,0.4,0.3,1562.2222222222224,4.305,173
D3,10,21,1000,erdos_renyi,Urn,0.3,0.4,0.3,1519.7222222222224,4.305,177
D3,10,22,1000,erdos_renyi,Urn,0.3,0.4,0.3,1498.888888888889,4.305,174
D3,10,23,1000,erdos_renyi,Urn,0.3,0.4,0.3,1504.722222222222,4.305,169
D3,10,24,1000,erdos_renyi,Urn,0.3,0.4,0.3,1513.5555555555557,4.305,162
D3,10,25,1000,erdos_renyi,Urn,0.3,0.4,0.3,1477.3888888888887,4.305,157
D3,10,26,1000,erdos_renyi,Urn,0.3,0.4,0.3,1408.0555555555557,4.305,159
D3,10,27,1000,erdos_renyi,Urn,0.3,0.4,0.3,1421.222222222222,4.305,157
D3,10,28,1000,erdos_renyi,Urn,0.3,0.4,0.3,1575.3888888888887,4.305,158
D3,10,29,1000,erdos_renyi,Urn,0.3,0.4,0.3,1520.722222222222,4.305,166
D3,10,30,1000,erdos_renyi,Urn,0.3,0.4,0.3,1523.722222222222,4.305,162
D3,10,31,1000,erdos_renyi,Urn,0.3,0.4,0.3,1518.0555555555557,4.305,167
D3,10,32,1000,erdos_renyi,Urn,0.3,0.4,0.3,1643.3888888888887,4.305,161
D3,10,33,1000,erdos_renyi,Urn,0.3,0.4,0.3,1605.3888888888887,4.305,157
D3,10,34,1000,erdos_renyi,Urn,0.3,0.4,0.3,1631.888888888889,4.305,159
D3,10,35,1000,erdos_renyi,Urn,0.3,0.4,0.3,1542.2222222222224,4.305,149
D3,10,36,1000,erdos_renyi,Urn,0.3,0.4,0.3,1486.8888888888887,4.305,149
D3,10,37,1000,erdos_renyi,Urn,0.3,0.4,0.3,1461.3888888888887,4.305,151
D3,10,38,1000,erdos_renyi,Urn,0.3,0.4,0.3,1548.5555555555557,4.305,151
D3,10,39,1000,erdos_renyi,Urn,0.3,0.4,0.3,1424.0555555555557,4.305,151
D3,10,40,1000,erdos_renyi,Urn,0.3,0.4,0.3,1638.888888888889,4.305,156
D3,10,41,1000,erdos_renyi,Urn,0.3,0.4,0.3,1624.0555555555554,4.305,162
D3,10,42,1000,erdos_renyi,Urn,0.3,0.4,0.3,1646.5555555555557,4.305,159
D3,10,43,1000,erdos_renyi,Urn,0.3,0.4,0.3,1473.3888888888887,4.305,154
D3,10,44,1000,erdos_renyi,Urn,0.3,0.4,0.3,1534.0555555555557,4.305,148
D3,10,45,1000,erdos_renyi,Urn,0.3,0.4,0.3,1497.5555555555554,4.305,148
D3,10,46,1000,erdos_renyi,Urn,0.3,0.4,0.3,1488.8888888888887,4.305,142
D3,10,47,1000,erdos_renyi,Urn,0.3,0.4,0.3,1530.3888888888887,4.305,146
D3,10,48,1000,erdos_renyi,Urn,0.3,0.4,0.3,1669.7222222222217,4.305,151
D3,10,49,1000,erdos_renyi,Urn,0.3,0.4,0.3,1596.3888888888887,4.305,148
D3,10,50,1000,erdos_renyi,Urn,0.3,0.4,0.3,1597.722222222222,4.305,149
D3,10,51,1000,erdos_renyi,Urn,0.3,0.4,0.3,1466.0555555555557,4.305,142
D3,10,52,1000,erdos_renyi,Urn,0.3,0.4,0.3,1618.8888888888887,4.305,141
D3,10,53,1000,erdos_renyi,Urn,0.3,0.4,0.3,1675.055555555555,4.305,149
D3,10,54,1000,erdos_renyi,Urn,0.3,0.4,0.3,1599.8888888888887,4.305,139
D3,10,55,1000,erdos_renyi,Urn,0.3,0.4,0.3,1517.2222222222224,4.305,138
D3,10,56,1000,erdos_renyi,Urn,0.3,0.4,0.3,1583.2222222222224,4.305,148
D3,10,57,1000,erdos_renyi,Urn,0.3,0.4,0.3,1623.2222222222224,4.305,138
D3,10,58,1000,erdos_renyi,Urn,0.3,0.4,0.3,1567.3888888888887,4.305,141
D3,10,59,1000,erdos_renyi,Urn,0.3,0.4,0.3,1583.5555555555554,4.305,135
D3,10,60,1000,erdos_renyi,Urn,0.3,0.4,0.3,1711.3888888888885,4.305,138
