scenario_id,repetition_id,day,num_agents,network_type,preference_model,prop_stubborn,prop_strategic,prop_mixed,variance_scores,social_welfare,num_changes
D5,10,0,1000,erdos_renyi,IC,0.2,0.3,0.5,58.88888888888889,4.267,0
D5,10,1,1000,erdos_renyi,IC,0.2,0.3,0.5,151.55555555555557,4.235,298
D5,10,2,1000,erdos_renyi,IC,0.2,0.3,0.5,220.88888888888889,4.235,223
D5,10,3,1000,erdos_renyi,IC,0.2,0.3,0.5,350.3888888888889,4.235,207
D5,10,4,1000,erdos_renyi,IC,0.2,0.3,0.5,381.8888888888889,4.235,206
D5,10,5,1000,erdos_renyi,IC,0.2,0.3,0.5,419.7222222222222,4.235,181
D5,10,6,1000,erdos_renyi,IC,0.2,0.3,0.5,435.5555555555555,4.332,166
D5,10,7,1000,erdos_renyi,IC,0.2,0.3,0.5,487.0555555555555,4.332,166
D5,10,8,1000,erdos_renyi,IC,0.2,0.3,0.5,454.0555555555556,4.332,154
D5,10,9,1000,erdos_renyi,IC,0.2,0.3,0.5,489.72222222222223,4.235,155
D5,10,10,1000,erdos_renyi,IC,0.2,0.3,0.5,482.72222222222223,4.235,159
D5,10,11,1000,erdos_renyi,IC,0.2,0.3,0.5,504.0555555555556,4.235,175
D5,10,12,1000,erdos_renyi,IC,0.2,0.3,0.5,443.72222222222223,4.332,168
D5,10,13,1000,erdos_renyi,IC,0.2,0.3,0.5,486.72222222222223,4.332,146
D5,10,14,1000,erdos_renyi,IC,0.2,0.3,0.5,498.8888888888889,4.332,140
D5,10,15,1000,erdos_renyi,IC,0.2,0.3,0.5,532.5555555555557,4.332,150
D5,10,16,1000,erdos_renyi,IC,0.2,0.3,0.5,470.5555555555556,4.332,153
D5,10,17,1000,erdos_renyi,IC,0.2,0.3,0.5,510.38888888888886,4.235,145
D5,10,18,1000,erdos_renyi,IC,0.2,0.3,0.5,454.3888888888889,4.332,131
D5,10,19,1000,erdos_renyi,IC,0.2,0.3,0.5,533.7222222222222,4.332,136
D5,10,20,1000,erdos_renyi,IC,0.2,0.3,0.5,517.3888888888888,4.332,134
D5,10,21,1000,erdos_renyi,IC,0.2,0.3,0.5,518.0555555555555,4.332,133
D5,10,22,1000,erdos_renyi,IC,0.2,0.3,0.5,532.3888888888889,4.332,138
D5,10,23,1000,erdos_renyi,IC,0.2,0.3,0.5,601.3888888888889,4.332,137
D5,10,24,1000,erdos_renyi,IC,0.2,0.3,0.5,575.5555555555558,4.332,132
D5,10,25,1000,erdos_renyi,IC,0.2,0.3,0.5,595.388888888889,4.332,136
D5,10,26,1000,erdos_renyi,IC,0.2,0.3,0.5,513.0555555555557,4.332,126
D5,10,27,1000,erdos_renyi,IC,0.2,0.3,0.5,564.5555555555557,4.332,131
D5,10,28,1000,erdos_renyi,IC,0.2,0.3,0.5,506.5555555555555,4.332,131
D5,10,29,1000,erdos_renyi,IC,0.2,0.3,0.5,463.72222222222223,4.332,129
D5,10,30,1000,erdos_renyi,IC,0.2,0.3,0.5,489.88888888888886,4.321,116
D5,10,31,1000,erdos_renyi,IC,0.2,0.3,0.5,514.2222222222222,4.332,111
D5,10,32,1000,erdos_renyi,IC,0.2,0.3,0.5,502.0555555555555,4.332,119
D5,10,33,1000,erdos_renyi,IC,0.2,0.3,0.5,533.8888888888889,4.321,125
D5,10,34,1000,erdos_renyi,IC,0.2,0.3,0.5,591.5555555555558,4.332,135
D5,10,35,1000,erdos_renyi,IC,0.2,0.3,0.5,593.0555555555557,4.332,126
D5,10,36,1000,erdos_renyi,IC,0.2,0.3,0.5,586.2222222222222,4.332,134
D5,10,37,1000,erdos_renyi,IC,0.2,0.3,0.5,611.2222222222223,4.332,143
D5,10,38,1000,erdos_renyi,IC,0.2,0.3,0.5,474.5555555555556,4.332,135
D5,10,39,1000,erdos_renyi,IC,0.2,0.3,0.5,542.5555555555555,4.332,125
D5,10,40,1000,erdos_renyi,IC,0.2,0.3,0.5,499.7222222222222,4.332,121
D5,10,41,1000,erdos_renyi,IC,0.2,0.3,0.5,536.3888888888889,4.332,120
D5,10,42,1000,erdos_renyi,IC,0.2,0.3,0.5,524.3888888888889,4.235,120
D5,10,43,1000,erdos_renyi,IC,0.2,0.3,0.5,582.0555555555555,4.235,112
D5,10,44,1000,erdos_renyi,IC,0.2,0.3,0.5,505.5555555555556,4.332,106
D5,10,45,1000,erdos_renyi,IC,0.2,0.3,0.5,539.3888888888888,4.235,103
