source,target
0,18
0,198
0,417
0,519
0,687
0,707
1,20
1,31
1,153
1,320
1,602
1,730
1,761
1,782
1,824
2,53
2,73
2,222
2,279
2,399
2,703
2,728
3,83
3,142
3,158
3,173
3,180
3,184
3,321
3,396
3,430
3,466
3,492
3,617
3,850
4,78
4,147
4,163
4,239
4,552
4,570
4,591
4,776
4,844
4,895
4,972
5,245
5,312
5,321
5,729
5,737
5,837
5,842
5,846
5,954
6,159
6,254
6,359
6,423
6,542
6,616
6,773
6,891
6,908
6,956
7,29
7,160
7,166
7,252
7,297
7,340
7,355
7,362
7,461
7,513
7,581
7,602
7,722
7,807
7,951
8,38
8,41
8,129
8,172
8,179
8,197
8,304
8,377
8,379
8,600
8,833
8,842
8,920
8,931
9,142
9,268
9,423
9,467
9,551
9,561
9,572
9,859
9,903
9,943
10,165
10,175
10,234
10,290
10,297
10,323
10,393
10,441
10,582
10,663
10,743
11,42
11,84
11,119
11,150
11,262
11,303
11,327
11,404
11,541
11,687
11,692
11,732
11,848
11,860
12,128
12,193
12,271
12,427
12,500
12,705
12,925
12,942
12,977
13,179
13,186
13,298
13,359
13,390
13,726
13,768
14,31
14,85
14,112
14,129
14,196
14,520
14,541
14,698
14,836
14,856
15,29
15,43
15,228
15,339
15,340
15,501
15,734
15,802
15,873
15,968
16,356
16,392
16,424
16,472
16,556
16,574
16,613
16,638
16,819
17,27
17,33
17,44
17,275
17,509
17,696
17,809
17,818
17,820
17,994
18,146
18,218
18,262
18,276
18,296
18,302
18,422
18,493
18,632
18,747
18,769
18,836
18,939
19,66
19,89
19,113
19,472
19,716
19,764
19,918
19,938
20,52
20,55
20,129
20,216
20,666
20,683
20,765
20,786
20,793
20,945
20,968
20,974
20,984
21,71
21,101
21,133
21,197
21,226
21,243
21,249
21,335
21,366
21,388
21,466
21,476
21,498
21,598
21,610
21,971
22,24
22,42
22,76
22,138
22,158
22,200
22,251
22,349
22,371
22,450
22,500
22,501
22,577
22,633
22,770
22,842
22,847
23,42
23,80
23,272
23,274
23,330
23,373
23,520
23,528
23,821
23,841
24,124
24,147
24,173
24,221
24,290
24,331
24,381
24,554
24,635
24,734
24,766
24,853
24,870
24,918
24,924
25,30
25,44
25,225
25,234
25,235
25,347
26,57
26,125
26,218
26,225
26,274
26,341
26,431
26,655
26,699
26,745
26,855
26,897
27,76
27,165
27,385
27,468
27,527
27,541
27,588
27,627
27,644
27,743
27,809
28,33
28,101
28,119
28,169
28,422
28,577
28,624
28,679
28,828
28,855
29,241
29,306
29,692
29,774
29,840
29,984
29,987
30,153
30,271
30,319
30,451
30,470
30,530
30,570
30,638
30,749
30,783
31,197
31,229
31,327
31,338
31,360
31,478
31,516
31,675
31,813
31,900
31,972
32,38
32,111
32,202
32,213
32,276
32,369
32,393
32,457
32,514
32,597
32,645
32,661
32,711
32,871
33,80
33,198
33,367
33,569
33,877
33,913
34,209
34,241
34,341
34,374
34,526
34,680
34,727
34,755
35,37
35,235
35,281
35,340
35,430
35,471
35,502
35,554
35,561
35,585
35,611
35,939
36,89
36,212
36,377
36,648
36,770
36,953
37,109
37,584
37,614
37,759
37,946
37,988
37,995
38,131
38,346
38,477
38,604
38,605
38,613
38,666
38,759
38,872
38,923
39,143
39,188
39,299
39,442
39,499
39,594
39,857
39,915
39,943
39,976
40,43
40,213
40,324
40,449
40,606
40,645
40,663
40,702
40,756
40,821
40,954
40,975
40,992
41,268
41,289
41,294
41,372
41,485
41,512
41,635
41,927
42,69
42,134
42,202
42,213
42,255
42,378
42,476
42,587
42,589
42,622
42,649
42,692
42,970
43,133
43,138
43,162
43,272
43,477
43,512
43,528
43,647
43,775
44,49
44,121
44,184
44,357
44,360
44,553
44,575
44,657
44,673
44,805
44,904
44,916
45,50
45,171
45,412
45,460
45,545
45,546
45,600
45,712
45,716
45,836
45,892
45,895
45,954
45,991
45,993
46,73
46,226
46,511
46,755
46,801
46,826
46,828
47,100
47,113
47,149
47,156
47,225
47,385
47,391
47,395
47,724
47,753
47,829
47,853
47,912
47,953
48,532
48,664
48,865
49,65
49,121
49,329
49,392
49,421
49,506
49,574
49,689
49,766
49,799
49,932
50,77
50,180
50,381
50,385
50,418
50,478
50,507
50,525
50,677
50,815
51,163
51,211
51,230
51,251
51,261
51,333
51,373
51,409
51,557
52,236
52,254
52,303
52,710
52,741
52,749
53,127
53,185
53,249
53,363
53,408
53,474
53,608
53,631
53,632
53,654
53,657
53,689
53,809
53,818
54,106
54,253
54,379
54,442
54,508
54,751
54,806
54,965
54,987
55,160
55,190
55,200
55,282
55,389
55,395
55,500
55,617
55,655
55,745
55,826
55,841
55,849
55,875
56,67
56,261
56,361
56,392
56,535
56,621
56,656
56,660
56,776
56,836
56,903
57,98
57,190
57,271
57,313
57,398
57,472
57,603
57,796
57,798
57,807
57,972
58,644
58,663
58,682
58,705
58,713
58,759
58,819
58,922
58,992
59,81
59,215
59,310
59,417
59,438
59,496
59,645
59,726
59,771
59,807
59,922
60,204
60,345
60,394
60,515
60,637
60,670
60,673
60,850
60,865
61,87
61,182
61,350
61,778
61,799
61,883
62,205
62,236
62,356
62,384
62,535
62,660
62,701
62,901
62,907
62,921
63,147
63,246
63,315
63,627
63,735
63,747
63,944
64,100
64,228
64,482
64,701
64,835
64,995
65,204
65,279
65,412
65,640
65,670
65,836
65,914
66,169
66,291
66,308
66,362
66,473
66,499
66,562
66,719
66,906
67,159
67,164
67,187
67,201
67,202
67,212
67,447
67,477
67,724
67,818
67,834
68,141
68,199
68,470
68,495
68,562
68,601
68,650
68,655
68,673
68,752
68,794
69,127
69,177
69,179
69,262
69,457
69,594
69,767
69,836
69,884
69,914
69,948
69,993
70,87
70,238
70,303
70,347
70,438
70,459
70,768
70,857
70,892
70,928
71,90
71,378
71,511
71,535
71,858
71,861
71,881
72,509
72,528
72,563
72,626
72,668
72,780
72,903
73,141
73,239
73,308
73,527
73,640
73,702
73,980
74,94
74,369
74,442
74,511
74,525
74,634
74,681
74,694
74,731
74,765
74,930
74,964
75,97
75,162
75,246
75,441
75,495
75,518
75,554
75,594
75,608
75,877
75,997
76,101
76,409
76,453
76,831
76,865
76,952
77,211
77,239
77,285
77,383
77,525
78,130
78,308
78,325
78,387
78,410
78,432
78,496
78,499
78,521
78,628
78,658
78,743
78,754
78,826
78,854
78,914
78,938
79,92
79,151
79,172
79,174
79,196
79,318
79,383
79,384
79,492
79,575
79,626
79,667
79,712
79,732
79,844
79,943
80,286
80,334
80,345
80,360
80,703
80,942
80,948
80,960
81,195
81,689
82,128
