source,target
0,95
0,372
0,460
0,562
0,752
0,763
0,894
1,12
1,75
1,286
1,345
1,415
1,454
1,507
1,538
1,619
1,772
1,778
1,848
1,925
1,931
1,965
2,18
2,117
2,227
2,238
2,522
2,641
2,668
2,864
2,929
2,983
3,28
3,491
3,747
3,756
4,6
4,27
4,69
4,127
4,177
4,327
4,372
4,443
4,507
4,548
4,610
4,633
4,660
4,805
4,853
4,891
5,151
5,185
5,329
5,392
5,424
5,475
5,523
5,562
5,654
5,657
5,682
5,694
5,811
5,820
6,25
6,87
6,194
6,274
6,283
6,355
6,456
6,605
6,649
6,830
6,836
6,928
6,963
6,999
7,116
7,182
7,195
7,218
7,320
7,418
7,466
7,527
7,544
7,575
7,601
7,664
7,811
7,903
7,989
8,314
8,335
8,648
8,685
8,789
8,814
8,895
8,926
8,975
9,123
9,509
9,749
9,819
9,862
9,874
9,918
9,988
10,33
10,59
10,92
10,184
10,206
10,342
10,398
10,466
10,683
10,759
10,801
10,855
11,36
11,99
11,383
11,637
11,681
11,864
12,47
12,108
12,184
12,282
12,370
12,393
12,437
12,559
12,731
12,791
12,831
12,836
12,943
13,84
13,129
13,213
13,325
13,438
13,620
13,673
13,846
13,906
14,25
14,106
14,121
14,283
14,352
14,605
14,621
14,655
14,662
14,670
14,679
14,751
15,115
15,405
15,426
15,504
15,571
15,749
15,803
15,921
16,21
16,41
16,94
16,146
16,216
16,412
16,457
16,499
16,508
16,606
16,649
16,765
16,771
16,865
17,163
17,228
17,314
17,361
17,576
17,686
17,812
17,833
17,835
17,912
18,23
18,109
18,144
18,295
18,524
18,562
18,665
18,829
18,836
19,101
19,278
19,314
19,333
19,540
19,626
19,797
19,820
19,932
19,988
20,35
20,168
20,209
20,244
20,268
20,447
20,585
20,612
20,654
20,671
20,688
21,88
21,115
21,201
21,211
21,222
21,464
21,572
21,595
21,654
21,865
21,872
21,895
22,301
22,432
22,433
22,941
23,98
23,162
23,210
23,257
23,318
23,375
23,394
23,448
23,488
23,551
23,631
23,731
24,29
24,83
24,287
24,625
24,641
24,757
25,234
25,306
25,515
25,728
25,842
26,40
26,44
26,59
26,279
26,306
26,338
26,383
26,459
26,487
26,705
26,729
26,857
26,938
27,93
27,289
27,404
27,550
27,986
28,55
28,97
28,244
28,251
28,252
28,272
28,282
28,551
28,634
28,750
28,760
28,861
28,973
29,31
29,128
29,327
29,333
29,526
29,577
29,620
29,622
29,872
30,334
30,469
30,495
30,602
30,934
31,97
31,199
31,319
31,361
31,567
31,610
31,784
31,907
31,910
31,953
31,957
32,135
32,420
32,425
32,426
32,472
32,654
32,710
32,829
32,929
33,359
33,656
33,717
33,738
33,858
33,872
34,125
34,210
34,341
34,387
34,404
34,411
34,479
34,677
35,207
35,221
35,251
35,324
35,341
35,353
35,490
35,873
35,950
35,962
36,106
36,115
36,131
36,244
36,388
36,514
36,544
36,657
36,740
36,821
36,825
37,46
37,128
37,309
37,315
37,368
37,397
37,483
37,509
37,626
37,679
37,703
37,710
37,998
38,139
38,167
38,392
38,566
38,613
38,718
38,795
39,107
39,298
39,424
39,499
39,610
39,696
39,808
