voter_id,agent_type,loyalty,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6,pref_7,pref_8,pref_9,pref_10,pref_11,pref_12,initial_vote
0,mixed,0.434,Dupont-Aignan,Arthaud,Jadot,Macron,Poutou,Hidalgo,Melenchon,Roussel,Zemmour,Lassalle,Pecresse,Le Pen,Dupont-Aignan
1,stubborn,1.0,Macron,Pecresse,Lassalle,Zemmour,Poutou,Hidalgo,Jadot,Le Pen,Arthaud,Dupont-Aignan,Roussel,Melenchon,Macron
2,stubborn,1.0,Pecresse,Jadot,Hidalgo,Melenchon,Roussel,Zemmour,Lassalle,Le Pen,Arthaud,Macron,Dupont-Aignan,Poutou,Pecresse
3,stubborn,1.0,Lassalle,Macron,Hidalgo,Le Pen,Melenchon,Dupont-Aignan,Pecresse,Jadot,Poutou,Roussel,Zemmour,Arthaud,Lassalle
4,stubborn,1.0,Roussel,Pecresse,Hidalgo,Dupont-Aignan,Arthaud,Macron,Melenchon,Le Pen,Lassalle,Poutou,Jadot,Zemmour,Roussel
5,strategic,0.0,Dupont-Aignan,Le Pen,Melenchon,Poutou,Pecresse,Zemmour,Arthaud,Macron,Lassalle,Hidalgo,Roussel,Jadot,Dupont-Aignan
6,strategic,0.0,Poutou,Lassalle,Dupont-Aignan,Pecresse,Melenchon,Macron,Le Pen,Zemmour,Hidalgo,Arthaud,Roussel,Jadot,Poutou
7,stubborn,1.0,Lassalle,Zemmour,Melenchon,Le Pen,Dupont-Aignan,Pecresse,Macron,Poutou,Arthaud,Hidalgo,Jadot,Roussel,Lassalle
8,stubborn,1.0,Poutou,Melenchon,Pecresse,Zemmour,Roussel,Dupont-Aignan,Lassalle,Hidalgo,Macron,Arthaud,Le Pen,Jadot,Poutou
9,mixed,0.887,Jadot,Poutou,Zemmour,Hidalgo,Roussel,Pecresse,Macron,Lassalle,Le Pen,Arthaud,Dupont-Aignan,Melenchon,Jadot
10,stubborn,1.0,Pecresse,Lassalle,Melenchon,Dupont-Aignan,Roussel,Jadot,Poutou,Macron,Le Pen,Zemmour,Arthaud,Hidalgo,Pecresse
11,mixed,0.777,Lassalle,Macron,Roussel,Melenchon,Dupont-Aignan,Arthaud,Poutou,Pecresse,Le Pen,Hidalgo,Zemmour,Jadot,Lassalle
12,strategic,0.0,Roussel,Dupont-Aignan,Macron,Hidalgo,Pecresse,Le Pen,Arthaud,Zemmour,Poutou,Lassalle,Melenchon,Jadot,Roussel
13,mixed,0.732,Jadot,Macron,Dupont-Aignan,Zemmour,Poutou,Roussel,Pecresse,Melenchon,Arthaud,Lassalle,Hidalgo,Le Pen,Jadot
14,strategic,0.0,Poutou,Zemmour,Roussel,Macron,Lassalle,Melenchon,Dupont-Aignan,Pecresse,Hidalgo,Jadot,Le Pen,Arthaud,Poutou
15,strategic,0.0,Macron,Pecresse,Melenchon,Zemmour,Hidalgo,Arthaud,Poutou,Le Pen,Jadot,Dupont-Aignan,Roussel,Lassalle,Macron
16,mixed,0.788,Melenchon,Roussel,Pecresse,Poutou,Macron,Arthaud,Le Pen,Lassalle,Dupont-Aignan,Zemmour,Hidalgo,Jadot,Melenchon
17,strategic,0.0,Jadot,Macron,Dupont-Aignan,Le Pen,Roussel,Poutou,Lassalle,Melenchon,Hidalgo,Zemmour,Pecresse,Arthaud,Jadot
18,strategic,0.0,Macron,Hidalgo,Dupont-Aignan,Arthaud,Zemmour,Poutou,Melenchon,Roussel,Lassalle,Le Pen,Pecresse,Jadot,Macron
19,strategic,0.0,Poutou,Hidalgo,Melenchon,Roussel,Jadot,Lassalle,Pecresse,Zemmour,Macron,Dupont-Aignan,Le Pen,Arthaud,Poutou
20,strategic,0.0,Roussel,Macron,Pecresse,Zemmour,Le Pen,Dupont-Aignan,Hidalgo,Jadot,Lassalle,Arthaud,Melenchon,Poutou,Roussel
21,strategic,0.0,Poutou,Zemmour,Lassalle,Dupont-Aignan,Hidalgo,Macron,Melenchon,Pecresse,Arthaud,Jadot,Le Pen,Roussel,Poutou
22,strategic,0.0,Dupont-Aignan,Le Pen,Pecresse,Melenchon,Macron,Poutou,Lassalle,Zemmour,Roussel,Arthaud,Jadot,Hidalgo,Dupont-Aignan
23,stubborn,1.0,Hidalgo,Arthaud,Macron,Le Pen,Zemmour,Roussel,Lassalle,Jadot,Melenchon,Dupont-Aignan,Pecresse,Poutou,Hidalgo
24,stubborn,1.0,Le Pen,Zemmour,Roussel,Macron,Hidalgo,Pecresse,Arthaud,Melenchon,Lassalle,Poutou,Dupont-Aignan,Jadot,Le Pen
25,stubborn,1.0,Le Pen,Lassalle,Dupont-Aignan,Pecresse,Roussel,Poutou,Arthaud,Melenchon,Hidalgo,Zemmour,Jadot,Macron,Le Pen
26,stubborn,1.0,Melenchon,Hidalgo,Lassalle,Arthaud,Dupont-Aignan,Le Pen,Pecresse,Poutou,Macron,Roussel,Jadot,Zemmour,Melenchon
27,stubborn,1.0,Jadot,Lassalle,Poutou,Macron,Le Pen,Hidalgo,Melenchon,Arthaud,Roussel,Pecresse,Zemmour,Dupont-Aignan,Jadot
28,mixed,0.679,Jadot,Hidalgo,Arthaud,Macron,Le Pen,Poutou,Roussel,Pecresse,Melenchon,Lassalle,Zemmour,Dupont-Aignan,Jadot
29,mixed,0.5,Lassalle,Le Pen,Arthaud,Roussel,Dupont-Aignan,Pecresse,Zemmour,Jadot,Hidalgo,Macron,Poutou,Melenchon,Lassalle
30,stubborn,1.0,Melenchon,Roussel,Zemmour,Hidalgo,Poutou,Dupont-Aignan,Arthaud,Pecresse,Macron,Jadot,Le Pen,Lassalle,Melenchon
31,strategic,0.0,Melenchon,Jadot,Lassalle,Zemmour,Le Pen,Roussel,Hidalgo,Dupont-Aignan,Poutou,Macron,Pecresse,Arthaud,Melenchon
32,strategic,0.0,Hidalgo,Pecresse,Melenchon,Poutou,Zemmour,Macron,Dupont-Aignan,Le Pen,Arthaud,Jadot,Lassalle,Roussel,Hidalgo
33,stubborn,1.0,Melenchon,Roussel,Dupont-Aignan,Le Pen,Zemmour,Hidalgo,Pecresse,Arthaud,Jadot,Poutou,Lassalle,Macron,Melenchon
34,strategic,0.0,Macron,Pecresse,Poutou,Jadot,Melenchon,Arthaud,Le Pen,Zemmour,Dupont-Aignan,Roussel,Hidalgo,Lassalle,Macron
35,stubborn,1.0,Pecresse,Zemmour,Le Pen,Roussel,Macron,Poutou,Arthaud,Melenchon,Lassalle,Hidalgo,Jadot,Dupont-Aignan,Pecresse
36,mixed,0.678,Pecresse,Lassalle,Macron,Jadot,Le Pen,Zemmour,Dupont-Aignan,Melenchon,Hidalgo,Roussel,Poutou,Arthaud,Pecresse
37,stubborn,1.0,Pecresse,Arthaud,Zemmour,Lassalle,Macron,Melenchon,Roussel,Le Pen,Dupont-Aignan,Jadot,Poutou,Hidalgo,Pecresse
