scenario_id,repetition_id,day,num_agents,network_type,preference_model,prop_stubborn,prop_strategic,prop_mixed,variance_scores,social_welfare,num_changes
D2,1,0,5000,erdos_renyi,IC,0.4,0.3,0.3,465.2222222222222,4.277,0
D2,1,1,5000,erdos_renyi,IC,0.4,0.3,0.3,3131.388888888889,4.351,1366
D2,1,2,5000,erdos_renyi,IC,0.4,0.3,0.3,5362.388888888888,4.351,955
D2,1,3,5000,erdos_renyi,IC,0.4,0.3,0.3,6454.388888888888,4.3088,826
D2,1,4,5000,erdos_renyi,IC,0.4,0.3,0.3,7247.888888888888,4.351,752
D2,1,5,5000,erdos_renyi,IC,0.4,0.3,0.3,7880.222222222223,4.351,696
D2,1,6,5000,erdos_renyi,IC,0.4,0.3,0.3,7782.2222222222235,4.351,667
D2,1,7,5000,erdos_renyi,IC,0.4,0.3,0.3,8411.555555555557,4.351,661
D2,1,8,5000,erdos_renyi,IC,0.4,0.3,0.3,8207.055555555557,4.351,655
D2,1,9,5000,erdos_renyi,IC,0.4,0.3,0.3,8071.38888888889,4.351,620
D2,1,10,5000,erdos_renyi,IC,0.4,0.3,0.3,7890.555555555556,4.351,617
D2,1,11,5000,erdos_renyi,IC,0.4,0.3,0.3,8206.055555555555,4.351,605
D2,1,12,5000,erdos_renyi,IC,0.4,0.3,0.3,8172.5555555555575,4.351,610
D2,1,13,5000,erdos_renyi,IC,0.4,0.3,0.3,7938.722222222222,4.351,610
D2,1,14,5000,erdos_renyi,IC,0.4,0.3,0.3,8119.555555555556,4.351,611
D2,1,15,5000,erdos_renyi,IC,0.4,0.3,0.3,7919.388888888887,4.351,598
D2,1,16,5000,erdos_renyi,IC,0.4,0.3,0.3,8965.555555555555,4.351,599
D2,1,17,5000,erdos_renyi,IC,0.4,0.3,0.3,7847.555555555556,4.351,558
D2,1,18,5000,erdos_renyi,IC,0.4,0.3,0.3,8680.722222222223,4.351,568
D2,1,19,5000,erdos_renyi,IC,0.4,0.3,0.3,8222.722222222223,4.351,565
D2,1,20,5000,erdos_renyi,IC,0.4,0.3,0.3,8736.722222222223,4.351,577
D2,1,21,5000,erdos_renyi,IC,0.4,0.3,0.3,8097.555555555556,4.351,581
D2,1,22,5000,erdos_renyi,IC,0.4,0.3,0.3,8358.055555555557,4.351,565
D2,1,23,5000,erdos_renyi,IC,0.4,0.3,0.3,8242.72222222222,4.351,560
D2,1,24,5000,erdos_renyi,IC,0.4,0.3,0.3,8093.555555555556,4.351,554
D2,1,25,5000,erdos_renyi,IC,0.4,0.3,0.3,7775.88888888889,4.351,555
D2,1,26,5000,erdos_renyi,IC,0.4,0.3,0.3,7786.88888888889,4.351,539
D2,1,27,5000,erdos_renyi,IC,0.4,0.3,0.3,8150.055555555556,4.351,548
D2,1,28,5000,erdos_renyi,IC,0.4,0.3,0.3,8032.722222222223,4.351,552
D2,1,29,5000,erdos_renyi,IC,0.4,0.3,0.3,8324.055555555557,4.351,560
