scenario_id,repetition_id,day,num_agents,network_type,preference_model,prop_stubborn,prop_strategic,prop_mixed,variance_scores,social_welfare,num_changes
D1,2,0,5000,erdos_renyi,IC,0.6,0.2,0.2,405.5555555555556,4.2992,0
D1,2,1,5000,erdos_renyi,IC,0.6,0.2,0.2,2508.055555555555,4.2878,894
D1,2,2,5000,erdos_renyi,IC,0.6,0.2,0.2,3522.2222222222226,4.2878,512
D1,2,3,5000,erdos_renyi,IC,0.6,0.2,0.2,4205.722222222222,4.2878,398
D1,2,4,5000,erdos_renyi,IC,0.6,0.2,0.2,4255.222222222223,4.2878,360
D1,2,5,5000,erdos_renyi,IC,0.6,0.2,0.2,4222.888888888889,4.2878,341
D1,2,6,5000,erdos_renyi,IC,0.6,0.2,0.2,4438.888888888889,4.2878,322
D1,2,7,5000,erdos_renyi,IC,0.6,0.2,0.2,4055.2222222222213,4.2878,306
D1,2,8,5000,erdos_renyi,IC,0.6,0.2,0.2,4395.722222222223,4.2878,296
D1,2,9,5000,erdos_renyi,IC,0.6,0.2,0.2,4310.722222222222,4.2878,304
D1,2,10,5000,erdos_renyi,IC,0.6,0.2,0.2,4501.555555555556,4.2878,287
D1,2,11,5000,erdos_renyi,IC,0.6,0.2,0.2,4077.722222222222,4.2878,279
D1,2,12,5000,erdos_renyi,IC,0.6,0.2,0.2,4581.555555555556,4.2878,290
D1,2,13,5000,erdos_renyi,IC,0.6,0.2,0.2,4286.222222222223,4.2878,296
D1,2,14,5000,erdos_renyi,IC,0.6,0.2,0.2,4741.222222222222,4.2878,281
D1,2,15,5000,erdos_renyi,IC,0.6,0.2,0.2,4560.88888888889,4.2878,296
D1,2,16,5000,erdos_renyi,IC,0.6,0.2,0.2,4362.722222222223,4.2878,286
D1,2,17,5000,erdos_renyi,IC,0.6,0.2,0.2,4264.055555555554,4.2878,263
D1,2,18,5000,erdos_renyi,IC,0.6,0.2,0.2,4752.222222222222,4.2878,273
D1,2,19,5000,erdos_renyi,IC,0.6,0.2,0.2,4640.222222222222,4.2878,280
D1,2,20,5000,erdos_renyi,IC,0.6,0.2,0.2,4615.055555555556,4.2878,287
D1,2,21,5000,erdos_renyi,IC,0.6,0.2,0.2,4436.88888888889,4.2878,299
D1,2,22,5000,erdos_renyi,IC,0.6,0.2,0.2,4542.222222222222,4.2878,288
D1,2,23,5000,erdos_renyi,IC,0.6,0.2,0.2,4664.722222222222,4.2878,292
D1,2,24,5000,erdos_renyi,IC,0.6,0.2,0.2,4295.222222222222,4.2878,271
D1,2,25,5000,erdos_renyi,IC,0.6,0.2,0.2,4466.555555555556,4.2878,277
D1,2,26,5000,erdos_renyi,IC,0.6,0.2,0.2,4534.055555555556,4.2878,281
D1,2,27,5000,erdos_renyi,IC,0.6,0.2,0.2,4292.888888888889,4.2878,270
D1,2,28,5000,erdos_renyi,IC,0.6,0.2,0.2,4451.722222222222,4.2878,280
D1,2,29,5000,erdos_renyi,IC,0.6,0.2,0.2,4512.388888888888,4.2878,266
D1,2,30,5000,erdos_renyi,IC,0.6,0.2,0.2,4636.722222222223,4.2878,275
D1,2,31,5000,erdos_renyi,IC,0.6,0.2,0.2,4388.888888888889,4.2878,279
D1,2,32,5000,erdos_renyi,IC,0.6,0.2,0.2,4713.555555555555,4.2878,284
D1,2,33,5000,erdos_renyi,IC,0.6,0.2,0.2,4461.055555555556,4.2878,284
D1,2,34,5000,erdos_renyi,IC,0.6,0.2,0.2,4573.555555555556,4.2878,279
D1,2,35,5000,erdos_renyi,IC,0.6,0.2,0.2,4596.388888888889,4.2878,282
D1,2,36,5000,erdos_renyi,IC,0.6,0.2,0.2,4500.222222222222,4.2878,272
D1,2,37,5000,erdos_renyi,IC,0.6,0.2,0.2,4226.888888888889,4.2878,279
D1,2,38,5000,erdos_renyi,IC,0.6,0.2,0.2,4518.055555555557,4.2878,294
D1,2,39,5000,erdos_renyi,IC,0.6,0.2,0.2,4511.555555555556,4.2878,289
D1,2,40,5000,erdos_renyi,IC,0.6,0.2,0.2,4498.555555555556,4.2878,265
D1,2,41,5000,erdos_renyi,IC,0.6,0.2,0.2,4425.555555555556,4.2878,268
D1,2,42,5000,erdos_renyi,IC,0.6,0.2,0.2,4598.888888888889,4.2878,267
D1,2,43,5000,erdos_renyi,IC,0.6,0.2,0.2,4290.388888888888,4.2878,269
