voter_id,agent_type,loyalty,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6,pref_7,pref_8,pref_9,pref_10,pref_11,pref_12,initial_vote
0,strategic,0.0,Zemmour,Dupont-Aignan,Lassalle,Jadot,Hidalgo,Pecresse,Poutou,Roussel,Le Pen,Arthaud,Macron,Melenchon,Zemmour
1,strategic,0.0,Macron,Pecresse,Zemmour,Le Pen,Melenchon,Poutou,Hidalgo,Roussel,Lassalle,Jadot,Arthaud,Dupont-Aignan,Macron
2,stubborn,1.0,Macron,Hidalgo,Zemmour,Roussel,Jadot,Pecresse,Poutou,Dupont-Aignan,Arthaud,Le Pen,Lassalle,Melenchon,Macron
3,stubborn,1.0,Le Pen,Melenchon,Zemmour,Lassalle,Arthaud,Pecresse,Hidalgo,Roussel,Macron,Poutou,Jadot,Dupont-Aignan,Le Pen
4,mixed,0.6,Melenchon,Lassalle,Le Pen,Dupont-Aignan,Macron,Roussel,Hidalgo,Zemmour,Pecresse,Poutou,Arthaud,Jadot,Melenchon
5,strategic,0.0,Zemmour,Poutou,Arthaud,Roussel,Dupont-Aignan,Pecresse,Jadot,Lassalle,Le Pen,Melenchon,Macron,Hidalgo,Zemmour
6,mixed,0.6,Roussel,Macron,Melenchon,Arthaud,Poutou,Lassalle,Dupont-Aignan,Le Pen,Zemmour,Hidalgo,Jadot,Pecresse,Roussel
7,strategic,0.0,Arthaud,Lassalle,Macron,Jadot,Zemmour,Pecresse,Roussel,Poutou,Dupont-Aignan,Le Pen,Melenchon,Hidalgo,Arthaud
8,strategic,0.0,Dupont-Aignan,Zemmour,Pecresse,Jadot,Roussel,Le Pen,Melenchon,Arthaud,Macron,Hidalgo,Lassalle,Poutou,Dupont-Aignan
9,strategic,0.0,Zemmour,Lassalle,Melenchon,Arthaud,Le Pen,Hidalgo,Pecresse,Macron,Roussel,Jadot,Poutou,Dupont-Aignan,Zemmour
10,mixed,0.6,Poutou,Hidalgo,Le Pen,Jadot,Arthaud,Zemmour,Roussel,Pecresse,Melenchon,Dupont-Aignan,Lassalle,Macron,Poutou
11,mixed,0.6,Melenchon,Macron,Zemmour,Roussel,Arthaud,Dupont-Aignan,Jadot,Hidalgo,Pecresse,Le Pen,Lassalle,Poutou,Melenchon
12,mixed,0.6,Jadot,Dupont-Aignan,Poutou,Pecresse,Hidalgo,Macron,Roussel,Lassalle,Le Pen,Arthaud,Zemmour,Melenchon,Jadot
13,stubborn,1.0,Zemmour,Hidalgo,Le Pen,Lassalle,Pecresse,Melenchon,Arthaud,Roussel,Jadot,Poutou,Macron,Dupont-Aignan,Zemmour
14,strategic,0.0,Macron,Roussel,Le Pen,Jadot,Dupont-Aignan,Poutou,Pecresse,Arthaud,Hidalgo,Lassalle,Zemmour,Melenchon,Macron
15,strategic,0.0,Melenchon,Jadot,Hidalgo,Pecresse,Dupont-Aignan,Roussel,Zemmour,Le Pen,Lassalle,Macron,Poutou,Arthaud,Melenchon
16,mixed,0.6,Lassalle,Hidalgo,Roussel,Jadot,Zemmour,Dupont-Aignan,Poutou,Arthaud,Pecresse,Macron,Le Pen,Melenchon,Lassalle
17,mixed,0.6,Le Pen,Pecresse,Roussel,Poutou,Jadot,Zemmour,Arthaud,Hidalgo,Melenchon,Dupont-Aignan,Macron,Lassalle,Le Pen
18,stubborn,1.0,Lassalle,Pecresse,Dupont-Aignan,Arthaud,Roussel,Hidalgo,Melenchon,Le Pen,Zemmour,Poutou,Macron,Jadot,Lassalle
19,stubborn,1.0,Jadot,Lassalle,Hidalgo,Roussel,Le Pen,Arthaud,Macron,Melenchon,Poutou,Dupont-Aignan,Zemmour,Pecresse,Jadot
20,stubborn,1.0,Macron,Le Pen,Jadot,Poutou,Hidalgo,Zemmour,Pecresse,Melenchon,Lassalle,Dupont-Aignan,Arthaud,Roussel,Macron
21,mixed,0.6,Jadot,Roussel,Zemmour,Arthaud,Melenchon,Hidalgo,Macron,Pecresse,Le Pen,Poutou,Lassalle,Dupont-Aignan,Jadot
22,mixed,0.6,Macron,Poutou,Hidalgo,Le Pen,Zemmour,Jadot,Melenchon,Roussel,Lassalle,Pecresse,Dupont-Aignan,Arthaud,Macron
23,strategic,0.0,Macron,Hidalgo,Melenchon,Arthaud,Lassalle,Zemmour,Roussel,Le Pen,Poutou,Jadot,Dupont-Aignan,Pecresse,Macron
24,mixed,0.6,Zemmour,Hidalgo,Roussel,Dupont-Aignan,Arthaud,Le Pen,Poutou,Jadot,Macron,Lassalle,Pecresse,Melenchon,Zemmour
25,stubborn,1.0,Le Pen,Dupont-Aignan,Melenchon,Pecresse,Roussel,Lassalle,Zemmour,Jadot,Macron,Hidalgo,Arthaud,Poutou,Le Pen
26,stubborn,1.0,Le Pen,Roussel,Pecresse,Dupont-Aignan,Poutou,Lassalle,Macron,Hidalgo,Zemmour,Arthaud,Jadot,Melenchon,Le Pen
