voter_id,agent_type,loyalty,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6,pref_7,pref_8,pref_9,pref_10,pref_11,pref_12,initial_vote
0,stubborn,1.0,Pecresse,Hidalgo,Jadot,Lassalle,Poutou,Arthaud,Roussel,Zemmour,Melenchon,Le Pen,Macron,Dupont-Aignan,Pecresse
1,stubborn,1.0,Pecresse,Macron,Zemmour,Poutou,Melenchon,Roussel,Hidalgo,Arthaud,Lassalle,Le Pen,Jadot,Dupont-Aignan,Pecresse
2,mixed,0.6,Macron,Pecresse,Jadot,Zemmour,Le Pen,Hidalgo,Melenchon,Poutou,Arthaud,Roussel,Dupont-Aignan,Lassalle,Macron
3,stubborn,1.0,Hidalgo,Lassalle,Le Pen,Melenchon,Zemmour,Jadot,Macron,Poutou,Roussel,Pecresse,Dupont-Aignan,Arthaud,Hidalgo
4,stubborn,1.0,Zemmour,Roussel,Melenchon,Dupont-Aignan,Hidalgo,Le Pen,Macron,Arthaud,Pecresse,Jadot,Lassalle,Poutou,Zemmour
5,mixed,0.6,Poutou,Melenchon,Arthaud,Roussel,Lassalle,Jadot,Macron,Dupont-Aignan,Hidalgo,Pecresse,Le Pen,Zemmour,Poutou
6,strategic,0.0,Poutou,Zemmour,Pecresse,Dupont-Aignan,Roussel,Hidalgo,Le Pen,Melenchon,Macron,Lassalle,Arthaud,Jadot,Poutou
7,mixed,0.6,Macron,Roussel,Poutou,Pecresse,Arthaud,Dupont-Aignan,Melenchon,Le Pen,Hidalgo,Zemmour,Jadot,Lassalle,Macron
8,stubborn,1.0,Zemmour,Hidalgo,Poutou,Jadot,Le Pen,Macron,Roussel,Pecresse,Arthaud,Melenchon,Lassalle,Dupont-Aignan,Zemmour
9,stubborn,1.0,Hidalgo,Arthaud,Roussel,Zemmour,Melenchon,Pecresse,Dupont-Aignan,Lassalle,Le Pen,Poutou,Jadot,Macron,Hidalgo
10,stubborn,1.0,Hidalgo,Pecresse,Zemmour,Dupont-Aignan,Arthaud,Jadot,Lassalle,Le Pen,Macron,Roussel,Melenchon,Poutou,Hidalgo
11,stubborn,1.0,Dupont-Aignan,Jadot,Arthaud,Pecresse,Melenchon,Le Pen,Hidalgo,Lassalle,Poutou,Roussel,Zemmour,Macron,Dupont-Aignan
12,stubborn,1.0,Jadot,Lassalle,Le Pen,Melenchon,Roussel,Poutou,Zemmour,Pecresse,Macron,Hidalgo,Arthaud,Dupont-Aignan,Jadot
13,strategic,0.0,Melenchon,Dupont-Aignan,Pecresse,Roussel,Jadot,Zemmour,Macron,Hidalgo,Arthaud,Le Pen,Poutou,Lassalle,Melenchon
14,strategic,0.0,Macron,Roussel,Arthaud,Pecresse,Dupont-Aignan,Le Pen,Hidalgo,Melenchon,Jadot,Poutou,Lassalle,Zemmour,Macron
15,mixed,0.6,Le Pen,Pecresse,Poutou,Arthaud,Zemmour,Lassalle,Macron,Hidalgo,Roussel,Melenchon,Jadot,Dupont-Aignan,Le Pen
16,strategic,0.0,Pecresse,Melenchon,Arthaud,Jadot,Roussel,Le Pen,Lassalle,Zemmour,Poutou,Hidalgo,Macron,Dupont-Aignan,Pecresse
17,strategic,0.0,Roussel,Lassalle,Macron,Poutou,Zemmour,Hidalgo,Melenchon,Pecresse,Dupont-Aignan,Le Pen,Jadot,Arthaud,Roussel
18,strategic,0.0,Roussel,Pecresse,Dupont-Aignan,Arthaud,Jadot,Le Pen,Zemmour,Hidalgo,Melenchon,Macron,Lassalle,Poutou,Roussel
19,stubborn,1.0,Zemmour,Poutou,Hidalgo,Roussel,Macron,Melenchon,Pecresse,Le Pen,Dupont-Aignan,Lassalle,Jadot,Arthaud,Zemmour
20,mixed,0.6,Arthaud,Macron,Le Pen,Roussel,Dupont-Aignan,Hidalgo,Jadot,Melenchon,Lassalle,Pecresse,Poutou,Zemmour,Arthaud
21,strategic,0.0,Le Pen,Melenchon,Jadot,Zemmour,Lassalle,Pecresse,Roussel,Arthaud,Hidalgo,Macron,Dupont-Aignan,Poutou,Le Pen
22,strategic,0.0,Hidalgo,Lassalle,Poutou,Arthaud,Roussel,Macron,Pecresse,Melenchon,Le Pen,Zemmour,Jadot,Dupont-Aignan,Hidalgo
