voter_id,agent_type,loyalty,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6,pref_7,pref_8,pref_9,pref_10,pref_11,pref_12,initial_vote
0,strategic,0.0,Zemmour,Arthaud,Dupont-Aignan,Roussel,Jadot,Macron,Poutou,Lassalle,Le Pen,Hidalgo,Melenchon,Pecresse,Zemmour
1,stubborn,1.0,Dupont-Aignan,Poutou,Jadot,Roussel,Melenchon,Lassalle,Le Pen,Arthaud,Zemmour,Macron,Pecresse,Hidalgo,Dupont-Aignan
2,strategic,0.0,Zemmour,Macron,Lassalle,Roussel,Poutou,Hidalgo,Le Pen,Dupont-Aignan,Arthaud,Pecresse,Jadot,Melenchon,Zemmour
3,mixed,0.598,Jadot,Zemmour,Poutou,Arthaud,Roussel,Pecresse,Macron,Lassalle,Dupont-Aignan,Le Pen,Melenchon,Hidalgo,Jadot
4,stubborn,1.0,Jadot,Lassalle,Zemmour,Macron,Roussel,Dupont-Aignan,Poutou,Arthaud,Melenchon,Pecresse,Hidalgo,Le Pen,Jadot
5,mixed,0.572,Arthaud,Melenchon,Hidalgo,Macron,Jadot,Le Pen,Poutou,Lassalle,Roussel,Pecresse,Dupont-Aignan,Zemmour,Arthaud
6,strategic,0.0,Le Pen,Zemmour,Jadot,Melenchon,Dupont-Aignan,Lassalle,Roussel,Pecresse,Macron,Arthaud,Poutou,Hidalgo,Le Pen
7,strategic,0.0,Hidalgo,Le Pen,Pecresse,Arthaud,Zemmour,Poutou,Roussel,Macron,Jadot,Lassalle,Dupont-Aignan,Melenchon,Hidalgo
8,strategic,0.0,Arthaud,Lassalle,Macron,Hidalgo,Le Pen,Melenchon,Dupont-Aignan,Pecresse,Zemmour,Roussel,Jadot,Poutou,Arthaud
9,strategic,0.0,Hidalgo,Dupont-Aignan,Roussel,Arthaud,Pecresse,Le Pen,Zemmour,Melenchon,Lassalle,Poutou,Macron,Jadot,Hidalgo
10,strategic,0.0,Pecresse,Jadot,Poutou,Hidalgo,Melenchon,Macron,Roussel,Zemmour,Dupont-Aignan,Lassalle,Le Pen,Arthaud,Pecresse
11,mixed,0.812,Dupont-Aignan,Le Pen,Macron,Arthaud,Jadot,Roussel,Pecresse,Hidalgo,Lassalle,Zemmour,Melenchon,Poutou,Dupont-Aignan
12,strategic,0.0,Le Pen,Zemmour,Pecresse,Roussel,Poutou,Melenchon,Arthaud,Hidalgo,Dupont-Aignan,Lassalle,Jadot,Macron,Le Pen
13,strategic,0.0,Macron,Lassalle,Zemmour,Le Pen,Poutou,Hidalgo,Arthaud,Dupont-Aignan,Melenchon,Jadot,Pecresse,Roussel,Macron
14,mixed,0.885,Lassalle,Le Pen,Poutou,Zemmour,Jadot,Roussel,Hidalgo,Arthaud,Melenchon,Pecresse,Macron,Dupont-Aignan,Lassalle
15,strategic,0.0,Roussel,Lassalle,Hidalgo,Zemmour,Macron,Dupont-Aignan,Arthaud,Le Pen,Poutou,Jadot,Melenchon,Pecresse,Roussel
16,strategic,0.0,Poutou,Pecresse,Lassalle,Arthaud,Macron,Roussel,Melenchon,Le Pen,Hidalgo,Jadot,Zemmour,Dupont-Aignan,Poutou
17,strategic,0.0,Dupont-Aignan,Melenchon,Jadot,Zemmour,Pecresse,Le Pen,Macron,Lassalle,Hidalgo,Arthaud,Poutou,Roussel,Dupont-Aignan
18,strategic,0.0,Dupont-Aignan,Zemmour,Melenchon,Lassalle,Pecresse,Macron,Hidalgo,Jadot,Roussel,Le Pen,Arthaud,Poutou,Dupont-Aignan
19,strategic,0.0,Poutou,Pecresse,Dupont-Aignan,Melenchon,Jadot,Le Pen,Zemmour,Lassalle,Hidalgo,Roussel,Macron,Arthaud,Poutou
20,strategic,0.0,Pecresse,Hidalgo,Macron,Dupont-Aignan,Le Pen,Jadot,Melenchon,Roussel,Zemmour,Arthaud,Lassalle,Poutou,Pecresse
21,strategic,0.0,Zemmour,Arthaud,Le Pen,Macron,Pecresse,Lassalle,Roussel,Dupont-Aignan,Jadot,Poutou,Melenchon,Hidalgo,Zemmour
22,mixed,0.403,Le Pen,Poutou,Macron,Arthaud,Jadot,Melenchon,Dupont-Aignan,Zemmour,Pecresse,Hidalgo,Lassalle,Roussel,Le Pen
23,mixed,0.674,Roussel,Le Pen,Hidalgo,Dupont-Aignan,Poutou,Pecresse,Zemmour,Lassalle,Arthaud,Macron,Melenchon,Jadot,Roussel
24,strategic,0.0,Macron,Poutou,Pecresse,Arthaud,Zemmour,Lassalle,Le Pen,Melenchon,Dupont-Aignan,Roussel,Hidalgo,Jadot,Macron
25,mixed,0.773,Macron,Lassalle,Roussel,Pecresse,Jadot,Dupont-Aignan,Hidalgo,Arthaud,Zemmour,Le Pen,Melenchon,Poutou,Macron
26,mixed,0.712,Le Pen,Roussel,Poutou,Hidalgo,Jadot,Melenchon,Macron,Lassalle,Pecresse,Dupont-Aignan,Zemmour,Arthaud,Le Pen
27,strategic,0.0,Roussel,Hidalgo,Zemmour,Pecresse,Macron,Melenchon,Poutou,Le Pen,Jadot,Dupont-Aignan,Arthaud,Lassalle,Roussel
28,strategic,0.0,Hidalgo,Macron,Roussel,Zemmour,Jadot,Arthaud,Le Pen,Lassalle,Melenchon,Dupont-Aignan,Poutou,Pecresse,Hidalgo
29,strategic,0.0,Poutou,Hidalgo,Le Pen,Dupont-Aignan,Macron,Jadot,Zemmour,Pecresse,Roussel,Arthaud,Lassalle,Melenchon,Poutou
30,strategic,0.0,Poutou,Pecresse,Lassalle,Roussel,Dupont-Aignan,Zemmour,Arthaud,Macron,Jadot,Melenchon,Hidalgo,Le Pen,Poutou
31,mixed,0.627,Jadot,Melenchon,Dupont-Aignan,Hidalgo,Roussel,Arthaud,Macron,Le Pen,Poutou,Pecresse,Lassalle,Zemmour,Jadot
32,mixed,0.648,Macron,Roussel,Poutou,Le Pen,Dupont-Aignan,Arthaud,Lassalle,Melenchon,Jadot,Pecresse,Zemmour,Hidalgo,Macron
33,strategic,0.0,Jadot,Pecresse,Arthaud,Melenchon,Hidalgo,Le Pen,Poutou,Zemmour,Dupont-Aignan,Macron,Lassalle,Roussel,Jadot
34,stubborn,1.0,Pecresse,Dupont-Aignan,Zemmour,Arthaud,Roussel,Melenchon,Lassalle,Poutou,Le Pen,Jadot,Hidalgo,Macron,Pecresse
35,strategic,0.0,Melenchon,Jadot,Arthaud,Le Pen,Pecresse,Hidalgo,Lassalle,Roussel,Poutou,Zemmour,Dupont-Aignan,Macron,Melenchon
36,strategic,0.0,Roussel,Jadot,Macron,Zemmour,Arthaud,Hidalgo,Poutou,Melenchon,Lassalle,Pecresse,Le Pen,Dupont-Aignan,Roussel
37,strategic,0.0,Roussel,Jadot,Dupont-Aignan,Poutou,Macron,Pecresse,Zemmour,Arthaud,Le Pen,Melenchon,Lassalle,Hidalgo,Roussel
38,mixed,0.84,Macron,Poutou,Le Pen,Arthaud,Dupont-Aignan,Melenchon,Roussel,Pecresse,Zemmour,Jadot,Lassalle,Hidalgo,Macron
39,strategic,0.0,Le Pen,Melenchon,Hidalgo,Poutou,Dupont-Aignan,Arthaud,Pecresse,Roussel,Jadot,Lassalle,Macron,Zemmour,Le Pen
