voter_id,agent_type,loyalty,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6,pref_7,pref_8,pref_9,pref_10,pref_11,pref_12,initial_vote
0,strategic,0.0,Le Pen,Dupont-Aignan,Zemmour,Arthaud,Hidalgo,Roussel,Macron,Lassalle,Pecresse,Jadot,Melenchon,Poutou,Le Pen
1,stubborn,1.0,Arthaud,Macron,Jadot,Poutou,Melenchon,Pecresse,Roussel,Zemmour,Hidalgo,Dupont-Aignan,Le Pen,Lassalle,Arthaud
2,stubborn,1.0,Macron,Roussel,Dupont-Aignan,Pecresse,Le Pen,Poutou,Zemmour,Jadot,Hidalgo,Arthaud,Melenchon,Lassalle,Macron
3,stubborn,1.0,Hidalgo,Poutou,Macron,Arthaud,Roussel,Melenchon,Dupont-Aignan,Zemmour,Le Pen,Jadot,Lassalle,Pecresse,Hidalgo
4,strategic,0.0,Lassalle,Roussel,Arthaud,Zemmour,Dupont-Aignan,Poutou,Jadot,Pecresse,Hidalgo,Le Pen,Melenchon,Macron,Lassalle
5,strategic,0.0,Jadot,Roussel,Hidalgo,Lassalle,Zemmour,Pecresse,Le Pen,Melenchon,Dupont-Aignan,Macron,Arthaud,Poutou,Jadot
6,strategic,0.0,Zemmour,Lassalle,Hidalgo,Macron,Melenchon,Arthaud,Dupont-Aignan,Roussel,Jadot,Le Pen,Poutou,Pecresse,Zemmour
7,strategic,0.0,Le Pen,Lassalle,Roussel,Melenchon,Dupont-Aignan,Hidalgo,Jadot,Arthaud,Zemmour,Pecresse,Macron,Poutou,Le Pen
8,strategic,0.0,Melenchon,Hidalgo,Macron,Arthaud,Zemmour,Jadot,Lassalle,Le Pen,Roussel,Pecresse,Poutou,Dupont-Aignan,Melenchon
9,strategic,0.0,Le Pen,Lassalle,Arthaud,Melenchon,Dupont-Aignan,Roussel,Hidalgo,Macron,Poutou,Jadot,Zemmour,Pecresse,Le Pen
10,strategic,0.0,Jadot,Dupont-Aignan,Lassalle,Roussel,Melenchon,Pecresse,Le Pen,Zemmour,Macron,Arthaud,Poutou,Hidalgo,Jadot
11,strategic,0.0,Le Pen,Zemmour,Poutou,Lassalle,Arthaud,Roussel,Pecresse,Dupont-Aignan,Jadot,Macron,Melenchon,Hidalgo,Le Pen
12,mixed,0.6,Le Pen,Lassalle,Jadot,Dupont-Aignan,Pecresse,Zemmour,Poutou,Arthaud,Hidalgo,Roussel,Melenchon,Macron,Le Pen
13,stubborn,1.0,Hidalgo,Poutou,Arthaud,Melenchon,Zemmour,Roussel,Jadot,Dupont-Aignan,Macron,Lassalle,Le Pen,Pecresse,Hidalgo
14,strategic,0.0,Dupont-Aignan,Jadot,Pecresse,Poutou,Arthaud,Lassalle,Roussel,Macron,Melenchon,Zemmour,Le Pen,Hidalgo,Dupont-Aignan
15,strategic,0.0,Lassalle,Macron,Dupont-Aignan,Jadot,Hidalgo,Melenchon,Pecresse,Poutou,Arthaud,Le Pen,Roussel,Zemmour,Lassalle
16,strategic,0.0,Macron,Dupont-Aignan,Melenchon,Roussel,Hidalgo,Pecresse,Arthaud,Zemmour,Jadot,Le Pen,Lassalle,Poutou,Macron
17,mixed,0.6,Hidalgo,Zemmour,Dupont-Aignan,Le Pen,Poutou,Jadot,Lassalle,Arthaud,Melenchon,Macron,Roussel,Pecresse,Hidalgo
18,stubborn,1.0,Dupont-Aignan,Melenchon,Poutou,Pecresse,Arthaud,Zemmour,Roussel,Le Pen,Macron,Hidalgo,Lassalle,Jadot,Dupont-Aignan
19,stubborn,1.0,Poutou,Roussel,Melenchon,Jadot,Zemmour,Le Pen,Lassalle,Pecresse,Hidalgo,Macron,Dupont-Aignan,Arthaud,Poutou
20,stubborn,1.0,Hidalgo,Zemmour,Dupont-Aignan,Roussel,Pecresse,Lassalle,Arthaud,Macron,Jadot,Poutou,Le Pen,Melenchon,Hidalgo
21,strategic,0.0,Lassalle,Hidalgo,Jadot,Melenchon,Poutou,Arthaud,Zemmour,Dupont-Aignan,Macron,Le Pen,Roussel,Pecresse,Lassalle
22,mixed,0.6,Melenchon,Zemmour,Arthaud,Pecresse,Le Pen,Hidalgo,Roussel,Poutou,Dupont-Aignan,Macron,Jadot,Lassalle,Melenchon
23,strategic,0.0,Arthaud,Zemmour,Jadot,Lassalle,Melenchon,Macron,Roussel,Dupont-Aignan,Pecresse,Poutou,Le Pen,Hidalgo,Arthaud
24,mixed,0.6,Roussel,Dupont-Aignan,Zemmour,Le Pen,Pecresse,Hidalgo,Poutou,Arthaud,Melenchon,Macron,Lassalle,Jadot,Roussel
25,stubborn,1.0,Poutou,Jadot,Hidalgo,Arthaud,Melenchon,Dupont-Aignan,Le Pen,Lassalle,Pecresse,Macron,Roussel,Zemmour,Poutou
26,stubborn,1.0,Le Pen,Pecresse,Macron,Lassalle,Melenchon,Poutou,Dupont-Aignan,Zemmour,Roussel,Hidalgo,Arthaud,Jadot,Le Pen
27,strategic,0.0,Zemmour,Pecresse,Hidalgo,Arthaud,Macron,Lassalle,Poutou,Dupont-Aignan,Roussel,Jadot,Melenchon,Le Pen,Zemmour
28,stubborn,1.0,Arthaud,Poutou,Jadot,Zemmour,Lassalle,Melenchon,Macron,Roussel,Dupont-Aignan,Hidalgo,Pecresse,Le Pen,Arthaud
29,stubborn,1.0,Melenchon,Hidalgo,Pecresse,Dupont-Aignan,Poutou,Macron,Roussel,Arthaud,Lassalle,Le Pen,Zemmour,Jadot,Melenchon
30,mixed,0.6,Le Pen,Pecresse,Hidalgo,Jadot,Roussel,Poutou,Melenchon,Zemmour,Macron,Lassalle,Dupont-Aignan,Arthaud,Le Pen
31,strategic,0.0,Zemmour,Lassalle,Arthaud,Poutou,Pecresse,Melenchon,Le Pen,Hidalgo,Dupont-Aignan,Roussel,Jadot,Macron,Zemmour
32,stubborn,1.0,Jadot,Melenchon,Macron,Le Pen,Roussel,Hidalgo,Lassalle,Zemmour,Dupont-Aignan,Pecresse,Poutou,Arthaud,Jadot
33,strategic,0.0,Macron,Arthaud,Lassalle,Poutou,Hidalgo,Jadot,Zemmour,Dupont-Aignan,Pecresse,Melenchon,Roussel,Le Pen,Macron
34,strategic,0.0,Macron,Roussel,Arthaud,Dupont-Aignan,Pecresse,Melenchon,Poutou,Jadot,Lassalle,Zemmour,Le Pen,Hidalgo,Macron
35,stubborn,1.0,Melenchon,Lassalle,Arthaud,Pecresse,Zemmour,Poutou,Roussel,Dupont-Aignan,Le Pen,Hidalgo,Jadot,Macron,Melenchon
36,stubborn,1.0,Le Pen,Pecresse,Dupont-Aignan,Hidalgo,Zemmour,Roussel,Melenchon,Arthaud,Lassalle,Jadot,Macron,Poutou,Le Pen
37,stubborn,1.0,Roussel,Dupont-Aignan,Macron,Melenchon,Zemmour,Hidalgo,Arthaud,Jadot,Pecresse,Poutou,Lassalle,Le Pen,Roussel
38,strategic,0.0,Lassalle,Arthaud,Macron,Jadot,Hidalgo,Roussel,Dupont-Aignan,Zemmour,Poutou,Le Pen,Melenchon,Pecresse,Lassalle
39,mixed,0.6,Melenchon,Roussel,Macron,Le Pen,Poutou,Jadot,Zemmour,Lassalle,Arthaud,Hidalgo,Dupont-Aignan,Pecresse,Melenchon
40,mixed,0.6,Hidalgo,Poutou,Dupont-Aignan,Le Pen,Jadot,Pecresse,Roussel,Melenchon,Arthaud,Zemmour,Lassalle,Macron,Hidalgo
41,strategic,0.0,Pecresse,Lassalle,Zemmour,Melenchon,Roussel,Poutou,Hidalgo,Macron,Le Pen,Jadot,Arthaud,Dupont-Aignan,Pecresse
42,stubborn,1.0,Hidalgo,Zemmour,Dupont-Aignan,Jadot,Macron,Le Pen,Melenchon,Pecresse,Lassalle,Arthaud,Roussel,Poutou,Hidalgo
43,stubborn,1.0,Roussel,Zemmour,Lassalle,Dupont-Aignan,Melenchon,Macron,Hidalgo,Arthaud,Jadot,Le Pen,Pecresse,Poutou,Roussel
44,mixed,0.6,Poutou,Macron,Roussel,Le Pen,Pecresse,Dupont-Aignan,Hidalgo,Melenchon,Arthaud,Zemmour,Jadot,Lassalle,Poutou
45,stubborn,1.0,Jadot,Le Pen,Hidalgo,Lassalle,Poutou,Arthaud,Macron,Zemmour,Melenchon,Dupont-Aignan,Pecresse,Roussel,Jadot
46,mixed,0.6,Poutou,Pecresse,Dupont-Aignan,Le Pen,Macron,Arthaud,Zemmour,Jadot,Melenchon,Hidalgo,Roussel,Lassalle,Poutou
47,strategic,0.0,Le Pen,Jadot,Arthaud,Roussel,Dupont-Aignan,Macron,Pecresse,Lassalle,Melenchon,Zemmour,Hidalgo,Poutou,Le Pen
48,mixed,0.6,Roussel,Zemmour,Dupont-Aignan,Jadot,Macron,Pecresse,Le Pen,Arthaud,Hidalgo,Poutou,Lassalle,Melenchon,Roussel
