voter_id,agent_type,loyalty,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6,pref_7,pref_8,pref_9,pref_10,pref_11,pref_12,initial_vote
0,stubborn,1.0,Pecresse,Poutou,Jadot,Melenchon,Lassalle,Zemmour,Arthaud,Le Pen,Dupont-Aignan,Hidalgo,Roussel,Macron,Pecresse
1,stubborn,1.0,Poutou,Arthaud,Hidalgo,Lassalle,Roussel,Macron,Dupont-Aignan,Jadot,Pecresse,Zemmour,Melenchon,Le Pen,Poutou
2,stubborn,1.0,Melenchon,Jadot,Arthaud,Macron,Roussel,Dupont-Aignan,Le Pen,Pecresse,Zemmour,Hidalgo,Poutou,Lassalle,Melenchon
3,stubborn,1.0,Dupont-Aignan,Arthaud,Hidalgo,Lassalle,Poutou,Le Pen,Pecresse,Melenchon,Jadot,Roussel,Macron,Zemmour,Dupont-Aignan
4,strategic,0.0,Macron,Dupont-Aignan,Melenchon,Poutou,Roussel,Hidalgo,Jadot,Arthaud,Pecresse,Lassalle,Zemmour,Le Pen,Macron
5,stubborn,1.0,Roussel,Hidalgo,Le Pen,Macron,Pecresse,Arthaud,Poutou,Lassalle,Jadot,Melenchon,Dupont-Aignan,Zemmour,Roussel
6,strategic,0.0,Roussel,Dupont-Aignan,Zemmour,Arthaud,Lassalle,Pecresse,Jadot,Melenchon,Macron,Le Pen,Poutou,Hidalgo,Roussel
7,stubborn,1.0,Dupont-Aignan,Le Pen,Zemmour,Arthaud,Macron,Poutou,Jadot,Pecresse,Hidalgo,Roussel,Melenchon,Lassalle,Dupont-Aignan
8,stubborn,1.0,Pecresse,Melenchon,Dupont-Aignan,Macron,Zemmour,Hidalgo,Poutou,Arthaud,Lassalle,Le Pen,Roussel,Jadot,Pecresse
9,stubborn,1.0,Lassalle,Zemmour,Macron,Pecresse,Roussel,Jadot,Dupont-Aignan,Melenchon,Le Pen,Arthaud,Hidalgo,Poutou,Lassalle
10,stubborn,1.0,Le Pen,Macron,Zemmour,Lassalle,Pecresse,Hidalgo,Melenchon,Jadot,Arthaud,Dupont-Aignan,Poutou,Roussel,Le Pen
11,stubborn,1.0,Lassalle,Roussel,Dupont-Aignan,Melenchon,Zemmour,Jadot,Macron,Hidalgo,Poutou,Le Pen,Arthaud,Pecresse,Lassalle
12,stubborn,1.0,Macron,Roussel,Melenchon,Jadot,Dupont-Aignan,Pecresse,Hidalgo,Le Pen,Arthaud,Lassalle,Poutou,Zemmour,Macron
13,stubborn,1.0,Macron,Lassalle,Roussel,Hidalgo,Le Pen,Poutou,Dupont-Aignan,Zemmour,Jadot,Arthaud,Pecresse,Melenchon,Macron
14,stubborn,1.0,Poutou,Le Pen,Pecresse,Melenchon,Jadot,Hidalgo,Arthaud,Roussel,Zemmour,Macron,Dupont-Aignan,Lassalle,Poutou
15,stubborn,1.0,Pecresse,Arthaud,Le Pen,Macron,Poutou,Dupont-Aignan,Zemmour,Melenchon,Roussel,Jadot,Hidalgo,Lassalle,Pecresse
16,stubborn,1.0,Arthaud,Lassalle,Jadot,Melenchon,Macron,Pecresse,Zemmour,Dupont-Aignan,Le Pen,Poutou,Hidalgo,Roussel,Arthaud
17,stubborn,1.0,Pecresse,Poutou,Roussel,Le Pen,Lassalle,Macron,Melenchon,Jadot,Arthaud,Zemmour,Hidalgo,Dupont-Aignan,Pecresse
18,stubborn,1.0,Jadot,Melenchon,Le Pen,Zemmour,Lassalle,Hidalgo,Arthaud,Roussel,Macron,Dupont-Aignan,Pecresse,Poutou,Jadot
19,stubborn,1.0,Melenchon,Dupont-Aignan,Lassalle,Macron,Zemmour,Poutou,Arthaud,Hidalgo,Jadot,Pecresse,Roussel,Le Pen,Melenchon
20,strategic,0.0,Melenchon,Jadot,Hidalgo,Macron,Roussel,Pecresse,Zemmour,Lassalle,Le Pen,Poutou,Arthaud,Dupont-Aignan,Melenchon
21,mixed,0.712,Roussel,Lassalle,Dupont-Aignan,Poutou,Zemmour,Jadot,Macron,Le Pen,Pecresse,Hidalgo,Arthaud,Melenchon,Roussel
22,stubborn,1.0,Zemmour,Poutou,Hidalgo,Dupont-Aignan,Melenchon,Roussel,Lassalle,Pecresse,Arthaud,Le Pen,Macron,Jadot,Zemmour
23,stubborn,1.0,Jadot,Roussel,Lassalle,Le Pen,Arthaud,Melenchon,Pecresse,Poutou,Dupont-Aignan,Hidalgo,Zemmour,Macron,Jadot
24,stubborn,1.0,Lassalle,Poutou,Melenchon,Roussel,Arthaud,Jadot,Pecresse,Dupont-Aignan,Zemmour,Hidalgo,Le Pen,Macron,Lassalle
25,stubborn,1.0,Lassalle,Macron,Pecresse,Hidalgo,Roussel,Dupont-Aignan,Arthaud,Melenchon,Le Pen,Jadot,Poutou,Zemmour,Lassalle
26,stubborn,1.0,Le Pen,Roussel,Macron,Pecresse,Arthaud,Poutou,Zemmour,Jadot,Melenchon,Dupont-Aignan,Lassalle,Hidalgo,Le Pen
27,stubborn,1.0,Hidalgo,Arthaud,Pecresse,Macron,Jadot,Lassalle,Poutou,Zemmour,Le Pen,Melenchon,Dupont-Aignan,Roussel,Hidalgo
28,strategic,0.0,Roussel,Pecresse,Dupont-Aignan,Melenchon,Arthaud,Lassalle,Jadot,Macron,Hidalgo,Le Pen,Zemmour,Poutou,Roussel
29,strategic,0.0,Lassalle,Zemmour,Roussel,Dupont-Aignan,Pecresse,Poutou,Hidalgo,Macron,Melenchon,Arthaud,Le Pen,Jadot,Lassalle
30,stubborn,1.0,Pecresse,Dupont-Aignan,Arthaud,Zemmour,Hidalgo,Roussel,Poutou,Jadot,Le Pen,Macron,Lassalle,Melenchon,Pecresse
31,mixed,0.53,Melenchon,Dupont-Aignan,Le Pen,Lassalle,Zemmour,Poutou,Pecresse,Arthaud,Jadot,Macron,Roussel,Hidalgo,Melenchon
32,stubborn,1.0,Macron,Pecresse,Roussel,Hidalgo,Arthaud,Le Pen,Poutou,Dupont-Aignan,Melenchon,Lassalle,Zemmour,Jadot,Macron
33,mixed,0.68,Macron,Jadot,Poutou,Arthaud,Dupont-Aignan,Zemmour,Hidalgo,Lassalle,Pecresse,Le Pen,Roussel,Melenchon,Macron
34,stubborn,1.0,Roussel,Le Pen,Melenchon,Poutou,Jadot,Dupont-Aignan,Pecresse,Lassalle,Arthaud,Macron,Zemmour,Hidalgo,Roussel
35,stubborn,1.0,Hidalgo,Pecresse,Le Pen,Macron,Zemmour,Dupont-Aignan,Melenchon,Roussel,Lassalle,Jadot,Poutou,Arthaud,Hidalgo
36,strategic,0.0,Pecresse,Arthaud,Le Pen,Jadot,Roussel,Lassalle,Poutou,Dupont-Aignan,Melenchon,Zemmour,Hidalgo,Macron,Pecresse
