source,target
0,772
0,1026
0,1364
0,1626
0,1837
0,2309
0,2581
0,2670
0,2698
1,285
1,525
1,1032
1,1255
1,1311
1,1533
1,1586
1,1751
1,1950
1,2010
1,2571
1,2930
2,692
2,1137
2,1541
2,1833
2,2069
2,2573
2,2779
3,249
3,403
3,435
3,644
3,816
3,861
3,1751
3,1936
3,2501
4,65
4,879
4,1136
4,1252
4,1300
4,1373
4,1528
4,1664
4,2249
4,2353
4,2749
5,226
5,293
5,606
5,1833
5,1965
5,2250
5,2380
5,2663
5,2670
6,690
6,710
6,813
6,1226
6,2422
6,2694
6,2847
7,11
7,20
7,286
7,723
7,738
7,1443
7,1893
7,2580
8,271
8,343
8,527
8,2042
8,2282
8,2497
8,2605
8,2654
8,2955
9,173
9,291
9,714
9,792
9,898
9,1834
10,79
10,256
10,264
10,662
10,726
10,1293
10,1440
10,1715
10,1871
10,2036
10,2118
10,2394
10,2465
10,2476
10,2699
10,2709
11,96
11,443
11,486
11,703
11,1220
11,1467
11,1646
11,2006
11,2370
11,2907
12,269
12,300
12,808
12,1138
12,1283
12,2003
12,2358
13,437
13,457
13,588
13,897
13,992
13,1971
13,2167
13,2468
13,2726
13,2941
13,2977
14,35
14,580
14,879
14,1216
14,1358
14,1377
14,1568
14,1765
14,2152
14,2382
14,2497
14,2713
15,749
15,965
15,1284
15,1694
15,1722
15,1841
15,1886
15,2073
15,2120
15,2192
15,2208
15,2215
15,2547
15,2632
15,2680
15,2983
16,310
16,1604
16,2614
16,2753
17,22
17,261
17,1079
17,1240
17,1602
17,1608
17,1923
17,2386
17,2580
17,2601
17,2755
18,539
18,865
18,1010
18,1225
18,2100
18,2642
18,2802
18,2908
19,281
19,768
19,950
19,1080
19,1425
19,1535
19,1782
19,2586
19,2700
20,126
20,383
20,591
20,756
20,962
20,986
20,1095
20,1299
20,1333
20,1517
20,1575
20,1955
20,2540
20,2823
20,2875
21,112
21,306
21,430
21,831
21,957
21,1106
21,1166
21,1467
21,1937
21,2298
22,165
22,220
22,266
22,1396
22,1431
22,1617
22,1838
22,2241
22,2418
22,2549
22,2603
22,2942
23,869
23,1199
23,1442
23,1531
23,1817
23,2266
23,2469
24,393
24,774
24,1479
24,2058
25,166
25,190
25,642
25,1161
25,1198
25,1564
25,1686
25,1980
25,2018
25,2075
25,2188
25,2929
25,2996
26,52
26,341
26,866
26,935
26,985
26,1098
26,1231
26,1300
26,1770
26,2007
26,2123
26,2215
26,2689
26,2893
26,2984
27,400
27,990
27,1000
27,1281
27,1294
27,1302
27,1838
27,2145
27,2272
27,2393
27,2736
27,2996
28,326
28,336
28,809
28,1002
28,1323
28,1340
28,1369
28,1388
28,1942
28,1978
28,2324
28,2622
28,2687
29,438
29,470
29,801
29,829
29,1348
29,1464
29,1499
29,1513
29,1785
29,1888
29,1900
29,1957
29,2393
29,2923
30,459
30,901
30,928
30,2063
31,503
31,826
31,871
31,1358
31,1619
31,1627
31,2099
31,2455
31,2982
31,2999
32,172
32,245
32,957
32,1634
32,1687
32,1826
32,1906
32,2289
33,256
33,438
33,786
33,858
33,2124
33,2266
34,116
34,311
34,816
34,1011
34,1350
34,1487
34,2262
34,2715
35,202
35,252
35,488
35,1092
35,1169
35,1358
35,1808
35,2054
35,2320
35,2678
35,2982
36,322
36,989
36,2295
36,2684
36,2750
37,495
37,928
37,1214
37,1793
37,2247
37,2931
38,516
38,784
38,1161
38,1228
38,1475
38,1885
38,2501
39,299
39,514
39,869
39,1322
39,1513
39,1588
39,1998
39,2170
39,2854
39,2922
39,2946
40,157
40,829
40,1644
40,1708
40,2420
40,2458
41,443
41,911
41,1468
41,1596
41,1598
41,1998
41,2283
41,2313
41,2360
41,2392
41,2682
42,557
42,674
42,765
42,917
42,1008
42,1016
42,1610
42,1639
42,1716
42,1982
42,2003
42,2314
42,2455
42,2981
43,53
43,457
43,1088
43,1795
43,1957
43,2040
43,2061
43,2196
43,2590
44,117
44,518
44,602
44,785
44,1010
44,1449
44,1741
44,1948
44,2292
44,2418
45,300
45,545
45,1064
45,1226
45,1522
45,1584
45,2324
45,2693
45,2721
46,439
46,895
46,1292
46,1827
46,1834
46,2075
46,2389
47,144
47,355
47,420
47,686
47,874
47,1305
47,2757
47,2791
48,496
48,648
48,956
48,994
48,1294
48,1386
48,1441
48,1688
48,1691
48,1741
49,280
49,335
49,346
49,516
49,621
49,683
49,1037
49,1318
49,1627
49,1885
49,2047
49,2082
49,2528
49,2964
50,199
50,473
50,901
50,1277
50,1407
50,2304
50,2331
50,2366
50,2511
51,147
51,149
51,198
51,543
51,672
51,1142
51,1212
51,1236
51,1670
51,1768
51,2056
51,2081
51,2113
51,2276
51,2928
52,63
52,490
52,571
52,1787
52,1908
52,1938
52,2146
52,2333
53,232
53,492
53,571
53,713
53,1658
53,1724
53,1832
53,1833
53,1979
53,2471
53,2517
53,2736
54,395
54,456
54,467
54,521
54,747
54,749
55,217
55,1367
55,1528
55,1562
55,1588
55,2311
55,2616
55,2671
56,86
56,763
56,871
56,1739
56,2176
56,2489
56,2573
56,2694
57,533
57,1144
57,1163
57,1237
57,1413
57,1509
57,2511
57,2537
57,2580
57,2822
58,458
58,534
58,579
58,718
58,1261
58,1663
58,1756
58,1915
58,2435
58,2443
59,167
59,179
59,453
59,457
59,997
59,1201
59,1351
59,1422
59,1530
