voter_id,agent_type,loyalty,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6,pref_7,pref_8,pref_9,pref_10,pref_11,pref_12,initial_vote
0,mixed,0.598,Hidalgo,Le Pen,Poutou,Dupont-Aignan,Jadot,Pecresse,Zemmour,Arthaud,Roussel,Melenchon,Lassalle,Macron,Hidalgo
1,mixed,0.868,Le Pen,Poutou,Melenchon,Hidalgo,Arthaud,Lassalle,Dupont-Aignan,Zemmour,Jadot,Pecresse,Roussel,Macron,Le Pen
2,strategic,0.0,Jadot,Macron,Dupont-Aignan,Le Pen,Zemmour,Arthaud,Melenchon,Lassalle,Pecresse,Hidalgo,Roussel,Poutou,Jadot
3,mixed,0.543,Macron,Hidalgo,Le Pen,Melenchon,Jadot,Lassalle,Zemmour,Pecresse,Poutou,Roussel,Dupont-Aignan,Arthaud,Macron
4,mixed,0.526,Melenchon,Macron,Arthaud,Jadot,Dupont-Aignan,Roussel,Hidalgo,Le Pen,Zemmour,Pecresse,Lassalle,Poutou,Melenchon
5,mixed,0.616,Dupont-Aignan,Lassalle,Arthaud,Roussel,Zemmour,Macron,Melenchon,Poutou,Le Pen,Jadot,Pecresse,Hidalgo,Dupont-Aignan
6,stubborn,1.0,Jadot,Dupont-Aignan,Pecresse,Arthaud,Macron,Zemmour,Hidalgo,Poutou,Melenchon,Roussel,Le Pen,Lassalle,Jadot
7,mixed,0.732,Pecresse,Hidalgo,Arthaud,Le Pen,Poutou,Lassalle,Roussel,Jadot,Melenchon,Zemmour,Dupont-Aignan,Macron,Pecresse
8,mixed,0.654,Lassalle,Jadot,Macron,Poutou,Arthaud,Pecresse,Hidalgo,Melenchon,Le Pen,Roussel,Zemmour,Dupont-Aignan,Lassalle
9,strategic,0.0,Lassalle,Zemmour,Roussel,Macron,Le Pen,Melenchon,Hidalgo,Pecresse,Poutou,Jadot,Arthaud,Dupont-Aignan,Lassalle
10,stubborn,1.0,Hidalgo,Lassalle,Arthaud,Roussel,Macron,Melenchon,Zemmour,Le Pen,Jadot,Dupont-Aignan,Poutou,Pecresse,Hidalgo
11,mixed,0.68,Lassalle,Arthaud,Zemmour,Pecresse,Melenchon,Jadot,Le Pen,Hidalgo,Dupont-Aignan,Roussel,Poutou,Macron,Lassalle
12,mixed,0.731,Poutou,Le Pen,Lassalle,Hidalgo,Pecresse,Macron,Jadot,Zemmour,Roussel,Dupont-Aignan,Melenchon,Arthaud,Poutou
13,strategic,0.0,Macron,Poutou,Roussel,Hidalgo,Jadot,Pecresse,Zemmour,Dupont-Aignan,Lassalle,Arthaud,Melenchon,Le Pen,Macron
14,stubborn,1.0,Le Pen,Melenchon,Roussel,Dupont-Aignan,Zemmour,Jadot,Macron,Pecresse,Hidalgo,Lassalle,Arthaud,Poutou,Le Pen
15,mixed,0.723,Zemmour,Melenchon,Lassalle,Pecresse,Le Pen,Roussel,Macron,Poutou,Jadot,Arthaud,Dupont-Aignan,Hidalgo,Zemmour
16,stubborn,1.0,Lassalle,Pecresse,Arthaud,Jadot,Hidalgo,Poutou,Dupont-Aignan,Le Pen,Melenchon,Zemmour,Roussel,Macron,Lassalle
17,strategic,0.0,Macron,Hidalgo,Poutou,Roussel,Arthaud,Melenchon,Pecresse,Lassalle,Zemmour,Dupont-Aignan,Jadot,Le Pen,Macron
18,mixed,0.677,Roussel,Poutou,Hidalgo,Zemmour,Jadot,Lassalle,Melenchon,Le Pen,Macron,Dupont-Aignan,Arthaud,Pecresse,Roussel
19,strategic,0.0,Macron,Roussel,Poutou,Jadot,Arthaud,Hidalgo,Lassalle,Melenchon,Dupont-Aignan,Le Pen,Zemmour,Pecresse,Macron
20,mixed,0.64,Lassalle,Hidalgo,Poutou,Jadot,Pecresse,Roussel,Zemmour,Dupont-Aignan,Le Pen,Arthaud,Melenchon,Macron,Lassalle
21,mixed,0.445,Macron,Zemmour,Roussel,Dupont-Aignan,Melenchon,Poutou,Le Pen,Lassalle,Arthaud,Jadot,Pecresse,Hidalgo,Macron
22,strategic,0.0,Pecresse,Zemmour,Arthaud,Lassalle,Poutou,Hidalgo,Dupont-Aignan,Macron,Jadot,Roussel,Melenchon,Le Pen,Pecresse
