source,target
0,30
0,83
0,188
0,227
0,525
0,570
0,724
0,761
0,869
0,982
1,52
1,121
1,229
1,278
1,790
2,179
2,329
2,563
2,667
2,712
2,895
2,993
3,170
3,244
3,561
3,730
3,756
3,894
4,40
4,122
4,180
4,278
4,806
5,148
5,217
5,301
5,307
5,333
5,503
5,533
5,628
5,709
5,781
5,794
5,832
5,834
5,851
6,163
6,455
6,492
6,653
6,771
6,799
6,865
7,78
7,276
7,399
7,403
7,405
7,582
7,669
7,682
8,148
8,157
8,221
8,288
8,393
8,452
8,472
8,484
8,492
8,657
8,850
8,868
9,29
9,66
9,71
9,156
9,215
9,225
9,310
9,393
9,474
9,740
9,953
10,56
10,112
10,181
10,256
10,580
10,587
10,613
10,662
10,690
10,703
10,840
10,966
11,51
11,67
11,120
11,222
11,400
11,602
11,733
12,135
12,234
12,261
12,496
12,569
12,574
12,814
12,888
12,889
12,939
12,963
13,22
13,40
13,110
13,215
13,331
13,347
13,734
13,758
13,849
13,980
14,191
14,255
14,259
14,415
14,460
14,597
14,638
14,655
14,761
14,812
14,827
14,854
14,976
14,984
15,411
15,437
15,536
15,828
15,899
16,102
16,217
16,568
16,581
16,795
16,893
17,57
17,77
17,202
17,432
17,572
17,602
17,857
18,32
18,235
18,303
18,451
18,555
18,636
18,938
18,972
19,139
19,259
19,286
19,296
19,332
19,347
19,348
19,513
19,515
19,627
19,825
20,110
20,136
20,183
20,211
20,402
20,409
20,664
20,704
20,715
20,773
20,785
20,800
20,991
21,55
21,91
21,111
21,214
21,235
21,440
21,589
21,647
21,715
21,950
21,989
22,446
22,496
22,513
22,633
22,711
22,777
22,970
23,79
23,181
23,248
23,430
23,557
23,595
23,626
23,634
23,728
23,999
24,73
24,248
24,285
24,361
24,405
24,415
24,426
24,622
24,665
24,702
24,962
25,28
25,279
25,325
25,353
25,452
25,946
26,59
26,97
26,168
26,321
26,363
26,384
26,438
26,496
26,504
26,657
26,678
26,745
26,802
26,818
27,58
27,97
27,134
27,173
27,180
27,295
27,429
27,480
27,565
27,761
27,766
27,867
27,926
28,71
28,98
28,203
28,224
28,287
28,311
28,375
28,662
28,974
29,47
29,63
29,136
29,264
29,377
29,446
29,610
29,694
29,821
30,73
30,148
30,193
30,197
30,234
30,263
30,277
30,354
30,414
30,467
30,799
30,818
30,847
30,890
30,900
31,128
31,142
31,274
31,342
31,436
31,687
31,696
31,769
31,896
32,343
32,447
32,746
32,846
32,892
32,939
32,965
33,114
33,128
