voter_id,agent_type,loyalty,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6,pref_7,pref_8,pref_9,pref_10,pref_11,pref_12,initial_vote
0,stubborn,1.0,Pecresse,Macron,Hidalgo,Melenchon,Zemmour,Arthaud,Jadot,Roussel,Le Pen,Poutou,Lassalle,Dupont-Aignan,Pecresse
1,mixed,0.698,Dupont-Aignan,Roussel,Macron,Le Pen,Jadot,Pecresse,Lassalle,Hidalgo,Zemmour,Poutou,Arthaud,Melenchon,Dupont-Aignan
2,mixed,0.489,Lassalle,Roussel,Hidalgo,Poutou,Zemmour,Arthaud,Pecresse,Le Pen,Jadot,Dupont-Aignan,Macron,Melenchon,Lassalle
3,strategic,0.0,Hidalgo,Jadot,Le Pen,Macron,Lassalle,Zemmour,Pecresse,Roussel,Dupont-Aignan,Arthaud,Poutou,Melenchon,Hidalgo
4,mixed,0.461,Poutou,Dupont-Aignan,Lassalle,Melenchon,Le Pen,Pecresse,Arthaud,Hidalgo,Roussel,Jadot,Zemmour,Macron,Poutou
5,strategic,0.0,Macron,Melenchon,Zemmour,Poutou,Hidalgo,Pecresse,Le Pen,Roussel,Jadot,Arthaud,Lassalle,Dupont-Aignan,Macron
6,mixed,0.86,Le Pen,Poutou,Melenchon,Dupont-Aignan,Hidalgo,Lassalle,Arthaud,Macron,Zemmour,Roussel,Pecresse,Jadot,Le Pen
7,stubborn,1.0,Le Pen,Jadot,Melenchon,Arthaud,Lassalle,Pecresse,Poutou,Hidalgo,Dupont-Aignan,Zemmour,Macron,Roussel,Le Pen
8,strategic,0.0,Lassalle,Jadot,Le Pen,Zemmour,Pecresse,Hidalgo,Poutou,Dupont-Aignan,Arthaud,Melenchon,Macron,Roussel,Lassalle
9,mixed,0.567,Zemmour,Lassalle,Roussel,Poutou,Melenchon,Pecresse,Jadot,Hidalgo,Arthaud,Le Pen,Dupont-Aignan,Macron,Zemmour
