scenario_id,repetition_id,day,num_agents,network_type,preference_model,prop_stubborn,prop_strategic,prop_mixed,variance_scores,social_welfare,num_changes
D4,8,0,1000,barabasi_albert,Urn,0.2,0.6,0.2,39.555555555555564,4.23,0
D4,8,1,1000,barabasi_albert,Urn,0.2,0.6,0.2,893.8888888888888,4.305,528
D4,8,2,1000,barabasi_albert,Urn,0.2,0.6,0.2,1811.0555555555557,4.305,417
D4,8,3,1000,barabasi_albert,Urn,0.2,0.6,0.2,2311.555555555556,4.305,335
D4,8,4,1000,barabasi_albert,Urn,0.2,0.6,0.2,3667.555555555556,4.305,303
D4,8,5,1000,barabasi_albert,Urn,0.2,0.6,0.2,3711.5555555555547,4.305,268
D4,8,6,1000,barabasi_albert,Urn,0.2,0.6,0.2,5097.555555555557,4.305,253
D4,8,7,1000,barabasi_albert,Urn,0.2,0.6,0.2,5452.8888888888905,4.305,211
D4,8,8,1000,barabasi_albert,Urn,0.2,0.6,0.2,6394.88888888889,4.305,190
D4,8,9,1000,barabasi_albert,Urn,0.2,0.6,0.2,6293.555555555556,4.305,180
D4,8,10,1000,barabasi_albert,Urn,0.2,0.6,0.2,6984.555555555555,4.305,162
D4,8,11,1000,barabasi_albert,Urn,0.2,0.6,0.2,6922.722222222222,4.305,138
D4,8,12,1000,barabasi_albert,Urn,0.2,0.6,0.2,7701.222222222223,4.305,131
D4,8,13,1000,barabasi_albert,Urn,0.2,0.6,0.2,7413.222222222223,4.305,118
D4,8,14,1000,barabasi_albert,Urn,0.2,0.6,0.2,8137.055555555555,4.305,96
D4,8,15,1000,barabasi_albert,Urn,0.2,0.6,0.2,8320.888888888889,4.305,78
D4,8,16,1000,barabasi_albert,Urn,0.2,0.6,0.2,8544.888888888887,4.305,69
D4,8,17,1000,barabasi_albert,Urn,0.2,0.6,0.2,8610.22222222222,4.305,54
D4,8,18,1000,barabasi_albert,Urn,0.2,0.6,0.2,8852.055555555557,4.305,39
D4,8,19,1000,barabasi_albert,Urn,0.2,0.6,0.2,8858.888888888885,4.305,39
D4,8,20,1000,barabasi_albert,Urn,0.2,0.6,0.2,8972.72222222222,4.305,33
D4,8,21,1000,barabasi_albert,Urn,0.2,0.6,0.2,8900.722222222223,4.305,31
D4,8,22,1000,barabasi_albert,Urn,0.2,0.6,0.2,8932.055555555557,4.305,33
D4,8,23,1000,barabasi_albert,Urn,0.2,0.6,0.2,8815.722222222224,4.305,40
D4,8,24,1000,barabasi_albert,Urn,0.2,0.6,0.2,9125.72222222222,4.305,42
D4,8,25,1000,barabasi_albert,Urn,0.2,0.6,0.2,8891.388888888889,4.305,38
D4,8,26,1000,barabasi_albert,Urn,0.2,0.6,0.2,9163.722222222223,4.305,37
D4,8,27,1000,barabasi_albert,Urn,0.2,0.6,0.2,9048.388888888889,4.305,27
D4,8,28,1000,barabasi_albert,Urn,0.2,0.6,0.2,9131.88888888889,4.305,24
D4,8,29,1000,barabasi_albert,Urn,0.2,0.6,0.2,9011.555555555557,4.305,28
D4,8,30,1000,barabasi_albert,Urn,0.2,0.6,0.2,9168.555555555555,4.305,31
D4,8,31,1000,barabasi_albert,Urn,0.2,0.6,0.2,8895.222222222224,4.305,33
D4,8,32,1000,barabasi_albert,Urn,0.2,0.6,0.2,8954.388888888887,4.305,35
D4,8,33,1000,barabasi_albert,Urn,0.2,0.6,0.2,9097.055555555557,4.305,40
D4,8,34,1000,barabasi_albert,Urn,0.2,0.6,0.2,9169.055555555555,4.305,34
D4,8,35,1000,barabasi_albert,Urn,0.2,0.6,0.2,9137.388888888889,4.305,28
D4,8,36,1000,barabasi_albert,Urn,0.2,0.6,0.2,9016.72222222222,4.305,31
D4,8,37,1000,barabasi_albert,Urn,0.2,0.6,0.2,9180.222222222224,4.305,38
D4,8,38,1000,barabasi_albert,Urn,0.2,0.6,0.2,9124.055555555555,4.305,36
D4,8,39,1000,barabasi_albert,Urn,0.2,0.6,0.2,9092.222222222224,4.305,34
D4,8,40,1000,barabasi_albert,Urn,0.2,0.6,0.2,9174.72222222222,4.305,36
D4,8,41,1000,barabasi_albert,Urn,0.2,0.6,0.2,9138.72222222222,4.305,34
D4,8,42,1000,barabasi_albert,Urn,0.2,0.6,0.2,9041.222222222223,4.305,34
D4,8,43,1000,barabasi_albert,Urn,0.2,0.6,0.2,9098.388888888889,4.305,37
D4,8,44,1000,barabasi_albert,Urn,0.2,0.6,0.2,9073.722222222219,4.305,36
D4,8,45,1000,barabasi_albert,Urn,0.2,0.6,0.2,8980.72222222222,4.305,36
D4,8,46,1000,barabasi_albert,Urn,0.2,0.6,0.2,9217.22222222222,4.305,38
D4,8,47,1000,barabasi_albert,Urn,0.2,0.6,0.2,9043.22222222222,4.305,31
D4,8,48,1000,barabasi_albert,Urn,0.2,0.6,0.2,9297.72222222222,4.305,30
D4,8,49,1000,barabasi_albert,Urn,0.2,0.6,0.2,9055.055555555555,4.305,32
D4,8,50,1000,barabasi_albert,Urn,0.2,0.6,0.2,9252.555555555553,4.305,31
D4,8,51,1000,barabasi_albert,Urn,0.2,0.6,0.2,9059.555555555557,4.305,42
D4,8,52,1000,barabasi_albert,Urn,0.2,0.6,0.2,8923.888888888889,4.305,28
D4,8,53,1000,barabasi_albert,Urn,0.2,0.6,0.2,9019.38888888889,4.305,30
D4,8,54,1000,barabasi_albert,Urn,0.2,0.6,0.2,8926.888888888889,4.305,35
D4,8,55,1000,barabasi_albert,Urn,0.2,0.6,0.2,8972.88888888889,4.305,37
D4,8,56,1000,barabasi_albert,Urn,0.2,0.6,0.2,9131.555555555555,4.305,41
D4,8,57,1000,barabasi_albert,Urn,0.2,0.6,0.2,9091.72222222222,4.305,28
D4,8,58,1000,barabasi_albert,Urn,0.2,0.6,0.2,8955.888888888887,4.305,26
D4,8,59,1000,barabasi_albert,Urn,0.2,0.6,0.2,9096.055555555557,4.305,35
D4,8,60,1000,barabasi_albert,Urn,0.2,0.6,0.2,9176.555555555557,4.305,37
