scenario_id,repetition_id,day,num_agents,network_type,preference_model,prop_stubborn,prop_strategic,prop_mixed,variance_scores,social_welfare,num_changes
D4,3,0,1000,erdos_renyi,IC,0.2,0.6,0.2,135.72222222222223,4.156,0
D4,3,1,1000,erdos_renyi,IC,0.2,0.6,0.2,850.7222222222221,4.209,525
D4,3,2,1000,erdos_renyi,IC,0.2,0.6,0.2,1993.2222222222224,4.209,437
D4,3,3,1000,erdos_renyi,IC,0.2,0.6,0.2,3131.055555555556,4.209,362
D4,3,4,1000,erdos_renyi,IC,0.2,0.6,0.2,4215.555555555556,4.209,312
D4,3,5,1000,erdos_renyi,IC,0.2,0.6,0.2,5357.722222222223,4.209,279
D4,3,6,1000,erdos_renyi,IC,0.2,0.6,0.2,5642.0555555555575,4.209,236
D4,3,7,1000,erdos_renyi,IC,0.2,0.6,0.2,6049.722222222222,4.209,211
D4,3,8,1000,erdos_renyi,IC,0.2,0.6,0.2,6442.222222222223,4.209,189
D4,3,9,1000,erdos_renyi,IC,0.2,0.6,0.2,6630.88888888889,4.209,174
D4,3,10,1000,erdos_renyi,IC,0.2,0.6,0.2,6998.38888888889,4.209,155
D4,3,11,1000,erdos_renyi,IC,0.2,0.6,0.2,6776.555555555556,4.209,134
D4,3,12,1000,erdos_renyi,IC,0.2,0.6,0.2,6876.555555555556,4.209,122
D4,3,13,1000,erdos_renyi,IC,0.2,0.6,0.2,7213.722222222222,4.209,129
D4,3,14,1000,erdos_renyi,IC,0.2,0.6,0.2,7251.055555555555,4.209,135
D4,3,15,1000,erdos_renyi,IC,0.2,0.6,0.2,7035.888888888888,4.209,130
D4,3,16,1000,erdos_renyi,IC,0.2,0.6,0.2,7180.888888888888,4.209,125
D4,3,17,1000,erdos_renyi,IC,0.2,0.6,0.2,7144.0555555555575,4.209,124
D4,3,18,1000,erdos_renyi,IC,0.2,0.6,0.2,7107.22222222222,4.209,122
D4,3,19,1000,erdos_renyi,IC,0.2,0.6,0.2,7139.0555555555575,4.209,117
D4,3,20,1000,erdos_renyi,IC,0.2,0.6,0.2,7230.722222222222,4.209,121
D4,3,21,1000,erdos_renyi,IC,0.2,0.6,0.2,7041.7222222222235,4.209,121
D4,3,22,1000,erdos_renyi,IC,0.2,0.6,0.2,7151.055555555556,4.209,123
D4,3,23,1000,erdos_renyi,IC,0.2,0.6,0.2,7220.388888888888,4.209,124
D4,3,24,1000,erdos_renyi,IC,0.2,0.6,0.2,7206.222222222223,4.209,124
D4,3,25,1000,erdos_renyi,IC,0.2,0.6,0.2,7158.7222222222235,4.209,122
D4,3,26,1000,erdos_renyi,IC,0.2,0.6,0.2,7132.222222222219,4.209,117
D4,3,27,1000,erdos_renyi,IC,0.2,0.6,0.2,7175.388888888887,4.209,117
D4,3,28,1000,erdos_renyi,IC,0.2,0.6,0.2,7240.388888888887,4.209,117
D4,3,29,1000,erdos_renyi,IC,0.2,0.6,0.2,7347.7222222222235,4.209,120
D4,3,30,1000,erdos_renyi,IC,0.2,0.6,0.2,7428.888888888888,4.209,121
D4,3,31,1000,erdos_renyi,IC,0.2,0.6,0.2,7066.055555555556,4.209,110
D4,3,32,1000,erdos_renyi,IC,0.2,0.6,0.2,7237.88888888889,4.209,110
D4,3,33,1000,erdos_renyi,IC,0.2,0.6,0.2,7211.22222222222,4.209,116
D4,3,34,1000,erdos_renyi,IC,0.2,0.6,0.2,7447.055555555554,4.209,119
D4,3,35,1000,erdos_renyi,IC,0.2,0.6,0.2,7232.722222222223,4.209,116
D4,3,36,1000,erdos_renyi,IC,0.2,0.6,0.2,7259.388888888888,4.209,116
D4,3,37,1000,erdos_renyi,IC,0.2,0.6,0.2,7203.222222222222,4.209,116
D4,3,38,1000,erdos_renyi,IC,0.2,0.6,0.2,7210.722222222219,4.209,114
D4,3,39,1000,erdos_renyi,IC,0.2,0.6,0.2,7225.7222222222235,4.209,114
D4,3,40,1000,erdos_renyi,IC,0.2,0.6,0.2,7143.055555555556,4.209,111
D4,3,41,1000,erdos_renyi,IC,0.2,0.6,0.2,7237.7222222222235,4.209,115
D4,3,42,1000,erdos_renyi,IC,0.2,0.6,0.2,7255.8888888888905,4.209,116
D4,3,43,1000,erdos_renyi,IC,0.2,0.6,0.2,7319.7222222222235,4.209,115
D4,3,44,1000,erdos_renyi,IC,0.2,0.6,0.2,7342.222222222222,4.209,114
D4,3,45,1000,erdos_renyi,IC,0.2,0.6,0.2,7269.7222222222235,4.209,117
D4,3,46,1000,erdos_renyi,IC,0.2,0.6,0.2,7402.388888888888,4.209,118
D4,3,47,1000,erdos_renyi,IC,0.2,0.6,0.2,7404.72222222222,4.209,114
D4,3,48,1000,erdos_renyi,IC,0.2,0.6,0.2,7377.555555555555,4.209,114
D4,3,49,1000,erdos_renyi,IC,0.2,0.6,0.2,7353.2222222222235,4.209,112
D4,3,50,1000,erdos_renyi,IC,0.2,0.6,0.2,7586.555555555555,4.209,116
D4,3,51,1000,erdos_renyi,IC,0.2,0.6,0.2,7601.388888888888,4.209,113
D4,3,52,1000,erdos_renyi,IC,0.2,0.6,0.2,7505.222222222222,4.209,116
