scenario_id,repetition_id,day,num_agents,network_type,preference_model,prop_stubborn,prop_strategic,prop_mixed,variance_scores,social_welfare,num_changes
D5,2,0,1000,erdos_renyi,Urn,0.2,0.3,0.5,66.88888888888887,4.31,0
D5,2,1,1000,erdos_renyi,Urn,0.2,0.3,0.5,255.3888888888889,4.171,291
D5,2,2,1000,erdos_renyi,Urn,0.2,0.3,0.5,412.7222222222222,4.171,237
D5,2,3,1000,erdos_renyi,Urn,0.2,0.3,0.5,433.88888888888897,4.171,220
D5,2,4,1000,erdos_renyi,Urn,0.2,0.3,0.5,404.72222222222223,4.356,195
D5,2,5,1000,erdos_renyi,Urn,0.2,0.3,0.5,410.55555555555566,4.356,186
D5,2,6,1000,erdos_renyi,Urn,0.2,0.3,0.5,388.3888888888889,4.356,164
D5,2,7,1000,erdos_renyi,Urn,0.2,0.3,0.5,445.7222222222222,4.25,165
D5,2,8,1000,erdos_renyi,Urn,0.2,0.3,0.5,442.5555555555556,4.356,172
D5,2,9,1000,erdos_renyi,Urn,0.2,0.3,0.5,426.05555555555566,4.356,169
D5,2,10,1000,erdos_renyi,Urn,0.2,0.3,0.5,421.5555555555555,4.356,167
D5,2,11,1000,erdos_renyi,Urn,0.2,0.3,0.5,509.0555555555555,4.356,166
D5,2,12,1000,erdos_renyi,Urn,0.2,0.3,0.5,427.22222222222223,4.356,158
D5,2,13,1000,erdos_renyi,Urn,0.2,0.3,0.5,441.7222222222222,4.356,155
D5,2,14,1000,erdos_renyi,Urn,0.2,0.3,0.5,455.38888888888897,4.356,162
D5,2,15,1000,erdos_renyi,Urn,0.2,0.3,0.5,438.88888888888886,4.171,171
D5,2,16,1000,erdos_renyi,Urn,0.2,0.3,0.5,412.5555555555555,4.171,168
D5,2,17,1000,erdos_renyi,Urn,0.2,0.3,0.5,436.88888888888897,4.356,161
D5,2,18,1000,erdos_renyi,Urn,0.2,0.3,0.5,366.3888888888889,4.171,145
D5,2,19,1000,erdos_renyi,Urn,0.2,0.3,0.5,364.2222222222222,4.356,135
D5,2,20,1000,erdos_renyi,Urn,0.2,0.3,0.5,485.0555555555556,4.356,147
D5,2,21,1000,erdos_renyi,Urn,0.2,0.3,0.5,492.05555555555566,4.171,144
D5,2,22,1000,erdos_renyi,Urn,0.2,0.3,0.5,470.72222222222234,4.356,145
D5,2,23,1000,erdos_renyi,Urn,0.2,0.3,0.5,496.38888888888897,4.356,147
D5,2,24,1000,erdos_renyi,Urn,0.2,0.3,0.5,409.72222222222223,4.356,135
D5,2,25,1000,erdos_renyi,Urn,0.2,0.3,0.5,467.8888888888889,4.356,137
D5,2,26,1000,erdos_renyi,Urn,0.2,0.3,0.5,488.72222222222234,4.356,136
D5,2,27,1000,erdos_renyi,Urn,0.2,0.3,0.5,506.38888888888897,4.171,126
D5,2,28,1000,erdos_renyi,Urn,0.2,0.3,0.5,574.2222222222223,4.356,134
D5,2,29,1000,erdos_renyi,Urn,0.2,0.3,0.5,509.7222222222222,4.356,131
D5,2,30,1000,erdos_renyi,Urn,0.2,0.3,0.5,482.2222222222222,4.171,129
D5,2,31,1000,erdos_renyi,Urn,0.2,0.3,0.5,598.5555555555555,4.356,125
D5,2,32,1000,erdos_renyi,Urn,0.2,0.3,0.5,532.5555555555555,4.356,127
D5,2,33,1000,erdos_renyi,Urn,0.2,0.3,0.5,475.38888888888886,4.171,125
D5,2,34,1000,erdos_renyi,Urn,0.2,0.3,0.5,588.7222222222223,4.171,132
D5,2,35,1000,erdos_renyi,Urn,0.2,0.3,0.5,539.0555555555555,4.171,142
D5,2,36,1000,erdos_renyi,Urn,0.2,0.3,0.5,544.3888888888889,4.171,126
D5,2,37,1000,erdos_renyi,Urn,0.2,0.3,0.5,525.0555555555555,4.171,120
D5,2,38,1000,erdos_renyi,Urn,0.2,0.3,0.5,524.3888888888888,4.171,122
D5,2,39,1000,erdos_renyi,Urn,0.2,0.3,0.5,523.2222222222223,4.356,121
D5,2,40,1000,erdos_renyi,Urn,0.2,0.3,0.5,481.2222222222222,4.171,124
D5,2,41,1000,erdos_renyi,Urn,0.2,0.3,0.5,504.38888888888886,4.171,130
D5,2,42,1000,erdos_renyi,Urn,0.2,0.3,0.5,554.2222222222223,4.171,126
D5,2,43,1000,erdos_renyi,Urn,0.2,0.3,0.5,523.8888888888889,4.171,126
D5,2,44,1000,erdos_renyi,Urn,0.2,0.3,0.5,526.0555555555555,4.356,129
D5,2,45,1000,erdos_renyi,Urn,0.2,0.3,0.5,521.0555555555555,4.171,138
D5,2,46,1000,erdos_renyi,Urn,0.2,0.3,0.5,505.88888888888897,4.171,135
D5,2,47,1000,erdos_renyi,Urn,0.2,0.3,0.5,551.888888888889,4.171,136
D5,2,48,1000,erdos_renyi,Urn,0.2,0.3,0.5,491.72222222222223,4.171,129
D5,2,49,1000,erdos_renyi,Urn,0.2,0.3,0.5,502.8888888888889,4.171,125
D5,2,50,1000,erdos_renyi,Urn,0.2,0.3,0.5,435.0555555555556,4.356,109
D5,2,51,1000,erdos_renyi,Urn,0.2,0.3,0.5,525.5555555555555,4.356,113
D5,2,52,1000,erdos_renyi,Urn,0.2,0.3,0.5,445.55555555555566,4.171,130
D5,2,53,1000,erdos_renyi,Urn,0.2,0.3,0.5,530.5555555555555,4.171,129
D5,2,54,1000,erdos_renyi,Urn,0.2,0.3,0.5,525.7222222222222,4.171,123
D5,2,55,1000,erdos_renyi,Urn,0.2,0.3,0.5,540.888888888889,4.171,129
