scenario_id,repetition_id,day,num_agents,network_type,preference_model,prop_stubborn,prop_strategic,prop_mixed,variance_scores,social_welfare,num_changes
D5,4,0,1000,barabasi_albert,Urn,0.2,0.3,0.5,125.55555555555559,4.195,0
D5,4,1,1000,barabasi_albert,Urn,0.2,0.3,0.5,351.5555555555555,4.224,280
D5,4,2,1000,barabasi_albert,Urn,0.2,0.3,0.5,347.72222222222223,4.224,196
D5,4,3,1000,barabasi_albert,Urn,0.2,0.3,0.5,395.3888888888889,4.224,170
D5,4,4,1000,barabasi_albert,Urn,0.2,0.3,0.5,351.3888888888889,4.224,153
D5,4,5,1000,barabasi_albert,Urn,0.2,0.3,0.5,375.3888888888889,4.211,153
D5,4,6,1000,barabasi_albert,Urn,0.2,0.3,0.5,373.7222222222222,4.211,151
D5,4,7,1000,barabasi_albert,Urn,0.2,0.3,0.5,408.72222222222223,4.224,132
D5,4,8,1000,barabasi_albert,Urn,0.2,0.3,0.5,371.0555555555556,4.224,144
D5,4,9,1000,barabasi_albert,Urn,0.2,0.3,0.5,415.3888888888889,4.224,137
D5,4,10,1000,barabasi_albert,Urn,0.2,0.3,0.5,359.8888888888889,4.224,132
D5,4,11,1000,barabasi_albert,Urn,0.2,0.3,0.5,369.22222222222234,4.211,148
D5,4,12,1000,barabasi_albert,Urn,0.2,0.3,0.5,344.38888888888886,4.224,150
D5,4,13,1000,barabasi_albert,Urn,0.2,0.3,0.5,441.0555555555555,4.224,149
D5,4,14,1000,barabasi_albert,Urn,0.2,0.3,0.5,377.5555555555555,4.224,147
D5,4,15,1000,barabasi_albert,Urn,0.2,0.3,0.5,427.0555555555555,4.211,140
D5,4,16,1000,barabasi_albert,Urn,0.2,0.3,0.5,415.2222222222222,4.224,150
D5,4,17,1000,barabasi_albert,Urn,0.2,0.3,0.5,419.0555555555556,4.224,148
D5,4,18,1000,barabasi_albert,Urn,0.2,0.3,0.5,328.38888888888886,4.224,139
D5,4,19,1000,barabasi_albert,Urn,0.2,0.3,0.5,406.7222222222221,4.27,132
D5,4,20,1000,barabasi_albert,Urn,0.2,0.3,0.5,355.7222222222222,4.224,129
D5,4,21,1000,barabasi_albert,Urn,0.2,0.3,0.5,456.88888888888886,4.224,141
D5,4,22,1000,barabasi_albert,Urn,0.2,0.3,0.5,376.3888888888889,4.224,144
D5,4,23,1000,barabasi_albert,Urn,0.2,0.3,0.5,361.3888888888889,4.224,148
D5,4,24,1000,barabasi_albert,Urn,0.2,0.3,0.5,422.7222222222222,4.224,149
D5,4,25,1000,barabasi_albert,Urn,0.2,0.3,0.5,448.2222222222222,4.224,147
