voter_id,agent_type,loyalty,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6,pref_7,pref_8,pref_9,pref_10,pref_11,pref_12,initial_vote
0,stubborn,1.0,Zemmour,Macron,Roussel,Jadot,Lassalle,Pecresse,Arthaud,Dupont-Aignan,Poutou,Hidalgo,Le Pen,Melenchon,Zemmour
1,stubborn,1.0,Pecresse,Lassalle,Arthaud,Melenchon,Dupont-Aignan,Roussel,Jadot,Poutou,Le Pen,Hidalgo,Zemmour,Macron,Pecresse
2,strategic,0.0,Lassalle,Dupont-Aignan,Le Pen,Jadot,Macron,Hidalgo,Poutou,Pecresse,Melenchon,Roussel,Arthaud,Zemmour,Lassalle
3,strategic,0.0,Lassalle,Poutou,Dupont-Aignan,Arthaud,Pecresse,Macron,Zemmour,Le Pen,Melenchon,Jadot,Roussel,Hidalgo,Lassalle
4,mixed,0.796,Roussel,Hidalgo,Jadot,Lassalle,Poutou,Le Pen,Dupont-Aignan,Macron,Melenchon,Pecresse,Zemmour,Arthaud,Roussel
5,mixed,0.856,Poutou,Pecresse,Zemmour,Roussel,Jadot,Melenchon,Macron,Lassalle,Dupont-Aignan,Le Pen,Hidalgo,Arthaud,Poutou
6,strategic,0.0,Le Pen,Roussel,Macron,Poutou,Jadot,Zemmour,Pecresse,Arthaud,Lassalle,Dupont-Aignan,Hidalgo,Melenchon,Le Pen
7,strategic,0.0,Le Pen,Dupont-Aignan,Melenchon,Lassalle,Hidalgo,Roussel,Pecresse,Jadot,Poutou,Macron,Zemmour,Arthaud,Le Pen
8,strategic,0.0,Poutou,Hidalgo,Lassalle,Dupont-Aignan,Arthaud,Pecresse,Zemmour,Le Pen,Melenchon,Jadot,Roussel,Macron,Poutou
9,strategic,0.0,Zemmour,Le Pen,Poutou,Melenchon,Arthaud,Pecresse,Macron,Roussel,Dupont-Aignan,Hidalgo,Lassalle,Jadot,Zemmour
10,mixed,0.763,Melenchon,Roussel,Zemmour,Hidalgo,Poutou,Arthaud,Dupont-Aignan,Macron,Pecresse,Lassalle,Jadot,Le Pen,Melenchon
11,strategic,0.0,Pecresse,Dupont-Aignan,Le Pen,Melenchon,Hidalgo,Roussel,Poutou,Zemmour,Jadot,Macron,Arthaud,Lassalle,Pecresse
12,strategic,0.0,Pecresse,Hidalgo,Jadot,Melenchon,Roussel,Le Pen,Arthaud,Lassalle,Poutou,Dupont-Aignan,Zemmour,Macron,Pecresse
