voter_id,agent_type,loyalty,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6,pref_7,pref_8,pref_9,pref_10,pref_11,pref_12,initial_vote
0,strategic,0.0,Le Pen,Roussel,Dupont-Aignan,Macron,Pecresse,Hidalgo,Poutou,Lassalle,Jadot,Melenchon,Zemmour,Arthaud,Le Pen
1,strategic,0.0,Dupont-Aignan,Zemmour,Roussel,Lassalle,Melenchon,Macron,Poutou,Hidalgo,Pecresse,Jadot,Arthaud,Le Pen,Dupont-Aignan
2,stubborn,1.0,Poutou,Pecresse,Dupont-Aignan,Zemmour,Arthaud,Lassalle,Jadot,Hidalgo,Roussel,Melenchon,Macron,Le Pen,Poutou
3,stubborn,1.0,Poutou,Melenchon,Jadot,Zemmour,Hidalgo,Macron,Lassalle,Dupont-Aignan,Arthaud,Pecresse,Roussel,Le Pen,Poutou
4,strategic,0.0,Dupont-Aignan,Melenchon,Zemmour,Roussel,Macron,Jadot,Arthaud,Poutou,Lassalle,Hidalgo,Pecresse,Le Pen,Dupont-Aignan
5,strategic,0.0,Jadot,Arthaud,Poutou,Le Pen,Melenchon,Macron,Pecresse,Hidalgo,Dupont-Aignan,Lassalle,Zemmour,Roussel,Jadot
6,strategic,0.0,Le Pen,Poutou,Arthaud,Zemmour,Hidalgo,Roussel,Jadot,Macron,Dupont-Aignan,Melenchon,Pecresse,Lassalle,Le Pen
7,strategic,0.0,Zemmour,Arthaud,Hidalgo,Dupont-Aignan,Le Pen,Jadot,Melenchon,Lassalle,Roussel,Pecresse,Macron,Poutou,Zemmour
8,strategic,0.0,Pecresse,Macron,Jadot,Hidalgo,Melenchon,Arthaud,Roussel,Le Pen,Zemmour,Dupont-Aignan,Lassalle,Poutou,Pecresse
9,strategic,0.0,Macron,Dupont-Aignan,Le Pen,Arthaud,Jadot,Pecresse,Zemmour,Lassalle,Melenchon,Poutou,Roussel,Hidalgo,Macron
10,strategic,0.0,Lassalle,Zemmour,Pecresse,Arthaud,Le Pen,Poutou,Jadot,Melenchon,Macron,Roussel,Dupont-Aignan,Hidalgo,Lassalle
11,strategic,0.0,Pecresse,Dupont-Aignan,Arthaud,Le Pen,Lassalle,Hidalgo,Zemmour,Jadot,Macron,Melenchon,Roussel,Poutou,Pecresse
12,mixed,0.6,Poutou,Melenchon,Arthaud,Le Pen,Pecresse,Macron,Roussel,Jadot,Dupont-Aignan,Hidalgo,Zemmour,Lassalle,Poutou
13,stubborn,1.0,Macron,Jadot,Melenchon,Dupont-Aignan,Lassalle,Le Pen,Poutou,Hidalgo,Roussel,Arthaud,Pecresse,Zemmour,Macron
14,strategic,0.0,Lassalle,Arthaud,Macron,Melenchon,Roussel,Pecresse,Zemmour,Poutou,Le Pen,Dupont-Aignan,Jadot,Hidalgo,Lassalle
