source,target
0,167
0,303
0,349
0,370
0,418
0,506
0,541
0,713
0,731
0,772
1,54
1,221
1,227
1,233
1,261
1,278
1,378
1,394
1,466
1,777
1,799
1,804
2,54
2,359
2,559
2,576
2,583
2,605
3,184
3,241
3,245
3,295
3,465
3,473
3,560
3,677
3,702
3,724
3,749
3,769
3,839
3,916
3,963
3,966
4,22
4,66
4,78
4,129
4,143
4,160
4,170
4,436
4,493
4,508
4,548
4,630
4,847
4,950
5,11
5,23
5,75
5,276
5,330
5,446
5,484
5,540
5,589
5,700
5,828
5,854
5,958
5,964
6,305
6,468
6,496
6,601
6,634
6,710
6,780
6,879
6,887
6,997
7,603
7,703
8,69
8,108
8,120
8,180
8,239
8,355
8,709
8,818
8,842
9,77
9,103
9,296
9,398
9,401
9,416
9,584
9,588
9,785
9,836
9,845
9,878
9,958
10,98
10,165
10,168
10,232
10,362
10,369
10,473
10,726
10,775
11,66
11,327
11,390
11,443
11,651
11,892
12,193
12,298
12,326
12,332
12,365
12,405
12,462
12,472
12,666
13,221
13,332
13,429
13,469
13,525
13,544
13,883
14,20
14,23
14,78
14,188
14,245
14,268
14,404
14,611
14,620
14,720
14,975
15,103
15,200
15,270
15,339
15,368
15,385
15,397
15,823
15,845
15,884
15,971
16,57
16,155
16,234
16,255
16,266
16,421
16,487
16,591
16,686
16,718
16,774
16,823
16,927
17,30
17,50
17,215
17,224
17,407
17,455
17,597
17,712
17,941
17,985
18,27
18,121
18,572
18,671
18,946
19,289
19,403
19,469
19,770
19,837
19,992
19,994
20,263
20,371
20,552
20,721
20,954
20,985
21,54
21,216
21,229
21,376
21,591
21,594
21,649
21,944
22,32
22,308
22,363
22,556
22,854
22,922
23,362
23,364
23,425
23,501
23,506
23,527
23,613
23,634
23,762
23,763
23,764
23,866
23,996
24,87
24,174
24,496
24,517
24,754
24,774
24,960
25,208
25,329
25,419
25,474
25,504
25,726
25,739
25,970
26,109
26,209
26,213
26,267
26,321
26,698
26,807
26,980
27,45
27,50
27,120
27,147
27,157
27,194
27,336
27,426
27,443
27,553
27,847
27,939
28,44
28,229
28,306
28,319
28,408
28,520
28,539
28,748
28,750
28,901
28,969
29,66
29,112
29,218
29,405
29,421
29,427
29,553
29,675
29,685
29,791
29,901
30,36
30,55
30,520
30,540
30,701
30,811
30,900
30,938
30,975
31,224
31,273
31,339
31,380
31,400
31,452
31,650
31,702
31,939
32,287
32,328
32,338
32,389
32,517
32,531
32,564
32,791
32,858
32,926
32,998
33,57
33,237
33,770
33,908
34,55
34,153
34,373
34,587
34,592
34,595
34,887
35,281
35,341
35,368
35,637
35,878
35,893
36,41
36,423
36,487
36,561
36,707
36,752
36,773
36,798
36,808
37,149
37,163
37,245
37,405
37,532
37,656
37,733
37,804
37,824
37,846
37,871
37,907
37,932
38,125
38,164
38,199
38,361
38,528
38,742
38,829
38,982
39,199
39,254
39,411
39,516
39,668
39,733
39,935
40,163
40,334
40,403
40,441
40,481
40,826
40,926
40,959
41,43
41,91
41,143
41,160
41,369
41,502
41,509
41,523
41,527
41,612
41,625
41,679
42,82
42,154
42,228
42,433
42,498
42,504
42,746
42,809
42,949
43,72
43,74
43,106
43,196
43,403
43,471
43,704
43,730
43,763
43,781
43,874
44,81
44,218
44,379
44,474
44,542
44,593
44,619
44,622
44,704
44,718
45,157
45,285
45,455
45,466
45,606
45,705
45,724
45,818
45,920
45,941
45,972
46,94
46,106
46,189
46,252
46,489
46,692
46,721
46,744
46,780
46,868
46,887
46,914
47,103
47,204
47,238
47,314
47,324
47,380
47,482
47,524
47,531
47,626
47,673
47,795
47,857
47,862
47,878
48,89
48,189
48,257
48,371
48,380
48,448
48,496
48,530
48,668
48,785
48,912
48,969
48,991
48,992
49,152
49,173
49,414
49,452
49,719
49,746
49,925
49,992
50,263
50,267
50,289
50,313
50,471
50,493
50,549
50,576
50,758
50,821
50,848
50,879
51,63
51,89
51,341
51,424
51,500
51,527
51,842
51,968
52,174
52,198
52,250
52,380
52,504
52,551
52,663
52,664
52,842
52,890
52,943
53,109
53,206
53,250
53,368
53,410
53,621
53,815
53,928
53,976
54,76
54,221
54,227
54,257
54,265
54,324
54,412
54,962
55,270
55,308
55,510
55,661
55,675
55,703
56,272
56,347
56,448
56,689
56,811
56,866
56,883
57,164
57,185
57,356
57,474
57,524
57,537
57,627
57,686
58,171
58,178
58,209
58,255
58,290
58,489
58,579
58,598
58,801
58,814
59,74
59,150
59,723
59,726
59,925
59,971
59,978
59,988
60,61
60,63
60,64
60,204
60,313
60,376
60,497
60,551
60,660
60,835
60,942
61,76
61,218
61,283
61,642
62,399
62,487
62,776
62,847
62,863
62,961
63,143
63,181
63,397
63,428
63,501
63,533
63,602
63,603
63,730
63,910
63,948
63,992
64,239
64,313
64,395
64,419
64,449
64,530
64,597
65,103
65,114
65,151
65,189
65,256
65,261
65,269
65,365
65,432
65,597
65,608
65,645
65,822
65,992
65,995
66,76
66,104
66,169
66,222
66,371
66,431
66,482
66,526
66,570
66,633
66,761
67,411
67,636
67,721
67,740
68,247
68,248
68,419
68,496
68,533
68,602
68,608
68,839
68,855
68,896
68,898
68,899
68,951
69,92
69,103
69,108
69,308
69,327
69,392
69,476
69,482
69,611
69,686
69,745
69,964
70,171
70,262
70,273
70,284
70,329
70,418
70,906
71,74
71,153
71,458
71,492
71,520
71,692
71,790
71,813
71,940
71,992
71,996
72,144
72,609
72,711
72,730
73,101
73,235
73,259
73,313
73,475
73,633
73,682
73,748
73,802
73,854
73,870
74,128
74,188
74,266
74,267
74,528
74,548
74,685
74,732
74,799
74,887
74,956
75,170
75,181
75,246
75,256
75,346
75,495
75,511
75,645
75,689
75,873
75,995
76,100
76,125
76,446
76,469
76,477
76,502
76,587
76,674
76,729
76,978
77,144
77,224
77,277
77,312
77,614
77,622
77,672
77,823
77,924
77,942
77,951
78,182
78,366
78,399
78,428
78,544
78,696
78,756
78,759
78,991
79,90
79,122
79,130
79,321
79,380
79,500
79,688
79,877
80,87
80,98
80,150
80,167
80,237
80,306
80,338
80,444
80,729
80,763
80,798
80,826
81,367
81,449
81,545
81,559
81,566
81,645
81,732
81,773
81,792
81,796
81,958
82,264
82,300
82,307
82,345
82,398
82,571
82,586
82,804
82,957
82,978
82,986
83,367
83,411
83,552
83,659
83,721
83,901
83,941
83,951
83,990
84,331
84,407
84,487
84,489
84,767
84,792
84,815
84,897
85,140
85,182
85,228
85,256
85,373
85,408
85,643
85,733
85,826
85,862
86,272
86,394
86,401
86,569
86,570
86,629
86,726
86,769
86,821
86,946
87,155
87,275
87,388
87,555
87,779
87,874
88,95
88,160
88,265
88,443
88,464
88,539
88,734
88,745
88,770
88,791
88,852
88,904
88,966
89,332
89,419
89,627
89,654
89,685
89,777
89,814
90,163
90,281
90,371
90,428
90,467
90,558
90,655
90,868
90,892
91,346
91,384
91,554
91,633
91,680
91,692
91,698
91,766
91,807
91,840
91,886
91,892
92,279
92,433
92,554
92,570
92,571
92,755
92,787
92,804
92,924
93,221
93,236
93,244
93,307
93,345
93,551
93,577
93,625
93,626
93,718
93,756
93,774
93,864
93,877
93,899
93,952
93,973
93,976
94,157
94,216
94,323
94,444
94,475
94,555
94,664
94,794
94,832
94,840
95,100
95,269
95,672
95,896
95,915
95,979
96,309
96,353
96,360
96,402
96,548
96,803
96,887
97,110
97,126
97,287
97,343
97,437
97,537
97,648
97,808
97,826
97,905
97,981
98,166
98,475
98,491
98,500
98,534
98,916
99,107
99,121
99,138
99,151
99,194
99,448
99,506
99,582
99,814
99,878
99,885
99,903
99,935
99,957
100,127
100,194
100,204
100,215
100,441
100,553
100,731
100,780
100,818
100,822
100,856
100,872
100,969
100,992
101,121
101,158
101,168
101,321
101,339
101,363
101,400
101,445
101,877
101,973
102,193
102,260
102,388
102,389
102,673
102,749
102,882
102,973
102,982
103,142
103,304
103,409
103,445
103,551
103,616
103,735
103,823
103,948
104,117
104,243
104,609
104,629
105,158
105,234
105,248
105,277
105,296
105,311
105,400
105,472
105,602
105,656
105,762
105,763
105,802
105,951
106,474
106,484
106,521
106,540
106,577
106,655
106,736
106,749
107,124
107,293
107,350
107,584
107,916
108,224
108,295
108,323
108,541
108,647
108,667
108,688
108,788
108,884
108,888
108,988
109,442
109,461
109,714
109,788
109,817
109,951
110,256
110,259
110,336
110,374
110,428
110,668
110,852
111,123
111,202
111,207
111,210
111,217
111,407
111,455
111,554
111,629
111,815
111,857
112,285
112,290
112,341
112,785
112,922
113,144
113,156
113,245
113,274
113,300
113,402
113,412
113,669
113,741
113,755
113,809
113,835
113,850
113,939
113,941
114,161
114,212
114,294
114,394
114,447
114,700
114,878
114,881
114,897
115,153
115,177
115,187
115,301
115,303
115,335
115,364
115,671
115,728
115,942
115,978
116,159
116,218
116,409
116,414
116,562
116,625
116,699
116,740
116,847
116,939
117,279
117,359
117,510
117,662
117,709
117,803
117,868
118,156
118,210
118,259
118,315
118,473
118,511
118,639
118,869
118,921
118,965
119,159
119,169
119,230
119,258
119,323
119,491
119,546
119,751
119,798
119,856
119,980
120,202
120,321
120,401
120,542
120,572
120,633
120,768
120,825
121,124
121,207
121,232
121,290
121,451
121,550
121,673
121,690
121,826
121,828
122,246
122,395
122,469
122,623
122,731
122,738
122,756
122,995
123,220
123,480
123,540
123,589
123,682
123,721
123,730
123,807
123,815
123,991
124,148
124,404
124,444
124,726
124,820
124,926
124,964
125,156
125,214
125,231
125,425
125,554
125,668
125,689
125,737
125,963
125,980
125,987
126,259
126,394
126,415
126,434
126,891
126,915
126,935
127,197
127,217
127,244
127,267
127,300
127,331
127,359
127,489
127,669
127,741
127,806
127,912
128,146
128,198
128,279
128,349
128,406
128,887
128,931
129,192
129,427
129,455
129,500
129,562
129,668
129,675
130,245
130,418
130,427
130,456
130,458
130,599
130,606
130,650
130,677
130,833
130,872
130,909
131,142
131,213
131,247
131,276
131,391
131,485
131,504
131,506
131,568
131,628
131,795
131,815
131,816
132,198
132,269
132,436
132,624
132,747
132,870
133,234
133,438
133,518
133,541
133,566
133,593
133,722
133,758
133,821
133,840
133,907
133,999
134,189
134,291
134,303
134,579
134,661
134,708
134,756
134,757
134,906
134,975
135,254
135,262
135,292
135,393
135,458
135,501
135,600
135,644
135,705
135,711
135,922
135,940
136,175
136,185
136,233
136,360
136,363
136,435
136,732
136,780
136,940
137,188
137,371
137,378
137,481
137,494
137,503
137,525
137,554
137,630
137,795
138,391
138,490
138,545
138,772
138,826
138,969
139,141
139,282
139,307
139,385
139,390
139,433
139,459
139,517
139,707
139,814
140,181
140,227
140,311
140,332
140,414
140,489
140,505
140,591
140,624
140,755
140,814
140,982
140,999
141,170
141,238
141,288
141,346
141,370
141,499
141,534
141,560
141,669
141,753
141,765
141,983
142,235
142,266
142,268
142,285
142,287
142,393
142,568
142,677
142,829
142,833
142,926
143,360
143,400
143,436
143,448
143,694
143,696
143,770
143,872
144,377
144,383
144,386
144,469
144,530
144,583
144,676
144,732
144,779
144,780
144,805
144,882
144,948
145,166
145,186
145,239
145,278
145,418
145,450
145,470
145,617
145,637
145,644
145,691
145,760
145,784
145,907
145,925
146,189
146,378
146,413
146,514
146,528
146,651
146,787
146,830
146,846
146,863
147,184
147,229
147,236
147,254
147,412
147,428
147,941
147,944
148,617
148,650
148,698
149,167
149,218
149,257
149,273
149,351
149,496
149,578
149,701
149,851
150,395
150,446
150,464
150,500
151,307
151,356
151,368
151,379
151,413
151,441
151,561
151,566
151,583
151,600
151,662
151,919
151,959
152,165
152,220
152,263
152,623
152,729
152,801
152,854
152,905
152,924
153,192
153,356
153,400
153,520
153,635
153,642
153,649
153,778
153,903
153,951
154,195
154,260
154,279
154,320
154,360
154,538
154,826
154,853
155,244
155,249
155,369
155,600
155,670
155,678
155,719
155,820
156,163
156,183
156,248
156,362
156,656
156,763
156,858
156,917
157,190
157,691
157,693
157,830
157,842
157,993
158,580
158,671
158,877
158,898
158,942
159,204
159,378
159,474
159,543
159,767
159,789
159,990
160,330
160,374
160,468
160,553
160,612
160,641
160,690
160,831
161,345
161,381
161,737
161,752
161,981
162,257
162,691
162,907
163,184
163,240
163,381
163,414
163,441
163,503
163,518
163,577
163,619
163,732
163,755
163,866
164,175
164,356
164,535
164,673
164,783
164,809
165,167
165,419
165,683
165,702
165,848
165,922
165,939
165,985
166,176
166,358
166,369
166,542
166,677
166,691
166,772
166,780
166,825
166,854
167,298
167,407
167,656
167,663
167,732
167,888
168,178
168,505
168,548
168,629
168,717
168,844
168,847
168,865
169,305
169,348
169,528
169,563
169,629
169,691
169,781
169,935
169,976
170,188
170,210
170,231
170,251
170,314
170,343
170,378
170,393
170,490
170,512
170,568
170,593
170,622
170,722
170,901
170,934
171,192
171,212
171,219
171,605
171,611
171,643
171,825
171,945
171,988
172,190
172,420
172,426
172,428
172,615
172,644
172,682
172,710
172,717
172,804
172,894
172,933
172,973
173,317
173,413
173,596
173,622
173,745
173,761
173,955
174,196
174,221
174,310
174,343
174,368
174,375
174,512
174,528
174,655
174,800
175,327
175,561
175,661
176,333
176,496
176,511
176,608
176,611
176,686
176,945
177,251
177,302
177,362
177,389
177,402
177,421
177,422
177,432
177,509
177,614
177,640
177,798
177,834
178,229
178,407
178,413
178,434
178,460
178,533
178,733
178,869
178,873
178,878
178,893
179,363
179,424
179,425
179,635
179,652
179,705
179,795
179,895
179,983
180,254
180,558
180,796
180,913
181,192
181,200
181,231
181,334
181,351
181,597
181,603
181,684
182,208
182,247
182,322
182,570
182,788
182,793
182,808
183,680
183,721
183,731
183,780
183,792
183,809
183,824
184,292
184,406
184,542
184,620
184,651
184,863
184,886
184,913
185,392
185,590
185,774
185,796
185,835
185,842
186,219
186,254
186,600
186,627
186,735
186,832
187,302
187,476
187,612
187,896
187,919
187,939
187,965
188,198
188,326
188,571
188,702
188,806
188,920
189,194
189,265
189,269
189,281
189,372
189,409
189,499
189,544
189,636
189,637
189,853
189,857
189,958
190,198
190,203
190,228
190,260
190,274
190,355
190,468
190,634
190,814
