voter_id,agent_type,loyalty,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6,pref_7,pref_8,pref_9,pref_10,pref_11,pref_12,initial_vote
0,mixed,0.651,Zemmour,Le Pen,Macron,Dupont-Aignan,Pecresse,Jadot,Hidalgo,Arthaud,Lassalle,Roussel,Melenchon,Poutou,Zemmour
1,stubborn,1.0,Pecresse,Lassalle,Dupont-Aignan,Le Pen,Poutou,Arthaud,Melenchon,Zemmour,Hidalgo,Macron,Jadot,Roussel,Pecresse
2,mixed,0.89,Dupont-Aignan,Roussel,Zemmour,Arthaud,Le Pen,Poutou,Lassalle,Melenchon,Macron,Pecresse,Hidalgo,Jadot,Dupont-Aignan
3,mixed,0.554,Pecresse,Dupont-Aignan,Roussel,Macron,Lassalle,Arthaud,Poutou,Le Pen,Jadot,Melenchon,Hidalgo,Zemmour,Pecresse
4,strategic,0.0,Poutou,Dupont-Aignan,Macron,Zemmour,Lassalle,Hidalgo,Arthaud,Pecresse,Jadot,Melenchon,Le Pen,Roussel,Poutou
5,mixed,0.864,Roussel,Hidalgo,Jadot,Melenchon,Pecresse,Zemmour,Lassalle,Le Pen,Macron,Dupont-Aignan,Poutou,Arthaud,Roussel
6,strategic,0.0,Macron,Zemmour,Poutou,Pecresse,Jadot,Lassalle,Hidalgo,Arthaud,Dupont-Aignan,Roussel,Le Pen,Melenchon,Macron
7,mixed,0.569,Dupont-Aignan,Hidalgo,Macron,Pecresse,Lassalle,Melenchon,Le Pen,Zemmour,Poutou,Jadot,Roussel,Arthaud,Dupont-Aignan
8,mixed,0.828,Hidalgo,Jadot,Dupont-Aignan,Pecresse,Arthaud,Melenchon,Lassalle,Roussel,Zemmour,Poutou,Macron,Le Pen,Hidalgo
9,stubborn,1.0,Le Pen,Jadot,Pecresse,Dupont-Aignan,Hidalgo,Poutou,Lassalle,Melenchon,Arthaud,Macron,Zemmour,Roussel,Le Pen
10,stubborn,1.0,Hidalgo,Dupont-Aignan,Le Pen,Lassalle,Arthaud,Poutou,Jadot,Roussel,Melenchon,Zemmour,Pecresse,Macron,Hidalgo
11,strategic,0.0,Roussel,Jadot,Dupont-Aignan,Poutou,Pecresse,Hidalgo,Macron,Lassalle,Melenchon,Arthaud,Le Pen,Zemmour,Roussel
12,mixed,0.505,Pecresse,Poutou,Hidalgo,Roussel,Arthaud,Lassalle,Le Pen,Melenchon,Dupont-Aignan,Jadot,Zemmour,Macron,Pecresse
13,strategic,0.0,Roussel,Pecresse,Arthaud,Jadot,Dupont-Aignan,Hidalgo,Macron,Zemmour,Poutou,Melenchon,Lassalle,Le Pen,Roussel
14,stubborn,1.0,Zemmour,Roussel,Macron,Pecresse,Le Pen,Poutou,Hidalgo,Jadot,Melenchon,Lassalle,Dupont-Aignan,Arthaud,Zemmour
15,mixed,0.896,Pecresse,Jadot,Dupont-Aignan,Poutou,Zemmour,Lassalle,Melenchon,Roussel,Arthaud,Macron,Le Pen,Hidalgo,Pecresse
16,mixed,0.515,Poutou,Pecresse,Melenchon,Hidalgo,Dupont-Aignan,Lassalle,Le Pen,Jadot,Macron,Roussel,Arthaud,Zemmour,Poutou
17,stubborn,1.0,Arthaud,Poutou,Lassalle,Roussel,Zemmour,Le Pen,Macron,Pecresse,Hidalgo,Dupont-Aignan,Jadot,Melenchon,Arthaud
18,mixed,0.888,Dupont-Aignan,Arthaud,Zemmour,Poutou,Pecresse,Roussel,Macron,Melenchon,Hidalgo,Lassalle,Jadot,Le Pen,Dupont-Aignan
19,mixed,0.716,Zemmour,Poutou,Lassalle,Macron,Pecresse,Jadot,Roussel,Le Pen,Arthaud,Melenchon,Hidalgo,Dupont-Aignan,Zemmour
20,mixed,0.839,Le Pen,Hidalgo,Pecresse,Zemmour,Macron,Roussel,Dupont-Aignan,Poutou,Lassalle,Melenchon,Jadot,Arthaud,Le Pen
21,stubborn,1.0,Le Pen,Poutou,Dupont-Aignan,Pecresse,Melenchon,Jadot,Hidalgo,Roussel,Lassalle,Zemmour,Macron,Arthaud,Le Pen
22,mixed,0.885,Lassalle,Dupont-Aignan,Jadot,Hidalgo,Arthaud,Melenchon,Macron,Poutou,Le Pen,Roussel,Pecresse,Zemmour,Lassalle
23,stubborn,1.0,Melenchon,Arthaud,Lassalle,Roussel,Le Pen,Poutou,Pecresse,Jadot,Macron,Hidalgo,Dupont-Aignan,Zemmour,Melenchon
