voter_id,agent_type,loyalty,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6,pref_7,pref_8,pref_9,pref_10,pref_11,pref_12,initial_vote
0,stubborn,1.0,Jadot,Roussel,Hidalgo,Melenchon,Lassalle,Poutou,Pecresse,Zemmour,Arthaud,Dupont-Aignan,Le Pen,Macron,Jadot
1,stubborn,1.0,Zemmour,Lassalle,Pecresse,Macron,Jadot,Le Pen,Arthaud,Melenchon,Roussel,Hidalgo,Poutou,Dupont-Aignan,Zemmour
2,stubborn,1.0,Melenchon,Pecresse,Roussel,Zemmour,Macron,Poutou,Le Pen,Dupont-Aignan,Lassalle,Arthaud,Jadot,Hidalgo,Melenchon
3,stubborn,1.0,Roussel,Hidalgo,Pecresse,Melenchon,Le Pen,Arthaud,Zemmour,Dupont-Aignan,Lassalle,Poutou,Macron,Jadot,Roussel
4,stubborn,1.0,Hidalgo,Dupont-Aignan,Poutou,Le Pen,Lassalle,Macron,Pecresse,Roussel,Zemmour,Jadot,Arthaud,Melenchon,Hidalgo
5,stubborn,1.0,Macron,Lassalle,Pecresse,Poutou,Hidalgo,Melenchon,Jadot,Dupont-Aignan,Le Pen,Zemmour,Roussel,Arthaud,Macron
6,stubborn,1.0,Hidalgo,Poutou,Zemmour,Jadot,Lassalle,Arthaud,Macron,Melenchon,Pecresse,Roussel,Dupont-Aignan,Le Pen,Hidalgo
7,stubborn,1.0,Melenchon,Macron,Pecresse,Hidalgo,Poutou,Roussel,Lassalle,Arthaud,Zemmour,Dupont-Aignan,Le Pen,Jadot,Melenchon
8,stubborn,1.0,Zemmour,Macron,Le Pen,Arthaud,Dupont-Aignan,Melenchon,Roussel,Hidalgo,Poutou,Jadot,Lassalle,Pecresse,Zemmour
9,stubborn,1.0,Roussel,Macron,Le Pen,Dupont-Aignan,Melenchon,Pecresse,Zemmour,Arthaud,Poutou,Hidalgo,Lassalle,Jadot,Roussel
10,strategic,0.0,Le Pen,Jadot,Hidalgo,Macron,Arthaud,Melenchon,Dupont-Aignan,Pecresse,Roussel,Zemmour,Lassalle,Poutou,Le Pen
11,strategic,0.0,Jadot,Arthaud,Melenchon,Le Pen,Dupont-Aignan,Poutou,Roussel,Hidalgo,Lassalle,Macron,Pecresse,Zemmour,Jadot
12,mixed,0.6,Poutou,Zemmour,Lassalle,Jadot,Macron,Dupont-Aignan,Pecresse,Melenchon,Hidalgo,Le Pen,Roussel,Arthaud,Poutou
13,stubborn,1.0,Roussel,Arthaud,Hidalgo,Zemmour,Melenchon,Dupont-Aignan,Poutou,Lassalle,Jadot,Pecresse,Macron,Le Pen,Roussel
14,stubborn,1.0,Hidalgo,Dupont-Aignan,Arthaud,Pecresse,Lassalle,Macron,Jadot,Zemmour,Poutou,Le Pen,Roussel,Melenchon,Hidalgo
15,stubborn,1.0,Le Pen,Pecresse,Arthaud,Jadot,Melenchon,Zemmour,Macron,Lassalle,Hidalgo,Dupont-Aignan,Roussel,Poutou,Le Pen
16,stubborn,1.0,Zemmour,Roussel,Jadot,Le Pen,Macron,Pecresse,Poutou,Melenchon,Dupont-Aignan,Arthaud,Hidalgo,Lassalle,Zemmour
17,mixed,0.6,Macron,Pecresse,Dupont-Aignan,Lassalle,Roussel,Zemmour,Hidalgo,Arthaud,Le Pen,Jadot,Poutou,Melenchon,Macron
18,stubborn,1.0,Roussel,Jadot,Zemmour,Lassalle,Hidalgo,Dupont-Aignan,Le Pen,Pecresse,Macron,Melenchon,Arthaud,Poutou,Roussel
19,stubborn,1.0,Le Pen,Zemmour,Poutou,Jadot,Dupont-Aignan,Melenchon,Pecresse,Hidalgo,Lassalle,Roussel,Arthaud,Macron,Le Pen
20,stubborn,1.0,Zemmour,Arthaud,Melenchon,Dupont-Aignan,Pecresse,Le Pen,Macron,Lassalle,Hidalgo,Poutou,Roussel,Jadot,Zemmour
