voter_id,agent_type,loyalty,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6,pref_7,pref_8,pref_9,pref_10,pref_11,pref_12,initial_vote
0,strategic,0.0,Jadot,Dupont-Aignan,Arthaud,Lassalle,Poutou,Pecresse,Hidalgo,Macron,Zemmour,Melenchon,Roussel,Le Pen,Jadot
1,stubborn,1.0,Melenchon,Arthaud,Hidalgo,Roussel,Dupont-Aignan,Pecresse,Poutou,Macron,Lassalle,Jadot,Zemmour,Le Pen,Melenchon
2,stubborn,1.0,Le Pen,Zemmour,Melenchon,Macron,Hidalgo,Roussel,Jadot,Lassalle,Dupont-Aignan,Arthaud,Pecresse,Poutou,Le Pen
3,stubborn,1.0,Macron,Hidalgo,Lassalle,Jadot,Arthaud,Poutou,Roussel,Melenchon,Dupont-Aignan,Pecresse,Le Pen,Zemmour,Macron
4,strategic,0.0,Dupont-Aignan,Le Pen,Roussel,Poutou,Lassalle,Pecresse,Zemmour,Macron,Hidalgo,Arthaud,Jadot,Melenchon,Dupont-Aignan
5,strategic,0.0,Arthaud,Pecresse,Hidalgo,Dupont-Aignan,Poutou,Zemmour,Le Pen,Jadot,Melenchon,Roussel,Macron,Lassalle,Arthaud
6,strategic,0.0,Zemmour,Lassalle,Pecresse,Jadot,Melenchon,Poutou,Hidalgo,Dupont-Aignan,Le Pen,Macron,Roussel,Arthaud,Zemmour
7,strategic,0.0,Macron,Pecresse,Poutou,Arthaud,Dupont-Aignan,Melenchon,Lassalle,Hidalgo,Zemmour,Roussel,Jadot,Le Pen,Macron
8,strategic,0.0,Macron,Dupont-Aignan,Pecresse,Zemmour,Arthaud,Hidalgo,Lassalle,Le Pen,Roussel,Melenchon,Poutou,Jadot,Macron
9,strategic,0.0,Macron,Arthaud,Melenchon,Roussel,Hidalgo,Zemmour,Le Pen,Pecresse,Jadot,Dupont-Aignan,Lassalle,Poutou,Macron
10,strategic,0.0,Macron,Lassalle,Roussel,Jadot,Pecresse,Le Pen,Melenchon,Zemmour,Arthaud,Dupont-Aignan,Hidalgo,Poutou,Macron
11,strategic,0.0,Dupont-Aignan,Pecresse,Le Pen,Macron,Jadot,Poutou,Lassalle,Hidalgo,Arthaud,Melenchon,Zemmour,Roussel,Dupont-Aignan
12,mixed,0.6,Roussel,Arthaud,Lassalle,Poutou,Jadot,Melenchon,Zemmour,Dupont-Aignan,Le Pen,Pecresse,Macron,Hidalgo,Roussel
13,stubborn,1.0,Zemmour,Pecresse,Arthaud,Roussel,Le Pen,Macron,Melenchon,Dupont-Aignan,Lassalle,Hidalgo,Poutou,Jadot,Zemmour
14,strategic,0.0,Lassalle,Arthaud,Poutou,Jadot,Melenchon,Pecresse,Roussel,Macron,Hidalgo,Dupont-Aignan,Le Pen,Zemmour,Lassalle
15,strategic,0.0,Arthaud,Macron,Melenchon,Zemmour,Le Pen,Hidalgo,Lassalle,Pecresse,Roussel,Dupont-Aignan,Jadot,Poutou,Arthaud
16,strategic,0.0,Roussel,Macron,Le Pen,Arthaud,Poutou,Melenchon,Zemmour,Pecresse,Lassalle,Dupont-Aignan,Hidalgo,Jadot,Roussel
17,mixed,0.6,Dupont-Aignan,Poutou,Melenchon,Pecresse,Le Pen,Jadot,Arthaud,Macron,Zemmour,Lassalle,Hidalgo,Roussel,Dupont-Aignan
18,stubborn,1.0,Melenchon,Poutou,Macron,Hidalgo,Le Pen,Roussel,Arthaud,Jadot,Zemmour,Pecresse,Dupont-Aignan,Lassalle,Melenchon
19,stubborn,1.0,Lassalle,Roussel,Hidalgo,Zemmour,Poutou,Le Pen,Macron,Melenchon,Pecresse,Jadot,Arthaud,Dupont-Aignan,Lassalle
20,stubborn,1.0,Le Pen,Poutou,Jadot,Roussel,Macron,Melenchon,Dupont-Aignan,Lassalle,Pecresse,Arthaud,Zemmour,Hidalgo,Le Pen
21,strategic,0.0,Jadot,Arthaud,Dupont-Aignan,Lassalle,Le Pen,Roussel,Melenchon,Pecresse,Poutou,Hidalgo,Zemmour,Macron,Jadot
22,mixed,0.6,Hidalgo,Zemmour,Dupont-Aignan,Lassalle,Jadot,Pecresse,Le Pen,Arthaud,Roussel,Macron,Poutou,Melenchon,Hidalgo
23,strategic,0.0,Macron,Pecresse,Hidalgo,Dupont-Aignan,Roussel,Melenchon,Arthaud,Poutou,Lassalle,Jadot,Zemmour,Le Pen,Macron
24,mixed,0.6,Macron,Roussel,Arthaud,Hidalgo,Jadot,Dupont-Aignan,Pecresse,Le Pen,Poutou,Lassalle,Melenchon,Zemmour,Macron
25,stubborn,1.0,Arthaud,Pecresse,Le Pen,Zemmour,Hidalgo,Roussel,Macron,Melenchon,Dupont-Aignan,Lassalle,Jadot,Poutou,Arthaud
26,stubborn,1.0,Arthaud,Zemmour,Jadot,Melenchon,Le Pen,Macron,Dupont-Aignan,Poutou,Pecresse,Lassalle,Roussel,Hidalgo,Arthaud
27,strategic,0.0,Jadot,Arthaud,Lassalle,Roussel,Dupont-Aignan,Hidalgo,Melenchon,Zemmour,Macron,Poutou,Pecresse,Le Pen,Jadot
28,stubborn,1.0,Pecresse,Poutou,Zemmour,Lassalle,Macron,Melenchon,Arthaud,Dupont-Aignan,Jadot,Hidalgo,Le Pen,Roussel,Pecresse
29,stubborn,1.0,Arthaud,Hidalgo,Roussel,Melenchon,Le Pen,Jadot,Zemmour,Poutou,Lassalle,Pecresse,Macron,Dupont-Aignan,Arthaud
30,mixed,0.6,Melenchon,Zemmour,Poutou,Macron,Le Pen,Pecresse,Roussel,Arthaud,Jadot,Hidalgo,Lassalle,Dupont-Aignan,Melenchon
31,strategic,0.0,Melenchon,Roussel,Lassalle,Arthaud,Macron,Le Pen,Dupont-Aignan,Pecresse,Jadot,Zemmour,Hidalgo,Poutou,Melenchon
32,stubborn,1.0,Macron,Jadot,Hidalgo,Le Pen,Roussel,Dupont-Aignan,Zemmour,Melenchon,Poutou,Arthaud,Lassalle,Pecresse,Macron
