voter_id,agent_type,loyalty,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6,pref_7,pref_8,pref_9,pref_10,pref_11,pref_12,initial_vote
0,stubborn,1.0,Arthaud,Jadot,Dupont-Aignan,Le Pen,Macron,Zemmour,Roussel,Melenchon,Hidalgo,Lassalle,Pecresse,Poutou,Arthaud
1,stubborn,1.0,Arthaud,Dupont-Aignan,Poutou,Melenchon,Lassalle,Hidalgo,Le Pen,Macron,Jadot,Zemmour,Roussel,Pecresse,Arthaud
2,stubborn,1.0,Zemmour,Le Pen,Dupont-Aignan,Arthaud,Melenchon,Poutou,Jadot,Pecresse,Macron,Hidalgo,Roussel,Lassalle,Zemmour
3,stubborn,1.0,Dupont-Aignan,Zemmour,Melenchon,Lassalle,Le Pen,Jadot,Poutou,Macron,Arthaud,Hidalgo,Pecresse,Roussel,Dupont-Aignan
4,stubborn,1.0,Pecresse,Lassalle,Poutou,Jadot,Zemmour,Melenchon,Le Pen,Dupont-Aignan,Roussel,Arthaud,Macron,Hidalgo,Pecresse
5,stubborn,1.0,Melenchon,Poutou,Hidalgo,Macron,Dupont-Aignan,Roussel,Arthaud,Zemmour,Pecresse,Jadot,Lassalle,Le Pen,Melenchon
6,stubborn,1.0,Macron,Pecresse,Jadot,Melenchon,Roussel,Arthaud,Dupont-Aignan,Hidalgo,Poutou,Lassalle,Zemmour,Le Pen,Macron
7,stubborn,1.0,Melenchon,Zemmour,Arthaud,Jadot,Hidalgo,Poutou,Pecresse,Dupont-Aignan,Le Pen,Lassalle,Macron,Roussel,Melenchon
8,stubborn,1.0,Macron,Poutou,Roussel,Pecresse,Hidalgo,Jadot,Lassalle,Le Pen,Arthaud,Zemmour,Dupont-Aignan,Melenchon,Macron
9,stubborn,1.0,Zemmour,Hidalgo,Roussel,Le Pen,Poutou,Dupont-Aignan,Macron,Jadot,Melenchon,Pecresse,Arthaud,Lassalle,Zemmour
10,strategic,0.0,Jadot,Macron,Le Pen,Roussel,Dupont-Aignan,Zemmour,Hidalgo,Melenchon,Lassalle,Pecresse,Poutou,Arthaud,Jadot
11,strategic,0.0,Roussel,Pecresse,Macron,Le Pen,Jadot,Zemmour,Dupont-Aignan,Lassalle,Arthaud,Hidalgo,Melenchon,Poutou,Roussel
12,mixed,0.6,Zemmour,Lassalle,Pecresse,Roussel,Macron,Arthaud,Melenchon,Poutou,Dupont-Aignan,Jadot,Le Pen,Hidalgo,Zemmour
13,stubborn,1.0,Poutou,Pecresse,Melenchon,Lassalle,Dupont-Aignan,Roussel,Hidalgo,Arthaud,Le Pen,Zemmour,Jadot,Macron,Poutou
14,stubborn,1.0,Lassalle,Dupont-Aignan,Poutou,Zemmour,Melenchon,Hidalgo,Arthaud,Le Pen,Roussel,Macron,Pecresse,Jadot,Lassalle
15,stubborn,1.0,Pecresse,Lassalle,Dupont-Aignan,Jadot,Zemmour,Macron,Poutou,Hidalgo,Roussel,Arthaud,Le Pen,Melenchon,Pecresse
