source,target
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,11
0,18
0,20
0,23
0,24
0,26
0,28
0,31
0,32
0,33
0,36
0,37
0,46
0,50
0,57
0,63
0,64
0,68
0,73
0,93
0,101
0,116
0,120
0,136
0,153
0,157
0,166
0,191
0,207
0,212
0,227
0,244
0,275
0,299
0,301
0,308
0,360
0,366
0,382
0,417
0,426
0,452
0,454
0,471
0,477
0,483
0,501
0,527
0,540
0,551
0,610
0,685
0,720
0,749
0,787
0,825
0,828
0,838
0,851
0,853
0,893
0,907
0,916
0,944
0,953
0,981
0,983
0,991
1,6
1,7
1,9
1,11
1,13
1,16
1,19
1,20
1,26
1,28
1,32
1,34
1,36
1,38
1,41
1,54
1,55
1,56
1,61
1,63
1,67
1,76
1,84
1,86
1,89
1,96
1,97
1,100
1,105
1,131
1,135
1,140
1,146
1,155
1,171
1,196
1,220
1,223
1,242
1,260
1,261
1,263
1,277
1,282
1,318
1,335
1,349
1,358
1,368
1,371
1,378
1,381
1,394
1,403
1,490
1,497
1,500
1,532
1,534
1,591
1,621
1,628
1,700
1,719
1,728
1,746
1,756
1,766
1,769
1,783
1,808
1,816
1,818
1,870
1,932
1,962
2,6
2,7
2,8
2,10
2,11
2,13
2,16
2,17
2,19
2,22
2,24
2,25
2,30
2,31
2,44
2,47
2,54
2,55
2,76
2,98
2,118
2,120
2,128
2,129
2,130
2,140
2,164
2,168
2,176
2,229
2,244
2,254
2,258
2,274
2,286
2,305
2,310
2,321
2,347
2,352
2,360
2,377
2,412
2,422
2,426
2,428
2,443
2,448
2,485
2,515
2,518
2,544
2,549
2,552
2,555
2,582
2,607
2,661
2,664
2,707
2,708
2,721
2,744
2,753
2,774
2,792
2,797
2,825
2,828
2,840
2,871
2,872
2,880
2,890
2,980
3,9
3,34
3,67
3,94
3,431
3,432
3,676
3,906
4,6
4,14
4,17
4,19
4,24
4,27
4,29
4,32
4,43
4,47
4,48
4,55
4,58
4,60
4,65
4,74
4,78
4,83
4,86
4,93
4,102
4,110
4,124
4,125
4,130
4,134
4,143
4,194
4,196
4,209
4,240
4,251
4,255
4,274
4,300
4,303
4,353
4,355
4,363
4,383
4,400
4,435
4,441
4,455
4,463
4,464
4,468
4,494
4,496
4,502
4,514
4,576
4,585
4,627
4,644
4,672
4,673
4,754
4,767
4,834
4,876
4,902
4,919
4,978
5,6
5,7
5,8
5,9
5,10
5,12
5,13
5,14
5,15
5,20
5,25
5,26
5,29
5,30
5,33
5,38
5,39
5,41
5,44
5,45
5,52
5,56
5,61
5,64
5,71
5,121
5,125
5,126
5,128
5,131
5,146
5,162
5,163
5,166
5,167
5,178
5,183
5,220
5,230
5,233
5,250
5,252
5,257
5,271
5,290
5,297
5,332
5,383
5,393
5,412
5,470
5,473
5,479
5,509
5,512
5,523
5,528
5,565
5,594
5,608
5,650
5,654
5,657
5,663
5,667
5,675
5,724
5,762
5,794
5,815
5,823
5,876
5,878
5,906
5,936
5,942
6,7
6,8
6,10
6,17
6,20
6,23
6,40
6,49
6,52
6,57
6,62
6,66
6,68
6,69
6,78
6,80
6,85
6,91
6,94
6,97
6,109
6,113
6,115
6,127
6,138
6,147
6,159
6,171
6,199
6,204
6,229
6,245
6,248
6,264
6,279
6,299
6,326
6,343
6,367
6,380
6,570
6,740
6,741
6,838
6,858
7,8
7,9
7,10
7,12
7,14
7,17
7,18
7,21
7,22
7,24
7,35
7,42
7,53
7,57
7,63
7,71
7,78
7,82
7,89
7,97
7,99
7,100
7,103
7,105
7,109
7,115
7,133
7,137
7,144
7,148
7,149
7,151
7,152
7,153
7,158
7,164
7,166
7,168
7,177
7,183
7,204
7,214
7,241
7,249
7,263
7,287
7,292
7,296
7,302
7,307
7,310
7,318
7,334
7,341
7,372
7,374
7,376
7,381
7,386
7,408
7,475
7,476
7,478
7,479
7,505
7,520
7,524
7,530
7,532
7,550
7,571
7,591
7,598
7,610
7,623
7,629
7,660
7,680
7,747
7,776
7,831
7,848
7,869
7,877
7,886
7,890
7,891
7,912
7,965
8,9
8,11
8,12
8,14
8,16
8,18
8,19
8,20
8,21
8,22
8,26
8,31
8,37
8,45
8,48
8,49
8,52
8,53
8,55
8,61
8,64
8,68
8,70
8,71
8,72
8,80
8,84
8,90
8,92
8,101
8,102
8,105
8,112
8,113
8,116
8,117
8,119
8,127
8,139
8,145
8,150
8,154
8,156
8,162
8,171
8,184
8,191
8,213
8,214
8,218
8,228
8,232
8,239
8,251
8,253
8,267
8,271
8,287
8,290
8,295
8,309
8,315
8,322
8,338
8,345
8,379
8,393
8,401
8,409
8,433
8,438
8,458
8,463
8,469
8,484
8,499
8,501
8,510
8,512
8,513
8,537
8,538
8,557
8,559
8,560
8,565
8,568
8,570
8,572
8,583
8,595
8,599
8,621
8,634
8,636
8,642
8,646
8,657
8,659
8,670
8,687
8,698
8,708
8,728
8,738
8,747
8,753
8,760
8,765
8,796
8,846
8,855
8,856
8,865
8,880
8,891
8,894
8,895
8,896
8,901
8,923
8,980
9,10
9,12
9,14
9,15
9,18
9,21
9,33
9,42
9,46
9,53
9,69
9,107
9,111
9,127
9,144
9,157
9,158
9,172
9,186
9,188
9,228
9,264
9,280
9,384
9,388
9,393
9,405
9,412
9,413
9,443
9,461
9,474
9,484
9,508
9,578
9,631
9,638
9,641
9,699
9,703
9,722
9,725
9,741
9,749
9,779
9,807
9,818
9,825
9,829
9,866
9,916
9,943
9,945
10,11
10,12
10,13
10,16
10,32
10,43
10,69
10,75
10,86
10,113
10,119
10,126
10,133
10,158
10,198
10,202
10,209
10,227
10,277
10,304
10,305
10,311
10,334
10,359
10,388
10,476
10,483
10,587
10,629
10,633
10,746
10,762
10,787
10,824
10,955
10,979
11,15
11,17
11,27
11,29
11,42
11,43
11,46
11,61
11,63
11,84
11,160
11,184
11,189
11,209
11,215
11,230
11,272
11,275
11,290
11,302
11,306
11,323
11,348
11,366
11,395
11,420
11,439
11,448
11,475
11,599
11,626
11,650
11,699
11,856
11,860
11,868
11,902
11,921
11,922
11,936
12,13
12,15
12,19
12,23
12,26
12,27
12,28
12,35
12,36
12,39
12,43
12,47
12,48
12,49
12,52
12,53
12,54
12,60
12,67
12,75
12,79
12,81
12,83
12,88
12,91
12,93
12,100
12,101
12,103
12,115
12,119
12,129
12,131
12,160
12,162
12,164
12,165
12,170
12,188
12,194
12,206
12,209
12,210
12,228
12,240
12,260
12,274
12,275
12,278
12,291
12,308
12,309
12,311
12,315
12,334
12,343
12,345
12,382
12,395
12,400
12,401
12,421
12,430
12,436
12,444
12,454
12,465
12,467
12,472
12,478
12,481
12,488
12,502
12,507
12,517
12,519
12,522
12,538
12,540
12,550
12,553
12,560
12,561
12,563
12,576
12,599
12,620
12,624
12,633
12,636
12,649
12,661
12,666
12,669
12,692
12,698
12,710
12,712
12,726
12,733
12,768
12,772
12,783
12,789
12,813
12,823
12,825
12,877
12,909
12,911
12,929
12,935
12,959
12,992
13,18
