source,target
0,305
0,322
0,323
0,809
0,908
0,979
1,143
1,184
1,218
1,342
1,405
1,463
1,493
1,808
1,908
2,35
2,434
2,446
2,512
2,692
3,5
3,726
3,781
3,882
3,947
4,47
4,111
4,210
4,492
4,505
4,623
4,747
4,780
4,829
4,830
4,888
5,17
5,279
5,345
5,376
5,379
5,421
5,512
5,850
5,866
5,884
6,162
6,185
6,334
6,357
6,474
6,521
6,533
6,575
6,646
6,667
6,702
6,822
6,838
6,874
6,882
7,186
7,226
7,382
7,679
7,740
7,845
7,898
8,87
8,185
8,209
8,215
8,280
8,408
8,512
8,565
8,590
8,663
8,944
8,996
9,139
9,186
9,299
9,320
9,342
9,412
9,430
9,437
9,538
9,586
9,832
9,902
10,41
10,120
10,131
10,354
10,406
10,473
10,566
10,630
10,738
10,842
10,896
10,908
11,212
11,227
11,289
11,308
11,369
11,505
11,630
11,784
12,79
12,303
12,486
12,572
12,738
12,804
12,812
12,823
12,840
12,883
12,902
12,962
12,969
12,997
13,25
13,245
13,263
13,294
13,301
13,426
13,492
13,583
13,587
13,589
13,632
13,789
13,884
13,902
13,973
14,130
14,154
14,612
14,658
14,924
15,410
15,425
15,697
15,783
15,786
15,934
16,69
16,110
16,116
16,289
16,293
16,323
16,477
16,495
16,519
16,577
16,715
16,739
16,931
16,939
17,203
17,308
17,456
17,508
17,585
17,619
17,906
18,63
18,107
18,193
18,488
18,498
18,656
18,695
18,764
18,801
18,917
19,55
19,208
19,221
19,224
19,237
19,296
19,307
19,361
19,372
19,412
19,498
19,503
19,558
19,591
19,717
19,762
19,781
20,312
20,435
20,459
20,539
20,559
20,577
20,607
20,685
20,834
21,56
21,157
21,298
21,360
21,562
21,601
21,609
21,610
21,658
21,776
21,900
21,969
22,72
22,74
22,82
22,363
22,384
22,629
22,638
22,671
22,714
22,751
22,768
23,318
23,366
23,380
23,427
23,695
23,808
23,836
23,922
23,978
24,42
24,193
24,255
24,432
24,515
24,524
24,616
24,679
25,146
25,225
25,227
25,378
25,599
25,649
25,783
25,852
25,942
26,225
26,321
