source,target
0,265
0,279
0,408
0,652
0,656
0,687
0,720
0,864
0,964
1,26
1,47
1,113
1,139
1,265
1,431
1,471
1,491
1,693
1,756
1,808
1,818
2,42
2,228
2,311
2,352
2,431
2,565
2,674
2,836
2,909
3,128
3,181
3,632
3,658
3,697
3,845
3,954
3,972
4,173
4,323
4,357
4,422
4,442
4,609
4,705
4,713
4,911
4,952
5,377
5,441
5,564
5,573
5,762
5,970
6,56
6,342
6,382
6,460
6,508
6,643
6,783
6,921
7,12
7,56
7,484
7,574
7,635
7,664
7,740
8,53
8,121
8,187
8,203
8,390
8,468
8,523
8,609
8,795
8,843
8,917
8,958
9,85
9,172
9,176
9,216
9,227
9,309
9,413
9,450
9,452
9,602
9,640
9,849
9,886
10,105
10,208
10,240
10,567
10,732
10,755
10,772
10,834
10,859
10,978
11,15
11,158
11,188
11,214
11,238
11,696
11,773
11,777
11,796
11,820
11,835
11,893
11,930
11,993
12,22
12,52
12,111
12,123
12,155
12,160
12,164
12,235
12,332
12,345
12,395
12,735
12,850
12,858
13,17
13,51
13,174
13,243
13,316
13,368
13,374
13,612
13,614
13,762
13,879
14,87
14,137
14,171
14,212
14,431
14,509
14,679
14,716
14,815
15,228
15,261
15,449
15,491
15,569
15,611
15,746
15,825
15,830
15,856
15,877
16,90
16,362
16,524
16,896
16,921
16,937
17,20
17,183
17,413
17,652
17,759
17,828
17,975
18,132
18,136
18,223
18,569
18,633
18,768
18,867
19,252
19,384
19,617
19,670
19,726
19,813
19,942
20,45
20,146
20,212
20,263
20,517
20,821
20,889
20,978
21,45
21,46
21,77
21,340
21,449
21,537
21,669
21,722
21,831
22,122
22,129
22,341
22,419
22,481
22,513
22,515
22,580
22,610
22,650
22,727
22,792
22,806
22,835
22,864
22,963
23,46
23,442
23,730
23,880
23,965
24,192
24,267
24,275
24,277
24,481
24,649
24,675
24,705
24,746
24,828
24,936
24,972
24,981
25,192
25,194
25,216
25,263
25,329
25,346
25,369
25,550
25,605
25,609
25,681
25,743
25,845
26,41
26,93
26,237
26,331
26,496
26,686
26,720
26,761
26,763
26,764
26,770
26,807
26,883
26,999
27,95
27,135
27,216
27,229
27,260
27,463
27,473
27,542
27,569
27,602
27,670
27,675
27,740
27,855
27,865
27,948
28,89
28,172
28,192
28,249
28,258
28,269
28,283
28,344
28,488
28,521
28,647
28,815
28,848
29,57
29,258
29,303
29,304
29,365
29,375
29,408
29,469
29,634
29,777
29,778
29,861
29,883
30,170
30,217
30,354
30,416
30,438
30,608
30,811
30,850
30,877
30,895
31,173
31,186
31,207
31,539
31,753
31,971
31,979
32,40
32,122
32,137
32,196
32,207
32,216
32,519
32,577
32,700
32,867
32,884
33,45
33,142
33,481
33,490
33,604
33,651
33,762
33,767
33,822
33,905
33,977
34,54
34,141
34,214
34,325
34,336
34,380
34,495
34,505
34,527
34,647
34,650
34,660
34,732
34,773
34,849
34,877
34,971
34,996
35,88
35,143
35,390
35,403
35,443
35,516
35,633
35,685
35,802
35,856
35,916
36,553
36,720
36,889
36,909
36,966
37,96
37,194
37,354
37,404
37,406
37,467
37,477
37,547
37,560
37,566
37,864
37,954
38,46
38,278
38,283
38,360
38,389
38,519
38,663
38,678
38,801
38,872
38,910
38,929
38,969
39,298
39,337
39,349
39,662
39,846
39,936
39,970
40,236
40,279
40,288
40,306
40,599
40,640
40,641
40,654
40,680
40,742
40,961
41,97
41,139
41,146
41,162
41,292
41,306
41,349
41,455
41,465
41,469
41,524
41,541
41,562
41,598
41,641
41,711
41,769
42,60
42,203
42,316
42,573
42,630
42,659
42,715
42,728
42,780
42,817
42,920
42,936
43,247
43,267
43,395
43,507
43,546
43,602
43,614
43,624
43,691
43,744
43,760
43,809
43,900
44,141
44,258
44,490
44,493
44,904
44,966
44,992
44,993
45,93
45,149
45,809
46,98
46,150
46,313
46,317
46,523
46,588
46,626
46,745
46,753
46,762
46,788
46,808
46,828
46,892
47,354
47,386
47,669
47,747
47,898
47,904
47,970
48,167
48,171
48,417
48,487
48,679
48,797
48,862
49,174
49,597
49,649
49,656
49,667
49,739
49,781
49,783
49,927
49,974
50,73
50,355
50,455
50,512
50,574
50,751
50,756
51,431
51,536
51,677
51,696
51,708
51,835
51,855
51,875
51,880
52,113
52,208
52,215
52,302
52,483
52,520
52,700
52,701
52,748
52,919
52,922
53,65
53,71
53,174
53,308
53,351
53,660
53,820
54,125
54,271
54,389
54,597
54,643
54,691
54,706
54,843
55,276
55,285
55,406
55,417
55,557
55,568
55,766
55,829
55,832
55,886
55,984
56,157
56,187
56,390
56,512
56,553
56,657
56,714
56,734
56,774
56,872
56,905
57,109
57,182
57,224
57,299
57,502
57,526
57,569
57,576
57,655
57,793
57,795
57,990
58,186
58,189
58,311
58,342
58,405
58,477
58,602
58,641
58,767
58,937
59,130
59,217
59,397
59,409
59,440
59,444
59,482
59,494
59,809
60,63
60,75
60,133
60,179
60,258
60,429
60,432
60,969
61,111
61,160
61,244
61,259
