source,target
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,10
0,11
0,12
0,14
0,15
0,16
0,17
0,18
0,30
0,32
0,35
0,51
0,55
0,56
0,60
0,61
0,63
0,65
0,67
0,68
0,70
0,73
0,79
0,80
0,85
0,87
0,91
0,94
0,96
0,114
0,122
0,135
0,156
0,160
0,166
0,177
0,179
0,183
0,190
0,192
0,195
0,199
0,220
0,221
0,222
0,226
0,234
0,252
0,261
0,280
0,288
0,310
0,316
0,323
0,331
0,332
0,341
0,348
0,349
0,350
0,362
0,383
0,392
0,415
0,424
0,429
0,443
0,497
0,502
0,514
0,518
0,520
0,526
0,556
0,566
0,570
0,572
0,574
0,576
0,589
0,594
0,599
0,603
0,680
0,685
0,692
0,718
0,719
0,721
0,723
0,841
0,856
0,872
0,876
0,906
0,986
0,998
1,6
1,8
1,11
1,21
1,24
1,49
1,50
1,52
1,57
1,86
1,93
1,104
1,152
1,208
1,212
1,270
1,275
1,307
1,338
1,353
1,365
1,366
1,392
1,407
1,410
1,444
1,600
1,607
1,637
1,719
1,729
1,771
1,792
1,858
1,868
1,948
2,6
2,7
2,10
2,33
2,41
2,43
2,47
2,65
2,146
2,234
2,236
2,497
2,589
2,637
2,678
2,733
2,942
2,971
3,6
3,7
3,8
3,9
3,13
3,19
3,29
3,30
3,31
3,37
3,41
3,42
3,46
3,49
3,50
3,61
3,62
3,64
3,65
3,82
3,104
3,121
3,123
3,129
3,170
3,184
3,195
3,227
3,261
3,265
3,270
3,288
3,299
3,306
3,331
3,338
3,348
3,372
3,425
3,445
3,446
3,467
3,508
3,547
3,579
3,589
3,595
3,629
3,639
3,667
3,683
3,689
3,708
3,739
3,825
3,849
3,921
3,926
3,959
3,962
3,979
3,988
3,994
4,6
4,7
4,8
4,9
4,12
4,14
4,16
4,18
4,21
4,22
4,23
4,25
4,26
4,30
4,35
4,42
4,52
4,68
4,69
4,70
4,73
4,76
4,89
4,93
4,94
4,107
4,118
4,125
4,126
4,129
4,132
4,136
4,144
4,145
4,154
4,166
4,167
4,194
4,198
4,206
4,219
4,222
4,239
4,242
4,248
4,253
4,254
4,259
4,260
4,262
4,280
4,286
4,288
4,290
4,320
4,329
4,337
4,344
4,377
4,382
4,387
4,391
4,408
4,447
4,471
4,479
4,516
4,551
4,554
4,560
4,578
4,579
4,587
4,591
4,632
4,635
4,640
4,651
4,653
4,661
4,665
4,769
4,789
4,812
4,822
4,830
4,831
4,837
4,846
4,875
4,915
4,921
4,939
4,956
4,974
4,981
5,10
5,12
5,36
5,42
5,46
5,79
5,90
5,116
5,126
5,131
5,143
5,158
5,186
5,244
5,289
5,359
5,393
5,407
5,558
5,580
5,657
5,682
5,735
5,751
5,778
5,830
5,921
5,955
6,7
6,8
6,11
6,13
6,15
6,16
6,17
6,18
6,20
6,21
6,24
6,27
6,32
6,33
6,34
6,41
6,42
6,44
6,53
6,57
6,60
6,64
6,69
6,71
6,91
6,101
6,108
6,130
6,159
6,160
6,177
6,192
6,198
6,215
6,225
6,228
6,239
6,240
6,242
6,243
6,260
6,303
6,316
6,321
6,340
6,341
6,378
6,386
6,414
6,426
6,443
6,454
6,476
6,482
6,496
6,514
6,534
6,577
6,607
6,645
6,707
6,708
6,726
6,739
6,762
6,784
6,799
6,805
6,821
6,844
6,888
6,918
6,941
6,962
7,9
7,14
7,33
7,37
7,38
7,39
7,40
7,57
7,76
7,100
7,101
7,147
7,165
7,185
7,191
7,196
7,214
7,220
7,230
7,238
7,241
7,250
7,281
7,298
7,312
7,314
7,318
7,319
7,323
7,329
7,343
7,412
7,420
7,436
7,443
7,455
7,461
7,507
7,515
7,516
7,528
7,574
7,585
7,632
7,644
7,689
7,697
7,727
7,741
7,829
7,904
7,930
8,9
8,10
8,13
8,14
8,16
8,17
8,19
8,20
8,22
8,24
8,25
8,31
8,40
8,44
8,47
8,48
8,53
8,64
8,68
8,72
8,74
8,75
8,77
8,83
8,86
8,87
8,88
8,110
8,115
8,141
8,179
8,205
8,207
8,233
8,265
8,266
8,297
8,308
8,335
8,342
8,367
8,385
8,416
8,427
8,431
8,441
8,536
8,584
8,601
8,628
8,648
8,655
8,660
8,661
8,691
8,694
8,710
8,728
8,764
8,817
8,848
8,892
8,897
8,909
8,910
8,925
8,957
8,976
9,10
9,11
9,14
9,15
9,21
9,23
9,31
9,38
9,39
9,52
9,62
9,105
9,106
9,107
9,109
9,113
9,123
9,128
9,135
9,140
9,154
9,162
9,166
9,171
9,190
9,197
9,210
9,217
9,223
9,240
9,246
9,247
9,255
9,262
9,268
9,270
9,275
9,294
9,307
9,311
9,344
9,394
9,405
9,431
9,468
9,471
9,475
9,533
9,555
9,564
9,567
9,598
9,603
9,611
9,616
9,664
9,716
9,746
9,794
9,811
9,815
9,821
9,848
9,874
9,887
9,899
9,928
9,965
9,991
10,11
10,12
10,13
10,15
10,17
10,27
10,29
10,36
10,39
10,45
10,47
10,48
10,57
10,58
10,90
10,95
10,96
10,102
10,140
10,178
10,182
10,194
10,205
10,232
10,236
10,238
10,251
10,257
10,293
10,337
10,346
10,365
10,374
10,379
10,402
10,476
10,487
10,488
10,505
10,509
10,524
10,530
10,563
10,594
10,646
10,669
10,686
10,687
10,742
10,838
10,859
10,876
10,892
10,975
10,977
10,978
11,12
11,13
11,20
11,22
11,23
11,27
11,28
11,29
11,35
11,36
11,49
11,57
11,58
11,75
11,76
11,87
11,92
11,96
11,98
11,127
11,129
11,147
11,148
11,163
11,166
11,169
11,194
11,214
11,229
11,230
11,235
11,246
11,267
11,273
11,275
11,276
11,290
11,318
11,344
11,358
11,364
11,372
11,398
11,430
11,438
11,483
11,502
11,531
11,538
11,546
11,550
11,551
11,560
11,583
11,594
11,611
11,620
11,662
11,694
11,696
11,753
11,844
11,964
11,983
11,998
12,15
12,18
12,19
12,20
12,24
12,30
12,33
12,43
12,47
12,51
12,70
12,86
12,89
12,94
12,110
12,116
12,119
12,151
12,158
12,184
12,187
12,205
12,222
12,224
12,240
12,241
12,263
12,271
12,274
12,280
12,286
12,309
12,325
12,337
12,351
12,388
12,419
12,457
12,480
12,495
12,541
12,554
12,633
12,689
12,702
12,708
12,715
12,725
12,744
12,761
12,778
12,798
12,807
12,822
12,837
12,891
12,902
12,903
13,16
13,22
13,29
13,41
13,43
13,62
13,72
13,85
13,92
13,93
13,105
13,109
13,146
13,150
13,343
13,365
13,391
13,408
13,523
13,616
13,738
13,779
13,824
13,968
14,18
14,27
14,28
14,54
14,59
14,72
14,97
14,107
14,124
14,125
14,131
14,162
14,172
14,200
14,202
14,204
14,206
14,233
14,250
14,266
14,334
14,374
14,406
14,421
14,425
14,438
14,591
14,656
14,675
14,730
14,805
15,17
15,19
15,21
15,24
15,28
15,32
15,37
15,44
15,48
15,54
15,97
15,108
15,138
15,170
15,204
15,238
15,285
15,322
15,327
15,340
15,396
15,440
15,475
15,488
15,527
15,528
15,571
15,584
15,615
15,643
15,649
